observable,sintetico,base,Q,timestamp,PROV,valor,frac
CB_EQUIV,mean,Hp,2008-02-15,2023-10-29 02:27:03.225759,26,3.205,0.02
CB_EQUIV,median,Hp,2008-02-15,2023-10-29 02:27:03.225759,26,3.1,0.02
Indigencia,mean,Hp,2008-02-15,2023-10-29 02:27:03.225759,26,0.3056,0.02
Indigencia,sum,Hp,2008-02-15,2023-10-29 02:27:03.225759,26,6050.0,0.02
P47T_hogar,mean,Hp,2008-02-15,2023-10-29 02:27:03.225759,26,234850.0,0.02
P47T_hogar,median,Hp,2008-02-15,2023-10-29 02:27:03.225759,26,198880.0,0.02
P47T_hogar,q10,Hp,2008-02-15,2023-10-29 02:27:03.225759,26,0.0,0.02
P47T_hogar,q25,Hp,2008-02-15,2023-10-29 02:27:03.225759,26,64700.0,0.02
P47T_hogar,q75,Hp,2008-02-15,2023-10-29 02:27:03.225759,26,406980.0,0.02
P47T_hogar,q90,Hp,2008-02-15,2023-10-29 02:27:03.225759,26,491000.0,0.02
Pobreza,mean,Hp,2008-02-15,2023-10-29 02:27:03.225759,26,1.0,0.02
Pobreza,sum,Hp,2008-02-15,2023-10-29 02:27:03.225759,26,19800.0,0.02
Total,mean,Hp,2008-02-15,2023-10-29 02:27:03.225759,26,1.0,0.02
Total,sum,Hp,2008-02-15,2023-10-29 02:27:03.225759,26,19800.0,0.02
gap_indigencia,mean,Hp,2008-02-15,2023-10-29 02:27:03.225759,26,84280.0,0.02
gap_indigencia,median,Hp,2008-02-15,2023-10-29 02:27:03.225759,26,85340.0,0.02
gap_pobreza,mean,Hp,2008-02-15,2023-10-29 02:27:03.225759,26,-174220.0,0.02
gap_pobreza,median,Hp,2008-02-15,2023-10-29 02:27:03.225759,26,-128330.0,0.02
CBA,mean,Hp,2008-05-15,2023-10-29 02:32:03.326958,26,150780.0,0.02
CBA,median,Hp,2008-05-15,2023-10-29 02:32:03.326958,26,147530.0,0.02
CBT,mean,Hp,2008-05-15,2023-10-29 02:32:03.326958,26,409630.0,0.02
CBT,median,Hp,2008-05-15,2023-10-29 02:32:03.326958,26,400800.0,0.02
CB_EQUIV,mean,Hp,2008-05-15,2023-10-29 02:32:03.326958,26,3.209,0.02
CB_EQUIV,median,Hp,2008-05-15,2023-10-29 02:32:03.326958,26,3.14,0.02
Indigencia,mean,Hp,2008-05-15,2023-10-29 02:32:03.326958,26,0.2548,0.02
Indigencia,sum,Hp,2008-05-15,2023-10-29 02:32:03.326958,26,6000.0,0.02
P47T_hogar,mean,Hp,2008-05-15,2023-10-29 02:32:03.326958,26,247080.0,0.02
P47T_hogar,median,Hp,2008-05-15,2023-10-29 02:32:03.326958,26,233450.0,0.02
P47T_hogar,q10,Hp,2008-05-15,2023-10-29 02:32:03.326958,26,0.0,0.02
P47T_hogar,q25,Hp,2008-05-15,2023-10-29 02:32:03.326958,26,79600.0,0.02
P47T_hogar,q75,Hp,2008-05-15,2023-10-29 02:32:03.326958,26,390010.0,0.02
P47T_hogar,q90,Hp,2008-05-15,2023-10-29 02:32:03.326958,26,506030.0,0.02
Pobreza,mean,Hp,2008-05-15,2023-10-29 02:32:03.326958,26,1.0,0.02
Pobreza,sum,Hp,2008-05-15,2023-10-29 02:32:03.326958,26,23550.0,0.02
Total,mean,Hp,2008-05-15,2023-10-29 02:32:03.326958,26,1.0,0.02
Total,sum,Hp,2008-05-15,2023-10-29 02:32:03.326958,26,23550.0,0.02
gap_indigencia,mean,Hp,2008-05-15,2023-10-29 02:32:03.326958,26,96300.0,0.02
gap_indigencia,median,Hp,2008-05-15,2023-10-29 02:32:03.326958,26,96040.0,0.02
gap_pobreza,mean,Hp,2008-05-15,2023-10-29 02:32:03.326958,26,-162550.0,0.02
gap_pobreza,median,Hp,2008-05-15,2023-10-29 02:32:03.326958,26,-123660.0,0.02
CBA,mean,Hp,2008-08-15,2023-10-29 02:36:57.344557,26,152540.0,0.02
CBA,median,Hp,2008-08-15,2023-10-29 02:36:57.344557,26,143535.0,0.02
CBT,mean,Hp,2008-08-15,2023-10-29 02:36:57.344557,26,414430.0,0.02
CBT,median,Hp,2008-08-15,2023-10-29 02:36:57.344557,26,389950.0,0.02
CB_EQUIV,mean,Hp,2008-08-15,2023-10-29 02:36:57.344557,26,3.247,0.02
CB_EQUIV,median,Hp,2008-08-15,2023-10-29 02:36:57.344557,26,3.055,0.02
Indigencia,mean,Hp,2008-08-15,2023-10-29 02:36:57.344557,26,0.3564,0.02
Indigencia,sum,Hp,2008-08-15,2023-10-29 02:36:57.344557,26,6950.0,0.02
P47T_hogar,mean,Hp,2008-08-15,2023-10-29 02:36:57.344557,26,224700.0,0.02
P47T_hogar,median,Hp,2008-08-15,2023-10-29 02:36:57.344557,26,191000.0,0.02
P47T_hogar,q10,Hp,2008-08-15,2023-10-29 02:36:57.344557,26,0.0,0.02
P47T_hogar,q25,Hp,2008-08-15,2023-10-29 02:36:57.344557,26,28880.0,0.02
P47T_hogar,q75,Hp,2008-08-15,2023-10-29 02:36:57.344557,26,372450.0,0.02
P47T_hogar,q90,Hp,2008-08-15,2023-10-29 02:36:57.344557,26,485070.0,0.02
Pobreza,mean,Hp,2008-08-15,2023-10-29 02:36:57.344557,26,1.0,0.02
Pobreza,sum,Hp,2008-08-15,2023-10-29 02:36:57.344557,26,19500.0,0.02
Total,mean,Hp,2008-08-15,2023-10-29 02:36:57.344557,26,1.0,0.02
Total,sum,Hp,2008-08-15,2023-10-29 02:36:57.344557,26,19500.0,0.02
gap_indigencia,mean,Hp,2008-08-15,2023-10-29 02:36:57.344557,26,72160.0,0.02
gap_indigencia,median,Hp,2008-08-15,2023-10-29 02:36:57.344557,26,74755.0,0.02
gap_pobreza,mean,Hp,2008-08-15,2023-10-29 02:36:57.344557,26,-189720.0,0.02
gap_pobreza,median,Hp,2008-08-15,2023-10-29 02:36:57.344557,26,-158500.0,0.02
CBA,mean,Hp,2008-11-15,2023-10-29 02:42:16.917793,26,149120.0,0.02
CBA,median,Hp,2008-11-15,2023-10-29 02:42:16.917793,26,147060.0,0.02
CBT,mean,Hp,2008-11-15,2023-10-29 02:42:16.917793,26,405140.0,0.02
CBT,median,Hp,2008-11-15,2023-10-29 02:42:16.917793,26,399520.0,0.02
CB_EQUIV,mean,Hp,2008-11-15,2023-10-29 02:42:16.917793,26,3.174,0.02
CB_EQUIV,median,Hp,2008-11-15,2023-10-29 02:42:16.917793,26,3.13,0.02
Indigencia,mean,Hp,2008-11-15,2023-10-29 02:42:16.917793,26,0.2807,0.02
Indigencia,sum,Hp,2008-11-15,2023-10-29 02:42:16.917793,26,6400.0,0.02
P47T_hogar,mean,Hp,2008-11-15,2023-10-29 02:42:16.917793,26,242540.0,0.02
P47T_hogar,median,Hp,2008-11-15,2023-10-29 02:42:16.917793,26,224410.0,0.02
P47T_hogar,q10,Hp,2008-11-15,2023-10-29 02:42:16.917793,26,0.0,0.02
P47T_hogar,q25,Hp,2008-11-15,2023-10-29 02:42:16.917793,26,74290.0,0.02
P47T_hogar,q75,Hp,2008-11-15,2023-10-29 02:42:16.917793,26,383350.0,0.02
P47T_hogar,q90,Hp,2008-11-15,2023-10-29 02:42:16.917793,26,496720.0,0.02
Pobreza,mean,Hp,2008-11-15,2023-10-29 02:42:16.917793,26,1.0,0.02
Pobreza,sum,Hp,2008-11-15,2023-10-29 02:42:16.917793,26,22800.0,0.02
Total,mean,Hp,2008-11-15,2023-10-29 02:42:16.917793,26,1.0,0.02
Total,sum,Hp,2008-11-15,2023-10-29 02:42:16.917793,26,22800.0,0.02
gap_indigencia,mean,Hp,2008-11-15,2023-10-29 02:42:16.917793,26,93410.0,0.02
gap_indigencia,median,Hp,2008-11-15,2023-10-29 02:42:16.917793,26,93220.0,0.02
gap_pobreza,mean,Hp,2008-11-15,2023-10-29 02:42:16.917793,26,-162600.0,0.02
gap_pobreza,median,Hp,2008-11-15,2023-10-29 02:42:16.917793,26,-127460.0,0.02
CBA,mean,Hp,2009-02-15,2023-10-29 02:47:52.354909,26,145410.0,0.02
CBA,median,Hp,2009-02-15,2023-10-29 02:47:52.354909,26,129670.0,0.02
CBT,mean,Hp,2009-02-15,2023-10-29 02:47:52.354909,26,395040.0,0.02
CBT,median,Hp,2009-02-15,2023-10-29 02:47:52.354909,26,352290.0,0.02
CB_EQUIV,mean,Hp,2009-02-15,2023-10-29 02:47:52.354909,26,3.095,0.02
CB_EQUIV,median,Hp,2009-02-15,2023-10-29 02:47:52.354909,26,2.76,0.02
Indigencia,mean,Hp,2009-02-15,2023-10-29 02:47:52.354909,26,0.3806,0.02
Indigencia,sum,Hp,2009-02-15,2023-10-29 02:47:52.354909,26,7250.0,0.02
P47T_hogar,mean,Hp,2009-02-15,2023-10-29 02:47:52.354909,26,211630.0,0.02
P47T_hogar,median,Hp,2009-02-15,2023-10-29 02:47:52.354909,26,184550.0,0.02
P47T_hogar,q10,Hp,2009-02-15,2023-10-29 02:47:52.354909,26,0.0,0.02
P47T_hogar,q25,Hp,2009-02-15,2023-10-29 02:47:52.354909,26,21900.0,0.02
P47T_hogar,q75,Hp,2009-02-15,2023-10-29 02:47:52.354909,26,363970.0,0.02
P47T_hogar,q90,Hp,2009-02-15,2023-10-29 02:47:52.354909,26,502440.0,0.02
Pobreza,mean,Hp,2009-02-15,2023-10-29 02:47:52.354909,26,1.0,0.02
Pobreza,sum,Hp,2009-02-15,2023-10-29 02:47:52.354909,26,19050.0,0.02
Total,mean,Hp,2009-02-15,2023-10-29 02:47:52.354909,26,1.0,0.02
Total,sum,Hp,2009-02-15,2023-10-29 02:47:52.354909,26,19050.0,0.02
gap_indigencia,mean,Hp,2009-02-15,2023-10-29 02:47:52.354909,26,66220.0,0.02
gap_indigencia,median,Hp,2009-02-15,2023-10-29 02:47:52.354909,26,51790.0,0.02
gap_pobreza,mean,Hp,2009-02-15,2023-10-29 02:47:52.354909,26,-183410.0,0.02
gap_pobreza,median,Hp,2009-02-15,2023-10-29 02:47:52.354909,26,-139560.0,0.02
CBA,mean,Hp,2009-05-15,2023-10-29 02:53:12.975773,26,149230.0,0.02
CBA,median,Hp,2009-05-15,2023-10-29 02:53:12.975773,26,136485.0,0.02
CBT,mean,Hp,2009-05-15,2023-10-29 02:53:12.975773,26,405430.0,0.02
CBT,median,Hp,2009-05-15,2023-10-29 02:53:12.975773,26,370800.0,0.02
CB_EQUIV,mean,Hp,2009-05-15,2023-10-29 02:53:12.975773,26,3.176,0.02
CB_EQUIV,median,Hp,2009-05-15,2023-10-29 02:53:12.975773,26,2.905,0.02
Indigencia,mean,Hp,2009-05-15,2023-10-29 02:53:12.975773,26,0.3303,0.02
Indigencia,sum,Hp,2009-05-15,2023-10-29 02:53:12.975773,26,7200.0,0.02
P47T_hogar,mean,Hp,2009-05-15,2023-10-29 02:53:12.975773,26,222110.0,0.02
P47T_hogar,median,Hp,2009-05-15,2023-10-29 02:53:12.975773,26,180170.0,0.02
P47T_hogar,q10,Hp,2009-05-15,2023-10-29 02:53:12.975773,26,0.0,0.02
P47T_hogar,q25,Hp,2009-05-15,2023-10-29 02:53:12.975773,26,43730.0,0.02
P47T_hogar,q75,Hp,2009-05-15,2023-10-29 02:53:12.975773,26,341660.0,0.02
P47T_hogar,q90,Hp,2009-05-15,2023-10-29 02:53:12.975773,26,499060.0,0.02
Pobreza,mean,Hp,2009-05-15,2023-10-29 02:53:12.975773,26,1.0,0.02
Pobreza,sum,Hp,2009-05-15,2023-10-29 02:53:12.975773,26,21800.0,0.02
Total,mean,Hp,2009-05-15,2023-10-29 02:53:12.975773,26,1.0,0.02
Total,sum,Hp,2009-05-15,2023-10-29 02:53:12.975773,26,21800.0,0.02
gap_indigencia,mean,Hp,2009-05-15,2023-10-29 02:53:12.975773,26,72870.0,0.02
gap_indigencia,median,Hp,2009-05-15,2023-10-29 02:53:12.975773,26,58400.0,0.02
gap_pobreza,mean,Hp,2009-05-15,2023-10-29 02:53:12.975773,26,-183330.0,0.02
gap_pobreza,median,Hp,2009-05-15,2023-10-29 02:53:12.975773,26,-140375.0,0.02
CBA,mean,Hp,2009-08-15,2023-10-29 02:58:21.067673,26,140870.0,0.02
CBA,median,Hp,2009-08-15,2023-10-29 02:58:21.067673,26,124970.0,0.02
CBT,mean,Hp,2009-08-15,2023-10-29 02:58:21.067673,26,382710.0,0.02
CBT,median,Hp,2009-08-15,2023-10-29 02:58:21.067673,26,339530.0,0.02
CB_EQUIV,mean,Hp,2009-08-15,2023-10-29 02:58:21.067673,26,2.998,0.02
CB_EQUIV,median,Hp,2009-08-15,2023-10-29 02:58:21.067673,26,2.66,0.02
Indigencia,mean,Hp,2009-08-15,2023-10-29 02:58:21.067673,26,0.3055,0.02
Indigencia,sum,Hp,2009-08-15,2023-10-29 02:58:21.067673,26,6950.0,0.02
P47T_hogar,mean,Hp,2009-08-15,2023-10-29 02:58:21.067673,26,217220.0,0.02
P47T_hogar,median,Hp,2009-08-15,2023-10-29 02:58:21.067673,26,178250.0,0.02
P47T_hogar,q10,Hp,2009-08-15,2023-10-29 02:58:21.067673,26,0.0,0.02
P47T_hogar,q25,Hp,2009-08-15,2023-10-29 02:58:21.067673,26,59000.0,0.02
P47T_hogar,q75,Hp,2009-08-15,2023-10-29 02:58:21.067673,26,346800.0,0.02
P47T_hogar,q90,Hp,2009-08-15,2023-10-29 02:58:21.067673,26,464630.0,0.02
Pobreza,mean,Hp,2009-08-15,2023-10-29 02:58:21.067673,26,1.0,0.02
Pobreza,sum,Hp,2009-08-15,2023-10-29 02:58:21.067673,26,22750.0,0.02
Total,mean,Hp,2009-08-15,2023-10-29 02:58:21.067673,26,1.0,0.02
Total,sum,Hp,2009-08-15,2023-10-29 02:58:21.067673,26,22750.0,0.02
gap_indigencia,mean,Hp,2009-08-15,2023-10-29 02:58:21.067673,26,76350.0,0.02
gap_indigencia,median,Hp,2009-08-15,2023-10-29 02:58:21.067673,26,58020.0,0.02
gap_pobreza,mean,Hp,2009-08-15,2023-10-29 02:58:21.067673,26,-165490.0,0.02
gap_pobreza,median,Hp,2009-08-15,2023-10-29 02:58:21.067673,26,-119140.0,0.02
CBA,mean,Hp,2009-11-15,2023-10-29 03:03:36.694326,26,150460.0,0.02
CBA,median,Hp,2009-11-15,2023-10-29 03:03:36.694326,26,138365.0,0.02
CBT,mean,Hp,2009-11-15,2023-10-29 03:03:36.694326,26,408770.0,0.02
CBT,median,Hp,2009-11-15,2023-10-29 03:03:36.694326,26,375905.0,0.02
CB_EQUIV,mean,Hp,2009-11-15,2023-10-29 03:03:36.694326,26,3.202,0.02
CB_EQUIV,median,Hp,2009-11-15,2023-10-29 03:03:36.694326,26,2.9450000000000003,0.02
Indigencia,mean,Hp,2009-11-15,2023-10-29 03:03:36.694326,26,0.3462,0.02
Indigencia,sum,Hp,2009-11-15,2023-10-29 03:03:36.694326,26,8100.0,0.02
P47T_hogar,mean,Hp,2009-11-15,2023-10-29 03:03:36.694326,26,225250.0,0.02
P47T_hogar,median,Hp,2009-11-15,2023-10-29 03:03:36.694326,26,197000.0,0.02
P47T_hogar,q10,Hp,2009-11-15,2023-10-29 03:03:36.694326,26,0.0,0.02
P47T_hogar,q25,Hp,2009-11-15,2023-10-29 03:03:36.694326,26,47950.0,0.02
P47T_hogar,q75,Hp,2009-11-15,2023-10-29 03:03:36.694326,26,324980.0,0.02
P47T_hogar,q90,Hp,2009-11-15,2023-10-29 03:03:36.694326,26,491820.0,0.02
Pobreza,mean,Hp,2009-11-15,2023-10-29 03:03:36.694326,26,1.0,0.02
Pobreza,sum,Hp,2009-11-15,2023-10-29 03:03:36.694326,26,23400.0,0.02
Total,mean,Hp,2009-11-15,2023-10-29 03:03:36.694326,26,1.0,0.02
Total,sum,Hp,2009-11-15,2023-10-29 03:03:36.694326,26,23400.0,0.02
gap_indigencia,mean,Hp,2009-11-15,2023-10-29 03:03:36.694326,26,74780.0,0.02
gap_indigencia,median,Hp,2009-11-15,2023-10-29 03:03:36.694326,26,65000.0,0.02
gap_pobreza,mean,Hp,2009-11-15,2023-10-29 03:03:36.694326,26,-183530.0,0.02
gap_pobreza,median,Hp,2009-11-15,2023-10-29 03:03:36.694326,26,-139835.0,0.02
CBA,mean,Hp,2010-02-15,2023-10-29 03:09:06.951247,26,155390.0,0.02
CBA,median,Hp,2010-02-15,2023-10-29 03:09:06.951247,26,144240.0,0.02
CBT,mean,Hp,2010-02-15,2023-10-29 03:09:06.951247,26,422160.0,0.02
CBT,median,Hp,2010-02-15,2023-10-29 03:09:06.951247,26,391860.0,0.02
CB_EQUIV,mean,Hp,2010-02-15,2023-10-29 03:09:06.951247,26,3.307,0.02
CB_EQUIV,median,Hp,2010-02-15,2023-10-29 03:09:06.951247,26,3.0700000000000003,0.02
Indigencia,mean,Hp,2010-02-15,2023-10-29 03:09:06.951247,26,0.3073,0.02
Indigencia,sum,Hp,2010-02-15,2023-10-29 03:09:06.951247,26,5700.0,0.02
P47T_hogar,mean,Hp,2010-02-15,2023-10-29 03:09:06.951247,26,251230.0,0.02
P47T_hogar,median,Hp,2010-02-15,2023-10-29 03:09:06.951247,26,219300.0,0.02
P47T_hogar,q10,Hp,2010-02-15,2023-10-29 03:09:06.951247,26,0.0,0.02
P47T_hogar,q25,Hp,2010-02-15,2023-10-29 03:09:06.951247,26,59000.0,0.02
P47T_hogar,q75,Hp,2010-02-15,2023-10-29 03:09:06.951247,26,390010.0,0.02
P47T_hogar,q90,Hp,2010-02-15,2023-10-29 03:09:06.951247,26,504800.0,0.02
Pobreza,mean,Hp,2010-02-15,2023-10-29 03:09:06.951247,26,1.0,0.02
Pobreza,sum,Hp,2010-02-15,2023-10-29 03:09:06.951247,26,18550.0,0.02
Total,mean,Hp,2010-02-15,2023-10-29 03:09:06.951247,26,1.0,0.02
Total,sum,Hp,2010-02-15,2023-10-29 03:09:06.951247,26,18550.0,0.02
gap_indigencia,mean,Hp,2010-02-15,2023-10-29 03:09:06.951247,26,95840.0,0.02
gap_indigencia,median,Hp,2010-02-15,2023-10-29 03:09:06.951247,26,97620.0,0.02
gap_pobreza,mean,Hp,2010-02-15,2023-10-29 03:09:06.951247,26,-170930.0,0.02
gap_pobreza,median,Hp,2010-02-15,2023-10-29 03:09:06.951247,26,-131300.0,0.02
CBA,mean,Hp,2010-05-15,2023-10-29 03:14:57.851543,26,149720.0,0.02
CBA,median,Hp,2010-05-15,2023-10-29 03:14:57.851543,26,139540.0,0.02
CBT,mean,Hp,2010-05-15,2023-10-29 03:14:57.851543,26,406750.0,0.02
CBT,median,Hp,2010-05-15,2023-10-29 03:14:57.851543,26,379100.0,0.02
CB_EQUIV,mean,Hp,2010-05-15,2023-10-29 03:14:57.851543,26,3.187,0.02
CB_EQUIV,median,Hp,2010-05-15,2023-10-29 03:14:57.851543,26,2.97,0.02
Indigencia,mean,Hp,2010-05-15,2023-10-29 03:14:57.851543,26,0.3037,0.02
Indigencia,sum,Hp,2010-05-15,2023-10-29 03:14:57.851543,26,6500.0,0.02
P47T_hogar,mean,Hp,2010-05-15,2023-10-29 03:14:57.851543,26,231170.0,0.02
P47T_hogar,median,Hp,2010-05-15,2023-10-29 03:14:57.851543,26,209430.0,0.02
P47T_hogar,q10,Hp,2010-05-15,2023-10-29 03:14:57.851543,26,0.0,0.02
P47T_hogar,q25,Hp,2010-05-15,2023-10-29 03:14:57.851543,26,77350.0,0.02
P47T_hogar,q75,Hp,2010-05-15,2023-10-29 03:14:57.851543,26,348280.0,0.02
P47T_hogar,q90,Hp,2010-05-15,2023-10-29 03:14:57.851543,26,459550.0,0.02
Pobreza,mean,Hp,2010-05-15,2023-10-29 03:14:57.851543,26,1.0,0.02
Pobreza,sum,Hp,2010-05-15,2023-10-29 03:14:57.851543,26,21400.0,0.02
Total,mean,Hp,2010-05-15,2023-10-29 03:14:57.851543,26,1.0,0.02
Total,sum,Hp,2010-05-15,2023-10-29 03:14:57.851543,26,21400.0,0.02
gap_indigencia,mean,Hp,2010-05-15,2023-10-29 03:14:57.851543,26,81450.0,0.02
gap_indigencia,median,Hp,2010-05-15,2023-10-29 03:14:57.851543,26,75285.0,0.02
gap_pobreza,mean,Hp,2010-05-15,2023-10-29 03:14:57.851543,26,-175580.0,0.02
gap_pobreza,median,Hp,2010-05-15,2023-10-29 03:14:57.851543,26,-133725.0,0.02
CBA,mean,Hp,2010-08-15,2023-10-29 03:20:53.175857,26,142390.0,0.02
CBA,median,Hp,2010-08-15,2023-10-29 03:20:53.175857,26,132490.0,0.02
CBT,mean,Hp,2010-08-15,2023-10-29 03:20:53.175857,26,386840.0,0.02
CBT,median,Hp,2010-08-15,2023-10-29 03:20:53.175857,26,359950.0,0.02
CB_EQUIV,mean,Hp,2010-08-15,2023-10-29 03:20:53.175857,26,3.031,0.02
CB_EQUIV,median,Hp,2010-08-15,2023-10-29 03:20:53.175857,26,2.8200000000000003,0.02
Indigencia,mean,Hp,2010-08-15,2023-10-29 03:20:53.175857,26,0.2804,0.02
Indigencia,sum,Hp,2010-08-15,2023-10-29 03:20:53.175857,26,5300.0,0.02
P47T_hogar,mean,Hp,2010-08-15,2023-10-29 03:20:53.175857,26,228290.0,0.02
P47T_hogar,median,Hp,2010-08-15,2023-10-29 03:20:53.175857,26,193520.0,0.02
P47T_hogar,q10,Hp,2010-08-15,2023-10-29 03:20:53.175857,26,0.0,0.02
P47T_hogar,q25,Hp,2010-08-15,2023-10-29 03:20:53.175857,26,66210.0,0.02
P47T_hogar,q75,Hp,2010-08-15,2023-10-29 03:20:53.175857,26,353220.0,0.02
P47T_hogar,q90,Hp,2010-08-15,2023-10-29 03:20:53.175857,26,508790.0,0.02
Pobreza,mean,Hp,2010-08-15,2023-10-29 03:20:53.175857,26,1.0,0.02
Pobreza,sum,Hp,2010-08-15,2023-10-29 03:20:53.175857,26,18900.0,0.02
Total,mean,Hp,2010-08-15,2023-10-29 03:20:53.175857,26,1.0,0.02
Total,sum,Hp,2010-08-15,2023-10-29 03:20:53.175857,26,18900.0,0.02
gap_indigencia,mean,Hp,2010-08-15,2023-10-29 03:20:53.175857,26,85900.0,0.02
gap_indigencia,median,Hp,2010-08-15,2023-10-29 03:20:53.175857,26,60980.0,0.02
gap_pobreza,mean,Hp,2010-08-15,2023-10-29 03:20:53.175857,26,-158550.0,0.02
gap_pobreza,median,Hp,2010-08-15,2023-10-29 03:20:53.175857,26,-120285.0,0.02
CBA,mean,Hp,2010-11-15,2023-10-29 03:27:03.914322,26,149460.0,0.02
CBA,median,Hp,2010-11-15,2023-10-29 03:27:03.914322,26,139540.0,0.02
CBT,mean,Hp,2010-11-15,2023-10-29 03:27:03.914322,26,406070.0,0.02
CBT,median,Hp,2010-11-15,2023-10-29 03:27:03.914322,26,379100.0,0.02
CB_EQUIV,mean,Hp,2010-11-15,2023-10-29 03:27:03.914322,26,3.181,0.02
CB_EQUIV,median,Hp,2010-11-15,2023-10-29 03:27:03.914322,26,2.97,0.02
Indigencia,mean,Hp,2010-11-15,2023-10-29 03:27:03.914322,26,0.2482,0.02
Indigencia,sum,Hp,2010-11-15,2023-10-29 03:27:03.914322,26,5050.0,0.02
P47T_hogar,mean,Hp,2010-11-15,2023-10-29 03:27:03.914322,26,237630.0,0.02
P47T_hogar,median,Hp,2010-11-15,2023-10-29 03:27:03.914322,26,215910.0,0.02
P47T_hogar,q10,Hp,2010-11-15,2023-10-29 03:27:03.914322,26,0.0,0.02
P47T_hogar,q25,Hp,2010-11-15,2023-10-29 03:27:03.914322,26,100220.0,0.02
P47T_hogar,q75,Hp,2010-11-15,2023-10-29 03:27:03.914322,26,332190.0,0.02
P47T_hogar,q90,Hp,2010-11-15,2023-10-29 03:27:03.914322,26,502440.0,0.02
Pobreza,mean,Hp,2010-11-15,2023-10-29 03:27:03.914322,26,1.0,0.02
Pobreza,sum,Hp,2010-11-15,2023-10-29 03:27:03.914322,26,20350.0,0.02
Total,mean,Hp,2010-11-15,2023-10-29 03:27:03.914322,26,1.0,0.02
Total,sum,Hp,2010-11-15,2023-10-29 03:27:03.914322,26,20350.0,0.02
gap_indigencia,mean,Hp,2010-11-15,2023-10-29 03:27:03.914322,26,88160.0,0.02
gap_indigencia,median,Hp,2010-11-15,2023-10-29 03:27:03.914322,26,90870.0,0.02
gap_pobreza,mean,Hp,2010-11-15,2023-10-29 03:27:03.914322,26,-168440.0,0.02
gap_pobreza,median,Hp,2010-11-15,2023-10-29 03:27:03.914322,26,-137560.0,0.02
CBA,mean,Hp,2011-02-15,2023-10-29 03:33:19.466764,26,143590.0,0.02
CBA,median,Hp,2011-02-15,2023-10-29 03:33:19.466764,26,137660.0,0.02
CBT,mean,Hp,2011-02-15,2023-10-29 03:33:19.466764,26,390100.0,0.02
CBT,median,Hp,2011-02-15,2023-10-29 03:33:19.466764,26,373990.0,0.02
CB_EQUIV,mean,Hp,2011-02-15,2023-10-29 03:33:19.466764,26,3.056,0.02
CB_EQUIV,median,Hp,2011-02-15,2023-10-29 03:33:19.466764,26,2.93,0.02
Indigencia,mean,Hp,2011-02-15,2023-10-29 03:33:19.466764,26,0.3042,0.02
Indigencia,sum,Hp,2011-02-15,2023-10-29 03:33:19.466764,26,5750.0,0.02
P47T_hogar,mean,Hp,2011-02-15,2023-10-29 03:33:19.466764,26,224960.0,0.02
P47T_hogar,median,Hp,2011-02-15,2023-10-29 03:33:19.466764,26,178250.0,0.02
P47T_hogar,q10,Hp,2011-02-15,2023-10-29 03:33:19.466764,26,0.0,0.02
P47T_hogar,q25,Hp,2011-02-15,2023-10-29 03:33:19.466764,26,72600.0,0.02
P47T_hogar,q75,Hp,2011-02-15,2023-10-29 03:33:19.466764,26,358080.0,0.02
P47T_hogar,q90,Hp,2011-02-15,2023-10-29 03:33:19.466764,26,502440.0,0.02
Pobreza,mean,Hp,2011-02-15,2023-10-29 03:33:19.466764,26,1.0,0.02
Pobreza,sum,Hp,2011-02-15,2023-10-29 03:33:19.466764,26,18900.0,0.02
Total,mean,Hp,2011-02-15,2023-10-29 03:33:19.466764,26,1.0,0.02
Total,sum,Hp,2011-02-15,2023-10-29 03:33:19.466764,26,18900.0,0.02
gap_indigencia,mean,Hp,2011-02-15,2023-10-29 03:33:19.466764,26,81370.0,0.02
gap_indigencia,median,Hp,2011-02-15,2023-10-29 03:33:19.466764,26,53610.0,0.02
gap_pobreza,mean,Hp,2011-02-15,2023-10-29 03:33:19.466764,26,-165140.0,0.02
gap_pobreza,median,Hp,2011-02-15,2023-10-29 03:33:19.466764,26,-134235.0,0.02
CBA,mean,Hp,2011-05-15,2023-10-29 03:39:17.194369,26,150100.0,0.02
CBA,median,Hp,2011-05-15,2023-10-29 03:39:17.194369,26,142360.0,0.02
CBT,mean,Hp,2011-05-15,2023-10-29 03:39:17.194369,26,407790.0,0.02
CBT,median,Hp,2011-05-15,2023-10-29 03:39:17.194369,26,386760.0,0.02
CB_EQUIV,mean,Hp,2011-05-15,2023-10-29 03:39:17.194369,26,3.195,0.02
CB_EQUIV,median,Hp,2011-05-15,2023-10-29 03:39:17.194369,26,3.03,0.02
Indigencia,mean,Hp,2011-05-15,2023-10-29 03:39:17.194369,26,0.2792,0.02
Indigencia,sum,Hp,2011-05-15,2023-10-29 03:39:17.194369,26,6700.0,0.02
P47T_hogar,mean,Hp,2011-05-15,2023-10-29 03:39:17.194369,26,244150.0,0.02
P47T_hogar,median,Hp,2011-05-15,2023-10-29 03:39:17.194369,26,204660.0,0.02
P47T_hogar,q10,Hp,2011-05-15,2023-10-29 03:39:17.194369,26,0.0,0.02
P47T_hogar,q25,Hp,2011-05-15,2023-10-29 03:39:17.194369,26,102560.0,0.02
P47T_hogar,q75,Hp,2011-05-15,2023-10-29 03:39:17.194369,26,372450.0,0.02
