observable,sintetico,base,Q,timestamp,AGLOSI,valor,frac
Pobreza,sum,Hi,2013-05-15,2023-10-29 04:21:06.287791,False,328100.0,0.02
Total,mean,Hi,2013-05-15,2023-10-29 04:21:06.287791,False,1.0,0.02
Total,sum,Hi,2013-05-15,2023-10-29 04:21:06.287791,False,328100.0,0.02
gap_indigencia,mean,Hi,2013-05-15,2023-10-29 04:21:06.287791,False,-74900.0,0.02
gap_indigencia,median,Hi,2013-05-15,2023-10-29 04:21:06.287791,False,-65350.0,0.02
gap_pobreza,mean,Hi,2013-05-15,2023-10-29 04:21:06.287791,False,-260800.0,0.02
gap_pobreza,median,Hi,2013-05-15,2023-10-29 04:21:06.287791,False,-237330.0,0.02
CBA,mean,Hi,2013-08-15,2023-10-29 04:26:36.615956,False,143380.0,0.02
CBA,median,Hi,2013-08-15,2023-10-29 04:26:36.615956,False,128010.0,0.02
CBT,mean,Hi,2013-08-15,2023-10-29 04:26:36.615956,False,334050.0,0.02
CBT,median,Hi,2013-08-15,2023-10-29 04:26:36.615956,False,300530.0,0.02
CB_EQUIV,mean,Hi,2013-08-15,2023-10-29 04:26:36.615956,False,3.43,0.02
CB_EQUIV,median,Hi,2013-08-15,2023-10-29 04:26:36.615956,False,3.06,0.02
Indigencia,mean,Hi,2013-08-15,2023-10-29 04:26:36.615956,False,1.0,0.02
Indigencia,sum,Hi,2013-08-15,2023-10-29 04:26:36.615956,False,294750.0,0.02
P47T_hogar,mean,Hi,2013-08-15,2023-10-29 04:26:36.615956,False,68430.0,0.02
P47T_hogar,median,Hi,2013-08-15,2023-10-29 04:26:36.615956,False,42990.0,0.02
P47T_hogar,q10,Hi,2013-08-15,2023-10-29 04:26:36.615956,False,0.0,0.02
P47T_hogar,q25,Hi,2013-08-15,2023-10-29 04:26:36.615956,False,0.0,0.02
P47T_hogar,q75,Hi,2013-08-15,2023-10-29 04:26:36.615956,False,115080.0,0.02
P47T_hogar,q90,Hi,2013-08-15,2023-10-29 04:26:36.615956,False,175090.0,0.02
Pobreza,mean,Hi,2013-08-15,2023-10-29 04:26:36.615956,False,1.0,0.02
Pobreza,sum,Hi,2013-08-15,2023-10-29 04:26:36.615956,False,294750.0,0.02
Total,mean,Hi,2013-08-15,2023-10-29 04:26:36.615956,False,1.0,0.02
Total,sum,Hi,2013-08-15,2023-10-29 04:26:36.615956,False,294750.0,0.02
gap_indigencia,mean,Hi,2013-08-15,2023-10-29 04:26:36.615956,False,-74950.0,0.02
gap_indigencia,median,Hi,2013-08-15,2023-10-29 04:26:36.615956,False,-65860.0,0.02
gap_pobreza,mean,Hi,2013-08-15,2023-10-29 04:26:36.615956,False,-265620.0,0.02
gap_pobreza,median,Hi,2013-08-15,2023-10-29 04:26:36.615956,False,-242840.0,0.02
CBA,mean,Hi,2013-11-15,2023-10-29 04:32:14.491730,False,142460.0,0.02
CBA,median,Hi,2013-11-15,2023-10-29 04:32:14.491730,False,126845.0,0.02
CBT,mean,Hi,2013-11-15,2023-10-29 04:32:14.491730,False,333100.0,0.02
CBT,median,Hi,2013-11-15,2023-10-29 04:32:14.491730,False,298240.0,0.02
CB_EQUIV,mean,Hi,2013-11-15,2023-10-29 04:32:14.491730,False,3.399,0.02
CB_EQUIV,median,Hi,2013-11-15,2023-10-29 04:32:14.491730,False,3.03,0.02
Indigencia,mean,Hi,2013-11-15,2023-10-29 04:32:14.491730,False,1.0,0.02
Indigencia,sum,Hi,2013-11-15,2023-10-29 04:32:14.491730,False,272300.0,0.02
P47T_hogar,mean,Hi,2013-11-15,2023-10-29 04:32:14.491730,False,67150.0,0.02
P47T_hogar,median,Hi,2013-11-15,2023-10-29 04:32:14.491730,False,42730.0,0.02
P47T_hogar,q10,Hi,2013-11-15,2023-10-29 04:32:14.491730,False,0.0,0.02
P47T_hogar,q25,Hi,2013-11-15,2023-10-29 04:32:14.491730,False,0.0,0.02
P47T_hogar,q75,Hi,2013-11-15,2023-10-29 04:32:14.491730,False,117760.0,0.02
P47T_hogar,q90,Hi,2013-11-15,2023-10-29 04:32:14.491730,False,170260.0,0.02
Pobreza,mean,Hi,2013-11-15,2023-10-29 04:32:14.491730,False,1.0,0.02
Pobreza,sum,Hi,2013-11-15,2023-10-29 04:32:14.491730,False,272300.0,0.02
Total,mean,Hi,2013-11-15,2023-10-29 04:32:14.491730,False,1.0,0.02
Total,sum,Hi,2013-11-15,2023-10-29 04:32:14.491730,False,272300.0,0.02
gap_indigencia,mean,Hi,2013-11-15,2023-10-29 04:32:14.491730,False,-75310.0,0.02
gap_indigencia,median,Hi,2013-11-15,2023-10-29 04:32:14.491730,False,-65940.0,0.02
gap_pobreza,mean,Hi,2013-11-15,2023-10-29 04:32:14.491730,False,-265940.0,0.02
gap_pobreza,median,Hi,2013-11-15,2023-10-29 04:32:14.491730,False,-240970.0,0.02
CBA,mean,Hi,2014-02-15,2023-10-29 04:37:55.488906,False,141230.0,0.02
CBA,median,Hi,2014-02-15,2023-10-29 04:37:55.488906,False,126460.0,0.02
CBT,mean,Hi,2014-02-15,2023-10-29 04:37:55.488906,False,330160.0,0.02
CBT,median,Hi,2014-02-15,2023-10-29 04:37:55.488906,False,294590.0,0.02
CB_EQUIV,mean,Hi,2014-02-15,2023-10-29 04:37:55.488906,False,3.367,0.02
CB_EQUIV,median,Hi,2014-02-15,2023-10-29 04:37:55.488906,False,3.02,0.02
Indigencia,mean,Hi,2014-02-15,2023-10-29 04:37:55.488906,False,1.0,0.02
Indigencia,sum,Hi,2014-02-15,2023-10-29 04:37:55.488906,False,289050.0,0.02
P47T_hogar,mean,Hi,2014-02-15,2023-10-29 04:37:55.488906,False,68030.0,0.02
P47T_hogar,median,Hi,2014-02-15,2023-10-29 04:37:55.488906,False,43730.0,0.02
P47T_hogar,q10,Hi,2014-02-15,2023-10-29 04:37:55.488906,False,0.0,0.02
P47T_hogar,q25,Hi,2014-02-15,2023-10-29 04:37:55.488906,False,0.0,0.02
P47T_hogar,q75,Hi,2014-02-15,2023-10-29 04:37:55.488906,False,107390.0,0.02
P47T_hogar,q90,Hi,2014-02-15,2023-10-29 04:37:55.488906,False,175730.0,0.02
Pobreza,mean,Hi,2014-02-15,2023-10-29 04:37:55.488906,False,1.0,0.02
Pobreza,sum,Hi,2014-02-15,2023-10-29 04:37:55.488906,False,289050.0,0.02
Total,mean,Hi,2014-02-15,2023-10-29 04:37:55.488906,False,1.0,0.02
Total,sum,Hi,2014-02-15,2023-10-29 04:37:55.488906,False,289050.0,0.02
gap_indigencia,mean,Hi,2014-02-15,2023-10-29 04:37:55.488906,False,-73200.0,0.02
gap_indigencia,median,Hi,2014-02-15,2023-10-29 04:37:55.488906,False,-64610.0,0.02
gap_pobreza,mean,Hi,2014-02-15,2023-10-29 04:37:55.488906,False,-262130.0,0.02
gap_pobreza,median,Hi,2014-02-15,2023-10-29 04:37:55.488906,False,-238420.0,0.02
CBA,mean,Hi,2014-05-15,2023-10-29 04:43:51.343031,False,148640.0,0.02
CBA,median,Hi,2014-05-15,2023-10-29 04:43:51.343031,False,136110.0,0.02
CBT,mean,Hi,2014-05-15,2023-10-29 04:43:51.343031,False,347350.0,0.02
CBT,median,Hi,2014-05-15,2023-10-29 04:43:51.343031,False,318300.0,0.02
CB_EQUIV,mean,Hi,2014-05-15,2023-10-29 04:43:51.343031,False,3.534,0.02
CB_EQUIV,median,Hi,2014-05-15,2023-10-29 04:43:51.343031,False,3.21,0.02
Indigencia,mean,Hi,2014-05-15,2023-10-29 04:43:51.343031,False,1.0,0.02
Indigencia,sum,Hi,2014-05-15,2023-10-29 04:43:51.343031,False,333050.0,0.02
P47T_hogar,mean,Hi,2014-05-15,2023-10-29 04:43:51.343031,False,76940.0,0.02
P47T_hogar,median,Hi,2014-05-15,2023-10-29 04:43:51.343031,False,59000.0,0.02
P47T_hogar,q10,Hi,2014-05-15,2023-10-29 04:43:51.343031,False,0.0,0.02
P47T_hogar,q25,Hi,2014-05-15,2023-10-29 04:43:51.343031,False,0.0,0.02
P47T_hogar,q75,Hi,2014-05-15,2023-10-29 04:43:51.343031,False,129120.0,0.02
P47T_hogar,q90,Hi,2014-05-15,2023-10-29 04:43:51.343031,False,181460.0,0.02
Pobreza,mean,Hi,2014-05-15,2023-10-29 04:43:51.343031,False,1.0,0.02
Pobreza,sum,Hi,2014-05-15,2023-10-29 04:43:51.343031,False,333050.0,0.02
Total,mean,Hi,2014-05-15,2023-10-29 04:43:51.343031,False,1.0,0.02
Total,sum,Hi,2014-05-15,2023-10-29 04:43:51.343031,False,333050.0,0.02
gap_indigencia,mean,Hi,2014-05-15,2023-10-29 04:43:51.343031,False,-71700.0,0.02
gap_indigencia,median,Hi,2014-05-15,2023-10-29 04:43:51.343031,False,-62360.0,0.02
gap_pobreza,mean,Hi,2014-05-15,2023-10-29 04:43:51.343031,False,-270410.0,0.02
gap_pobreza,median,Hi,2014-05-15,2023-10-29 04:43:51.343031,False,-246130.0,0.02
CBA,mean,Hi,2014-08-15,2023-10-29 04:49:51.637627,False,142690.0,0.02
CBA,median,Hi,2014-08-15,2023-10-29 04:49:51.637627,False,126830.0,0.02
CBT,mean,Hi,2014-08-15,2023-10-29 04:49:51.637627,False,333010.0,0.02
CBT,median,Hi,2014-08-15,2023-10-29 04:49:51.637627,False,296630.0,0.02
CB_EQUIV,mean,Hi,2014-08-15,2023-10-29 04:49:51.637627,False,3.402,0.02
CB_EQUIV,median,Hi,2014-08-15,2023-10-29 04:49:51.637627,False,3.02,0.02
Indigencia,mean,Hi,2014-08-15,2023-10-29 04:49:51.637627,False,1.0,0.02
Indigencia,sum,Hi,2014-08-15,2023-10-29 04:49:51.637627,False,297950.0,0.02
P47T_hogar,mean,Hi,2014-08-15,2023-10-29 04:49:51.637627,False,71010.0,0.02
P47T_hogar,median,Hi,2014-08-15,2023-10-29 04:49:51.637627,False,51380.0,0.02
P47T_hogar,q10,Hi,2014-08-15,2023-10-29 04:49:51.637627,False,0.0,0.02
P47T_hogar,q25,Hi,2014-08-15,2023-10-29 04:49:51.637627,False,0.0,0.02
P47T_hogar,q75,Hi,2014-08-15,2023-10-29 04:49:51.637627,False,112460.0,0.02
P47T_hogar,q90,Hi,2014-08-15,2023-10-29 04:49:51.637627,False,175160.0,0.02
Pobreza,mean,Hi,2014-08-15,2023-10-29 04:49:51.637627,False,1.0,0.02
Pobreza,sum,Hi,2014-08-15,2023-10-29 04:49:51.637627,False,297950.0,0.02
Total,mean,Hi,2014-08-15,2023-10-29 04:49:51.637627,False,1.0,0.02
Total,sum,Hi,2014-08-15,2023-10-29 04:49:51.637627,False,297950.0,0.02
gap_indigencia,mean,Hi,2014-08-15,2023-10-29 04:49:51.637627,False,-71680.0,0.02
gap_indigencia,median,Hi,2014-08-15,2023-10-29 04:49:51.637627,False,-62420.0,0.02
gap_pobreza,mean,Hi,2014-08-15,2023-10-29 04:49:51.637627,False,-262010.0,0.02
gap_pobreza,median,Hi,2014-08-15,2023-10-29 04:49:51.637627,False,-235470.0,0.02
CBA,mean,Hi,2014-11-15,2023-10-29 04:55:57.559685,False,140600.0,0.02
CBA,median,Hi,2014-11-15,2023-10-29 04:55:57.559685,False,124840.0,0.02
CBT,mean,Hi,2014-11-15,2023-10-29 04:55:57.559685,False,328690.0,0.02
CBT,median,Hi,2014-11-15,2023-10-29 04:55:57.559685,False,291360.0,0.02
CB_EQUIV,mean,Hi,2014-11-15,2023-10-29 04:55:57.559685,False,3.349,0.02
CB_EQUIV,median,Hi,2014-11-15,2023-10-29 04:55:57.559685,False,2.94,0.02
Indigencia,mean,Hi,2014-11-15,2023-10-29 04:55:57.559685,False,1.0,0.02
Indigencia,sum,Hi,2014-11-15,2023-10-29 04:55:57.559685,False,309150.0,0.02
P47T_hogar,mean,Hi,2014-11-15,2023-10-29 04:55:57.559685,False,70900.0,0.02
P47T_hogar,median,Hi,2014-11-15,2023-10-29 04:55:57.559685,False,43730.0,0.02
P47T_hogar,q10,Hi,2014-11-15,2023-10-29 04:55:57.559685,False,0.0,0.02
P47T_hogar,q25,Hi,2014-11-15,2023-10-29 04:55:57.559685,False,0.0,0.02
P47T_hogar,q75,Hi,2014-11-15,2023-10-29 04:55:57.559685,False,115080.0,0.02
P47T_hogar,q90,Hi,2014-11-15,2023-10-29 04:55:57.559685,False,176100.0,0.02
Pobreza,mean,Hi,2014-11-15,2023-10-29 04:55:57.559685,False,1.0,0.02
Pobreza,sum,Hi,2014-11-15,2023-10-29 04:55:57.559685,False,309150.0,0.02
Total,mean,Hi,2014-11-15,2023-10-29 04:55:57.559685,False,1.0,0.02
Total,sum,Hi,2014-11-15,2023-10-29 04:55:57.559685,False,309150.0,0.02
gap_indigencia,mean,Hi,2014-11-15,2023-10-29 04:55:57.559685,False,-69700.0,0.02
gap_indigencia,median,Hi,2014-11-15,2023-10-29 04:55:57.559685,False,-60980.0,0.02
gap_pobreza,mean,Hi,2014-11-15,2023-10-29 04:55:57.559685,False,-257790.0,0.02
gap_pobreza,median,Hi,2014-11-15,2023-10-29 04:55:57.559685,False,-233280.0,0.02
CBA,mean,Hi,2015-02-15,2023-10-29 05:02:12.904100,False,144550.0,0.02
CBA,median,Hi,2015-02-15,2023-10-29 05:02:12.904100,False,132620.0,0.02
CBT,mean,Hi,2015-02-15,2023-10-29 05:02:12.904100,False,338510.0,0.02
CBT,median,Hi,2015-02-15,2023-10-29 05:02:12.904100,False,311000.0,0.02
CB_EQUIV,mean,Hi,2015-02-15,2023-10-29 05:02:12.904100,False,3.441,0.02
CB_EQUIV,median,Hi,2015-02-15,2023-10-29 05:02:12.904100,False,3.15,0.02
Indigencia,mean,Hi,2015-02-15,2023-10-29 05:02:12.904100,False,1.0,0.02
Indigencia,sum,Hi,2015-02-15,2023-10-29 05:02:12.904100,False,316600.0,0.02
P47T_hogar,mean,Hi,2015-02-15,2023-10-29 05:02:12.904100,False,75480.0,0.02
P47T_hogar,median,Hi,2015-02-15,2023-10-29 05:02:12.904100,False,63220.0,0.02
P47T_hogar,q10,Hi,2015-02-15,2023-10-29 05:02:12.904100,False,0.0,0.02
P47T_hogar,q25,Hi,2015-02-15,2023-10-29 05:02:12.904100,False,0.0,0.02
P47T_hogar,q75,Hi,2015-02-15,2023-10-29 05:02:12.904100,False,126180.0,0.02
P47T_hogar,q90,Hi,2015-02-15,2023-10-29 05:02:12.904100,False,174190.0,0.02
Pobreza,mean,Hi,2015-02-15,2023-10-29 05:02:12.904100,False,1.0,0.02
Pobreza,sum,Hi,2015-02-15,2023-10-29 05:02:12.904100,False,316600.0,0.02
Total,mean,Hi,2015-02-15,2023-10-29 05:02:12.904100,False,1.0,0.02
Total,sum,Hi,2015-02-15,2023-10-29 05:02:12.904100,False,316600.0,0.02
gap_indigencia,mean,Hi,2015-02-15,2023-10-29 05:02:12.904100,False,-69060.0,0.02
gap_indigencia,median,Hi,2015-02-15,2023-10-29 05:02:12.904100,False,-59825.0,0.02
gap_pobreza,mean,Hi,2015-02-15,2023-10-29 05:02:12.904100,False,-263030.0,0.02
gap_pobreza,median,Hi,2015-02-15,2023-10-29 05:02:12.904100,False,-239920.0,0.02
CBA,mean,Hi,2015-05-15,2023-10-29 05:08:42.519285,False,142950.0,0.02
CBA,median,Hi,2015-05-15,2023-10-29 05:08:42.519285,False,127670.0,0.02
CBT,mean,Hi,2015-05-15,2023-10-29 05:08:42.519285,False,334750.0,0.02
CBT,median,Hi,2015-05-15,2023-10-29 05:08:42.519285,False,301880.0,0.02
CB_EQUIV,mean,Hi,2015-05-15,2023-10-29 05:08:42.519285,False,3.399,0.02
CB_EQUIV,median,Hi,2015-05-15,2023-10-29 05:08:42.519285,False,3.0500000000000003,0.02
Indigencia,mean,Hi,2015-05-15,2023-10-29 05:08:42.519285,False,1.0,0.02
Indigencia,sum,Hi,2015-05-15,2023-10-29 05:08:42.519285,False,307150.0,0.02
P47T_hogar,mean,Hi,2015-05-15,2023-10-29 05:08:42.519285,False,73040.0,0.02
P47T_hogar,median,Hi,2015-05-15,2023-10-29 05:08:42.519285,False,59000.0,0.02
P47T_hogar,q10,Hi,2015-05-15,2023-10-29 05:08:42.519285,False,0.0,0.02
P47T_hogar,q25,Hi,2015-05-15,2023-10-29 05:08:42.519285,False,0.0,0.02
P47T_hogar,q75,Hi,2015-05-15,2023-10-29 05:08:42.519285,False,117760.0,0.02
P47T_hogar,q90,Hi,2015-05-15,2023-10-29 05:08:42.519285,False,178250.0,0.02
Pobreza,mean,Hi,2015-05-15,2023-10-29 05:08:42.519285,False,1.0,0.02
Pobreza,sum,Hi,2015-05-15,2023-10-29 05:08:42.519285,False,307150.0,0.02
Total,mean,Hi,2015-05-15,2023-10-29 05:08:42.519285,False,1.0,0.02
Total,sum,Hi,2015-05-15,2023-10-29 05:08:42.519285,False,307150.0,0.02
gap_indigencia,mean,Hi,2015-05-15,2023-10-29 05:08:42.519285,False,-69910.0,0.02
gap_indigencia,median,Hi,2015-05-15,2023-10-29 05:08:42.519285,False,-60850.0,0.02
gap_pobreza,mean,Hi,2015-05-15,2023-10-29 05:08:42.519285,False,-261710.0,0.02
gap_pobreza,median,Hi,2015-05-15,2023-10-29 05:08:42.519285,False,-239310.0,0.02
CBA,mean,Hi,2016-05-15,2023-10-29 05:15:13.479655,False,133530.0,0.02
CBA,median,Hi,2016-05-15,2023-10-29 05:15:13.479655,False,122490.0,0.02
CBT,mean,Hi,2016-05-15,2023-10-29 05:15:13.479655,False,319840.0,0.02
CBT,median,Hi,2016-05-15,2023-10-29 05:15:13.479655,False,293140.0,0.02
CB_EQUIV,mean,Hi,2016-05-15,2023-10-29 05:15:13.479655,False,3.259,0.02
CB_EQUIV,median,Hi,2016-05-15,2023-10-29 05:15:13.479655,False,2.96,0.02
Indigencia,mean,Hi,2016-05-15,2023-10-29 05:15:13.479655,False,1.0,0.02
Indigencia,sum,Hi,2016-05-15,2023-10-29 05:15:13.479655,False,353050.0,0.02
P47T_hogar,mean,Hi,2016-05-15,2023-10-29 05:15:13.479655,False,68590.0,0.02
P47T_hogar,median,Hi,2016-05-15,2023-10-29 05:15:13.479655,False,55820.0,0.02
P47T_hogar,q10,Hi,2016-05-15,2023-10-29 05:15:13.479655,False,0.0,0.02
P47T_hogar,q25,Hi,2016-05-15,2023-10-29 05:15:13.479655,False,0.0,0.02
P47T_hogar,q75,Hi,2016-05-15,2023-10-29 05:15:13.479655,False,112460.0,0.02
P47T_hogar,q90,Hi,2016-05-15,2023-10-29 05:15:13.479655,False,166350.0,0.02
Pobreza,mean,Hi,2016-05-15,2023-10-29 05:15:13.479655,False,1.0,0.02
Pobreza,sum,Hi,2016-05-15,2023-10-29 05:15:13.479655,False,353050.0,0.02
Total,mean,Hi,2016-05-15,2023-10-29 05:15:13.479655,False,1.0,0.02
Total,sum,Hi,2016-05-15,2023-10-29 05:15:13.479655,False,353050.0,0.02
gap_indigencia,mean,Hi,2016-05-15,2023-10-29 05:15:13.479655,False,-64940.0,0.02
gap_indigencia,median,Hi,2016-05-15,2023-10-29 05:15:13.479655,False,-54980.0,0.02
gap_pobreza,mean,Hi,2016-05-15,2023-10-29 05:15:13.479655,False,-251250.0,0.02
gap_pobreza,median,Hi,2016-05-15,2023-10-29 05:15:13.479655,False,-231340.0,0.02
CBA,mean,Hi,2016-08-15,2023-10-29 05:21:54.198338,False,140200.0,0.02
CBA,median,Hi,2016-08-15,2023-10-29 05:21:54.198338,False,128400.0,0.02
CBT,mean,Hi,2016-08-15,2023-10-29 05:21:54.198338,False,330770.0,0.02
CBT,median,Hi,2016-08-15,2023-10-29 05:21:54.198338,False,301980.0,0.02
CB_EQUIV,mean,Hi,2016-08-15,2023-10-29 05:21:54.198338,False,3.378,0.02
CB_EQUIV,median,Hi,2016-08-15,2023-10-29 05:21:54.198338,False,3.0700000000000003,0.02
Indigencia,mean,Hi,2016-08-15,2023-10-29 05:21:54.198338,False,1.0,0.02
Indigencia,sum,Hi,2016-08-15,2023-10-29 05:21:54.198338,False,352650.0,0.02
P47T_hogar,mean,Hi,2016-08-15,2023-10-29 05:21:54.198338,False,71180.0,0.02
P47T_hogar,median,Hi,2016-08-15,2023-10-29 05:21:54.198338,False,52580.0,0.02
P47T_hogar,q10,Hi,2016-08-15,2023-10-29 05:21:54.198338,False,0.0,0.02
P47T_hogar,q25,Hi,2016-08-15,2023-10-29 05:21:54.198338,False,0.0,0.02
P47T_hogar,q75,Hi,2016-08-15,2023-10-29 05:21:54.198338,False,113060.0,0.02
P47T_hogar,q90,Hi,2016-08-15,2023-10-29 05:21:54.198338,False,165330.0,0.02
Pobreza,mean,Hi,2016-08-15,2023-10-29 05:21:54.198338,False,1.0,0.02
Pobreza,sum,Hi,2016-08-15,2023-10-29 05:21:54.198338,False,352650.0,0.02
Total,mean,Hi,2016-08-15,2023-10-29 05:21:54.198338,False,1.0,0.02
Total,sum,Hi,2016-08-15,2023-10-29 05:21:54.198338,False,352650.0,0.02
gap_indigencia,mean,Hi,2016-08-15,2023-10-29 05:21:54.198338,False,-69020.0,0.02
gap_indigencia,median,Hi,2016-08-15,2023-10-29 05:21:54.198338,False,-59180.0,0.02
gap_pobreza,mean,Hi,2016-08-15,2023-10-29 05:21:54.198338,False,-259590.0,0.02
gap_pobreza,median,Hi,2016-08-15,2023-10-29 05:21:54.198338,False,-236780.0,0.02
CBA,mean,Hi,2016-11-15,2023-10-29 05:28:41.413958,False,136810.0,0.02
CBA,median,Hi,2016-11-15,2023-10-29 05:28:41.413958,False,123530.0,0.02
CBT,mean,Hi,2016-11-15,2023-10-29 05:28:41.413958,False,323570.0,0.02
CBT,median,Hi,2016-11-15,2023-10-29 05:28:41.413958,False,292380.0,0.02
CB_EQUIV,mean,Hi,2016-11-15,2023-10-29 05:28:41.413958,False,3.329,0.02
CB_EQUIV,median,Hi,2016-11-15,2023-10-29 05:28:41.413958,False,3.0,0.02
Indigencia,mean,Hi,2016-11-15,2023-10-29 05:28:41.413958,False,1.0,0.02
Indigencia,sum,Hi,2016-11-15,2023-10-29 05:28:41.413958,False,320700.0,0.02
P47T_hogar,mean,Hi,2016-11-15,2023-10-29 05:28:41.413958,False,68920.0,0.02
P47T_hogar,median,Hi,2016-11-15,2023-10-29 05:28:41.413958,False,50210.0,0.02
P47T_hogar,q10,Hi,2016-11-15,2023-10-29 05:28:41.413958,False,0.0,0.02
P47T_hogar,q25,Hi,2016-11-15,2023-10-29 05:28:41.413958,False,0.0,0.02
P47T_hogar,q75,Hi,2016-11-15,2023-10-29 05:28:41.413958,False,112460.0,0.02
P47T_hogar,q90,Hi,2016-11-15,2023-10-29 05:28:41.413958,False,165990.0,0.02
Pobreza,mean,Hi,2016-11-15,2023-10-29 05:28:41.413958,False,1.0,0.02
Pobreza,sum,Hi,2016-11-15,2023-10-29 05:28:41.413958,False,320700.0,0.02
Total,mean,Hi,2016-11-15,2023-10-29 05:28:41.413958,False,1.0,0.02
Total,sum,Hi,2016-11-15,2023-10-29 05:28:41.413958,False,320700.0,0.02
gap_indigencia,mean,Hi,2016-11-15,2023-10-29 05:28:41.413958,False,-67890.0,0.02
gap_indigencia,median,Hi,2016-11-15,2023-10-29 05:28:41.413958,False,-58465.0,0.02
gap_pobreza,mean,Hi,2016-11-15,2023-10-29 05:28:41.413958,False,-254650.0,0.02
gap_pobreza,median,Hi,2016-11-15,2023-10-29 05:28:41.413958,False,-230025.0,0.02
CBA,mean,Hi,2017-02-15,2023-10-29 05:35:38.194087,False,136520.0,0.02
CBA,median,Hi,2017-02-15,2023-10-29 05:35:38.194087,False,123150.0,0.02
CBT,mean,Hi,2017-02-15,2023-10-29 05:35:38.194087,False,324820.0,0.02
CBT,median,Hi,2017-02-15,2023-10-29 05:35:38.194087,False,294010.0,0.02
CB_EQUIV,mean,Hi,2017-02-15,2023-10-29 05:35:38.194087,False,3.368,0.02
CB_EQUIV,median,Hi,2017-02-15,2023-10-29 05:35:38.194087,False,3.05,0.02
Indigencia,mean,Hi,2017-02-15,2023-10-29 05:35:38.194087,False,1.0,0.02
Indigencia,sum,Hi,2017-02-15,2023-10-29 05:35:38.194087,False,307250.0,0.02
P47T_hogar,mean,Hi,2017-02-15,2023-10-29 05:35:38.194087,False,68820.0,0.02
P47T_hogar,median,Hi,2017-02-15,2023-10-29 05:35:38.194087,False,47950.0,0.02
P47T_hogar,q10,Hi,2017-02-15,2023-10-29 05:35:38.194087,False,0.0,0.02
P47T_hogar,q25,Hi,2017-02-15,2023-10-29 05:35:38.194087,False,0.0,0.02
P47T_hogar,q75,Hi,2017-02-15,2023-10-29 05:35:38.194087,False,114620.0,0.02
P47T_hogar,q90,Hi,2017-02-15,2023-10-29 05:35:38.194087,False,170510.0,0.02
Pobreza,mean,Hi,2017-02-15,2023-10-29 05:35:38.194087,False,1.0,0.02
Pobreza,sum,Hi,2017-02-15,2023-10-29 05:35:38.194087,False,307250.0,0.02
Total,mean,Hi,2017-02-15,2023-10-29 05:35:38.194087,False,1.0,0.02
Total,sum,Hi,2017-02-15,2023-10-29 05:35:38.194087,False,307250.0,0.02
gap_indigencia,mean,Hi,2017-02-15,2023-10-29 05:35:38.194087,False,-67700.0,0.02
gap_indigencia,median,Hi,2017-02-15,2023-10-29 05:35:38.194087,False,-59700.0,0.02
gap_pobreza,mean,Hi,2017-02-15,2023-10-29 05:35:38.194087,False,-256000.0,0.02
gap_pobreza,median,Hi,2017-02-15,2023-10-29 05:35:38.194087,False,-234570.0,0.02
CBA,mean,Hi,2017-05-15,2023-10-29 05:42:34.838668,False,129600.0,0.02
CBA,median,Hi,2017-05-15,2023-10-29 05:42:34.838668,False,116620.0,0.02
CBT,mean,Hi,2017-05-15,2023-10-29 05:42:34.838668,False,311340.0,0.02
CBT,median,Hi,2017-05-15,2023-10-29 05:42:34.838668,False,281760.0,0.02
CB_EQUIV,mean,Hi,2017-05-15,2023-10-29 05:42:34.838668,False,3.216,0.02
CB_EQUIV,median,Hi,2017-05-15,2023-10-29 05:42:34.838668,False,2.8600000000000003,0.02
Indigencia,mean,Hi,2017-05-15,2023-10-29 05:42:34.838668,False,1.0,0.02
Indigencia,sum,Hi,2017-05-15,2023-10-29 05:42:34.838668,False,318500.0,0.02
P47T_hogar,mean,Hi,2017-05-15,2023-10-29 05:42:34.838668,False,64920.0,0.02
P47T_hogar,median,Hi,2017-05-15,2023-10-29 05:42:34.838668,False,44750.0,0.02
P47T_hogar,q10,Hi,2017-05-15,2023-10-29 05:42:34.838668,False,0.0,0.02
P47T_hogar,q25,Hi,2017-05-15,2023-10-29 05:42:34.838668,False,0.0,0.02
P47T_hogar,q75,Hi,2017-05-15,2023-10-29 05:42:34.838668,False,107390.0,0.02
P47T_hogar,q90,Hi,2017-05-15,2023-10-29 05:42:34.838668,False,162560.0,0.02
Pobreza,mean,Hi,2017-05-15,2023-10-29 05:42:34.838668,False,1.0,0.02
Pobreza,sum,Hi,2017-05-15,2023-10-29 05:42:34.838668,False,318500.0,0.02
Total,mean,Hi,2017-05-15,2023-10-29 05:42:34.838668,False,1.0,0.02
Total,sum,Hi,2017-05-15,2023-10-29 05:42:34.838668,False,318500.0,0.02
gap_indigencia,mean,Hi,2017-05-15,2023-10-29 05:42:34.838668,False,-64690.0,0.02
gap_indigencia,median,Hi,2017-05-15,2023-10-29 05:42:34.838668,False,-57220.0,0.02
gap_pobreza,mean,Hi,2017-05-15,2023-10-29 05:42:34.838668,False,-246430.0,0.02
gap_pobreza,median,Hi,2017-05-15,2023-10-29 05:42:34.838668,False,-225220.0,0.02
CBA,mean,Hi,2017-08-15,2023-10-29 05:49:40.473735,False,133190.0,0.02
CBA,median,Hi,2017-08-15,2023-10-29 05:49:40.473735,False,120840.0,0.02
CBT,mean,Hi,2017-08-15,2023-10-29 05:49:40.473735,False,317670.0,0.02
