observable,sintetico,base,Q,timestamp,Region,valor,frac
P47T_hogar,q25,M24,2008-02-15,2023-10-29 02:25:20.418885,patagonia,491000.0,0.02
P47T_hogar,q75,M24,2008-02-15,2023-10-29 02:25:20.418885,patagonia,1186440.0,0.02
P47T_hogar,q90,M24,2008-02-15,2023-10-29 02:25:20.418885,patagonia,1666570.0,0.02
P47T_persona,mean,M24,2008-02-15,2023-10-29 02:25:20.418885,patagonia,396120.0,0.02
P47T_persona,median,M24,2008-02-15,2023-10-29 02:25:20.418885,patagonia,408390.0,0.02
P47T_persona,q10,M24,2008-02-15,2023-10-29 02:25:20.418885,patagonia,0.0,0.02
P47T_persona,q25,M24,2008-02-15,2023-10-29 02:25:20.418885,patagonia,155240.0,0.02
P47T_persona,q75,M24,2008-02-15,2023-10-29 02:25:20.418885,patagonia,550910.0,0.02
P47T_persona,q90,M24,2008-02-15,2023-10-29 02:25:20.418885,patagonia,709720.0,0.02
Pobreza,mean,M24,2008-02-15,2023-10-29 02:25:20.418885,patagonia,0.1236,0.02
Pobreza,sum,M24,2008-02-15,2023-10-29 02:25:20.418885,patagonia,143800.0,0.02
Total,mean,M24,2008-02-15,2023-10-29 02:25:20.418885,patagonia,1.0,0.02
Total,sum,M24,2008-02-15,2023-10-29 02:25:20.418885,patagonia,1163300.0,0.02
gap_indigencia,mean,M24,2008-02-15,2023-10-29 02:25:20.418885,patagonia,829950.0,0.02
gap_indigencia,median,M24,2008-02-15,2023-10-29 02:25:20.418885,patagonia,667210.0,0.02
gap_pobreza,mean,M24,2008-02-15,2023-10-29 02:25:20.418885,patagonia,580710.0,0.02
gap_pobreza,median,M24,2008-02-15,2023-10-29 02:25:20.418885,patagonia,453050.0,0.02
CBA,mean,M24,2008-05-15,2023-10-29 02:30:12.351212,cuyo,171510.0,0.02
CBA,median,M24,2008-05-15,2023-10-29 02:30:12.351212,cuyo,123220.0,0.02
CBT,mean,M24,2008-05-15,2023-10-29 02:30:12.351212,cuyo,437010.0,0.02
CBT,median,M24,2008-05-15,2023-10-29 02:30:12.351212,cuyo,313960.0,0.02
CB_EQUIV,mean,M24,2008-05-15,2023-10-29 02:30:12.351212,cuyo,4.231,0.02
CB_EQUIV,median,M24,2008-05-15,2023-10-29 02:30:12.351212,cuyo,3.04,0.02
Indigencia,mean,M24,2008-05-15,2023-10-29 02:30:12.351212,cuyo,0.0533,0.02
Indigencia,sum,M24,2008-05-15,2023-10-29 02:30:12.351212,cuyo,94400.0,0.02
P47T_hogar,mean,M24,2008-05-15,2023-10-29 02:30:12.351212,cuyo,802710.0,0.02
P47T_hogar,median,M24,2008-05-15,2023-10-29 02:30:12.351212,cuyo,463850.0,0.02
P47T_hogar,q10,M24,2008-05-15,2023-10-29 02:30:12.351212,cuyo,170230.0,0.02
P47T_hogar,q25,M24,2008-05-15,2023-10-29 02:30:12.351212,cuyo,282530.0,0.02
P47T_hogar,q75,M24,2008-05-15,2023-10-29 02:30:12.351212,cuyo,705010.0,0.02
P47T_hogar,q90,M24,2008-05-15,2023-10-29 02:30:12.351212,cuyo,1030530.0,0.02
P47T_persona,mean,M24,2008-05-15,2023-10-29 02:30:12.351212,cuyo,218740.0,0.02
P47T_persona,median,M24,2008-05-15,2023-10-29 02:30:12.351212,cuyo,204660.0,0.02
P47T_persona,q10,M24,2008-05-15,2023-10-29 02:30:12.351212,cuyo,0.0,0.02
P47T_persona,q25,M24,2008-05-15,2023-10-29 02:30:12.351212,cuyo,79600.0,0.02
P47T_persona,q75,M24,2008-05-15,2023-10-29 02:30:12.351212,cuyo,302730.0,0.02
P47T_persona,q90,M24,2008-05-15,2023-10-29 02:30:12.351212,cuyo,390010.0,0.02
Pobreza,mean,M24,2008-05-15,2023-10-29 02:30:12.351212,cuyo,0.2667,0.02
Pobreza,sum,M24,2008-05-15,2023-10-29 02:30:12.351212,cuyo,472000.0,0.02
Total,mean,M24,2008-05-15,2023-10-29 02:30:12.351212,cuyo,1.0,0.02
Total,sum,M24,2008-05-15,2023-10-29 02:30:12.351212,cuyo,1769750.0,0.02
gap_indigencia,mean,M24,2008-05-15,2023-10-29 02:30:12.351212,cuyo,631200.0,0.02
gap_indigencia,median,M24,2008-05-15,2023-10-29 02:30:12.351212,cuyo,333730.0,0.02
gap_pobreza,mean,M24,2008-05-15,2023-10-29 02:30:12.351212,cuyo,365700.0,0.02
gap_pobreza,median,M24,2008-05-15,2023-10-29 02:30:12.351212,cuyo,153080.0,0.02
CBA,mean,M24,2008-05-15,2023-10-29 02:30:12.351212,gran_buenos_aires,155160.0,0.02
CBA,median,M24,2008-05-15,2023-10-29 02:30:12.351212,gran_buenos_aires,122330.0,0.02
CBT,mean,M24,2008-05-15,2023-10-29 02:30:12.351212,gran_buenos_aires,371370.0,0.02
CBT,median,M24,2008-05-15,2023-10-29 02:30:12.351212,gran_buenos_aires,292790.0,0.02
CB_EQUIV,mean,M24,2008-05-15,2023-10-29 02:30:12.351212,gran_buenos_aires,3.412,0.02
CB_EQUIV,median,M24,2008-05-15,2023-10-29 02:30:12.351212,gran_buenos_aires,2.69,0.02
Indigencia,mean,M24,2008-05-15,2023-10-29 02:30:12.351212,gran_buenos_aires,0.0306,0.02
Indigencia,sum,M24,2008-05-15,2023-10-29 02:30:12.351212,gran_buenos_aires,239550.0,0.02
P47T_hogar,mean,M24,2008-05-15,2023-10-29 02:30:12.351212,gran_buenos_aires,855360.0,0.02
P47T_hogar,median,M24,2008-05-15,2023-10-29 02:30:12.351212,gran_buenos_aires,581040.0,0.02
P47T_hogar,q10,M24,2008-05-15,2023-10-29 02:30:12.351212,gran_buenos_aires,209430.0,0.02
P47T_hogar,q25,M24,2008-05-15,2023-10-29 02:30:12.351212,gran_buenos_aires,341530.0,0.02
P47T_hogar,q75,M24,2008-05-15,2023-10-29 02:30:12.351212,gran_buenos_aires,886580.0,0.02
P47T_hogar,q90,M24,2008-05-15,2023-10-29 02:30:12.351212,gran_buenos_aires,1262670.0,0.02
P47T_persona,mean,M24,2008-05-15,2023-10-29 02:30:12.351212,gran_buenos_aires,271260.0,0.02
P47T_persona,median,M24,2008-05-15,2023-10-29 02:30:12.351212,gran_buenos_aires,246070.0,0.02
P47T_persona,q10,M24,2008-05-15,2023-10-29 02:30:12.351212,gran_buenos_aires,0.0,0.02
P47T_persona,q25,M24,2008-05-15,2023-10-29 02:30:12.351212,gran_buenos_aires,126180.0,0.02
P47T_persona,q75,M24,2008-05-15,2023-10-29 02:30:12.351212,gran_buenos_aires,363970.0,0.02
P47T_persona,q90,M24,2008-05-15,2023-10-29 02:30:12.351212,gran_buenos_aires,514140.0,0.02
Pobreza,mean,M24,2008-05-15,2023-10-29 02:30:12.351212,gran_buenos_aires,0.1654,0.02
Pobreza,sum,M24,2008-05-15,2023-10-29 02:30:12.351212,gran_buenos_aires,1296700.0,0.02
Total,mean,M24,2008-05-15,2023-10-29 02:30:12.351212,gran_buenos_aires,1.0,0.02
Total,sum,M24,2008-05-15,2023-10-29 02:30:12.351212,gran_buenos_aires,7840900.0,0.02
gap_indigencia,mean,M24,2008-05-15,2023-10-29 02:30:12.351212,gran_buenos_aires,700200.0,0.02
gap_indigencia,median,M24,2008-05-15,2023-10-29 02:30:12.351212,gran_buenos_aires,445510.0,0.02
gap_pobreza,mean,M24,2008-05-15,2023-10-29 02:30:12.351212,gran_buenos_aires,484000.0,0.02
gap_pobreza,median,M24,2008-05-15,2023-10-29 02:30:12.351212,gran_buenos_aires,274880.0,0.02
CBA,mean,M24,2008-05-15,2023-10-29 02:30:12.351212,noreste,141340.0,0.02
CBA,median,M24,2008-05-15,2023-10-29 02:30:12.351212,noreste,127810.0,0.02
CBT,mean,M24,2008-05-15,2023-10-29 02:30:12.351212,noreste,316680.0,0.02
CBT,median,M24,2008-05-15,2023-10-29 02:30:12.351212,noreste,286380.0,0.02
CB_EQUIV,mean,M24,2008-05-15,2023-10-29 02:30:12.351212,noreste,3.472,0.02
CB_EQUIV,median,M24,2008-05-15,2023-10-29 02:30:12.351212,noreste,3.14,0.02
Indigencia,mean,M24,2008-05-15,2023-10-29 02:30:12.351212,noreste,0.155,0.02
Indigencia,sum,M24,2008-05-15,2023-10-29 02:30:12.351212,noreste,284400.0,0.02
P47T_hogar,mean,M24,2008-05-15,2023-10-29 02:30:12.351212,noreste,418180.0,0.02
P47T_hogar,median,M24,2008-05-15,2023-10-29 02:30:12.351212,noreste,306670.0,0.02
P47T_hogar,q10,M24,2008-05-15,2023-10-29 02:30:12.351212,noreste,89320.0,0.02
P47T_hogar,q25,M24,2008-05-15,2023-10-29 02:30:12.351212,noreste,184550.0,0.02
P47T_hogar,q75,M24,2008-05-15,2023-10-29 02:30:12.351212,noreste,513220.0,0.02
P47T_hogar,q90,M24,2008-05-15,2023-10-29 02:30:12.351212,noreste,769150.0,0.02
P47T_persona,mean,M24,2008-05-15,2023-10-29 02:30:12.351212,noreste,160250.0,0.02
P47T_persona,median,M24,2008-05-15,2023-10-29 02:30:12.351212,noreste,129120.0,0.02
P47T_persona,q10,M24,2008-05-15,2023-10-29 02:30:12.351212,noreste,0.0,0.02
P47T_persona,q25,M24,2008-05-15,2023-10-29 02:30:12.351212,noreste,29560.0,0.02
P47T_persona,q75,M24,2008-05-15,2023-10-29 02:30:12.351212,noreste,240460.0,0.02
P47T_persona,q90,M24,2008-05-15,2023-10-29 02:30:12.351212,noreste,309790.0,0.02
Pobreza,mean,M24,2008-05-15,2023-10-29 02:30:12.351212,noreste,0.4287,0.02
Pobreza,sum,M24,2008-05-15,2023-10-29 02:30:12.351212,noreste,786300.0,0.02
Total,mean,M24,2008-05-15,2023-10-29 02:30:12.351212,noreste,1.0,0.02
Total,sum,M24,2008-05-15,2023-10-29 02:30:12.351212,noreste,1834350.0,0.02
gap_indigencia,mean,M24,2008-05-15,2023-10-29 02:30:12.351212,noreste,276840.0,0.02
gap_indigencia,median,M24,2008-05-15,2023-10-29 02:30:12.351212,noreste,179780.0,0.02
gap_pobreza,mean,M24,2008-05-15,2023-10-29 02:30:12.351212,noreste,101500.0,0.02
gap_pobreza,median,M24,2008-05-15,2023-10-29 02:30:12.351212,noreste,40000.0,0.02
CBA,mean,M24,2008-05-15,2023-10-29 02:30:12.351212,noroeste,166130.0,0.02
CBA,median,M24,2008-05-15,2023-10-29 02:30:12.351212,noroeste,136310.0,0.02
CBT,mean,M24,2008-05-15,2023-10-29 02:30:12.351212,noroeste,369010.0,0.02
CBT,median,M24,2008-05-15,2023-10-29 02:30:12.351212,noroeste,302770.0,0.02
CB_EQUIV,mean,M24,2008-05-15,2023-10-29 02:30:12.351212,noroeste,4.205,0.02
CB_EQUIV,median,M24,2008-05-15,2023-10-29 02:30:12.351212,noroeste,3.45,0.02
Indigencia,mean,M24,2008-05-15,2023-10-29 02:30:12.351212,noroeste,0.1165,0.02
Indigencia,sum,M24,2008-05-15,2023-10-29 02:30:12.351212,noroeste,278200.0,0.02
P47T_hogar,mean,M24,2008-05-15,2023-10-29 02:30:12.351212,noroeste,689290.0,0.02
P47T_hogar,median,M24,2008-05-15,2023-10-29 02:30:12.351212,noroeste,399090.0,0.02
P47T_hogar,q10,M24,2008-05-15,2023-10-29 02:30:12.351212,noroeste,115080.0,0.02
P47T_hogar,q25,M24,2008-05-15,2023-10-29 02:30:12.351212,noroeste,230700.0,0.02
P47T_hogar,q75,M24,2008-05-15,2023-10-29 02:30:12.351212,noroeste,656130.0,0.02
P47T_hogar,q90,M24,2008-05-15,2023-10-29 02:30:12.351212,noroeste,985990.0,0.02
P47T_persona,mean,M24,2008-05-15,2023-10-29 02:30:12.351212,noroeste,181070.0,0.02
P47T_persona,median,M24,2008-05-15,2023-10-29 02:30:12.351212,noroeste,138360.0,0.02
P47T_persona,q10,M24,2008-05-15,2023-10-29 02:30:12.351212,noroeste,0.0,0.02
P47T_persona,q25,M24,2008-05-15,2023-10-29 02:30:12.351212,noroeste,43730.0,0.02
P47T_persona,q75,M24,2008-05-15,2023-10-29 02:30:12.351212,noroeste,276090.0,0.02
P47T_persona,q90,M24,2008-05-15,2023-10-29 02:30:12.351212,noroeste,355690.0,0.02
Pobreza,mean,M24,2008-05-15,2023-10-29 02:30:12.351212,noroeste,0.3449,0.02
Pobreza,sum,M24,2008-05-15,2023-10-29 02:30:12.351212,noroeste,824000.0,0.02
Total,mean,M24,2008-05-15,2023-10-29 02:30:12.351212,noroeste,1.0,0.02
Total,sum,M24,2008-05-15,2023-10-29 02:30:12.351212,noroeste,2389000.0,0.02
gap_indigencia,mean,M24,2008-05-15,2023-10-29 02:30:12.351212,noroeste,523160.0,0.02
gap_indigencia,median,M24,2008-05-15,2023-10-29 02:30:12.351212,noroeste,257855.0,0.02
gap_pobreza,mean,M24,2008-05-15,2023-10-29 02:30:12.351212,noroeste,320280.0,0.02
gap_pobreza,median,M24,2008-05-15,2023-10-29 02:30:12.351212,noroeste,101730.0,0.02
CBA,mean,M24,2008-05-15,2023-10-29 02:30:12.351212,pampeana,215390.0,0.02
CBA,median,M24,2008-05-15,2023-10-29 02:30:12.351212,pampeana,119880.0,0.02
CBT,mean,M24,2008-05-15,2023-10-29 02:30:12.351212,pampeana,515340.0,0.02
CBT,median,M24,2008-05-15,2023-10-29 02:30:12.351212,pampeana,286840.0,0.02
CB_EQUIV,mean,M24,2008-05-15,2023-10-29 02:30:12.351212,pampeana,4.779,0.02
CB_EQUIV,median,M24,2008-05-15,2023-10-29 02:30:12.351212,pampeana,2.66,0.02
Indigencia,mean,M24,2008-05-15,2023-10-29 02:30:12.351212,pampeana,0.041,0.02
Indigencia,sum,M24,2008-05-15,2023-10-29 02:30:12.351212,pampeana,335850.0,0.02
P47T_hogar,mean,M24,2008-05-15,2023-10-29 02:30:12.351212,pampeana,1546250.0,0.02
P47T_hogar,median,M24,2008-05-15,2023-10-29 02:30:12.351212,pampeana,484200.0,0.02
P47T_hogar,q10,M24,2008-05-15,2023-10-29 02:30:12.351212,pampeana,179360.0,0.02
P47T_hogar,q25,M24,2008-05-15,2023-10-29 02:30:12.351212,pampeana,289110.0,0.02
P47T_hogar,q75,M24,2008-05-15,2023-10-29 02:30:12.351212,pampeana,740750.0,0.02
P47T_hogar,q90,M24,2008-05-15,2023-10-29 02:30:12.351212,pampeana,1067780.0,0.02
P47T_persona,mean,M24,2008-05-15,2023-10-29 02:30:12.351212,pampeana,236480.0,0.02
P47T_persona,median,M24,2008-05-15,2023-10-29 02:30:12.351212,pampeana,224410.0,0.02
P47T_persona,q10,M24,2008-05-15,2023-10-29 02:30:12.351212,pampeana,0.0,0.02
P47T_persona,q25,M24,2008-05-15,2023-10-29 02:30:12.351212,pampeana,112460.0,0.02
P47T_persona,q75,M24,2008-05-15,2023-10-29 02:30:12.351212,pampeana,324390.0,0.02
P47T_persona,q90,M24,2008-05-15,2023-10-29 02:30:12.351212,pampeana,427640.0,0.02
Pobreza,mean,M24,2008-05-15,2023-10-29 02:30:12.351212,pampeana,0.2002,0.02
Pobreza,sum,M24,2008-05-15,2023-10-29 02:30:12.351212,pampeana,1639150.0,0.02
Total,mean,M24,2008-05-15,2023-10-29 02:30:12.351212,pampeana,1.0,0.02
Total,sum,M24,2008-05-15,2023-10-29 02:30:12.351212,pampeana,8186100.0,0.02
gap_indigencia,mean,M24,2008-05-15,2023-10-29 02:30:12.351212,pampeana,1330860.0,0.02
gap_indigencia,median,M24,2008-05-15,2023-10-29 02:30:12.351212,pampeana,360730.0,0.02
gap_pobreza,mean,M24,2008-05-15,2023-10-29 02:30:12.351212,pampeana,1030910.0,0.02
gap_pobreza,median,M24,2008-05-15,2023-10-29 02:30:12.351212,pampeana,194140.0,0.02
CBA,mean,M24,2008-05-15,2023-10-29 02:30:12.351212,patagonia,145180.0,0.02
CBA,median,M24,2008-05-15,2023-10-29 02:30:12.351212,patagonia,130140.0,0.02
CBT,mean,M24,2008-05-15,2023-10-29 02:30:12.351212,patagonia,394420.0,0.02
CBT,median,M24,2008-05-15,2023-10-29 02:30:12.351212,patagonia,353570.0,0.02
CB_EQUIV,mean,M24,2008-05-15,2023-10-29 02:30:12.351212,patagonia,3.09,0.02
CB_EQUIV,median,M24,2008-05-15,2023-10-29 02:30:12.351212,patagonia,2.77,0.02
Indigencia,mean,M24,2008-05-15,2023-10-29 02:30:12.351212,patagonia,0.0305,0.02
Indigencia,sum,M24,2008-05-15,2023-10-29 02:30:12.351212,patagonia,35450.0,0.02
P47T_hogar,mean,M24,2008-05-15,2023-10-29 02:30:12.351212,patagonia,879220.0,0.02
P47T_hogar,median,M24,2008-05-15,2023-10-29 02:30:12.351212,patagonia,738800.0,0.02
P47T_hogar,q10,M24,2008-05-15,2023-10-29 02:30:12.351212,patagonia,276090.0,0.02
P47T_hogar,q25,M24,2008-05-15,2023-10-29 02:30:12.351212,patagonia,468900.0,0.02
P47T_hogar,q75,M24,2008-05-15,2023-10-29 02:30:12.351212,patagonia,1076870.0,0.02
P47T_hogar,q90,M24,2008-05-15,2023-10-29 02:30:12.351212,patagonia,1508000.0,0.02
P47T_persona,mean,M24,2008-05-15,2023-10-29 02:30:12.351212,patagonia,357840.0,0.02
P47T_persona,median,M24,2008-05-15,2023-10-29 02:30:12.351212,patagonia,355690.0,0.02
P47T_persona,q10,M24,2008-05-15,2023-10-29 02:30:12.351212,patagonia,0.0,0.02
P47T_persona,q25,M24,2008-05-15,2023-10-29 02:30:12.351212,patagonia,148260.0,0.02
P47T_persona,q75,M24,2008-05-15,2023-10-29 02:30:12.351212,patagonia,502440.0,0.02
P47T_persona,q90,M24,2008-05-15,2023-10-29 02:30:12.351212,patagonia,632540.0,0.02
Pobreza,mean,M24,2008-05-15,2023-10-29 02:30:12.351212,patagonia,0.1402,0.02
Pobreza,sum,M24,2008-05-15,2023-10-29 02:30:12.351212,patagonia,163050.0,0.02
Total,mean,M24,2008-05-15,2023-10-29 02:30:12.351212,patagonia,1.0,0.02
Total,sum,M24,2008-05-15,2023-10-29 02:30:12.351212,patagonia,1163300.0,0.02
gap_indigencia,mean,M24,2008-05-15,2023-10-29 02:30:12.351212,patagonia,734050.0,0.02
gap_indigencia,median,M24,2008-05-15,2023-10-29 02:30:12.351212,patagonia,601105.0,0.02
gap_pobreza,mean,M24,2008-05-15,2023-10-29 02:30:12.351212,patagonia,484800.0,0.02
gap_pobreza,median,M24,2008-05-15,2023-10-29 02:30:12.351212,patagonia,379110.0,0.02
CBA,mean,M24,2008-08-15,2023-10-29 02:35:09.821318,cuyo,171510.0,0.02
CBA,median,M24,2008-08-15,2023-10-29 02:35:09.821318,cuyo,123220.0,0.02
CBT,mean,M24,2008-08-15,2023-10-29 02:35:09.821318,cuyo,437010.0,0.02
CBT,median,M24,2008-08-15,2023-10-29 02:35:09.821318,cuyo,313960.0,0.02
CB_EQUIV,mean,M24,2008-08-15,2023-10-29 02:35:09.821318,cuyo,4.231,0.02
CB_EQUIV,median,M24,2008-08-15,2023-10-29 02:35:09.821318,cuyo,3.04,0.02
Indigencia,mean,M24,2008-08-15,2023-10-29 02:35:09.821318,cuyo,0.0556,0.02
Indigencia,sum,M24,2008-08-15,2023-10-29 02:35:09.821318,cuyo,98350.0,0.02
P47T_hogar,mean,M24,2008-08-15,2023-10-29 02:35:09.821318,cuyo,842790.0,0.02
P47T_hogar,median,M24,2008-08-15,2023-10-29 02:35:09.821318,cuyo,514030.0,0.02
P47T_hogar,q10,M24,2008-08-15,2023-10-29 02:35:09.821318,cuyo,171740.0,0.02
P47T_hogar,q25,M24,2008-08-15,2023-10-29 02:35:09.821318,cuyo,324390.0,0.02
P47T_hogar,q75,M24,2008-08-15,2023-10-29 02:35:09.821318,cuyo,798170.0,0.02
P47T_hogar,q90,M24,2008-08-15,2023-10-29 02:35:09.821318,cuyo,1153600.0,0.02
P47T_persona,mean,M24,2008-08-15,2023-10-29 02:35:09.821318,cuyo,242790.0,0.02
P47T_persona,median,M24,2008-08-15,2023-10-29 02:35:09.821318,cuyo,229640.0,0.02
P47T_persona,q10,M24,2008-08-15,2023-10-29 02:35:09.821318,cuyo,0.0,0.02
P47T_persona,q25,M24,2008-08-15,2023-10-29 02:35:09.821318,cuyo,85300.0,0.02
P47T_persona,q75,M24,2008-08-15,2023-10-29 02:35:09.821318,cuyo,347590.0,0.02
P47T_persona,q90,M24,2008-08-15,2023-10-29 02:35:09.821318,cuyo,447790.0,0.02
Pobreza,mean,M24,2008-08-15,2023-10-29 02:35:09.821318,cuyo,0.2297,0.02
Pobreza,sum,M24,2008-08-15,2023-10-29 02:35:09.821318,cuyo,406550.0,0.02
Total,mean,M24,2008-08-15,2023-10-29 02:35:09.821318,cuyo,1.0,0.02
Total,sum,M24,2008-08-15,2023-10-29 02:35:09.821318,cuyo,1769750.0,0.02
gap_indigencia,mean,M24,2008-08-15,2023-10-29 02:35:09.821318,cuyo,671280.0,0.02
gap_indigencia,median,M24,2008-08-15,2023-10-29 02:35:09.821318,cuyo,385710.0,0.02
gap_pobreza,mean,M24,2008-08-15,2023-10-29 02:35:09.821318,cuyo,405780.0,0.02
gap_pobreza,median,M24,2008-08-15,2023-10-29 02:35:09.821318,cuyo,206040.0,0.02
CBA,mean,M24,2008-08-15,2023-10-29 02:35:09.821318,gran_buenos_aires,155160.0,0.02
CBA,median,M24,2008-08-15,2023-10-29 02:35:09.821318,gran_buenos_aires,122330.0,0.02
CBT,mean,M24,2008-08-15,2023-10-29 02:35:09.821318,gran_buenos_aires,371370.0,0.02
CBT,median,M24,2008-08-15,2023-10-29 02:35:09.821318,gran_buenos_aires,292790.0,0.02
CB_EQUIV,mean,M24,2008-08-15,2023-10-29 02:35:09.821318,gran_buenos_aires,3.412,0.02
CB_EQUIV,median,M24,2008-08-15,2023-10-29 02:35:09.821318,gran_buenos_aires,2.69,0.02
Indigencia,mean,M24,2008-08-15,2023-10-29 02:35:09.821318,gran_buenos_aires,0.0312,0.02
Indigencia,sum,M24,2008-08-15,2023-10-29 02:35:09.821318,gran_buenos_aires,244900.0,0.02
P47T_hogar,mean,M24,2008-08-15,2023-10-29 02:35:09.821318,gran_buenos_aires,947660.0,0.02
P47T_hogar,median,M24,2008-08-15,2023-10-29 02:35:09.821318,gran_buenos_aires,636120.0,0.02
P47T_hogar,q10,M24,2008-08-15,2023-10-29 02:35:09.821318,gran_buenos_aires,224830.0,0.02
P47T_hogar,q25,M24,2008-08-15,2023-10-29 02:35:09.821318,gran_buenos_aires,378200.0,0.02
P47T_hogar,q75,M24,2008-08-15,2023-10-29 02:35:09.821318,gran_buenos_aires,985950.0,0.02
P47T_hogar,q90,M24,2008-08-15,2023-10-29 02:35:09.821318,gran_buenos_aires,1453400.0,0.02
P47T_persona,mean,M24,2008-08-15,2023-10-29 02:35:09.821318,gran_buenos_aires,305030.0,0.02
P47T_persona,median,M24,2008-08-15,2023-10-29 02:35:09.821318,gran_buenos_aires,289110.0,0.02
P47T_persona,q10,M24,2008-08-15,2023-10-29 02:35:09.821318,gran_buenos_aires,0.0,0.02
P47T_persona,q25,M24,2008-08-15,2023-10-29 02:35:09.821318,gran_buenos_aires,129120.0,0.02
P47T_persona,q75,M24,2008-08-15,2023-10-29 02:35:09.821318,gran_buenos_aires,390010.0,0.02
P47T_persona,q90,M24,2008-08-15,2023-10-29 02:35:09.821318,gran_buenos_aires,604070.0,0.02
Pobreza,mean,M24,2008-08-15,2023-10-29 02:35:09.821318,gran_buenos_aires,0.1379,0.02
Pobreza,sum,M24,2008-08-15,2023-10-29 02:35:09.821318,gran_buenos_aires,1081050.0,0.02
Total,mean,M24,2008-08-15,2023-10-29 02:35:09.821318,gran_buenos_aires,1.0,0.02
Total,sum,M24,2008-08-15,2023-10-29 02:35:09.821318,gran_buenos_aires,7840900.0,0.02
gap_indigencia,mean,M24,2008-08-15,2023-10-29 02:35:09.821318,gran_buenos_aires,792500.0,0.02
gap_indigencia,median,M24,2008-08-15,2023-10-29 02:35:09.821318,gran_buenos_aires,509840.0,0.02
gap_pobreza,mean,M24,2008-08-15,2023-10-29 02:35:09.821318,gran_buenos_aires,576290.0,0.02
gap_pobreza,median,M24,2008-08-15,2023-10-29 02:35:09.821318,gran_buenos_aires,331660.0,0.02
CBA,mean,M24,2008-08-15,2023-10-29 02:35:09.821318,noreste,141340.0,0.02
CBA,median,M24,2008-08-15,2023-10-29 02:35:09.821318,noreste,127810.0,0.02
CBT,mean,M24,2008-08-15,2023-10-29 02:35:09.821318,noreste,316680.0,0.02
CBT,median,M24,2008-08-15,2023-10-29 02:35:09.821318,noreste,286380.0,0.02
CB_EQUIV,mean,M24,2008-08-15,2023-10-29 02:35:09.821318,noreste,3.472,0.02
CB_EQUIV,median,M24,2008-08-15,2023-10-29 02:35:09.821318,noreste,3.14,0.02
Indigencia,mean,M24,2008-08-15,2023-10-29 02:35:09.821318,noreste,0.1413,0.02
Indigencia,sum,M24,2008-08-15,2023-10-29 02:35:09.821318,noreste,259250.0,0.02
P47T_hogar,mean,M24,2008-08-15,2023-10-29 02:35:09.821318,noreste,466230.0,0.02
P47T_hogar,median,M24,2008-08-15,2023-10-29 02:35:09.821318,noreste,342960.0,0.02
P47T_hogar,q10,M24,2008-08-15,2023-10-29 02:35:09.821318,noreste,95710.0,0.02
P47T_hogar,q25,M24,2008-08-15,2023-10-29 02:35:09.821318,noreste,191100.0,0.02
P47T_hogar,q75,M24,2008-08-15,2023-10-29 02:35:09.821318,noreste,585330.0,0.02
P47T_hogar,q90,M24,2008-08-15,2023-10-29 02:35:09.821318,noreste,902880.0,0.02
P47T_persona,mean,M24,2008-08-15,2023-10-29 02:35:09.821318,noreste,179560.0,0.02
P47T_persona,median,M24,2008-08-15,2023-10-29 02:35:09.821318,noreste,148260.0,0.02
P47T_persona,q10,M24,2008-08-15,2023-10-29 02:35:09.821318,noreste,0.0,0.02
P47T_persona,q25,M24,2008-08-15,2023-10-29 02:35:09.821318,noreste,33940.0,0.02
P47T_persona,q75,M24,2008-08-15,2023-10-29 02:35:09.821318,noreste,269810.0,0.02
P47T_persona,q90,M24,2008-08-15,2023-10-29 02:35:09.821318,noreste,363970.0,0.02
Pobreza,mean,M24,2008-08-15,2023-10-29 02:35:09.821318,noreste,0.3843,0.02
Pobreza,sum,M24,2008-08-15,2023-10-29 02:35:09.821318,noreste,704850.0,0.02
Total,mean,M24,2008-08-15,2023-10-29 02:35:09.821318,noreste,1.0,0.02
Total,sum,M24,2008-08-15,2023-10-29 02:35:09.821318,noreste,1834350.0,0.02
gap_indigencia,mean,M24,2008-08-15,2023-10-29 02:35:09.821318,noreste,324890.0,0.02
gap_indigencia,median,M24,2008-08-15,2023-10-29 02:35:09.821318,noreste,217470.0,0.02
gap_pobreza,mean,M24,2008-08-15,2023-10-29 02:35:09.821318,noreste,149550.0,0.02
gap_pobreza,median,M24,2008-08-15,2023-10-29 02:35:09.821318,noreste,74420.0,0.02
CBA,mean,M24,2008-08-15,2023-10-29 02:35:09.821318,noroeste,166130.0,0.02
CBA,median,M24,2008-08-15,2023-10-29 02:35:09.821318,noroeste,136310.0,0.02
CBT,mean,M24,2008-08-15,2023-10-29 02:35:09.821318,noroeste,369010.0,0.02
CBT,median,M24,2008-08-15,2023-10-29 02:35:09.821318,noroeste,302770.0,0.02
CB_EQUIV,mean,M24,2008-08-15,2023-10-29 02:35:09.821318,noroeste,4.205,0.02
CB_EQUIV,median,M24,2008-08-15,2023-10-29 02:35:09.821318,noroeste,3.45,0.02
Indigencia,mean,M24,2008-08-15,2023-10-29 02:35:09.821318,noroeste,0.1227,0.02
Indigencia,sum,M24,2008-08-15,2023-10-29 02:35:09.821318,noroeste,293050.0,0.02
P47T_hogar,mean,M24,2008-08-15,2023-10-29 02:35:09.821318,noroeste,742870.0,0.02
