observable,sintetico,base,Q,timestamp,PROV,valor,frac
P47T_persona,q10,PAGLO,2017-11-15,2023-10-29 05:52:44.374446,6,0.0,0.02
P47T_persona,q25,PAGLO,2017-11-15,2023-10-29 05:52:44.374446,6,0.0,0.02
P47T_persona,q75,PAGLO,2017-11-15,2023-10-29 05:52:44.374446,6,282530.0,0.02
P47T_persona,q90,PAGLO,2017-11-15,2023-10-29 05:52:44.374446,6,447790.0,0.02
Pobreza,mean,PAGLO,2017-11-15,2023-10-29 05:52:44.374446,6,0.2458,0.02
Pobreza,sum,PAGLO,2017-11-15,2023-10-29 05:52:44.374446,6,3357550.0,0.02
Total,mean,PAGLO,2017-11-15,2023-10-29 05:52:44.374446,6,1.0,0.02
Total,sum,PAGLO,2017-11-15,2023-10-29 05:52:44.374446,6,13657200.0,0.02
gap_indigencia,mean,PAGLO,2017-11-15,2023-10-29 05:52:44.374446,6,623540.0,0.02
gap_indigencia,median,PAGLO,2017-11-15,2023-10-29 05:52:44.374446,6,418450.0,0.02
gap_pobreza,mean,PAGLO,2017-11-15,2023-10-29 05:52:44.374446,6,381870.0,0.02
gap_pobreza,median,PAGLO,2017-11-15,2023-10-29 05:52:44.374446,6,219140.0,0.02
CBA,mean,PAGLO,2018-02-15,2023-10-29 06:00:03.475974,6,168520.0,0.02
CBA,median,PAGLO,2018-02-15,2023-10-29 06:00:03.475974,6,139650.0,0.02
CBT,mean,PAGLO,2018-02-15,2023-10-29 06:00:03.475974,6,422980.0,0.02
CBT,median,PAGLO,2018-02-15,2023-10-29 06:00:03.475974,6,350520.0,0.02
CB_EQUIV,mean,PAGLO,2018-02-15,2023-10-29 06:00:03.475974,6,3.943,0.02
CB_EQUIV,median,PAGLO,2018-02-15,2023-10-29 06:00:03.475974,6,3.27,0.02
Indigencia,mean,PAGLO,2018-02-15,2023-10-29 06:00:03.475974,6,0.0568,0.02
Indigencia,sum,PAGLO,2018-02-15,2023-10-29 06:00:03.475974,6,787250.0,0.02
P47T_hogar,mean,PAGLO,2018-02-15,2023-10-29 06:00:03.475974,6,947030.0,0.02
P47T_hogar,median,PAGLO,2018-02-15,2023-10-29 06:00:03.475974,6,606910.0,0.02
P47T_hogar,q10,PAGLO,2018-02-15,2023-10-29 06:00:03.475974,6,196940.0,0.02
P47T_hogar,q25,PAGLO,2018-02-15,2023-10-29 06:00:03.475974,6,349860.0,0.02
P47T_hogar,q75,PAGLO,2018-02-15,2023-10-29 06:00:03.475974,6,954550.0,0.02
P47T_hogar,q90,PAGLO,2018-02-15,2023-10-29 06:00:03.475974,6,1391470.0,0.02
P47T_persona,mean,PAGLO,2018-02-15,2023-10-29 06:00:03.475974,6,195910.0,0.02
P47T_persona,median,PAGLO,2018-02-15,2023-10-29 06:00:03.475974,6,120500.0,0.02
P47T_persona,q10,PAGLO,2018-02-15,2023-10-29 06:00:03.475974,6,0.0,0.02
P47T_persona,q25,PAGLO,2018-02-15,2023-10-29 06:00:03.475974,6,0.0,0.02
P47T_persona,q75,PAGLO,2018-02-15,2023-10-29 06:00:03.475974,6,302730.0,0.02
P47T_persona,q90,PAGLO,2018-02-15,2023-10-29 06:00:03.475974,6,514140.0,0.02
Pobreza,mean,PAGLO,2018-02-15,2023-10-29 06:00:03.475974,6,0.2398,0.02
Pobreza,sum,PAGLO,2018-02-15,2023-10-29 06:00:03.475974,6,3324100.0,0.02
Total,mean,PAGLO,2018-02-15,2023-10-29 06:00:03.475974,6,1.0,0.02
Total,sum,PAGLO,2018-02-15,2023-10-29 06:00:03.475974,6,13863350.0,0.02
gap_indigencia,mean,PAGLO,2018-02-15,2023-10-29 06:00:03.475974,6,778510.0,0.02
gap_indigencia,median,PAGLO,2018-02-15,2023-10-29 06:00:03.475974,6,461260.0,0.02
gap_pobreza,mean,PAGLO,2018-02-15,2023-10-29 06:00:03.475974,6,524050.0,0.02
gap_pobreza,median,PAGLO,2018-02-15,2023-10-29 06:00:03.475974,6,259120.0,0.02
CBA,mean,PAGLO,2018-05-15,2023-10-29 06:07:26.992851,6,167410.0,0.02
CBA,median,PAGLO,2018-05-15,2023-10-29 06:07:26.992851,6,138710.0,0.02
CBT,mean,PAGLO,2018-05-15,2023-10-29 06:07:26.992851,6,422920.0,0.02
CBT,median,PAGLO,2018-05-15,2023-10-29 06:07:26.992851,6,350430.0,0.02
CB_EQUIV,mean,PAGLO,2018-05-15,2023-10-29 06:07:26.992851,6,3.943,0.02
CB_EQUIV,median,PAGLO,2018-05-15,2023-10-29 06:07:26.992851,6,3.27,0.02
Indigencia,mean,PAGLO,2018-05-15,2023-10-29 06:07:26.992851,6,0.0634,0.02
Indigencia,sum,PAGLO,2018-05-15,2023-10-29 06:07:26.992851,6,878450.0,0.02
P47T_hogar,mean,PAGLO,2018-05-15,2023-10-29 06:07:26.992851,6,786130.0,0.02
P47T_hogar,median,PAGLO,2018-05-15,2023-10-29 06:07:26.992851,6,525480.0,0.02
P47T_hogar,q10,PAGLO,2018-05-15,2023-10-29 06:07:26.992851,6,174190.0,0.02
P47T_hogar,q25,PAGLO,2018-05-15,2023-10-29 06:07:26.992851,6,315770.0,0.02
P47T_hogar,q75,PAGLO,2018-05-15,2023-10-29 06:07:26.992851,6,804210.0,0.02
P47T_hogar,q90,PAGLO,2018-05-15,2023-10-29 06:07:26.992851,6,1153390.0,0.02
P47T_persona,mean,PAGLO,2018-05-15,2023-10-29 06:07:26.992851,6,164840.0,0.02
P47T_persona,median,PAGLO,2018-05-15,2023-10-29 06:07:26.992851,6,115080.0,0.02
P47T_persona,q10,PAGLO,2018-05-15,2023-10-29 06:07:26.992851,6,0.0,0.02
P47T_persona,q25,PAGLO,2018-05-15,2023-10-29 06:07:26.992851,6,0.0,0.02
P47T_persona,q75,PAGLO,2018-05-15,2023-10-29 06:07:26.992851,6,263670.0,0.02
P47T_persona,q90,PAGLO,2018-05-15,2023-10-29 06:07:26.992851,6,408390.0,0.02
Pobreza,mean,PAGLO,2018-05-15,2023-10-29 06:07:26.992851,6,0.2848,0.02
Pobreza,sum,PAGLO,2018-05-15,2023-10-29 06:07:26.992851,6,3947650.0,0.02
Total,mean,PAGLO,2018-05-15,2023-10-29 06:07:26.992851,6,1.0,0.02
Total,sum,PAGLO,2018-05-15,2023-10-29 06:07:26.992851,6,13863350.0,0.02
gap_indigencia,mean,PAGLO,2018-05-15,2023-10-29 06:07:26.992851,6,618720.0,0.02
gap_indigencia,median,PAGLO,2018-05-15,2023-10-29 06:07:26.992851,6,377620.0,0.02
gap_pobreza,mean,PAGLO,2018-05-15,2023-10-29 06:07:26.992851,6,363200.0,0.02
gap_pobreza,median,PAGLO,2018-05-15,2023-10-29 06:07:26.992851,6,175210.0,0.02
CBA,mean,PAGLO,2018-08-15,2023-10-29 06:15:01.837886,6,170980.0,0.02
CBA,median,PAGLO,2018-08-15,2023-10-29 06:15:01.837886,6,141600.0,0.02
CBT,mean,PAGLO,2018-08-15,2023-10-29 06:15:01.837886,6,425740.0,0.02
CBT,median,PAGLO,2018-08-15,2023-10-29 06:15:01.837886,6,352570.0,0.02
CB_EQUIV,mean,PAGLO,2018-08-15,2023-10-29 06:15:01.837886,6,3.943,0.02
CB_EQUIV,median,PAGLO,2018-08-15,2023-10-29 06:15:01.837886,6,3.27,0.02
Indigencia,mean,PAGLO,2018-08-15,2023-10-29 06:15:01.837886,6,0.0644,0.02
Indigencia,sum,PAGLO,2018-08-15,2023-10-29 06:15:01.837886,6,892950.0,0.02
P47T_hogar,mean,PAGLO,2018-08-15,2023-10-29 06:15:01.837886,6,904000.0,0.02
P47T_hogar,median,PAGLO,2018-08-15,2023-10-29 06:15:01.837886,6,558040.0,0.02
P47T_hogar,q10,PAGLO,2018-08-15,2023-10-29 06:15:01.837886,6,187970.0,0.02
P47T_hogar,q25,PAGLO,2018-08-15,2023-10-29 06:15:01.837886,6,324720.0,0.02
P47T_hogar,q75,PAGLO,2018-08-15,2023-10-29 06:15:01.837886,6,891210.0,0.02
P47T_hogar,q90,PAGLO,2018-08-15,2023-10-29 06:15:01.837886,6,1292750.0,0.02
P47T_persona,mean,PAGLO,2018-08-15,2023-10-29 06:15:01.837886,6,178740.0,0.02
P47T_persona,median,PAGLO,2018-08-15,2023-10-29 06:15:01.837886,6,120500.0,0.02
P47T_persona,q10,PAGLO,2018-08-15,2023-10-29 06:15:01.837886,6,0.0,0.02
P47T_persona,q25,PAGLO,2018-08-15,2023-10-29 06:15:01.837886,6,0.0,0.02
P47T_persona,q75,PAGLO,2018-08-15,2023-10-29 06:15:01.837886,6,282530.0,0.02
P47T_persona,q90,PAGLO,2018-08-15,2023-10-29 06:15:01.837886,6,468900.0,0.02
Pobreza,mean,PAGLO,2018-08-15,2023-10-29 06:15:01.837886,6,0.2577,0.02
Pobreza,sum,PAGLO,2018-08-15,2023-10-29 06:15:01.837886,6,3572350.0,0.02
Total,mean,PAGLO,2018-08-15,2023-10-29 06:15:01.837886,6,1.0,0.02
Total,sum,PAGLO,2018-08-15,2023-10-29 06:15:01.837886,6,13863350.0,0.02
gap_indigencia,mean,PAGLO,2018-08-15,2023-10-29 06:15:01.837886,6,733020.0,0.02
gap_indigencia,median,PAGLO,2018-08-15,2023-10-29 06:15:01.837886,6,414790.0,0.02
gap_pobreza,mean,PAGLO,2018-08-15,2023-10-29 06:15:01.837886,6,478260.0,0.02
gap_pobreza,median,PAGLO,2018-08-15,2023-10-29 06:15:01.837886,6,214390.0,0.02
CBA,mean,PAGLO,2018-11-15,2023-10-29 06:22:43.753038,6,176100.0,0.02
CBA,median,PAGLO,2018-11-15,2023-10-29 06:22:43.753038,6,145860.0,0.02
CBT,mean,PAGLO,2018-11-15,2023-10-29 06:22:43.753038,6,439070.0,0.02
CBT,median,PAGLO,2018-11-15,2023-10-29 06:22:43.753038,6,363670.0,0.02
CB_EQUIV,mean,PAGLO,2018-11-15,2023-10-29 06:22:43.753038,6,3.943,0.02
CB_EQUIV,median,PAGLO,2018-11-15,2023-10-29 06:22:43.753038,6,3.27,0.02
Indigencia,mean,PAGLO,2018-11-15,2023-10-29 06:22:43.753038,6,0.0823,0.02
Indigencia,sum,PAGLO,2018-11-15,2023-10-29 06:22:43.753038,6,1141000.0,0.02
P47T_hogar,mean,PAGLO,2018-11-15,2023-10-29 06:22:43.753038,6,727330.0,0.02
P47T_hogar,median,PAGLO,2018-11-15,2023-10-29 06:22:43.753038,6,469080.0,0.02
P47T_hogar,q10,PAGLO,2018-11-15,2023-10-29 06:22:43.753038,6,158650.0,0.02
P47T_hogar,q25,PAGLO,2018-11-15,2023-10-29 06:22:43.753038,6,276090.0,0.02
P47T_hogar,q75,PAGLO,2018-11-15,2023-10-29 06:22:43.753038,6,726410.0,0.02
P47T_hogar,q90,PAGLO,2018-11-15,2023-10-29 06:22:43.753038,6,1036040.0,0.02
P47T_persona,mean,PAGLO,2018-11-15,2023-10-29 06:22:43.753038,6,147500.0,0.02
P47T_persona,median,PAGLO,2018-11-15,2023-10-29 06:22:43.753038,6,100220.0,0.02
P47T_persona,q10,PAGLO,2018-11-15,2023-10-29 06:22:43.753038,6,0.0,0.02
P47T_persona,q25,PAGLO,2018-11-15,2023-10-29 06:22:43.753038,6,0.0,0.02
P47T_persona,q75,PAGLO,2018-11-15,2023-10-29 06:22:43.753038,6,246070.0,0.02
P47T_persona,q90,PAGLO,2018-11-15,2023-10-29 06:22:43.753038,6,381130.0,0.02
Pobreza,mean,PAGLO,2018-11-15,2023-10-29 06:22:43.753038,6,0.3418,0.02
Pobreza,sum,PAGLO,2018-11-15,2023-10-29 06:22:43.753038,6,4738100.0,0.02
Total,mean,PAGLO,2018-11-15,2023-10-29 06:22:43.753038,6,1.0,0.02
Total,sum,PAGLO,2018-11-15,2023-10-29 06:22:43.753038,6,13863350.0,0.02
gap_indigencia,mean,PAGLO,2018-11-15,2023-10-29 06:22:43.753038,6,551240.0,0.02
gap_indigencia,median,PAGLO,2018-11-15,2023-10-29 06:22:43.753038,6,318330.0,0.02
gap_pobreza,mean,PAGLO,2018-11-15,2023-10-29 06:22:43.753038,6,288270.0,0.02
gap_pobreza,median,PAGLO,2018-11-15,2023-10-29 06:22:43.753038,6,114770.0,0.02
CBA,mean,PAGLO,2019-02-15,2023-10-29 06:30:28.795305,6,174970.0,0.02
CBA,median,PAGLO,2019-02-15,2023-10-29 06:30:28.795305,6,146340.0,0.02
CBT,mean,PAGLO,2019-02-15,2023-10-29 06:30:28.795305,6,434490.0,0.02
CBT,median,PAGLO,2019-02-15,2023-10-29 06:30:28.795305,6,363390.0,0.02
CB_EQUIV,mean,PAGLO,2019-02-15,2023-10-29 06:30:28.795305,6,3.906,0.02
CB_EQUIV,median,PAGLO,2019-02-15,2023-10-29 06:30:28.795305,6,3.27,0.02
Indigencia,mean,PAGLO,2019-02-15,2023-10-29 06:30:28.795305,6,0.0703,0.02
Indigencia,sum,PAGLO,2019-02-15,2023-10-29 06:30:28.795305,6,985050.0,0.02
P47T_hogar,mean,PAGLO,2019-02-15,2023-10-29 06:30:28.795305,6,763130.0,0.02
P47T_hogar,median,PAGLO,2019-02-15,2023-10-29 06:30:28.795305,6,526120.0,0.02
P47T_hogar,q10,PAGLO,2019-02-15,2023-10-29 06:30:28.795305,6,174240.0,0.02
P47T_hogar,q25,PAGLO,2019-02-15,2023-10-29 06:30:28.795305,6,309790.0,0.02
P47T_hogar,q75,PAGLO,2019-02-15,2023-10-29 06:30:28.795305,6,827410.0,0.02
P47T_hogar,q90,PAGLO,2019-02-15,2023-10-29 06:30:28.795305,6,1203130.0,0.02
P47T_persona,mean,PAGLO,2019-02-15,2023-10-29 06:30:28.795305,6,168860.0,0.02
P47T_persona,median,PAGLO,2019-02-15,2023-10-29 06:30:28.795305,6,100220.0,0.02
P47T_persona,q10,PAGLO,2019-02-15,2023-10-29 06:30:28.795305,6,0.0,0.02
P47T_persona,q25,PAGLO,2019-02-15,2023-10-29 06:30:28.795305,6,0.0,0.02
P47T_persona,q75,PAGLO,2019-02-15,2023-10-29 06:30:28.795305,6,269810.0,0.02
P47T_persona,q90,PAGLO,2019-02-15,2023-10-29 06:30:28.795305,6,447790.0,0.02
Pobreza,mean,PAGLO,2019-02-15,2023-10-29 06:30:28.795305,6,0.2987,0.02
Pobreza,sum,PAGLO,2019-02-15,2023-10-29 06:30:28.795305,6,4182900.0,0.02
Total,mean,PAGLO,2019-02-15,2023-10-29 06:30:28.795305,6,1.0,0.02
Total,sum,PAGLO,2019-02-15,2023-10-29 06:30:28.795305,6,14005900.0,0.02
gap_indigencia,mean,PAGLO,2019-02-15,2023-10-29 06:30:28.795305,6,588160.0,0.02
gap_indigencia,median,PAGLO,2019-02-15,2023-10-29 06:30:28.795305,6,376575.0,0.02
gap_pobreza,mean,PAGLO,2019-02-15,2023-10-29 06:30:28.795305,6,328640.0,0.02
gap_pobreza,median,PAGLO,2019-02-15,2023-10-29 06:30:28.795305,6,166700.0,0.02
CBA,mean,PAGLO,2019-05-15,2023-10-29 06:38:25.717793,6,172120.0,0.02
CBA,median,PAGLO,2019-05-15,2023-10-29 06:38:25.717793,6,143955.0,0.02
CBT,mean,PAGLO,2019-05-15,2023-10-29 06:38:25.717793,6,430860.0,0.02
CBT,median,PAGLO,2019-05-15,2023-10-29 06:38:25.717793,6,360365.0,0.02
CB_EQUIV,mean,PAGLO,2019-05-15,2023-10-29 06:38:25.717793,6,3.906,0.02
CB_EQUIV,median,PAGLO,2019-05-15,2023-10-29 06:38:25.717793,6,3.27,0.02
Indigencia,mean,PAGLO,2019-05-15,2023-10-29 06:38:25.717793,6,0.0798,0.02
Indigencia,sum,PAGLO,2019-05-15,2023-10-29 06:38:25.717793,6,1118000.0,0.02
P47T_hogar,mean,PAGLO,2019-05-15,2023-10-29 06:38:25.717793,6,693020.0,0.02
P47T_hogar,median,PAGLO,2019-05-15,2023-10-29 06:38:25.717793,6,457440.0,0.02
P47T_hogar,q10,PAGLO,2019-05-15,2023-10-29 06:38:25.717793,6,161920.0,0.02
P47T_hogar,q25,PAGLO,2019-05-15,2023-10-29 06:38:25.717793,6,271360.0,0.02
P47T_hogar,q75,PAGLO,2019-05-15,2023-10-29 06:38:25.717793,6,711640.0,0.02
P47T_hogar,q90,PAGLO,2019-05-15,2023-10-29 06:38:25.717793,6,1016500.0,0.02
P47T_persona,mean,PAGLO,2019-05-15,2023-10-29 06:38:25.717793,6,145580.0,0.02
P47T_persona,median,PAGLO,2019-05-15,2023-10-29 06:38:25.717793,6,89320.0,0.02
P47T_persona,q10,PAGLO,2019-05-15,2023-10-29 06:38:25.717793,6,0.0,0.02
P47T_persona,q25,PAGLO,2019-05-15,2023-10-29 06:38:25.717793,6,0.0,0.02
P47T_persona,q75,PAGLO,2019-05-15,2023-10-29 06:38:25.717793,6,224410.0,0.02
P47T_persona,q90,PAGLO,2019-05-15,2023-10-29 06:38:25.717793,6,363970.0,0.02
Pobreza,mean,PAGLO,2019-05-15,2023-10-29 06:38:25.717793,6,0.347,0.02
Pobreza,sum,PAGLO,2019-05-15,2023-10-29 06:38:25.717793,6,4860700.0,0.02
Total,mean,PAGLO,2019-05-15,2023-10-29 06:38:25.717793,6,1.0,0.02
Total,sum,PAGLO,2019-05-15,2023-10-29 06:38:25.717793,6,14005900.0,0.02
gap_indigencia,mean,PAGLO,2019-05-15,2023-10-29 06:38:25.717793,6,520900.0,0.02
gap_indigencia,median,PAGLO,2019-05-15,2023-10-29 06:38:25.717793,6,313470.0,0.02
gap_pobreza,mean,PAGLO,2019-05-15,2023-10-29 06:38:25.717793,6,262160.0,0.02
gap_pobreza,median,PAGLO,2019-05-15,2023-10-29 06:38:25.717793,6,109100.0,0.02
CBA,mean,PAGLO,2019-08-15,2023-10-29 06:46:24.786954,6,172500.0,0.02
CBA,median,PAGLO,2019-08-15,2023-10-29 06:46:24.786954,6,144325.0,0.02
CBT,mean,PAGLO,2019-08-15,2023-10-29 06:46:24.786954,6,430670.0,0.02
CBT,median,PAGLO,2019-08-15,2023-10-29 06:46:24.786954,6,360340.0,0.02
CB_EQUIV,mean,PAGLO,2019-08-15,2023-10-29 06:46:24.786954,6,3.906,0.02
CB_EQUIV,median,PAGLO,2019-08-15,2023-10-29 06:46:24.786954,6,3.27,0.02
Indigencia,mean,PAGLO,2019-08-15,2023-10-29 06:46:24.786954,6,0.0755,0.02
Indigencia,sum,PAGLO,2019-08-15,2023-10-29 06:46:24.786954,6,1057750.0,0.02
P47T_hogar,mean,PAGLO,2019-08-15,2023-10-29 06:46:24.786954,6,782920.0,0.02
P47T_hogar,median,PAGLO,2019-08-15,2023-10-29 06:46:24.786954,6,523740.0,0.02
P47T_hogar,q10,PAGLO,2019-08-15,2023-10-29 06:46:24.786954,6,164340.0,0.02
P47T_hogar,q25,PAGLO,2019-08-15,2023-10-29 06:46:24.786954,6,309790.0,0.02
P47T_hogar,q75,PAGLO,2019-08-15,2023-10-29 06:46:24.786954,6,816780.0,0.02
P47T_hogar,q90,PAGLO,2019-08-15,2023-10-29 06:46:24.786954,6,1181880.0,0.02
P47T_persona,mean,PAGLO,2019-08-15,2023-10-29 06:46:24.786954,6,165940.0,0.02
P47T_persona,median,PAGLO,2019-08-15,2023-10-29 06:46:24.786954,6,102560.0,0.02
P47T_persona,q10,PAGLO,2019-08-15,2023-10-29 06:46:24.786954,6,0.0,0.02
P47T_persona,q25,PAGLO,2019-08-15,2023-10-29 06:46:24.786954,6,0.0,0.02
P47T_persona,q75,PAGLO,2019-08-15,2023-10-29 06:46:24.786954,6,257660.0,0.02
P47T_persona,q90,PAGLO,2019-08-15,2023-10-29 06:46:24.786954,6,427640.0,0.02
Pobreza,mean,PAGLO,2019-08-15,2023-10-29 06:46:24.786954,6,0.2909,0.02
Pobreza,sum,PAGLO,2019-08-15,2023-10-29 06:46:24.786954,6,4074950.0,0.02
Total,mean,PAGLO,2019-08-15,2023-10-29 06:46:24.786954,6,1.0,0.02
Total,sum,PAGLO,2019-08-15,2023-10-29 06:46:24.786954,6,14005900.0,0.02
gap_indigencia,mean,PAGLO,2019-08-15,2023-10-29 06:46:24.786954,6,610420.0,0.02
gap_indigencia,median,PAGLO,2019-08-15,2023-10-29 06:46:24.786954,6,376700.0,0.02
gap_pobreza,mean,PAGLO,2019-08-15,2023-10-29 06:46:24.786954,6,352250.0,0.02
gap_pobreza,median,PAGLO,2019-08-15,2023-10-29 06:46:24.786954,6,169310.0,0.02
CBA,mean,PAGLO,2019-11-15,2023-10-29 06:54:26.307806,6,171990.0,0.02
CBA,median,PAGLO,2019-11-15,2023-10-29 06:54:26.307806,6,143790.0,0.02
CBT,mean,PAGLO,2019-11-15,2023-10-29 06:54:26.307806,6,429840.0,0.02
CBT,median,PAGLO,2019-11-15,2023-10-29 06:54:26.307806,6,359470.0,0.02
CB_EQUIV,mean,PAGLO,2019-11-15,2023-10-29 06:54:26.307806,6,3.906,0.02
CB_EQUIV,median,PAGLO,2019-11-15,2023-10-29 06:54:26.307806,6,3.27,0.02
Indigencia,mean,PAGLO,2019-11-15,2023-10-29 06:54:26.307806,6,0.0903,0.02
Indigencia,sum,PAGLO,2019-11-15,2023-10-29 06:54:26.307806,6,1265400.0,0.02
P47T_hogar,mean,PAGLO,2019-11-15,2023-10-29 06:54:26.307806,6,638910.0,0.02
P47T_hogar,median,PAGLO,2019-11-15,2023-10-29 06:54:26.307806,6,432290.0,0.02
P47T_hogar,q10,PAGLO,2019-11-15,2023-10-29 06:54:26.307806,6,146260.0,0.02
P47T_hogar,q25,PAGLO,2019-11-15,2023-10-29 06:54:26.307806,6,257660.0,0.02
P47T_hogar,q75,PAGLO,2019-11-15,2023-10-29 06:54:26.307806,6,677780.0,0.02
P47T_hogar,q90,PAGLO,2019-11-15,2023-10-29 06:54:26.307806,6,990770.0,0.02
P47T_persona,mean,PAGLO,2019-11-15,2023-10-29 06:54:26.307806,6,138340.0,0.02
P47T_persona,median,PAGLO,2019-11-15,2023-10-29 06:54:26.307806,6,91400.0,0.02
P47T_persona,q10,PAGLO,2019-11-15,2023-10-29 06:54:26.307806,6,0.0,0.02
P47T_persona,q25,PAGLO,2019-11-15,2023-10-29 06:54:26.307806,6,0.0,0.02
P47T_persona,q75,PAGLO,2019-11-15,2023-10-29 06:54:26.307806,6,229640.0,0.02
P47T_persona,q90,PAGLO,2019-11-15,2023-10-29 06:54:26.307806,6,355690.0,0.02
Pobreza,mean,PAGLO,2019-11-15,2023-10-29 06:54:26.307806,6,0.377,0.02
Pobreza,sum,PAGLO,2019-11-15,2023-10-29 06:54:26.307806,6,5280200.0,0.02
Total,mean,PAGLO,2019-11-15,2023-10-29 06:54:26.307806,6,1.0,0.02
Total,sum,PAGLO,2019-11-15,2023-10-29 06:54:26.307806,6,14005900.0,0.02
gap_indigencia,mean,PAGLO,2019-11-15,2023-10-29 06:54:26.307806,6,466920.0,0.02
gap_indigencia,median,PAGLO,2019-11-15,2023-10-29 06:54:26.307806,6,283480.0,0.02
gap_pobreza,mean,PAGLO,2019-11-15,2023-10-29 06:54:26.307806,6,209070.0,0.02
gap_pobreza,median,PAGLO,2019-11-15,2023-10-29 06:54:26.307806,6,83765.0,0.02
CBA,mean,PAGLO,2020-02-15,2023-10-29 07:02:43.293512,6,172170.0,0.02
CBA,median,PAGLO,2020-02-15,2023-10-29 07:02:43.293512,6,147570.0,0.02
CBT,mean,PAGLO,2020-02-15,2023-10-29 07:02:43.293512,6,418950.0,0.02
CBT,median,PAGLO,2020-02-15,2023-10-29 07:02:43.293512,6,359090.0,0.02
CB_EQUIV,mean,PAGLO,2020-02-15,2023-10-29 07:02:43.293512,6,3.797,0.02
CB_EQUIV,median,PAGLO,2020-02-15,2023-10-29 07:02:43.293512,6,3.26,0.02
Indigencia,mean,PAGLO,2020-02-15,2023-10-29 07:02:43.293512,6,0.0809,0.02
Indigencia,sum,PAGLO,2020-02-15,2023-10-29 07:02:43.293512,6,1142000.0,0.02
P47T_hogar,mean,PAGLO,2020-02-15,2023-10-29 07:02:43.293512,6,755720.0,0.02
P47T_hogar,median,PAGLO,2020-02-15,2023-10-29 07:02:43.293512,6,503600.0,0.02
P47T_hogar,q10,PAGLO,2020-02-15,2023-10-29 07:02:43.293512,6,169910.0,0.02
P47T_hogar,q25,PAGLO,2020-02-15,2023-10-29 07:02:43.293512,6,301600.0,0.02
P47T_hogar,q75,PAGLO,2020-02-15,2023-10-29 07:02:43.293512,6,796330.0,0.02
P47T_hogar,q90,PAGLO,2020-02-15,2023-10-29 07:02:43.293512,6,1165630.0,0.02
P47T_persona,mean,PAGLO,2020-02-15,2023-10-29 07:02:43.293512,6,165800.0,0.02
P47T_persona,median,PAGLO,2020-02-15,2023-10-29 07:02:43.293512,6,100220.0,0.02
P47T_persona,q10,PAGLO,2020-02-15,2023-10-29 07:02:43.293512,6,0.0,0.02
P47T_persona,q25,PAGLO,2020-02-15,2023-10-29 07:02:43.293512,6,0.0,0.02
P47T_persona,q75,PAGLO,2020-02-15,2023-10-29 07:02:43.293512,6,251800.0,0.02
P47T_persona,q90,PAGLO,2020-02-15,2023-10-29 07:02:43.293512,6,427640.0,0.02
Pobreza,mean,PAGLO,2020-02-15,2023-10-29 07:02:43.293512,6,0.3099,0.02
Pobreza,sum,PAGLO,2020-02-15,2023-10-29 07:02:43.293512,6,4375000.0,0.02
Total,mean,PAGLO,2020-02-15,2023-10-29 07:02:43.293512,6,1.0,0.02
Total,sum,PAGLO,2020-02-15,2023-10-29 07:02:43.293512,6,14116850.0,0.02
gap_indigencia,mean,PAGLO,2020-02-15,2023-10-29 07:02:43.293512,6,583550.0,0.02
gap_indigencia,median,PAGLO,2020-02-15,2023-10-29 07:02:43.293512,6,354760.0,0.02
gap_pobreza,mean,PAGLO,2020-02-15,2023-10-29 07:02:43.293512,6,336770.0,0.02
gap_pobreza,median,PAGLO,2020-02-15,2023-10-29 07:02:43.293512,6,160070.0,0.02
CBA,mean,PAGLO,2020-05-15,2023-10-29 07:11:02.297035,6,172990.0,0.02
CBA,median,PAGLO,2020-05-15,2023-10-29 07:11:02.297035,6,148270.0,0.02
CBT,mean,PAGLO,2020-05-15,2023-10-29 07:11:02.297035,6,416300.0,0.02
CBT,median,PAGLO,2020-05-15,2023-10-29 07:11:02.297035,6,356810.0,0.02
CB_EQUIV,mean,PAGLO,2020-05-15,2023-10-29 07:11:02.297035,6,3.797,0.02
CB_EQUIV,median,PAGLO,2020-05-15,2023-10-29 07:11:02.297035,6,3.26,0.02
Indigencia,mean,PAGLO,2020-05-15,2023-10-29 07:11:02.297035,6,0.1103,0.02
Indigencia,sum,PAGLO,2020-05-15,2023-10-29 07:11:02.297035,6,1557150.0,0.02
P47T_hogar,mean,PAGLO,2020-05-15,2023-10-29 07:11:02.297035,6,664730.0,0.02
P47T_hogar,median,PAGLO,2020-05-15,2023-10-29 07:11:02.297035,6,414780.0,0.02
P47T_hogar,q10,PAGLO,2020-05-15,2023-10-29 07:11:02.297035,6,140390.0,0.02
P47T_hogar,q25,PAGLO,2020-05-15,2023-10-29 07:11:02.297035,6,255050.0,0.02
P47T_hogar,q75,PAGLO,2020-05-15,2023-10-29 07:11:02.297035,6,641770.0,0.02
P47T_hogar,q90,PAGLO,2020-05-15,2023-10-29 07:11:02.297035,6,937800.0,0.02
P47T_persona,mean,PAGLO,2020-05-15,2023-10-29 07:11:02.297035,6,137290.0,0.02
P47T_persona,median,PAGLO,2020-05-15,2023-10-29 07:11:02.297035,6,83360.0,0.02
P47T_persona,q10,PAGLO,2020-05-15,2023-10-29 07:11:02.297035,6,0.0,0.02
P47T_persona,q25,PAGLO,2020-05-15,2023-10-29 07:11:02.297035,6,0.0,0.02
P47T_persona,q75,PAGLO,2020-05-15,2023-10-29 07:11:02.297035,6,219300.0,0.02
