observable,sintetico,base,Q,timestamp,PROV,valor,frac
P47T_hogar,q75,Hi,2006-08-15,2023-10-29 02:06:15.790874,22,115080.0,0.02
P47T_hogar,q90,Hi,2006-08-15,2023-10-29 02:06:15.790874,22,156840.0,0.02
Pobreza,mean,Hi,2006-08-15,2023-10-29 02:06:15.790874,22,1.0,0.02
Pobreza,sum,Hi,2006-08-15,2023-10-29 02:06:15.790874,22,66250.0,0.02
Total,mean,Hi,2006-08-15,2023-10-29 02:06:15.790874,22,1.0,0.02
Total,sum,Hi,2006-08-15,2023-10-29 02:06:15.790874,22,66250.0,0.02
gap_indigencia,mean,Hi,2006-08-15,2023-10-29 02:06:15.790874,22,-77400.0,0.02
gap_indigencia,median,Hi,2006-08-15,2023-10-29 02:06:15.790874,22,-68070.0,0.02
gap_pobreza,mean,Hi,2006-08-15,2023-10-29 02:06:15.790874,22,-257440.0,0.02
gap_pobreza,median,Hi,2006-08-15,2023-10-29 02:06:15.790874,22,-236220.0,0.02
CBA,mean,Hi,2006-11-15,2023-10-29 02:10:15.860844,22,146340.0,0.02
CBA,median,Hi,2006-11-15,2023-10-29 02:10:15.860844,22,135550.0,0.02
CBT,mean,Hi,2006-11-15,2023-10-29 02:10:15.860844,22,327890.0,0.02
CBT,median,Hi,2006-11-15,2023-10-29 02:10:15.860844,22,303710.0,0.02
CB_EQUIV,mean,Hi,2006-11-15,2023-10-29 02:10:15.860844,22,3.595,0.02
CB_EQUIV,median,Hi,2006-11-15,2023-10-29 02:10:15.860844,22,3.33,0.02
Indigencia,mean,Hi,2006-11-15,2023-10-29 02:10:15.860844,22,1.0,0.02
Indigencia,sum,Hi,2006-11-15,2023-10-29 02:10:15.860844,22,62500.0,0.02
P47T_hogar,mean,Hi,2006-11-15,2023-10-29 02:10:15.860844,22,72490.0,0.02
P47T_hogar,median,Hi,2006-11-15,2023-10-29 02:10:15.860844,22,55060.0,0.02
P47T_hogar,q10,Hi,2006-11-15,2023-10-29 02:10:15.860844,22,0.0,0.02
P47T_hogar,q25,Hi,2006-11-15,2023-10-29 02:10:15.860844,22,0.0,0.02
P47T_hogar,q75,Hi,2006-11-15,2023-10-29 02:10:15.860844,22,110140.0,0.02
P47T_hogar,q90,Hi,2006-11-15,2023-10-29 02:10:15.860844,22,166350.0,0.02
Pobreza,mean,Hi,2006-11-15,2023-10-29 02:10:15.860844,22,1.0,0.02
Pobreza,sum,Hi,2006-11-15,2023-10-29 02:10:15.860844,22,62500.0,0.02
Total,mean,Hi,2006-11-15,2023-10-29 02:10:15.860844,22,1.0,0.02
Total,sum,Hi,2006-11-15,2023-10-29 02:10:15.860844,22,62500.0,0.02
gap_indigencia,mean,Hi,2006-11-15,2023-10-29 02:10:15.860844,22,-73850.0,0.02
gap_indigencia,median,Hi,2006-11-15,2023-10-29 02:10:15.860844,22,-61780.0,0.02
gap_pobreza,mean,Hi,2006-11-15,2023-10-29 02:10:15.860844,22,-255400.0,0.02
gap_pobreza,median,Hi,2006-11-15,2023-10-29 02:10:15.860844,22,-239735.0,0.02
CBA,mean,Hi,2007-02-15,2023-10-29 02:14:20.399954,22,145660.0,0.02
CBA,median,Hi,2007-02-15,2023-10-29 02:14:20.399954,22,130660.0,0.02
CBT,mean,Hi,2007-02-15,2023-10-29 02:14:20.399954,22,326370.0,0.02
CBT,median,Hi,2007-02-15,2023-10-29 02:14:20.399954,22,292760.0,0.02
CB_EQUIV,mean,Hi,2007-02-15,2023-10-29 02:14:20.399954,22,3.578,0.02
CB_EQUIV,median,Hi,2007-02-15,2023-10-29 02:14:20.399954,22,3.21,0.02
Indigencia,mean,Hi,2007-02-15,2023-10-29 02:14:20.399954,22,1.0,0.02
Indigencia,sum,Hi,2007-02-15,2023-10-29 02:14:20.399954,22,63150.0,0.02
P47T_hogar,mean,Hi,2007-02-15,2023-10-29 02:14:20.399954,22,67860.0,0.02
P47T_hogar,median,Hi,2007-02-15,2023-10-29 02:14:20.399954,22,55060.0,0.02
P47T_hogar,q10,Hi,2007-02-15,2023-10-29 02:14:20.399954,22,0.0,0.02
P47T_hogar,q25,Hi,2007-02-15,2023-10-29 02:14:20.399954,22,0.0,0.02
P47T_hogar,q75,Hi,2007-02-15,2023-10-29 02:14:20.399954,22,103010.0,0.02
P47T_hogar,q90,Hi,2007-02-15,2023-10-29 02:14:20.399954,22,158860.0,0.02
Pobreza,mean,Hi,2007-02-15,2023-10-29 02:14:20.399954,22,1.0,0.02
Pobreza,sum,Hi,2007-02-15,2023-10-29 02:14:20.399954,22,63150.0,0.02
Total,mean,Hi,2007-02-15,2023-10-29 02:14:20.399954,22,1.0,0.02
Total,sum,Hi,2007-02-15,2023-10-29 02:14:20.399954,22,63150.0,0.02
gap_indigencia,mean,Hi,2007-02-15,2023-10-29 02:14:20.399954,22,-77800.0,0.02
gap_indigencia,median,Hi,2007-02-15,2023-10-29 02:14:20.399954,22,-64270.0,0.02
gap_pobreza,mean,Hi,2007-02-15,2023-10-29 02:14:20.399954,22,-258500.0,0.02
gap_pobreza,median,Hi,2007-02-15,2023-10-29 02:14:20.399954,22,-229650.0,0.02
CBA,mean,Hi,2007-05-15,2023-10-29 02:18:33.292372,22,146520.0,0.02
CBA,median,Hi,2007-05-15,2023-10-29 02:18:33.292372,22,134330.0,0.02
CBT,mean,Hi,2007-05-15,2023-10-29 02:18:33.292372,22,328290.0,0.02
CBT,median,Hi,2007-05-15,2023-10-29 02:18:33.292372,22,300970.0,0.02
CB_EQUIV,mean,Hi,2007-05-15,2023-10-29 02:18:33.292372,22,3.599,0.02
CB_EQUIV,median,Hi,2007-05-15,2023-10-29 02:18:33.292372,22,3.3,0.02
Indigencia,mean,Hi,2007-05-15,2023-10-29 02:18:33.292372,22,1.0,0.02
Indigencia,sum,Hi,2007-05-15,2023-10-29 02:18:33.292372,22,62350.0,0.02
P47T_hogar,mean,Hi,2007-05-15,2023-10-29 02:18:33.292372,22,71810.0,0.02
P47T_hogar,median,Hi,2007-05-15,2023-10-29 02:18:33.292372,22,63220.0,0.02
P47T_hogar,q10,Hi,2007-05-15,2023-10-29 02:18:33.292372,22,0.0,0.02
P47T_hogar,q25,Hi,2007-05-15,2023-10-29 02:18:33.292372,22,0.0,0.02
P47T_hogar,q75,Hi,2007-05-15,2023-10-29 02:18:33.292372,22,110420.0,0.02
P47T_hogar,q90,Hi,2007-05-15,2023-10-29 02:18:33.292372,22,152940.0,0.02
Pobreza,mean,Hi,2007-05-15,2023-10-29 02:18:33.292372,22,1.0,0.02
Pobreza,sum,Hi,2007-05-15,2023-10-29 02:18:33.292372,22,62350.0,0.02
Total,mean,Hi,2007-05-15,2023-10-29 02:18:33.292372,22,1.0,0.02
Total,sum,Hi,2007-05-15,2023-10-29 02:18:33.292372,22,62350.0,0.02
gap_indigencia,mean,Hi,2007-05-15,2023-10-29 02:18:33.292372,22,-74710.0,0.02
gap_indigencia,median,Hi,2007-05-15,2023-10-29 02:18:33.292372,22,-61960.0,0.02
gap_pobreza,mean,Hi,2007-05-15,2023-10-29 02:18:33.292372,22,-256480.0,0.02
gap_pobreza,median,Hi,2007-05-15,2023-10-29 02:18:33.292372,22,-224560.0,0.02
CBA,mean,Hi,2007-11-15,2023-10-29 02:23:01.345581,22,147540.0,0.02
CBA,median,Hi,2007-11-15,2023-10-29 02:23:01.345581,22,135140.0,0.02
CBT,mean,Hi,2007-11-15,2023-10-29 02:23:01.345581,22,330560.0,0.02
CBT,median,Hi,2007-11-15,2023-10-29 02:23:01.345581,22,302800.0,0.02
CB_EQUIV,mean,Hi,2007-11-15,2023-10-29 02:23:01.345581,22,3.624,0.02
CB_EQUIV,median,Hi,2007-11-15,2023-10-29 02:23:01.345581,22,3.3200000000000003,0.02
Indigencia,mean,Hi,2007-11-15,2023-10-29 02:23:01.345581,22,1.0,0.02
Indigencia,sum,Hi,2007-11-15,2023-10-29 02:23:01.345581,22,58400.0,0.02
P47T_hogar,mean,Hi,2007-11-15,2023-10-29 02:23:01.345581,22,73460.0,0.02
P47T_hogar,median,Hi,2007-11-15,2023-10-29 02:23:01.345581,22,67750.0,0.02
P47T_hogar,q10,Hi,2007-11-15,2023-10-29 02:23:01.345581,22,0.0,0.02
P47T_hogar,q25,Hi,2007-11-15,2023-10-29 02:23:01.345581,22,0.0,0.02
P47T_hogar,q75,Hi,2007-11-15,2023-10-29 02:23:01.345581,22,123310.0,0.02
P47T_hogar,q90,Hi,2007-11-15,2023-10-29 02:23:01.345581,22,156300.0,0.02
Pobreza,mean,Hi,2007-11-15,2023-10-29 02:23:01.345581,22,1.0,0.02
Pobreza,sum,Hi,2007-11-15,2023-10-29 02:23:01.345581,22,58400.0,0.02
Total,mean,Hi,2007-11-15,2023-10-29 02:23:01.345581,22,1.0,0.02
Total,sum,Hi,2007-11-15,2023-10-29 02:23:01.345581,22,58400.0,0.02
gap_indigencia,mean,Hi,2007-11-15,2023-10-29 02:23:01.345581,22,-74070.0,0.02
gap_indigencia,median,Hi,2007-11-15,2023-10-29 02:23:01.345581,22,-59680.0,0.02
gap_pobreza,mean,Hi,2007-11-15,2023-10-29 02:23:01.345581,22,-257100.0,0.02
gap_pobreza,median,Hi,2007-11-15,2023-10-29 02:23:01.345581,22,-226555.0,0.02
CBA,mean,Hi,2008-02-15,2023-10-29 02:27:43.563842,22,145680.0,0.02
CBA,median,Hi,2008-02-15,2023-10-29 02:27:43.563842,22,137580.0,0.02
CBT,mean,Hi,2008-02-15,2023-10-29 02:27:43.563842,22,326400.0,0.02
CBT,median,Hi,2008-02-15,2023-10-29 02:27:43.563842,22,308270.0,0.02
CB_EQUIV,mean,Hi,2008-02-15,2023-10-29 02:27:43.563842,22,3.579,0.02
CB_EQUIV,median,Hi,2008-02-15,2023-10-29 02:27:43.563842,22,3.38,0.02
Indigencia,mean,Hi,2008-02-15,2023-10-29 02:27:43.563842,22,1.0,0.02
Indigencia,sum,Hi,2008-02-15,2023-10-29 02:27:43.563842,22,58350.0,0.02
P47T_hogar,mean,Hi,2008-02-15,2023-10-29 02:27:43.563842,22,59850.0,0.02
P47T_hogar,median,Hi,2008-02-15,2023-10-29 02:27:43.563842,22,42730.0,0.02
P47T_hogar,q10,Hi,2008-02-15,2023-10-29 02:27:43.563842,22,0.0,0.02
P47T_hogar,q25,Hi,2008-02-15,2023-10-29 02:27:43.563842,22,0.0,0.02
P47T_hogar,q75,Hi,2008-02-15,2023-10-29 02:27:43.563842,22,101980.0,0.02
P47T_hogar,q90,Hi,2008-02-15,2023-10-29 02:27:43.563842,22,150000.0,0.02
Pobreza,mean,Hi,2008-02-15,2023-10-29 02:27:43.563842,22,1.0,0.02
Pobreza,sum,Hi,2008-02-15,2023-10-29 02:27:43.563842,22,58350.0,0.02
Total,mean,Hi,2008-02-15,2023-10-29 02:27:43.563842,22,1.0,0.02
Total,sum,Hi,2008-02-15,2023-10-29 02:27:43.563842,22,58350.0,0.02
gap_indigencia,mean,Hi,2008-02-15,2023-10-29 02:27:43.563842,22,-85820.0,0.02
gap_indigencia,median,Hi,2008-02-15,2023-10-29 02:27:43.563842,22,-77340.0,0.02
gap_pobreza,mean,Hi,2008-02-15,2023-10-29 02:27:43.563842,22,-266550.0,0.02
gap_pobreza,median,Hi,2008-02-15,2023-10-29 02:27:43.563842,22,-251490.0,0.02
CBA,mean,Hi,2008-05-15,2023-10-29 02:32:44.586221,22,144190.0,0.02
CBA,median,Hi,2008-05-15,2023-10-29 02:32:44.586221,22,134730.0,0.02
CBT,mean,Hi,2008-05-15,2023-10-29 02:32:44.586221,22,323070.0,0.02
CBT,median,Hi,2008-05-15,2023-10-29 02:32:44.586221,22,301880.0,0.02
CB_EQUIV,mean,Hi,2008-05-15,2023-10-29 02:32:44.586221,22,3.542,0.02
CB_EQUIV,median,Hi,2008-05-15,2023-10-29 02:32:44.586221,22,3.31,0.02
Indigencia,mean,Hi,2008-05-15,2023-10-29 02:32:44.586221,22,1.0,0.02
Indigencia,sum,Hi,2008-05-15,2023-10-29 02:32:44.586221,22,54750.0,0.02
P47T_hogar,mean,Hi,2008-05-15,2023-10-29 02:32:44.586221,22,66640.0,0.02
P47T_hogar,median,Hi,2008-05-15,2023-10-29 02:32:44.586221,22,50210.0,0.02
P47T_hogar,q10,Hi,2008-05-15,2023-10-29 02:32:44.586221,22,0.0,0.02
P47T_hogar,q25,Hi,2008-05-15,2023-10-29 02:32:44.586221,22,0.0,0.02
P47T_hogar,q75,Hi,2008-05-15,2023-10-29 02:32:44.586221,22,107390.0,0.02
P47T_hogar,q90,Hi,2008-05-15,2023-10-29 02:32:44.586221,22,148790.0,0.02
Pobreza,mean,Hi,2008-05-15,2023-10-29 02:32:44.586221,22,1.0,0.02
Pobreza,sum,Hi,2008-05-15,2023-10-29 02:32:44.586221,22,54750.0,0.02
Total,mean,Hi,2008-05-15,2023-10-29 02:32:44.586221,22,1.0,0.02
Total,sum,Hi,2008-05-15,2023-10-29 02:32:44.586221,22,54750.0,0.02
gap_indigencia,mean,Hi,2008-05-15,2023-10-29 02:32:44.586221,22,-77550.0,0.02
gap_indigencia,median,Hi,2008-05-15,2023-10-29 02:32:44.586221,22,-66770.0,0.02
gap_pobreza,mean,Hi,2008-05-15,2023-10-29 02:32:44.586221,22,-256440.0,0.02
gap_pobreza,median,Hi,2008-05-15,2023-10-29 02:32:44.586221,22,-235310.0,0.02
CBA,mean,Hi,2008-08-15,2023-10-29 02:37:42.495735,22,141350.0,0.02
CBA,median,Hi,2008-08-15,2023-10-29 02:37:42.495735,22,132700.0,0.02
CBT,mean,Hi,2008-08-15,2023-10-29 02:37:42.495735,22,316700.0,0.02
CBT,median,Hi,2008-08-15,2023-10-29 02:37:42.495735,22,297320.0,0.02
CB_EQUIV,mean,Hi,2008-08-15,2023-10-29 02:37:42.495735,22,3.472,0.02
CB_EQUIV,median,Hi,2008-08-15,2023-10-29 02:37:42.495735,22,3.26,0.02
Indigencia,mean,Hi,2008-08-15,2023-10-29 02:37:42.495735,22,1.0,0.02
Indigencia,sum,Hi,2008-08-15,2023-10-29 02:37:42.495735,22,51850.0,0.02
P47T_hogar,mean,Hi,2008-08-15,2023-10-29 02:37:42.495735,22,65850.0,0.02
P47T_hogar,median,Hi,2008-08-15,2023-10-29 02:37:42.495735,22,57660.0,0.02
P47T_hogar,q10,Hi,2008-08-15,2023-10-29 02:37:42.495735,22,0.0,0.02
P47T_hogar,q25,Hi,2008-08-15,2023-10-29 02:37:42.495735,22,0.0,0.02
P47T_hogar,q75,Hi,2008-08-15,2023-10-29 02:37:42.495735,22,109900.0,0.02
P47T_hogar,q90,Hi,2008-08-15,2023-10-29 02:37:42.495735,22,155580.0,0.02
Pobreza,mean,Hi,2008-08-15,2023-10-29 02:37:42.495735,22,1.0,0.02
Pobreza,sum,Hi,2008-08-15,2023-10-29 02:37:42.495735,22,51850.0,0.02
Total,mean,Hi,2008-08-15,2023-10-29 02:37:42.495735,22,1.0,0.02
Total,sum,Hi,2008-08-15,2023-10-29 02:37:42.495735,22,51850.0,0.02
gap_indigencia,mean,Hi,2008-08-15,2023-10-29 02:37:42.495735,22,-75490.0,0.02
gap_indigencia,median,Hi,2008-08-15,2023-10-29 02:37:42.495735,22,-63480.0,0.02
gap_pobreza,mean,Hi,2008-08-15,2023-10-29 02:37:42.495735,22,-250840.0,0.02
gap_pobreza,median,Hi,2008-08-15,2023-10-29 02:37:42.495735,22,-231660.0,0.02
CBA,mean,Hi,2008-11-15,2023-10-29 02:43:01.804785,22,141230.0,0.02
CBA,median,Hi,2008-11-15,2023-10-29 02:43:01.804785,22,131480.0,0.02
CBT,mean,Hi,2008-11-15,2023-10-29 02:43:01.804785,22,316430.0,0.02
CBT,median,Hi,2008-11-15,2023-10-29 02:43:01.804785,22,294590.0,0.02
CB_EQUIV,mean,Hi,2008-11-15,2023-10-29 02:43:01.804785,22,3.47,0.02
CB_EQUIV,median,Hi,2008-11-15,2023-10-29 02:43:01.804785,22,3.23,0.02
Indigencia,mean,Hi,2008-11-15,2023-10-29 02:43:01.804785,22,1.0,0.02
Indigencia,sum,Hi,2008-11-15,2023-10-29 02:43:01.804785,22,44550.0,0.02
P47T_hogar,mean,Hi,2008-11-15,2023-10-29 02:43:01.804785,22,61870.0,0.02
P47T_hogar,median,Hi,2008-11-15,2023-10-29 02:43:01.804785,22,38970.0,0.02
P47T_hogar,q10,Hi,2008-11-15,2023-10-29 02:43:01.804785,22,0.0,0.02
P47T_hogar,q25,Hi,2008-11-15,2023-10-29 02:43:01.804785,22,0.0,0.02
P47T_hogar,q75,Hi,2008-11-15,2023-10-29 02:43:01.804785,22,109800.0,0.02
P47T_hogar,q90,Hi,2008-11-15,2023-10-29 02:43:01.804785,22,166350.0,0.02
Pobreza,mean,Hi,2008-11-15,2023-10-29 02:43:01.804785,22,1.0,0.02
Pobreza,sum,Hi,2008-11-15,2023-10-29 02:43:01.804785,22,44550.0,0.02
Total,mean,Hi,2008-11-15,2023-10-29 02:43:01.804785,22,1.0,0.02
Total,sum,Hi,2008-11-15,2023-10-29 02:43:01.804785,22,44550.0,0.02
gap_indigencia,mean,Hi,2008-11-15,2023-10-29 02:43:01.804785,22,-79360.0,0.02
gap_indigencia,median,Hi,2008-11-15,2023-10-29 02:43:01.804785,22,-66880.0,0.02
gap_pobreza,mean,Hi,2008-11-15,2023-10-29 02:43:01.804785,22,-254560.0,0.02
gap_pobreza,median,Hi,2008-11-15,2023-10-29 02:43:01.804785,22,-234390.0,0.02
CBA,mean,Hi,2009-02-15,2023-10-29 02:48:38.331536,22,143870.0,0.02
CBA,median,Hi,2009-02-15,2023-10-29 02:48:38.331536,22,133510.0,0.02
CBT,mean,Hi,2009-02-15,2023-10-29 02:48:38.331536,22,322350.0,0.02
CBT,median,Hi,2009-02-15,2023-10-29 02:48:38.331536,22,299150.0,0.02
CB_EQUIV,mean,Hi,2009-02-15,2023-10-29 02:48:38.331536,22,3.534,0.02
CB_EQUIV,median,Hi,2009-02-15,2023-10-29 02:48:38.331536,22,3.28,0.02
Indigencia,mean,Hi,2009-02-15,2023-10-29 02:48:38.331536,22,1.0,0.02
Indigencia,sum,Hi,2009-02-15,2023-10-29 02:48:38.331536,22,40250.0,0.02
P47T_hogar,mean,Hi,2009-02-15,2023-10-29 02:48:38.331536,22,69720.0,0.02
P47T_hogar,median,Hi,2009-02-15,2023-10-29 02:48:38.331536,22,55060.0,0.02
P47T_hogar,q10,Hi,2009-02-15,2023-10-29 02:48:38.331536,22,0.0,0.02
P47T_hogar,q25,Hi,2009-02-15,2023-10-29 02:48:38.331536,22,0.0,0.02
P47T_hogar,q75,Hi,2009-02-15,2023-10-29 02:48:38.331536,22,120500.0,0.02
P47T_hogar,q90,Hi,2009-02-15,2023-10-29 02:48:38.331536,22,170230.0,0.02
Pobreza,mean,Hi,2009-02-15,2023-10-29 02:48:38.331536,22,1.0,0.02
Pobreza,sum,Hi,2009-02-15,2023-10-29 02:48:38.331536,22,40250.0,0.02
Total,mean,Hi,2009-02-15,2023-10-29 02:48:38.331536,22,1.0,0.02
Total,sum,Hi,2009-02-15,2023-10-29 02:48:38.331536,22,40250.0,0.02
gap_indigencia,mean,Hi,2009-02-15,2023-10-29 02:48:38.331536,22,-74150.0,0.02
gap_indigencia,median,Hi,2009-02-15,2023-10-29 02:48:38.331536,22,-63360.0,0.02
gap_pobreza,mean,Hi,2009-02-15,2023-10-29 02:48:38.331536,22,-252630.0,0.02
gap_pobreza,median,Hi,2009-02-15,2023-10-29 02:48:38.331536,22,-233190.0,0.02
CBA,mean,Hi,2009-05-15,2023-10-29 02:53:57.922224,22,143240.0,0.02
CBA,median,Hi,2009-05-15,2023-10-29 02:53:57.922224,22,131070.0,0.02
CBT,mean,Hi,2009-05-15,2023-10-29 02:53:57.922224,22,320930.0,0.02
CBT,median,Hi,2009-05-15,2023-10-29 02:53:57.922224,22,293680.0,0.02
CB_EQUIV,mean,Hi,2009-05-15,2023-10-29 02:53:57.922224,22,3.519,0.02
CB_EQUIV,median,Hi,2009-05-15,2023-10-29 02:53:57.922224,22,3.22,0.02
Indigencia,mean,Hi,2009-05-15,2023-10-29 02:53:57.922224,22,1.0,0.02
Indigencia,sum,Hi,2009-05-15,2023-10-29 02:53:57.922224,22,51650.0,0.02
P47T_hogar,mean,Hi,2009-05-15,2023-10-29 02:53:57.922224,22,68940.0,0.02
P47T_hogar,median,Hi,2009-05-15,2023-10-29 02:53:57.922224,22,56350.0,0.02
P47T_hogar,q10,Hi,2009-05-15,2023-10-29 02:53:57.922224,22,0.0,0.02
P47T_hogar,q25,Hi,2009-05-15,2023-10-29 02:53:57.922224,22,0.0,0.02
P47T_hogar,q75,Hi,2009-05-15,2023-10-29 02:53:57.922224,22,104950.0,0.02
P47T_hogar,q90,Hi,2009-05-15,2023-10-29 02:53:57.922224,22,161490.0,0.02
Pobreza,mean,Hi,2009-05-15,2023-10-29 02:53:57.922224,22,1.0,0.02
Pobreza,sum,Hi,2009-05-15,2023-10-29 02:53:57.922224,22,51650.0,0.02
Total,mean,Hi,2009-05-15,2023-10-29 02:53:57.922224,22,1.0,0.02
Total,sum,Hi,2009-05-15,2023-10-29 02:53:57.922224,22,51650.0,0.02
gap_indigencia,mean,Hi,2009-05-15,2023-10-29 02:53:57.922224,22,-74300.0,0.02
gap_indigencia,median,Hi,2009-05-15,2023-10-29 02:53:57.922224,22,-64450.0,0.02
gap_pobreza,mean,Hi,2009-05-15,2023-10-29 02:53:57.922224,22,-251990.0,0.02
gap_pobreza,median,Hi,2009-05-15,2023-10-29 02:53:57.922224,22,-233480.0,0.02
CBA,mean,Hi,2009-08-15,2023-10-29 02:59:07.506356,22,149100.0,0.02
CBA,median,Hi,2009-08-15,2023-10-29 02:59:07.506356,22,138600.0,0.02
CBT,mean,Hi,2009-08-15,2023-10-29 02:59:07.506356,22,334060.0,0.02
CBT,median,Hi,2009-08-15,2023-10-29 02:59:07.506356,22,310545.0,0.02
CB_EQUIV,mean,Hi,2009-08-15,2023-10-29 02:59:07.506356,22,3.663,0.02
CB_EQUIV,median,Hi,2009-08-15,2023-10-29 02:59:07.506356,22,3.405,0.02
Indigencia,mean,Hi,2009-08-15,2023-10-29 02:59:07.506356,22,1.0,0.02
Indigencia,sum,Hi,2009-08-15,2023-10-29 02:59:07.506356,22,42200.0,0.02
P47T_hogar,mean,Hi,2009-08-15,2023-10-29 02:59:07.506356,22,74510.0,0.02
P47T_hogar,median,Hi,2009-08-15,2023-10-29 02:59:07.506356,22,67750.0,0.02
P47T_hogar,q10,Hi,2009-08-15,2023-10-29 02:59:07.506356,22,0.0,0.02
P47T_hogar,q25,Hi,2009-08-15,2023-10-29 02:59:07.506356,22,0.0,0.02
P47T_hogar,q75,Hi,2009-08-15,2023-10-29 02:59:07.506356,22,120500.0,0.02
P47T_hogar,q90,Hi,2009-08-15,2023-10-29 02:59:07.506356,22,173210.0,0.02
Pobreza,mean,Hi,2009-08-15,2023-10-29 02:59:07.506356,22,1.0,0.02
Pobreza,sum,Hi,2009-08-15,2023-10-29 02:59:07.506356,22,42200.0,0.02
Total,mean,Hi,2009-08-15,2023-10-29 02:59:07.506356,22,1.0,0.02
Total,sum,Hi,2009-08-15,2023-10-29 02:59:07.506356,22,42200.0,0.02
gap_indigencia,mean,Hi,2009-08-15,2023-10-29 02:59:07.506356,22,-74580.0,0.02
gap_indigencia,median,Hi,2009-08-15,2023-10-29 02:59:07.506356,22,-64220.0,0.02
gap_pobreza,mean,Hi,2009-08-15,2023-10-29 02:59:07.506356,22,-259550.0,0.02
gap_pobreza,median,Hi,2009-08-15,2023-10-29 02:59:07.506356,22,-237890.0,0.02
CBA,mean,Hi,2009-11-15,2023-10-29 03:04:25.524644,22,145840.0,0.02
CBA,median,Hi,2009-11-15,2023-10-29 03:04:25.524644,22,134730.0,0.02
CBT,mean,Hi,2009-11-15,2023-10-29 03:04:25.524644,22,326770.0,0.02
CBT,median,Hi,2009-11-15,2023-10-29 03:04:25.524644,22,301880.0,0.02
CB_EQUIV,mean,Hi,2009-11-15,2023-10-29 03:04:25.524644,22,3.583,0.02
CB_EQUIV,median,Hi,2009-11-15,2023-10-29 03:04:25.524644,22,3.31,0.02
Indigencia,mean,Hi,2009-11-15,2023-10-29 03:04:25.524644,22,1.0,0.02
Indigencia,sum,Hi,2009-11-15,2023-10-29 03:04:25.524644,22,45150.0,0.02
P47T_hogar,mean,Hi,2009-11-15,2023-10-29 03:04:25.524644,22,70190.0,0.02
P47T_hogar,median,Hi,2009-11-15,2023-10-29 03:04:25.524644,22,56350.0,0.02
P47T_hogar,q10,Hi,2009-11-15,2023-10-29 03:04:25.524644,22,0.0,0.02
P47T_hogar,q25,Hi,2009-11-15,2023-10-29 03:04:25.524644,22,0.0,0.02
P47T_hogar,q75,Hi,2009-11-15,2023-10-29 03:04:25.524644,22,112460.0,0.02
P47T_hogar,q90,Hi,2009-11-15,2023-10-29 03:04:25.524644,22,159380.0,0.02
Pobreza,mean,Hi,2009-11-15,2023-10-29 03:04:25.524644,22,1.0,0.02
Pobreza,sum,Hi,2009-11-15,2023-10-29 03:04:25.524644,22,45150.0,0.02
Total,mean,Hi,2009-11-15,2023-10-29 03:04:25.524644,22,1.0,0.02
Total,sum,Hi,2009-11-15,2023-10-29 03:04:25.524644,22,45150.0,0.02
gap_indigencia,mean,Hi,2009-11-15,2023-10-29 03:04:25.524644,22,-75660.0,0.02
gap_indigencia,median,Hi,2009-11-15,2023-10-29 03:04:25.524644,22,-63450.0,0.02
gap_pobreza,mean,Hi,2009-11-15,2023-10-29 03:04:25.524644,22,-256590.0,0.02
gap_pobreza,median,Hi,2009-11-15,2023-10-29 03:04:25.524644,22,-238030.0,0.02
CBA,mean,Hi,2010-02-15,2023-10-29 03:09:57.922191,22,141580.0,0.02
CBA,median,Hi,2010-02-15,2023-10-29 03:09:57.922191,22,129850.0,0.02
CBT,mean,Hi,2010-02-15,2023-10-29 03:09:57.922191,22,317210.0,0.02
CBT,median,Hi,2010-02-15,2023-10-29 03:09:57.922191,22,290940.0,0.02
CB_EQUIV,mean,Hi,2010-02-15,2023-10-29 03:09:57.922191,22,3.478,0.02
CB_EQUIV,median,Hi,2010-02-15,2023-10-29 03:09:57.922191,22,3.1900000000000004,0.02
Indigencia,mean,Hi,2010-02-15,2023-10-29 03:09:57.922191,22,1.0,0.02
Indigencia,sum,Hi,2010-02-15,2023-10-29 03:09:57.922191,22,40700.0,0.02
P47T_hogar,mean,Hi,2010-02-15,2023-10-29 03:09:57.922191,22,71020.0,0.02
P47T_hogar,median,Hi,2010-02-15,2023-10-29 03:09:57.922191,22,53810.0,0.02
P47T_hogar,q10,Hi,2010-02-15,2023-10-29 03:09:57.922191,22,0.0,0.02
P47T_hogar,q25,Hi,2010-02-15,2023-10-29 03:09:57.922191,22,0.0,0.02
P47T_hogar,q75,Hi,2010-02-15,2023-10-29 03:09:57.922191,22,115080.0,0.02
P47T_hogar,q90,Hi,2010-02-15,2023-10-29 03:09:57.922191,22,180980.0,0.02
Pobreza,mean,Hi,2010-02-15,2023-10-29 03:09:57.922191,22,1.0,0.02
Pobreza,sum,Hi,2010-02-15,2023-10-29 03:09:57.922191,22,40700.0,0.02
Total,mean,Hi,2010-02-15,2023-10-29 03:09:57.922191,22,1.0,0.02
Total,sum,Hi,2010-02-15,2023-10-29 03:09:57.922191,22,40700.0,0.02
gap_indigencia,mean,Hi,2010-02-15,2023-10-29 03:09:57.922191,22,-70560.0,0.02
gap_indigencia,median,Hi,2010-02-15,2023-10-29 03:09:57.922191,22,-62280.0,0.02
gap_pobreza,mean,Hi,2010-02-15,2023-10-29 03:09:57.922191,22,-246190.0,0.02
gap_pobreza,median,Hi,2010-02-15,2023-10-29 03:09:57.922191,22,-231070.0,0.02
