observable,sintetico,base,Q,timestamp,PROV,valor,frac
Total,sum,H,2018-05-15,2023-10-29 06:09:43.856948,6,5251450.0,0.02
gap_indigencia,mean,H,2018-05-15,2023-10-29 06:09:43.856948,6,432630.0,0.02
gap_indigencia,median,H,2018-05-15,2023-10-29 06:09:43.856948,6,339340.0,0.02
gap_pobreza,mean,H,2018-05-15,2023-10-29 06:09:43.856948,6,263350.0,0.02
gap_pobreza,median,H,2018-05-15,2023-10-29 06:09:43.856948,6,191650.0,0.02
CBA,mean,H,2018-08-15,2023-10-29 06:17:14.630103,6,113330.0,0.02
CBA,median,H,2018-08-15,2023-10-29 06:17:14.630103,6,105530.0,0.02
CBT,mean,H,2018-08-15,2023-10-29 06:17:14.630103,6,282190.0,0.02
CBT,median,H,2018-08-15,2023-10-29 06:17:14.630103,6,262770.0,0.02
CB_EQUIV,mean,H,2018-08-15,2023-10-29 06:17:14.630103,6,2.617,0.02
CB_EQUIV,median,H,2018-08-15,2023-10-29 06:17:14.630103,6,2.43,0.02
Indigencia,mean,H,2018-08-15,2023-10-29 06:17:14.630103,6,0.0508,0.02
Indigencia,sum,H,2018-08-15,2023-10-29 06:17:14.630103,6,266650.0,0.02
P47T_hogar,mean,H,2018-08-15,2023-10-29 06:17:14.630103,6,586610.0,0.02
P47T_hogar,median,H,2018-08-15,2023-10-29 06:17:14.630103,6,469980.0,0.02
P47T_hogar,q10,H,2018-08-15,2023-10-29 06:17:14.630103,6,148260.0,0.02
P47T_hogar,q25,H,2018-08-15,2023-10-29 06:17:14.630103,6,280120.0,0.02
P47T_hogar,q75,H,2018-08-15,2023-10-29 06:17:14.630103,6,771630.0,0.02
P47T_hogar,q90,H,2018-08-15,2023-10-29 06:17:14.630103,6,1125270.0,0.02
Pobreza,mean,H,2018-08-15,2023-10-29 06:17:14.630103,6,0.1935,0.02
Pobreza,sum,H,2018-08-15,2023-10-29 06:17:14.630103,6,1016000.0,0.02
Total,mean,H,2018-08-15,2023-10-29 06:17:14.630103,6,1.0,0.02
Total,sum,H,2018-08-15,2023-10-29 06:17:14.630103,6,5251450.0,0.02
gap_indigencia,mean,H,2018-08-15,2023-10-29 06:17:14.630103,6,473280.0,0.02
gap_indigencia,median,H,2018-08-15,2023-10-29 06:17:14.630103,6,365960.0,0.02
gap_pobreza,mean,H,2018-08-15,2023-10-29 06:17:14.630103,6,304420.0,0.02
gap_pobreza,median,H,2018-08-15,2023-10-29 06:17:14.630103,6,217000.0,0.02
CBA,mean,H,2018-11-15,2023-10-29 06:24:59.956650,6,116710.0,0.02
CBA,median,H,2018-11-15,2023-10-29 06:24:59.956650,6,108610.0,0.02
CBT,mean,H,2018-11-15,2023-10-29 06:24:59.956650,6,290980.0,0.02
CBT,median,H,2018-11-15,2023-10-29 06:24:59.956650,6,270800.0,0.02
CB_EQUIV,mean,H,2018-11-15,2023-10-29 06:24:59.956650,6,2.617,0.02
CB_EQUIV,median,H,2018-11-15,2023-10-29 06:24:59.956650,6,2.43,0.02
Indigencia,mean,H,2018-11-15,2023-10-29 06:24:59.956650,6,0.0601,0.02
Indigencia,sum,H,2018-11-15,2023-10-29 06:24:59.956650,6,315850.0,0.02
P47T_hogar,mean,H,2018-11-15,2023-10-29 06:24:59.956650,6,486320.0,0.02
P47T_hogar,median,H,2018-11-15,2023-10-29 06:24:59.956650,6,400360.0,0.02
P47T_hogar,q10,H,2018-11-15,2023-10-29 06:24:59.956650,6,123310.0,0.02
P47T_hogar,q25,H,2018-11-15,2023-10-29 06:24:59.956650,6,234990.0,0.02
P47T_hogar,q75,H,2018-11-15,2023-10-29 06:24:59.956650,6,637200.0,0.02
P47T_hogar,q90,H,2018-11-15,2023-10-29 06:24:59.956650,6,912790.0,0.02
Pobreza,mean,H,2018-11-15,2023-10-29 06:24:59.956650,6,0.2559,0.02
Pobreza,sum,H,2018-11-15,2023-10-29 06:24:59.956650,6,1343800.0,0.02
Total,mean,H,2018-11-15,2023-10-29 06:24:59.956650,6,1.0,0.02
Total,sum,H,2018-11-15,2023-10-29 06:24:59.956650,6,5251450.0,0.02
gap_indigencia,mean,H,2018-11-15,2023-10-29 06:24:59.956650,6,369620.0,0.02
gap_indigencia,median,H,2018-11-15,2023-10-29 06:24:59.956650,6,286470.0,0.02
gap_pobreza,mean,H,2018-11-15,2023-10-29 06:24:59.956650,6,195340.0,0.02
gap_pobreza,median,H,2018-11-15,2023-10-29 06:24:59.956650,6,141040.0,0.02
CBA,mean,H,2019-02-15,2023-10-29 06:32:45.713165,6,116690.0,0.02
CBA,median,H,2019-02-15,2023-10-29 06:32:45.713165,6,108890.0,0.02
CBT,mean,H,2019-02-15,2023-10-29 06:32:45.713165,6,289760.0,0.02
CBT,median,H,2019-02-15,2023-10-29 06:32:45.713165,6,270410.0,0.02
CB_EQUIV,mean,H,2019-02-15,2023-10-29 06:32:45.713165,6,2.609,0.02
CB_EQUIV,median,H,2019-02-15,2023-10-29 06:32:45.713165,6,2.43,0.02
Indigencia,mean,H,2019-02-15,2023-10-29 06:32:45.713165,6,0.055,0.02
Indigencia,sum,H,2019-02-15,2023-10-29 06:32:45.713165,6,291550.0,0.02
P47T_hogar,mean,H,2019-02-15,2023-10-29 06:32:45.713165,6,553650.0,0.02
P47T_hogar,median,H,2019-02-15,2023-10-29 06:32:45.713165,6,455580.0,0.02
P47T_hogar,q10,H,2019-02-15,2023-10-29 06:32:45.713165,6,141580.0,0.02
P47T_hogar,q25,H,2019-02-15,2023-10-29 06:32:45.713165,6,259140.0,0.02
P47T_hogar,q75,H,2019-02-15,2023-10-29 06:32:45.713165,6,718180.0,0.02
P47T_hogar,q90,H,2019-02-15,2023-10-29 06:32:45.713165,6,1048570.0,0.02
Pobreza,mean,H,2019-02-15,2023-10-29 06:32:45.713165,6,0.2253,0.02
Pobreza,sum,H,2019-02-15,2023-10-29 06:32:45.713165,6,1193900.0,0.02
Total,mean,H,2019-02-15,2023-10-29 06:32:45.713165,6,1.0,0.02
Total,sum,H,2019-02-15,2023-10-29 06:32:45.713165,6,5300200.0,0.02
gap_indigencia,mean,H,2019-02-15,2023-10-29 06:32:45.713165,6,436970.0,0.02
gap_indigencia,median,H,2019-02-15,2023-10-29 06:32:45.713165,6,341085.0,0.02
gap_pobreza,mean,H,2019-02-15,2023-10-29 06:32:45.713165,6,263890.0,0.02
gap_pobreza,median,H,2019-02-15,2023-10-29 06:32:45.713165,6,183280.0,0.02
CBA,mean,H,2019-05-15,2023-10-29 06:40:45.847085,6,114720.0,0.02
CBA,median,H,2019-05-15,2023-10-29 06:40:45.847085,6,106940.0,0.02
CBT,mean,H,2019-05-15,2023-10-29 06:40:45.847085,6,287180.0,0.02
CBT,median,H,2019-05-15,2023-10-29 06:40:45.847085,6,267710.0,0.02
CB_EQUIV,mean,H,2019-05-15,2023-10-29 06:40:45.847085,6,2.609,0.02
CB_EQUIV,median,H,2019-05-15,2023-10-29 06:40:45.847085,6,2.43,0.02
Indigencia,mean,H,2019-05-15,2023-10-29 06:40:45.847085,6,0.061,0.02
Indigencia,sum,H,2019-05-15,2023-10-29 06:40:45.847085,6,323400.0,0.02
P47T_hogar,mean,H,2019-05-15,2023-10-29 06:40:45.847085,6,476420.0,0.02
P47T_hogar,median,H,2019-05-15,2023-10-29 06:40:45.847085,6,393850.0,0.02
P47T_hogar,q10,H,2019-05-15,2023-10-29 06:40:45.847085,6,126520.0,0.02
P47T_hogar,q25,H,2019-05-15,2023-10-29 06:40:45.847085,6,224530.0,0.02
P47T_hogar,q75,H,2019-05-15,2023-10-29 06:40:45.847085,6,619960.0,0.02
P47T_hogar,q90,H,2019-05-15,2023-10-29 06:40:45.847085,6,893500.0,0.02
Pobreza,mean,H,2019-05-15,2023-10-29 06:40:45.847085,6,0.2619,0.02
Pobreza,sum,H,2019-05-15,2023-10-29 06:40:45.847085,6,1388000.0,0.02
Total,mean,H,2019-05-15,2023-10-29 06:40:45.847085,6,1.0,0.02
Total,sum,H,2019-05-15,2023-10-29 06:40:45.847085,6,5300200.0,0.02
gap_indigencia,mean,H,2019-05-15,2023-10-29 06:40:45.847085,6,361700.0,0.02
gap_indigencia,median,H,2019-05-15,2023-10-29 06:40:45.847085,6,280820.0,0.02
gap_pobreza,mean,H,2019-05-15,2023-10-29 06:40:45.847085,6,189240.0,0.02
gap_pobreza,median,H,2019-05-15,2023-10-29 06:40:45.847085,6,133030.0,0.02
CBA,mean,H,2019-08-15,2023-10-29 06:48:45.248837,6,115000.0,0.02
CBA,median,H,2019-08-15,2023-10-29 06:48:45.248837,6,107150.0,0.02
CBT,mean,H,2019-08-15,2023-10-29 06:48:45.248837,6,287100.0,0.02
CBT,median,H,2019-08-15,2023-10-29 06:48:45.248837,6,267520.0,0.02
CB_EQUIV,mean,H,2019-08-15,2023-10-29 06:48:45.248837,6,2.609,0.02
CB_EQUIV,median,H,2019-08-15,2023-10-29 06:48:45.248837,6,2.43,0.02
Indigencia,mean,H,2019-08-15,2023-10-29 06:48:45.248837,6,0.0577,0.02
Indigencia,sum,H,2019-08-15,2023-10-29 06:48:45.248837,6,305950.0,0.02
P47T_hogar,mean,H,2019-08-15,2023-10-29 06:48:45.248837,6,545660.0,0.02
P47T_hogar,median,H,2019-08-15,2023-10-29 06:48:45.248837,6,447790.0,0.02
P47T_hogar,q10,H,2019-08-15,2023-10-29 06:48:45.248837,6,136110.0,0.02
P47T_hogar,q25,H,2019-08-15,2023-10-29 06:48:45.248837,6,257660.0,0.02
P47T_hogar,q75,H,2019-08-15,2023-10-29 06:48:45.248837,6,714140.0,0.02
P47T_hogar,q90,H,2019-08-15,2023-10-29 06:48:45.248837,6,1040930.0,0.02
Pobreza,mean,H,2019-08-15,2023-10-29 06:48:45.248837,6,0.2183,0.02
Pobreza,sum,H,2019-08-15,2023-10-29 06:48:45.248837,6,1156950.0,0.02
Total,mean,H,2019-08-15,2023-10-29 06:48:45.248837,6,1.0,0.02
Total,sum,H,2019-08-15,2023-10-29 06:48:45.248837,6,5300200.0,0.02
gap_indigencia,mean,H,2019-08-15,2023-10-29 06:48:45.248837,6,430670.0,0.02
gap_indigencia,median,H,2019-08-15,2023-10-29 06:48:45.248837,6,335330.0,0.02
gap_pobreza,mean,H,2019-08-15,2023-10-29 06:48:45.248837,6,258560.0,0.02
gap_pobreza,median,H,2019-08-15,2023-10-29 06:48:45.248837,6,180430.0,0.02
CBA,mean,H,2019-11-15,2023-10-29 06:56:49.820643,6,114730.0,0.02
CBA,median,H,2019-11-15,2023-10-29 06:56:49.820643,6,107180.0,0.02
CBT,mean,H,2019-11-15,2023-10-29 06:56:49.820643,6,286680.0,0.02
CBT,median,H,2019-11-15,2023-10-29 06:56:49.820643,6,267620.0,0.02
CB_EQUIV,mean,H,2019-11-15,2023-10-29 06:56:49.820643,6,2.609,0.02
CB_EQUIV,median,H,2019-11-15,2023-10-29 06:56:49.820643,6,2.43,0.02
Indigencia,mean,H,2019-11-15,2023-10-29 06:56:49.820643,6,0.0665,0.02
Indigencia,sum,H,2019-11-15,2023-10-29 06:56:49.820643,6,352450.0,0.02
P47T_hogar,mean,H,2019-11-15,2023-10-29 06:56:49.820643,6,456400.0,0.02
P47T_hogar,median,H,2019-11-15,2023-10-29 06:56:49.820643,6,366850.0,0.02
P47T_hogar,q10,H,2019-11-15,2023-10-29 06:56:49.820643,6,118980.0,0.02
P47T_hogar,q25,H,2019-11-15,2023-10-29 06:56:49.820643,6,227650.0,0.02
P47T_hogar,q75,H,2019-11-15,2023-10-29 06:56:49.820643,6,592170.0,0.02
P47T_hogar,q90,H,2019-11-15,2023-10-29 06:56:49.820643,6,864170.0,0.02
Pobreza,mean,H,2019-11-15,2023-10-29 06:56:49.820643,6,0.2849,0.02
Pobreza,sum,H,2019-11-15,2023-10-29 06:56:49.820643,6,1509800.0,0.02
Total,mean,H,2019-11-15,2023-10-29 06:56:49.820643,6,1.0,0.02
Total,sum,H,2019-11-15,2023-10-29 06:56:49.820643,6,5300200.0,0.02
gap_indigencia,mean,H,2019-11-15,2023-10-29 06:56:49.820643,6,341670.0,0.02
gap_indigencia,median,H,2019-11-15,2023-10-29 06:56:49.820643,6,259400.0,0.02
gap_pobreza,mean,H,2019-11-15,2023-10-29 06:56:49.820643,6,169720.0,0.02
gap_pobreza,median,H,2019-11-15,2023-10-29 06:56:49.820643,6,118795.0,0.02
CBA,mean,H,2020-02-15,2023-10-29 07:05:08.202542,6,118520.0,0.02
CBA,median,H,2020-02-15,2023-10-29 07:05:08.202542,6,110340.0,0.02
CBT,mean,H,2020-02-15,2023-10-29 07:05:08.202542,6,288390.0,0.02
CBT,median,H,2020-02-15,2023-10-29 07:05:08.202542,6,268490.0,0.02
CB_EQUIV,mean,H,2020-02-15,2023-10-29 07:05:08.202542,6,2.618,0.02
CB_EQUIV,median,H,2020-02-15,2023-10-29 07:05:08.202542,6,2.44,0.02
Indigencia,mean,H,2020-02-15,2023-10-29 07:05:08.202542,6,0.0606,0.02
Indigencia,sum,H,2020-02-15,2023-10-29 07:05:08.202542,6,324200.0,0.02
P47T_hogar,mean,H,2020-02-15,2023-10-29 07:05:08.202542,6,542700.0,0.02
P47T_hogar,median,H,2020-02-15,2023-10-29 07:05:08.202542,6,440070.0,0.02
P47T_hogar,q10,H,2020-02-15,2023-10-29 07:05:08.202542,6,153330.0,0.02
P47T_hogar,q25,H,2020-02-15,2023-10-29 07:05:08.202542,6,257750.0,0.02
P47T_hogar,q75,H,2020-02-15,2023-10-29 07:05:08.202542,6,706140.0,0.02
P47T_hogar,q90,H,2020-02-15,2023-10-29 07:05:08.202542,6,1030000.0,0.02
Pobreza,mean,H,2020-02-15,2023-10-29 07:05:08.202542,6,0.2296,0.02
Pobreza,sum,H,2020-02-15,2023-10-29 07:05:08.202542,6,1228150.0,0.02
Total,mean,H,2020-02-15,2023-10-29 07:05:08.202542,6,1.0,0.02
Total,sum,H,2020-02-15,2023-10-29 07:05:08.202542,6,5349600.0,0.02
gap_indigencia,mean,H,2020-02-15,2023-10-29 07:05:08.202542,6,424180.0,0.02
gap_indigencia,median,H,2020-02-15,2023-10-29 07:05:08.202542,6,328975.0,0.02
gap_pobreza,mean,H,2020-02-15,2023-10-29 07:05:08.202542,6,254310.0,0.02
gap_pobreza,median,H,2020-02-15,2023-10-29 07:05:08.202542,6,186240.0,0.02
CBA,mean,H,2020-05-15,2023-10-29 07:13:26.476609,6,118980.0,0.02
CBA,median,H,2020-05-15,2023-10-29 07:13:26.476609,6,110970.0,0.02
CBT,mean,H,2020-05-15,2023-10-29 07:13:26.476609,6,286320.0,0.02
CBT,median,H,2020-05-15,2023-10-29 07:13:26.476609,6,267060.0,0.02
CB_EQUIV,mean,H,2020-05-15,2023-10-29 07:13:26.476609,6,2.618,0.02
CB_EQUIV,median,H,2020-05-15,2023-10-29 07:13:26.476609,6,2.44,0.02
Indigencia,mean,H,2020-05-15,2023-10-29 07:13:26.476609,6,0.0822,0.02
Indigencia,sum,H,2020-05-15,2023-10-29 07:13:26.476609,6,439600.0,0.02
P47T_hogar,mean,H,2020-05-15,2023-10-29 07:13:26.476609,6,450240.0,0.02
P47T_hogar,median,H,2020-05-15,2023-10-29 07:13:26.476609,6,368730.0,0.02
P47T_hogar,q10,H,2020-05-15,2023-10-29 07:13:26.476609,6,117760.0,0.02
P47T_hogar,q25,H,2020-05-15,2023-10-29 07:13:26.476609,6,227650.0,0.02
P47T_hogar,q75,H,2020-05-15,2023-10-29 07:13:26.476609,6,585460.0,0.02
P47T_hogar,q90,H,2020-05-15,2023-10-29 07:13:26.476609,6,850830.0,0.02
Pobreza,mean,H,2020-05-15,2023-10-29 07:13:26.476609,6,0.2991,0.02
Pobreza,sum,H,2020-05-15,2023-10-29 07:13:26.476609,6,1600200.0,0.02
Total,mean,H,2020-05-15,2023-10-29 07:13:26.476609,6,1.0,0.02
Total,sum,H,2020-05-15,2023-10-29 07:13:26.476609,6,5349600.0,0.02
gap_indigencia,mean,H,2020-05-15,2023-10-29 07:13:26.476609,6,331260.0,0.02
gap_indigencia,median,H,2020-05-15,2023-10-29 07:13:26.476609,6,253975.0,0.02
gap_pobreza,mean,H,2020-05-15,2023-10-29 07:13:26.476609,6,163920.0,0.02
gap_pobreza,median,H,2020-05-15,2023-10-29 07:13:26.476609,6,113500.0,0.02
CBA,mean,H,2020-08-15,2023-10-29 07:21:57.007642,6,117730.0,0.02
CBA,median,H,2020-08-15,2023-10-29 07:21:57.007642,6,109860.0,0.02
CBT,mean,H,2020-08-15,2023-10-29 07:21:57.007642,6,285700.0,0.02
CBT,median,H,2020-08-15,2023-10-29 07:21:57.007642,6,266610.0,0.02
CB_EQUIV,mean,H,2020-08-15,2023-10-29 07:21:57.007642,6,2.618,0.02
CB_EQUIV,median,H,2020-08-15,2023-10-29 07:21:57.007642,6,2.44,0.02
Indigencia,mean,H,2020-08-15,2023-10-29 07:21:57.007642,6,0.0593,0.02
Indigencia,sum,H,2020-08-15,2023-10-29 07:21:57.007642,6,317400.0,0.02
P47T_hogar,mean,H,2020-08-15,2023-10-29 07:21:57.007642,6,507510.0,0.02
P47T_hogar,median,H,2020-08-15,2023-10-29 07:21:57.007642,6,418230.0,0.02
P47T_hogar,q10,H,2020-08-15,2023-10-29 07:21:57.007642,6,138360.0,0.02
P47T_hogar,q25,H,2020-08-15,2023-10-29 07:21:57.007642,6,238660.0,0.02
P47T_hogar,q75,H,2020-08-15,2023-10-29 07:21:57.007642,6,668290.0,0.02
P47T_hogar,q90,H,2020-08-15,2023-10-29 07:21:57.007642,6,967390.0,0.02
Pobreza,mean,H,2020-08-15,2023-10-29 07:21:57.007642,6,0.245,0.02
Pobreza,sum,H,2020-08-15,2023-10-29 07:21:57.007642,6,1310550.0,0.02
Total,mean,H,2020-08-15,2023-10-29 07:21:57.007642,6,1.0,0.02
Total,sum,H,2020-08-15,2023-10-29 07:21:57.007642,6,5349600.0,0.02
gap_indigencia,mean,H,2020-08-15,2023-10-29 07:21:57.007642,6,389780.0,0.02
gap_indigencia,median,H,2020-08-15,2023-10-29 07:21:57.007642,6,302090.0,0.02
gap_pobreza,mean,H,2020-08-15,2023-10-29 07:21:57.007642,6,221810.0,0.02
gap_pobreza,median,H,2020-08-15,2023-10-29 07:21:57.007642,6,156680.0,0.02
CBA,mean,H,2020-11-15,2023-10-29 07:30:33.287661,6,123330.0,0.02
CBA,median,H,2020-11-15,2023-10-29 07:30:33.287661,6,114780.0,0.02
CBT,mean,H,2020-11-15,2023-10-29 07:30:33.287661,6,295990.0,0.02
CBT,median,H,2020-11-15,2023-10-29 07:30:33.287661,6,275460.0,0.02
CB_EQUIV,mean,H,2020-11-15,2023-10-29 07:30:33.287661,6,2.618,0.02
CB_EQUIV,median,H,2020-11-15,2023-10-29 07:30:33.287661,6,2.44,0.02
Indigencia,mean,H,2020-11-15,2023-10-29 07:30:33.287661,6,0.07,0.02
Indigencia,sum,H,2020-11-15,2023-10-29 07:30:33.287661,6,374350.0,0.02
P47T_hogar,mean,H,2020-11-15,2023-10-29 07:30:33.287661,6,441070.0,0.02
P47T_hogar,median,H,2020-11-15,2023-10-29 07:30:33.287661,6,369560.0,0.02
P47T_hogar,q10,H,2020-11-15,2023-10-29 07:30:33.287661,6,129120.0,0.02
P47T_hogar,q25,H,2020-11-15,2023-10-29 07:30:33.287661,6,229640.0,0.02
P47T_hogar,q75,H,2020-11-15,2023-10-29 07:30:33.287661,6,569320.0,0.02
P47T_hogar,q90,H,2020-11-15,2023-10-29 07:30:33.287661,6,814870.0,0.02
Pobreza,mean,H,2020-11-15,2023-10-29 07:30:33.287661,6,0.3034,0.02
Pobreza,sum,H,2020-11-15,2023-10-29 07:30:33.287661,6,1623150.0,0.02
Total,mean,H,2020-11-15,2023-10-29 07:30:33.287661,6,1.0,0.02
Total,sum,H,2020-11-15,2023-10-29 07:30:33.287661,6,5349600.0,0.02
gap_indigencia,mean,H,2020-11-15,2023-10-29 07:30:33.287661,6,317740.0,0.02
gap_indigencia,median,H,2020-11-15,2023-10-29 07:30:33.287661,6,247190.0,0.02
gap_pobreza,mean,H,2020-11-15,2023-10-29 07:30:33.287661,6,145080.0,0.02
gap_pobreza,median,H,2020-11-15,2023-10-29 07:30:33.287661,6,100500.0,0.02
CBA,mean,H,2021-02-15,2023-10-29 07:39:20.190496,6,124000.0,0.02
CBA,median,H,2021-02-15,2023-10-29 07:39:20.190496,6,115630.0,0.02
CBT,mean,H,2021-02-15,2023-10-29 07:39:20.190496,6,293870.0,0.02
CBT,median,H,2021-02-15,2023-10-29 07:39:20.190496,6,274040.0,0.02
CB_EQUIV,mean,H,2021-02-15,2023-10-29 07:39:20.190496,6,2.616,0.02
CB_EQUIV,median,H,2021-02-15,2023-10-29 07:39:20.190496,6,2.44,0.02
Indigencia,mean,H,2021-02-15,2023-10-29 07:39:20.190496,6,0.0767,0.02
Indigencia,sum,H,2021-02-15,2023-10-29 07:39:20.190496,6,414150.0,0.02
P47T_hogar,mean,H,2021-02-15,2023-10-29 07:39:20.190496,6,503770.0,0.02
P47T_hogar,median,H,2021-02-15,2023-10-29 07:39:20.190496,6,410690.0,0.02
P47T_hogar,q10,H,2021-02-15,2023-10-29 07:39:20.190496,6,120500.0,0.02
P47T_hogar,q25,H,2021-02-15,2023-10-29 07:39:20.190496,6,235760.0,0.02
P47T_hogar,q75,H,2021-02-15,2023-10-29 07:39:20.190496,6,659820.0,0.02
P47T_hogar,q90,H,2021-02-15,2023-10-29 07:39:20.190496,6,957400.0,0.02
Pobreza,mean,H,2021-02-15,2023-10-29 07:39:20.190496,6,0.2674,0.02
Pobreza,sum,H,2021-02-15,2023-10-29 07:39:20.190496,6,1443150.0,0.02
Total,mean,H,2021-02-15,2023-10-29 07:39:20.190496,6,1.0,0.02
Total,sum,H,2021-02-15,2023-10-29 07:39:20.190496,6,5397950.0,0.02
gap_indigencia,mean,H,2021-02-15,2023-10-29 07:39:20.190496,6,379770.0,0.02
gap_indigencia,median,H,2021-02-15,2023-10-29 07:39:20.190496,6,292860.0,0.02
gap_pobreza,mean,H,2021-02-15,2023-10-29 07:39:20.190496,6,209900.0,0.02
gap_pobreza,median,H,2021-02-15,2023-10-29 07:39:20.190496,6,148850.0,0.02
CBA,mean,H,2021-05-15,2023-10-29 07:48:13.482203,6,123520.0,0.02
CBA,median,H,2021-05-15,2023-10-29 07:48:13.482203,6,114990.0,0.02
CBT,mean,H,2021-05-15,2023-10-29 07:48:13.482203,6,290270.0,0.02
CBT,median,H,2021-05-15,2023-10-29 07:48:13.482203,6,270240.0,0.02
CB_EQUIV,mean,H,2021-05-15,2023-10-29 07:48:13.482203,6,2.616,0.02
CB_EQUIV,median,H,2021-05-15,2023-10-29 07:48:13.482203,6,2.44,0.02
Indigencia,mean,H,2021-05-15,2023-10-29 07:48:13.482203,6,0.0858,0.02
Indigencia,sum,H,2021-05-15,2023-10-29 07:48:13.482203,6,463400.0,0.02
P47T_hogar,mean,H,2021-05-15,2023-10-29 07:48:13.482203,6,449150.0,0.02
P47T_hogar,median,H,2021-05-15,2023-10-29 07:48:13.482203,6,347590.0,0.02
P47T_hogar,q10,H,2021-05-15,2023-10-29 07:48:13.482203,6,107390.0,0.02
P47T_hogar,q25,H,2021-05-15,2023-10-29 07:48:13.482203,6,209950.0,0.02
P47T_hogar,q75,H,2021-05-15,2023-10-29 07:48:13.482203,6,565650.0,0.02
P47T_hogar,q90,H,2021-05-15,2023-10-29 07:48:13.482203,6,850570.0,0.02
Pobreza,mean,H,2021-05-15,2023-10-29 07:48:13.482203,6,0.3173,0.02
Pobreza,sum,H,2021-05-15,2023-10-29 07:48:13.482203,6,1712700.0,0.02
Total,mean,H,2021-05-15,2023-10-29 07:48:13.482203,6,1.0,0.02
Total,sum,H,2021-05-15,2023-10-29 07:48:13.482203,6,5397950.0,0.02
gap_indigencia,mean,H,2021-05-15,2023-10-29 07:48:13.482203,6,325630.0,0.02
gap_indigencia,median,H,2021-05-15,2023-10-29 07:48:13.482203,6,232240.0,0.02
gap_pobreza,mean,H,2021-05-15,2023-10-29 07:48:13.482203,6,158880.0,0.02
gap_pobreza,median,H,2021-05-15,2023-10-29 07:48:13.482203,6,95410.0,0.02
CBA,mean,H,2021-08-15,2023-10-29 07:57:07.481448,6,121270.0,0.02
CBA,median,H,2021-08-15,2023-10-29 07:57:07.481448,6,113110.0,0.02
CBT,mean,H,2021-08-15,2023-10-29 07:57:07.481448,6,283490.0,0.02
CBT,median,H,2021-08-15,2023-10-29 07:57:07.481448,6,263910.0,0.02
CB_EQUIV,mean,H,2021-08-15,2023-10-29 07:57:07.481448,6,2.616,0.02
CB_EQUIV,median,H,2021-08-15,2023-10-29 07:57:07.481448,6,2.44,0.02
Indigencia,mean,H,2021-08-15,2023-10-29 07:57:07.481448,6,0.0705,0.02
Indigencia,sum,H,2021-08-15,2023-10-29 07:57:07.481448,6,380500.0,0.02
P47T_hogar,mean,H,2021-08-15,2023-10-29 07:57:07.481448,6,504000.0,0.02
P47T_hogar,median,H,2021-08-15,2023-10-29 07:57:07.481448,6,408100.0,0.02
P47T_hogar,q10,H,2021-08-15,2023-10-29 07:57:07.481448,6,123310.0,0.02
P47T_hogar,q25,H,2021-08-15,2023-10-29 07:57:07.481448,6,235760.0,0.02
P47T_hogar,q75,H,2021-08-15,2023-10-29 07:57:07.481448,6,658410.0,0.02
P47T_hogar,q90,H,2021-08-15,2023-10-29 07:57:07.481448,6,954260.0,0.02
Pobreza,mean,H,2021-08-15,2023-10-29 07:57:07.481448,6,0.2559,0.02
Pobreza,sum,H,2021-08-15,2023-10-29 07:57:07.481448,6,1381300.0,0.02
Total,mean,H,2021-08-15,2023-10-29 07:57:07.481448,6,1.0,0.02
Total,sum,H,2021-08-15,2023-10-29 07:57:07.481448,6,5397950.0,0.02
gap_indigencia,mean,H,2021-08-15,2023-10-29 07:57:07.481448,6,382730.0,0.02
gap_indigencia,median,H,2021-08-15,2023-10-29 07:57:07.481448,6,292680.0,0.02
gap_pobreza,mean,H,2021-08-15,2023-10-29 07:57:07.481448,6,220510.0,0.02
gap_pobreza,median,H,2021-08-15,2023-10-29 07:57:07.481448,6,153460.0,0.02
CBA,mean,H,2021-11-15,2023-10-29 08:06:14.225947,6,120070.0,0.02
CBA,median,H,2021-11-15,2023-10-29 08:06:14.225947,6,111860.0,0.02
CBT,mean,H,2021-11-15,2023-10-29 08:06:14.225947,6,279360.0,0.02
CBT,median,H,2021-11-15,2023-10-29 08:06:14.225947,6,260270.0,0.02
CB_EQUIV,mean,H,2021-11-15,2023-10-29 08:06:14.225947,6,2.616,0.02
CB_EQUIV,median,H,2021-11-15,2023-10-29 08:06:14.225947,6,2.44,0.02
Indigencia,mean,H,2021-11-15,2023-10-29 08:06:14.225947,6,0.0548,0.02
Indigencia,sum,H,2021-11-15,2023-10-29 08:06:14.225947,6,295850.0,0.02
P47T_hogar,mean,H,2021-11-15,2023-10-29 08:06:14.225947,6,480340.0,0.02
P47T_hogar,median,H,2021-11-15,2023-10-29 08:06:14.225947,6,391230.0,0.02
P47T_hogar,q10,H,2021-11-15,2023-10-29 08:06:14.225947,6,135210.0,0.02
P47T_hogar,q25,H,2021-11-15,2023-10-29 08:06:14.225947,6,229640.0,0.02
P47T_hogar,q75,H,2021-11-15,2023-10-29 08:06:14.225947,6,618140.0,0.02
P47T_hogar,q90,H,2021-11-15,2023-10-29 08:06:14.225947,6,906540.0,0.02
Pobreza,mean,H,2021-11-15,2023-10-29 08:06:14.225947,6,0.2472,0.02
Pobreza,sum,H,2021-11-15,2023-10-29 08:06:14.225947,6,1334200.0,0.02
Total,mean,H,2021-11-15,2023-10-29 08:06:14.225947,6,1.0,0.02
