observable,sintetico,base,Q,timestamp,Total,valor,frac
gap_indigencia,median,Hi,2006-08-15,2023-10-29 02:06:13.355327,True,-66670.0,0.02
gap_pobreza,mean,Hi,2006-08-15,2023-10-29 02:06:13.355327,True,-270080.0,0.02
gap_pobreza,median,Hi,2006-08-15,2023-10-29 02:06:13.355327,True,-245930.0,0.02
CBA,mean,Hi,2006-11-15,2023-10-29 02:10:13.037501,True,143140.0,0.02
CBA,median,Hi,2006-11-15,2023-10-29 02:10:13.037501,True,131180.0,0.02
CBT,mean,Hi,2006-11-15,2023-10-29 02:10:13.037501,True,336650.0,0.02
CBT,median,Hi,2006-11-15,2023-10-29 02:10:13.037501,True,307330.0,0.02
CB_EQUIV,mean,Hi,2006-11-15,2023-10-29 02:10:13.037501,True,3.351,0.02
CB_EQUIV,median,Hi,2006-11-15,2023-10-29 02:10:13.037501,True,3.06,0.02
Indigencia,mean,Hi,2006-11-15,2023-10-29 02:10:13.037501,True,1.0,0.02
Indigencia,sum,Hi,2006-11-15,2023-10-29 02:10:13.037501,True,1030500.0,0.02
P47T_hogar,mean,Hi,2006-11-15,2023-10-29 02:10:13.037501,True,69010.0,0.02
P47T_hogar,median,Hi,2006-11-15,2023-10-29 02:10:13.037501,True,51380.0,0.02
P47T_hogar,q10,Hi,2006-11-15,2023-10-29 02:10:13.037501,True,0.0,0.02
P47T_hogar,q25,Hi,2006-11-15,2023-10-29 02:10:13.037501,True,0.0,0.02
P47T_hogar,q75,Hi,2006-11-15,2023-10-29 02:10:13.037501,True,113060.0,0.02
P47T_hogar,q90,Hi,2006-11-15,2023-10-29 02:10:13.037501,True,166350.0,0.02
Pobreza,mean,Hi,2006-11-15,2023-10-29 02:10:13.037501,True,1.0,0.02
Pobreza,sum,Hi,2006-11-15,2023-10-29 02:10:13.037501,True,1030500.0,0.02
Total,mean,Hi,2006-11-15,2023-10-29 02:10:13.037501,True,1.0,0.02
Total,sum,Hi,2006-11-15,2023-10-29 02:10:13.037501,True,1030500.0,0.02
gap_indigencia,mean,Hi,2006-11-15,2023-10-29 02:10:13.037501,True,-74130.0,0.02
gap_indigencia,median,Hi,2006-11-15,2023-10-29 02:10:13.037501,True,-64010.0,0.02
gap_pobreza,mean,Hi,2006-11-15,2023-10-29 02:10:13.037501,True,-267630.0,0.02
gap_pobreza,median,Hi,2006-11-15,2023-10-29 02:10:13.037501,True,-245030.0,0.02
CBA,mean,Hi,2007-02-15,2023-10-29 02:14:17.484116,True,140810.0,0.02
CBA,median,Hi,2007-02-15,2023-10-29 02:14:17.484116,True,127620.0,0.02
CBT,mean,Hi,2007-02-15,2023-10-29 02:14:17.484116,True,330830.0,0.02
CBT,median,Hi,2007-02-15,2023-10-29 02:14:17.484116,True,300410.0,0.02
CB_EQUIV,mean,Hi,2007-02-15,2023-10-29 02:14:17.484116,True,3.298,0.02
CB_EQUIV,median,Hi,2007-02-15,2023-10-29 02:14:17.484116,True,2.97,0.02
Indigencia,mean,Hi,2007-02-15,2023-10-29 02:14:17.484116,True,1.0,0.02
Indigencia,sum,Hi,2007-02-15,2023-10-29 02:14:17.484116,True,940900.0,0.02
P47T_hogar,mean,Hi,2007-02-15,2023-10-29 02:14:17.484116,True,63830.0,0.02
P47T_hogar,median,Hi,2007-02-15,2023-10-29 02:14:17.484116,True,47950.0,0.02
P47T_hogar,q10,Hi,2007-02-15,2023-10-29 02:14:17.484116,True,0.0,0.02
P47T_hogar,q25,Hi,2007-02-15,2023-10-29 02:14:17.484116,True,0.0,0.02
P47T_hogar,q75,Hi,2007-02-15,2023-10-29 02:14:17.484116,True,101970.0,0.02
P47T_hogar,q90,Hi,2007-02-15,2023-10-29 02:14:17.484116,True,158860.0,0.02
Pobreza,mean,Hi,2007-02-15,2023-10-29 02:14:17.484116,True,1.0,0.02
Pobreza,sum,Hi,2007-02-15,2023-10-29 02:14:17.484116,True,940900.0,0.02
Total,mean,Hi,2007-02-15,2023-10-29 02:14:17.484116,True,1.0,0.02
Total,sum,Hi,2007-02-15,2023-10-29 02:14:17.484116,True,940900.0,0.02
gap_indigencia,mean,Hi,2007-02-15,2023-10-29 02:14:17.484116,True,-76980.0,0.02
gap_indigencia,median,Hi,2007-02-15,2023-10-29 02:14:17.484116,True,-67600.0,0.02
gap_pobreza,mean,Hi,2007-02-15,2023-10-29 02:14:17.484116,True,-267000.0,0.02
gap_pobreza,median,Hi,2007-02-15,2023-10-29 02:14:17.484116,True,-244725.0,0.02
CBA,mean,Hi,2007-05-15,2023-10-29 02:18:30.519892,True,144580.0,0.02
CBA,median,Hi,2007-05-15,2023-10-29 02:18:30.519892,True,130700.0,0.02
CBT,mean,Hi,2007-05-15,2023-10-29 02:18:30.519892,True,339490.0,0.02
CBT,median,Hi,2007-05-15,2023-10-29 02:18:30.519892,True,305775.0,0.02
CB_EQUIV,mean,Hi,2007-05-15,2023-10-29 02:18:30.519892,True,3.387,0.02
CB_EQUIV,median,Hi,2007-05-15,2023-10-29 02:18:30.519892,True,3.05,0.02
Indigencia,mean,Hi,2007-05-15,2023-10-29 02:18:30.519892,True,1.0,0.02
Indigencia,sum,Hi,2007-05-15,2023-10-29 02:18:30.519892,True,928200.0,0.02
P47T_hogar,mean,Hi,2007-05-15,2023-10-29 02:18:30.519892,True,68920.0,0.02
P47T_hogar,median,Hi,2007-05-15,2023-10-29 02:18:30.519892,True,51380.0,0.02
P47T_hogar,q10,Hi,2007-05-15,2023-10-29 02:18:30.519892,True,0.0,0.02
P47T_hogar,q25,Hi,2007-05-15,2023-10-29 02:18:30.519892,True,0.0,0.02
P47T_hogar,q75,Hi,2007-05-15,2023-10-29 02:18:30.519892,True,112460.0,0.02
P47T_hogar,q90,Hi,2007-05-15,2023-10-29 02:18:30.519892,True,165340.0,0.02
Pobreza,mean,Hi,2007-05-15,2023-10-29 02:18:30.519892,True,1.0,0.02
Pobreza,sum,Hi,2007-05-15,2023-10-29 02:18:30.519892,True,928200.0,0.02
Total,mean,Hi,2007-05-15,2023-10-29 02:18:30.519892,True,1.0,0.02
Total,sum,Hi,2007-05-15,2023-10-29 02:18:30.519892,True,928200.0,0.02
gap_indigencia,mean,Hi,2007-05-15,2023-10-29 02:18:30.519892,True,-75660.0,0.02
gap_indigencia,median,Hi,2007-05-15,2023-10-29 02:18:30.519892,True,-65960.0,0.02
gap_pobreza,mean,Hi,2007-05-15,2023-10-29 02:18:30.519892,True,-270570.0,0.02
gap_pobreza,median,Hi,2007-05-15,2023-10-29 02:18:30.519892,True,-246735.0,0.02
CBA,mean,Hi,2007-11-15,2023-10-29 02:22:58.351173,True,142290.0,0.02
CBA,median,Hi,2007-11-15,2023-10-29 02:22:58.351173,True,129040.0,0.02
CBT,mean,Hi,2007-11-15,2023-10-29 02:22:58.351173,True,334130.0,0.02
CBT,median,Hi,2007-11-15,2023-10-29 02:22:58.351173,True,302770.0,0.02
CB_EQUIV,mean,Hi,2007-11-15,2023-10-29 02:22:58.351173,True,3.33,0.02
CB_EQUIV,median,Hi,2007-11-15,2023-10-29 02:22:58.351173,True,3.01,0.02
Indigencia,mean,Hi,2007-11-15,2023-10-29 02:22:58.351173,True,1.0,0.02
Indigencia,sum,Hi,2007-11-15,2023-10-29 02:22:58.351173,True,922050.0,0.02
P47T_hogar,mean,Hi,2007-11-15,2023-10-29 02:22:58.351173,True,68600.0,0.02
P47T_hogar,median,Hi,2007-11-15,2023-10-29 02:22:58.351173,True,51380.0,0.02
P47T_hogar,q10,Hi,2007-11-15,2023-10-29 02:22:58.351173,True,0.0,0.02
P47T_hogar,q25,Hi,2007-11-15,2023-10-29 02:22:58.351173,True,0.0,0.02
P47T_hogar,q75,Hi,2007-11-15,2023-10-29 02:22:58.351173,True,111730.0,0.02
P47T_hogar,q90,Hi,2007-11-15,2023-10-29 02:22:58.351173,True,169150.0,0.02
Pobreza,mean,Hi,2007-11-15,2023-10-29 02:22:58.351173,True,1.0,0.02
Pobreza,sum,Hi,2007-11-15,2023-10-29 02:22:58.351173,True,922050.0,0.02
Total,mean,Hi,2007-11-15,2023-10-29 02:22:58.351173,True,1.0,0.02
Total,sum,Hi,2007-11-15,2023-10-29 02:22:58.351173,True,922050.0,0.02
gap_indigencia,mean,Hi,2007-11-15,2023-10-29 02:22:58.351173,True,-73690.0,0.02
gap_indigencia,median,Hi,2007-11-15,2023-10-29 02:22:58.351173,True,-63220.0,0.02
gap_pobreza,mean,Hi,2007-11-15,2023-10-29 02:22:58.351173,True,-265530.0,0.02
gap_pobreza,median,Hi,2007-11-15,2023-10-29 02:22:58.351173,True,-242720.0,0.02
CBA,mean,Hi,2008-02-15,2023-10-29 02:27:40.421509,True,143130.0,0.02
CBA,median,Hi,2008-02-15,2023-10-29 02:27:40.421509,True,130390.0,0.02
CBT,mean,Hi,2008-02-15,2023-10-29 02:27:40.421509,True,335950.0,0.02
CBT,median,Hi,2008-02-15,2023-10-29 02:27:40.421509,True,305850.0,0.02
CB_EQUIV,mean,Hi,2008-02-15,2023-10-29 02:27:40.421509,True,3.355,0.02
CB_EQUIV,median,Hi,2008-02-15,2023-10-29 02:27:40.421509,True,3.06,0.02
Indigencia,mean,Hi,2008-02-15,2023-10-29 02:27:40.421509,True,1.0,0.02
Indigencia,sum,Hi,2008-02-15,2023-10-29 02:27:40.421509,True,838050.0,0.02
P47T_hogar,mean,Hi,2008-02-15,2023-10-29 02:27:40.421509,True,64370.0,0.02
P47T_hogar,median,Hi,2008-02-15,2023-10-29 02:27:40.421509,True,42730.0,0.02
P47T_hogar,q10,Hi,2008-02-15,2023-10-29 02:27:40.421509,True,0.0,0.02
P47T_hogar,q25,Hi,2008-02-15,2023-10-29 02:27:40.421509,True,0.0,0.02
P47T_hogar,q75,Hi,2008-02-15,2023-10-29 02:27:40.421509,True,107430.0,0.02
P47T_hogar,q90,Hi,2008-02-15,2023-10-29 02:27:40.421509,True,170230.0,0.02
Pobreza,mean,Hi,2008-02-15,2023-10-29 02:27:40.421509,True,1.0,0.02
Pobreza,sum,Hi,2008-02-15,2023-10-29 02:27:40.421509,True,838050.0,0.02
Total,mean,Hi,2008-02-15,2023-10-29 02:27:40.421509,True,1.0,0.02
Total,sum,Hi,2008-02-15,2023-10-29 02:27:40.421509,True,838050.0,0.02
gap_indigencia,mean,Hi,2008-02-15,2023-10-29 02:27:40.421509,True,-78760.0,0.02
gap_indigencia,median,Hi,2008-02-15,2023-10-29 02:27:40.421509,True,-69410.0,0.02
gap_pobreza,mean,Hi,2008-02-15,2023-10-29 02:27:40.421509,True,-271580.0,0.02
gap_pobreza,median,Hi,2008-02-15,2023-10-29 02:27:40.421509,True,-249900.0,0.02
CBA,mean,Hi,2008-05-15,2023-10-29 02:32:41.588341,True,143460.0,0.02
CBA,median,Hi,2008-05-15,2023-10-29 02:32:41.588341,True,129850.0,0.02
CBT,mean,Hi,2008-05-15,2023-10-29 02:32:41.588341,True,336370.0,0.02
CBT,median,Hi,2008-05-15,2023-10-29 02:32:41.588341,True,304090.0,0.02
CB_EQUIV,mean,Hi,2008-05-15,2023-10-29 02:32:41.588341,True,3.366,0.02
CB_EQUIV,median,Hi,2008-05-15,2023-10-29 02:32:41.588341,True,3.05,0.02
Indigencia,mean,Hi,2008-05-15,2023-10-29 02:32:41.588341,True,1.0,0.02
Indigencia,sum,Hi,2008-05-15,2023-10-29 02:32:41.588341,True,826550.0,0.02
P47T_hogar,mean,Hi,2008-05-15,2023-10-29 02:32:41.588341,True,66560.0,0.02
P47T_hogar,median,Hi,2008-05-15,2023-10-29 02:32:41.588341,True,49070.0,0.02
P47T_hogar,q10,Hi,2008-05-15,2023-10-29 02:32:41.588341,True,0.0,0.02
P47T_hogar,q25,Hi,2008-05-15,2023-10-29 02:32:41.588341,True,0.0,0.02
P47T_hogar,q75,Hi,2008-05-15,2023-10-29 02:32:41.588341,True,109900.0,0.02
P47T_hogar,q90,Hi,2008-05-15,2023-10-29 02:32:41.588341,True,166350.0,0.02
Pobreza,mean,Hi,2008-05-15,2023-10-29 02:32:41.588341,True,1.0,0.02
Pobreza,sum,Hi,2008-05-15,2023-10-29 02:32:41.588341,True,826550.0,0.02
Total,mean,Hi,2008-05-15,2023-10-29 02:32:41.588341,True,1.0,0.02
Total,sum,Hi,2008-05-15,2023-10-29 02:32:41.588341,True,826550.0,0.02
gap_indigencia,mean,Hi,2008-05-15,2023-10-29 02:32:41.588341,True,-76900.0,0.02
gap_indigencia,median,Hi,2008-05-15,2023-10-29 02:32:41.588341,True,-67100.0,0.02
gap_pobreza,mean,Hi,2008-05-15,2023-10-29 02:32:41.588341,True,-269810.0,0.02
gap_pobreza,median,Hi,2008-05-15,2023-10-29 02:32:41.588341,True,-246610.0,0.02
CBA,mean,Hi,2008-08-15,2023-10-29 02:37:39.574081,True,141220.0,0.02
CBA,median,Hi,2008-08-15,2023-10-29 02:37:39.574081,True,128000.0,0.02
CBT,mean,Hi,2008-08-15,2023-10-29 02:37:39.574081,True,331390.0,0.02
CBT,median,Hi,2008-08-15,2023-10-29 02:37:39.574081,True,300860.0,0.02
CB_EQUIV,mean,Hi,2008-08-15,2023-10-29 02:37:39.574081,True,3.316,0.02
CB_EQUIV,median,Hi,2008-08-15,2023-10-29 02:37:39.574081,True,3.0,0.02
Indigencia,mean,Hi,2008-08-15,2023-10-29 02:37:39.574081,True,1.0,0.02
Indigencia,sum,Hi,2008-08-15,2023-10-29 02:37:39.574081,True,826250.0,0.02
P47T_hogar,mean,Hi,2008-08-15,2023-10-29 02:37:39.574081,True,64710.0,0.02
P47T_hogar,median,Hi,2008-08-15,2023-10-29 02:37:39.574081,True,47950.0,0.02
P47T_hogar,q10,Hi,2008-08-15,2023-10-29 02:37:39.574081,True,0.0,0.02
P47T_hogar,q25,Hi,2008-08-15,2023-10-29 02:37:39.574081,True,0.0,0.02
P47T_hogar,q75,Hi,2008-08-15,2023-10-29 02:37:39.574081,True,102560.0,0.02
P47T_hogar,q90,Hi,2008-08-15,2023-10-29 02:37:39.574081,True,166350.0,0.02
Pobreza,mean,Hi,2008-08-15,2023-10-29 02:37:39.574081,True,1.0,0.02
Pobreza,sum,Hi,2008-08-15,2023-10-29 02:37:39.574081,True,826250.0,0.02
Total,mean,Hi,2008-08-15,2023-10-29 02:37:39.574081,True,1.0,0.02
Total,sum,Hi,2008-08-15,2023-10-29 02:37:39.574081,True,826250.0,0.02
gap_indigencia,mean,Hi,2008-08-15,2023-10-29 02:37:39.574081,True,-76510.0,0.02
gap_indigencia,median,Hi,2008-08-15,2023-10-29 02:37:39.574081,True,-66090.0,0.02
gap_pobreza,mean,Hi,2008-08-15,2023-10-29 02:37:39.574081,True,-266680.0,0.02
gap_pobreza,median,Hi,2008-08-15,2023-10-29 02:37:39.574081,True,-242600.0,0.02
CBA,mean,Hi,2008-11-15,2023-10-29 02:42:58.323030,True,139000.0,0.02
CBA,median,Hi,2008-11-15,2023-10-29 02:42:58.323030,True,125740.0,0.02
CBT,mean,Hi,2008-11-15,2023-10-29 02:42:58.323030,True,326510.0,0.02
CBT,median,Hi,2008-11-15,2023-10-29 02:42:58.323030,True,296400.0,0.02
CB_EQUIV,mean,Hi,2008-11-15,2023-10-29 02:42:58.323030,True,3.253,0.02
CB_EQUIV,median,Hi,2008-11-15,2023-10-29 02:42:58.323030,True,2.91,0.02
Indigencia,mean,Hi,2008-11-15,2023-10-29 02:42:58.323030,True,1.0,0.02
Indigencia,sum,Hi,2008-11-15,2023-10-29 02:42:58.323030,True,808400.0,0.02
P47T_hogar,mean,Hi,2008-11-15,2023-10-29 02:42:58.323030,True,63590.0,0.02
P47T_hogar,median,Hi,2008-11-15,2023-10-29 02:42:58.323030,True,46860.0,0.02
P47T_hogar,q10,Hi,2008-11-15,2023-10-29 02:42:58.323030,True,0.0,0.02
P47T_hogar,q25,Hi,2008-11-15,2023-10-29 02:42:58.323030,True,0.0,0.02
P47T_hogar,q75,Hi,2008-11-15,2023-10-29 02:42:58.323030,True,107390.0,0.02
P47T_hogar,q90,Hi,2008-11-15,2023-10-29 02:42:58.323030,True,164060.0,0.02
Pobreza,mean,Hi,2008-11-15,2023-10-29 02:42:58.323030,True,1.0,0.02
Pobreza,sum,Hi,2008-11-15,2023-10-29 02:42:58.323030,True,808400.0,0.02
Total,mean,Hi,2008-11-15,2023-10-29 02:42:58.323030,True,1.0,0.02
Total,sum,Hi,2008-11-15,2023-10-29 02:42:58.323030,True,808400.0,0.02
gap_indigencia,mean,Hi,2008-11-15,2023-10-29 02:42:58.323030,True,-75410.0,0.02
gap_indigencia,median,Hi,2008-11-15,2023-10-29 02:42:58.323030,True,-64710.0,0.02
gap_pobreza,mean,Hi,2008-11-15,2023-10-29 02:42:58.323030,True,-262920.0,0.02
gap_pobreza,median,Hi,2008-11-15,2023-10-29 02:42:58.323030,True,-238950.0,0.02
CBA,mean,Hi,2009-02-15,2023-10-29 02:48:34.006792,True,138640.0,0.02
CBA,median,Hi,2009-02-15,2023-10-29 02:48:34.006792,True,125060.0,0.02
CBT,mean,Hi,2009-02-15,2023-10-29 02:48:34.006792,True,325610.0,0.02
CBT,median,Hi,2009-02-15,2023-10-29 02:48:34.006792,True,294390.0,0.02
CB_EQUIV,mean,Hi,2009-02-15,2023-10-29 02:48:34.006792,True,3.247,0.02
CB_EQUIV,median,Hi,2009-02-15,2023-10-29 02:48:34.006792,True,2.92,0.02
Indigencia,mean,Hi,2009-02-15,2023-10-29 02:48:34.006792,True,1.0,0.02
Indigencia,sum,Hi,2009-02-15,2023-10-29 02:48:34.006792,True,720650.0,0.02
P47T_hogar,mean,Hi,2009-02-15,2023-10-29 02:48:34.006792,True,62030.0,0.02
P47T_hogar,median,Hi,2009-02-15,2023-10-29 02:48:34.006792,True,36370.0,0.02
P47T_hogar,q10,Hi,2009-02-15,2023-10-29 02:48:34.006792,True,0.0,0.02
P47T_hogar,q25,Hi,2009-02-15,2023-10-29 02:48:34.006792,True,0.0,0.02
P47T_hogar,q75,Hi,2009-02-15,2023-10-29 02:48:34.006792,True,104950.0,0.02
P47T_hogar,q90,Hi,2009-02-15,2023-10-29 02:48:34.006792,True,169160.0,0.02
Pobreza,mean,Hi,2009-02-15,2023-10-29 02:48:34.006792,True,1.0,0.02
Pobreza,sum,Hi,2009-02-15,2023-10-29 02:48:34.006792,True,720650.0,0.02
Total,mean,Hi,2009-02-15,2023-10-29 02:48:34.006792,True,1.0,0.02
Total,sum,Hi,2009-02-15,2023-10-29 02:48:34.006792,True,720650.0,0.02
gap_indigencia,mean,Hi,2009-02-15,2023-10-29 02:48:34.006792,True,-76610.0,0.02
gap_indigencia,median,Hi,2009-02-15,2023-10-29 02:48:34.006792,True,-67930.0,0.02
gap_pobreza,mean,Hi,2009-02-15,2023-10-29 02:48:34.006792,True,-263580.0,0.02
gap_pobreza,median,Hi,2009-02-15,2023-10-29 02:48:34.006792,True,-242610.0,0.02
CBA,mean,Hi,2009-05-15,2023-10-29 02:53:54.731282,True,139720.0,0.02
CBA,median,Hi,2009-05-15,2023-10-29 02:53:54.731282,True,125290.0,0.02
CBT,mean,Hi,2009-05-15,2023-10-29 02:53:54.731282,True,328210.0,0.02
CBT,median,Hi,2009-05-15,2023-10-29 02:53:54.731282,True,293680.0,0.02
CB_EQUIV,mean,Hi,2009-05-15,2023-10-29 02:53:54.731282,True,3.266,0.02
CB_EQUIV,median,Hi,2009-05-15,2023-10-29 02:53:54.731282,True,2.92,0.02
Indigencia,mean,Hi,2009-05-15,2023-10-29 02:53:54.731282,True,1.0,0.02
Indigencia,sum,Hi,2009-05-15,2023-10-29 02:53:54.731282,True,834450.0,0.02
P47T_hogar,mean,Hi,2009-05-15,2023-10-29 02:53:54.731282,True,66020.0,0.02
P47T_hogar,median,Hi,2009-05-15,2023-10-29 02:53:54.731282,True,43730.0,0.02
P47T_hogar,q10,Hi,2009-05-15,2023-10-29 02:53:54.731282,True,0.0,0.02
P47T_hogar,q25,Hi,2009-05-15,2023-10-29 02:53:54.731282,True,0.0,0.02
P47T_hogar,q75,Hi,2009-05-15,2023-10-29 02:53:54.731282,True,104950.0,0.02
P47T_hogar,q90,Hi,2009-05-15,2023-10-29 02:53:54.731282,True,169710.0,0.02
Pobreza,mean,Hi,2009-05-15,2023-10-29 02:53:54.731282,True,1.0,0.02
Pobreza,sum,Hi,2009-05-15,2023-10-29 02:53:54.731282,True,834450.0,0.02
Total,mean,Hi,2009-05-15,2023-10-29 02:53:54.731282,True,1.0,0.02
Total,sum,Hi,2009-05-15,2023-10-29 02:53:54.731282,True,834450.0,0.02
gap_indigencia,mean,Hi,2009-05-15,2023-10-29 02:53:54.731282,True,-73700.0,0.02
gap_indigencia,median,Hi,2009-05-15,2023-10-29 02:53:54.731282,True,-63020.0,0.02
gap_pobreza,mean,Hi,2009-05-15,2023-10-29 02:53:54.731282,True,-262190.0,0.02
gap_pobreza,median,Hi,2009-05-15,2023-10-29 02:53:54.731282,True,-239920.0,0.02
CBA,mean,Hi,2009-08-15,2023-10-29 02:59:03.972506,True,139800.0,0.02
CBA,median,Hi,2009-08-15,2023-10-29 02:59:03.972506,True,126590.0,0.02
CBT,mean,Hi,2009-08-15,2023-10-29 02:59:03.972506,True,328670.0,0.02
CBT,median,Hi,2009-08-15,2023-10-29 02:59:03.972506,True,299320.0,0.02
CB_EQUIV,mean,Hi,2009-08-15,2023-10-29 02:59:03.972506,True,3.271,0.02
CB_EQUIV,median,Hi,2009-08-15,2023-10-29 02:59:03.972506,True,2.95,0.02
Indigencia,mean,Hi,2009-08-15,2023-10-29 02:59:03.972506,True,1.0,0.02
Indigencia,sum,Hi,2009-08-15,2023-10-29 02:59:03.972506,True,731700.0,0.02
P47T_hogar,mean,Hi,2009-08-15,2023-10-29 02:59:03.972506,True,63180.0,0.02
P47T_hogar,median,Hi,2009-08-15,2023-10-29 02:59:03.972506,True,41760.0,0.02
P47T_hogar,q10,Hi,2009-08-15,2023-10-29 02:59:03.972506,True,0.0,0.02
P47T_hogar,q25,Hi,2009-08-15,2023-10-29 02:59:03.972506,True,0.0,0.02
P47T_hogar,q75,Hi,2009-08-15,2023-10-29 02:59:03.972506,True,109900.0,0.02
P47T_hogar,q90,Hi,2009-08-15,2023-10-29 02:59:03.972506,True,162170.0,0.02
Pobreza,mean,Hi,2009-08-15,2023-10-29 02:59:03.972506,True,1.0,0.02
Pobreza,sum,Hi,2009-08-15,2023-10-29 02:59:03.972506,True,731700.0,0.02
Total,mean,Hi,2009-08-15,2023-10-29 02:59:03.972506,True,1.0,0.02
Total,sum,Hi,2009-08-15,2023-10-29 02:59:03.972506,True,731700.0,0.02
gap_indigencia,mean,Hi,2009-08-15,2023-10-29 02:59:03.972506,True,-76620.0,0.02
gap_indigencia,median,Hi,2009-08-15,2023-10-29 02:59:03.972506,True,-68340.0,0.02
gap_pobreza,mean,Hi,2009-08-15,2023-10-29 02:59:03.972506,True,-265490.0,0.02
gap_pobreza,median,Hi,2009-08-15,2023-10-29 02:59:03.972506,True,-242290.0,0.02
CBA,mean,Hi,2009-11-15,2023-10-29 03:04:22.486919,True,142550.0,0.02
CBA,median,Hi,2009-11-15,2023-10-29 03:04:22.486919,True,126190.0,0.02
CBT,mean,Hi,2009-11-15,2023-10-29 03:04:22.486919,True,335430.0,0.02
CBT,median,Hi,2009-11-15,2023-10-29 03:04:22.486919,True,298680.0,0.02
CB_EQUIV,mean,Hi,2009-11-15,2023-10-29 03:04:22.486919,True,3.332,0.02
CB_EQUIV,median,Hi,2009-11-15,2023-10-29 03:04:22.486919,True,2.96,0.02
Indigencia,mean,Hi,2009-11-15,2023-10-29 03:04:22.486919,True,1.0,0.02
Indigencia,sum,Hi,2009-11-15,2023-10-29 03:04:22.486919,True,765850.0,0.02
P47T_hogar,mean,Hi,2009-11-15,2023-10-29 03:04:22.486919,True,66890.0,0.02
P47T_hogar,median,Hi,2009-11-15,2023-10-29 03:04:22.486919,True,47950.0,0.02
P47T_hogar,q10,Hi,2009-11-15,2023-10-29 03:04:22.486919,True,0.0,0.02
P47T_hogar,q25,Hi,2009-11-15,2023-10-29 03:04:22.486919,True,0.0,0.02
P47T_hogar,q75,Hi,2009-11-15,2023-10-29 03:04:22.486919,True,104950.0,0.02
P47T_hogar,q90,Hi,2009-11-15,2023-10-29 03:04:22.486919,True,168900.0,0.02
Pobreza,mean,Hi,2009-11-15,2023-10-29 03:04:22.486919,True,1.0,0.02
Pobreza,sum,Hi,2009-11-15,2023-10-29 03:04:22.486919,True,765850.0,0.02
Total,mean,Hi,2009-11-15,2023-10-29 03:04:22.486919,True,1.0,0.02
Total,sum,Hi,2009-11-15,2023-10-29 03:04:22.486919,True,765850.0,0.02
gap_indigencia,mean,Hi,2009-11-15,2023-10-29 03:04:22.486919,True,-75670.0,0.02
gap_indigencia,median,Hi,2009-11-15,2023-10-29 03:04:22.486919,True,-66400.0,0.02
gap_pobreza,mean,Hi,2009-11-15,2023-10-29 03:04:22.486919,True,-268540.0,0.02
gap_pobreza,median,Hi,2009-11-15,2023-10-29 03:04:22.486919,True,-243810.0,0.02
CBA,mean,Hi,2010-02-15,2023-10-29 03:09:54.821212,True,143520.0,0.02
CBA,median,Hi,2010-02-15,2023-10-29 03:09:54.821212,True,127100.0,0.02
CBT,mean,Hi,2010-02-15,2023-10-29 03:09:54.821212,True,338030.0,0.02
CBT,median,Hi,2010-02-15,2023-10-29 03:09:54.821212,True,300915.0,0.02
CB_EQUIV,mean,Hi,2010-02-15,2023-10-29 03:09:54.821212,True,3.351,0.02
CB_EQUIV,median,Hi,2010-02-15,2023-10-29 03:09:54.821212,True,2.96,0.02
Indigencia,mean,Hi,2010-02-15,2023-10-29 03:09:54.821212,True,1.0,0.02
Indigencia,sum,Hi,2010-02-15,2023-10-29 03:09:54.821212,True,678900.0,0.02
P47T_hogar,mean,Hi,2010-02-15,2023-10-29 03:09:54.821212,True,68580.0,0.02
P47T_hogar,median,Hi,2010-02-15,2023-10-29 03:09:54.821212,True,51380.0,0.02
P47T_hogar,q10,Hi,2010-02-15,2023-10-29 03:09:54.821212,True,0.0,0.02
P47T_hogar,q25,Hi,2010-02-15,2023-10-29 03:09:54.821212,True,0.0,0.02
P47T_hogar,q75,Hi,2010-02-15,2023-10-29 03:09:54.821212,True,109900.0,0.02
P47T_hogar,q90,Hi,2010-02-15,2023-10-29 03:09:54.821212,True,171890.0,0.02
Pobreza,mean,Hi,2010-02-15,2023-10-29 03:09:54.821212,True,1.0,0.02
Pobreza,sum,Hi,2010-02-15,2023-10-29 03:09:54.821212,True,678900.0,0.02
Total,mean,Hi,2010-02-15,2023-10-29 03:09:54.821212,True,1.0,0.02
Total,sum,Hi,2010-02-15,2023-10-29 03:09:54.821212,True,678900.0,0.02
gap_indigencia,mean,Hi,2010-02-15,2023-10-29 03:09:54.821212,True,-74940.0,0.02
gap_indigencia,median,Hi,2010-02-15,2023-10-29 03:09:54.821212,True,-67145.0,0.02
gap_pobreza,mean,Hi,2010-02-15,2023-10-29 03:09:54.821212,True,-269450.0,0.02
gap_pobreza,median,Hi,2010-02-15,2023-10-29 03:09:54.821212,True,-243970.0,0.02
CBA,mean,Hi,2010-05-15,2023-10-29 03:15:46.379048,True,141940.0,0.02
CBA,median,Hi,2010-05-15,2023-10-29 03:15:46.379048,True,126190.0,0.02
CBT,mean,Hi,2010-05-15,2023-10-29 03:15:46.379048,True,334030.0,0.02
CBT,median,Hi,2010-05-15,2023-10-29 03:15:46.379048,True,298240.0,0.02
CB_EQUIV,mean,Hi,2010-05-15,2023-10-29 03:15:46.379048,True,3.317,0.02
CB_EQUIV,median,Hi,2010-05-15,2023-10-29 03:15:46.379048,True,2.93,0.02
Indigencia,mean,Hi,2010-05-15,2023-10-29 03:15:46.379048,True,1.0,0.02
