observable,sintetico,base,Q,timestamp,PROV,valor,frac
gap_indigencia,mean,P,2003-08-15,2023-10-29 01:35:11.913493,30,241900.0,0.02
gap_indigencia,median,P,2003-08-15,2023-10-29 01:35:11.913493,30,113220.0,0.02
gap_pobreza,mean,P,2003-08-15,2023-10-29 01:35:11.913493,30,-16420.0,0.02
gap_pobreza,median,P,2003-08-15,2023-10-29 01:35:11.913493,30,-69000.0,0.02
CBA,mean,P,2003-11-15,2023-10-29 01:36:26.980742,30,185490.0,0.02
CBA,median,P,2003-11-15,2023-10-29 01:36:26.980742,30,146020.0,0.02
CBT,mean,P,2003-11-15,2023-10-29 01:36:26.980742,30,443810.0,0.02
CBT,median,P,2003-11-15,2023-10-29 01:36:26.980742,30,349380.0,0.02
CB_EQUIV,mean,P,2003-11-15,2023-10-29 01:36:26.980742,30,4.116,0.02
CB_EQUIV,median,P,2003-11-15,2023-10-29 01:36:26.980742,30,3.24,0.02
Indigencia,mean,P,2003-11-15,2023-10-29 01:36:26.980742,30,0.2573,0.02
Indigencia,sum,P,2003-11-15,2023-10-29 01:36:26.980742,30,299100.0,0.02
P47T_hogar,mean,P,2003-11-15,2023-10-29 01:36:26.980742,30,654000.0,0.02
P47T_hogar,median,P,2003-11-15,2023-10-29 01:36:26.980742,30,259570.0,0.02
P47T_hogar,q10,P,2003-11-15,2023-10-29 01:36:26.980742,30,60380.0,0.02
P47T_hogar,q25,P,2003-11-15,2023-10-29 01:36:26.980742,30,138360.0,0.02
P47T_hogar,q75,P,2003-11-15,2023-10-29 01:36:26.980742,30,431150.0,0.02
P47T_hogar,q90,P,2003-11-15,2023-10-29 01:36:26.980742,30,662350.0,0.02
P47T_persona,mean,P,2003-11-15,2023-10-29 01:36:26.980742,30,93660.0,0.02
P47T_persona,median,P,2003-11-15,2023-10-29 01:36:26.980742,30,35540.0,0.02
P47T_persona,q10,P,2003-11-15,2023-10-29 01:36:26.980742,30,0.0,0.02
P47T_persona,q25,P,2003-11-15,2023-10-29 01:36:26.980742,30,0.0,0.02
P47T_persona,q75,P,2003-11-15,2023-10-29 01:36:26.980742,30,141580.0,0.02
P47T_persona,q90,P,2003-11-15,2023-10-29 01:36:26.980742,30,246070.0,0.02
Pobreza,mean,P,2003-11-15,2023-10-29 01:36:26.980742,30,0.6135,0.02
Pobreza,sum,P,2003-11-15,2023-10-29 01:36:26.980742,30,713200.0,0.02
Total,mean,P,2003-11-15,2023-10-29 01:36:26.980742,30,1.0,0.02
Total,sum,P,2003-11-15,2023-10-29 01:36:26.980742,30,1162550.0,0.02
gap_indigencia,mean,P,2003-11-15,2023-10-29 01:36:26.980742,30,468510.0,0.02
gap_indigencia,median,P,2003-11-15,2023-10-29 01:36:26.980742,30,116270.0,0.02
gap_pobreza,mean,P,2003-11-15,2023-10-29 01:36:26.980742,30,210180.0,0.02
gap_pobreza,median,P,2003-11-15,2023-10-29 01:36:26.980742,30,-64650.0,0.02
CBA,mean,P,2004-02-15,2023-10-29 01:37:34.406268,30,156660.0,0.02
CBA,median,P,2004-02-15,2023-10-29 01:37:34.406268,30,145120.0,0.02
CBT,mean,P,2004-02-15,2023-10-29 01:37:34.406268,30,374830.0,0.02
CBT,median,P,2004-02-15,2023-10-29 01:37:34.406268,30,347230.0,0.02
CB_EQUIV,mean,P,2004-02-15,2023-10-29 01:37:34.406268,30,3.476,0.02
CB_EQUIV,median,P,2004-02-15,2023-10-29 01:37:34.406268,30,3.22,0.02
Indigencia,mean,P,2004-02-15,2023-10-29 01:37:34.406268,30,0.2499,0.02
Indigencia,sum,P,2004-02-15,2023-10-29 01:37:34.406268,30,290900.0,0.02
P47T_hogar,mean,P,2004-02-15,2023-10-29 01:37:34.406268,30,353850.0,0.02
P47T_hogar,median,P,2004-02-15,2023-10-29 01:37:34.406268,30,263670.0,0.02
P47T_hogar,q10,P,2004-02-15,2023-10-29 01:37:34.406268,30,64700.0,0.02
P47T_hogar,q25,P,2004-02-15,2023-10-29 01:37:34.406268,30,139700.0,0.02
P47T_hogar,q75,P,2004-02-15,2023-10-29 01:37:34.406268,30,453720.0,0.02
P47T_hogar,q90,P,2004-02-15,2023-10-29 01:37:34.406268,30,689570.0,0.02
P47T_persona,mean,P,2004-02-15,2023-10-29 01:37:34.406268,30,98120.0,0.02
P47T_persona,median,P,2004-02-15,2023-10-29 01:37:34.406268,30,25150.0,0.02
P47T_persona,q10,P,2004-02-15,2023-10-29 01:37:34.406268,30,0.0,0.02
P47T_persona,q25,P,2004-02-15,2023-10-29 01:37:34.406268,30,0.0,0.02
P47T_persona,q75,P,2004-02-15,2023-10-29 01:37:34.406268,30,166350.0,0.02
P47T_persona,q90,P,2004-02-15,2023-10-29 01:37:34.406268,30,263670.0,0.02
Pobreza,mean,P,2004-02-15,2023-10-29 01:37:34.406268,30,0.581,0.02
Pobreza,sum,P,2004-02-15,2023-10-29 01:37:34.406268,30,676300.0,0.02
Total,mean,P,2004-02-15,2023-10-29 01:37:34.406268,30,1.0,0.02
Total,sum,P,2004-02-15,2023-10-29 01:37:34.406268,30,1164100.0,0.02
gap_indigencia,mean,P,2004-02-15,2023-10-29 01:37:34.406268,30,197180.0,0.02
gap_indigencia,median,P,2004-02-15,2023-10-29 01:37:34.406268,30,121505.0,0.02
gap_pobreza,mean,P,2004-02-15,2023-10-29 01:37:34.406268,30,-20990.0,0.02
gap_pobreza,median,P,2004-02-15,2023-10-29 01:37:34.406268,30,-51210.0,0.02
CBA,mean,P,2004-05-15,2023-10-29 01:38:57.451333,30,156660.0,0.02
CBA,median,P,2004-05-15,2023-10-29 01:38:57.451333,30,145120.0,0.02
CBT,mean,P,2004-05-15,2023-10-29 01:38:57.451333,30,374830.0,0.02
CBT,median,P,2004-05-15,2023-10-29 01:38:57.451333,30,347230.0,0.02
CB_EQUIV,mean,P,2004-05-15,2023-10-29 01:38:57.451333,30,3.476,0.02
CB_EQUIV,median,P,2004-05-15,2023-10-29 01:38:57.451333,30,3.22,0.02
Indigencia,mean,P,2004-05-15,2023-10-29 01:38:57.451333,30,0.2503,0.02
Indigencia,sum,P,2004-05-15,2023-10-29 01:38:57.451333,30,291350.0,0.02
P47T_hogar,mean,P,2004-05-15,2023-10-29 01:38:57.451333,30,330790.0,0.02
P47T_hogar,median,P,2004-05-15,2023-10-29 01:38:57.451333,30,255070.0,0.02
P47T_hogar,q10,P,2004-05-15,2023-10-29 01:38:57.451333,30,61780.0,0.02
P47T_hogar,q25,P,2004-05-15,2023-10-29 01:38:57.451333,30,148260.0,0.02
P47T_hogar,q75,P,2004-05-15,2023-10-29 01:38:57.451333,30,430050.0,0.02
P47T_hogar,q90,P,2004-05-15,2023-10-29 01:38:57.451333,30,649220.0,0.02
P47T_persona,mean,P,2004-05-15,2023-10-29 01:38:57.451333,30,91630.0,0.02
P47T_persona,median,P,2004-05-15,2023-10-29 01:38:57.451333,30,34730.0,0.02
P47T_persona,q10,P,2004-05-15,2023-10-29 01:38:57.451333,30,0.0,0.02
P47T_persona,q25,P,2004-05-15,2023-10-29 01:38:57.451333,30,0.0,0.02
P47T_persona,q75,P,2004-05-15,2023-10-29 01:38:57.451333,30,151710.0,0.02
P47T_persona,q90,P,2004-05-15,2023-10-29 01:38:57.451333,30,251800.0,0.02
Pobreza,mean,P,2004-05-15,2023-10-29 01:38:57.451333,30,0.5988,0.02
Pobreza,sum,P,2004-05-15,2023-10-29 01:38:57.451333,30,697100.0,0.02
Total,mean,P,2004-05-15,2023-10-29 01:38:57.451333,30,1.0,0.02
Total,sum,P,2004-05-15,2023-10-29 01:38:57.451333,30,1164100.0,0.02
gap_indigencia,mean,P,2004-05-15,2023-10-29 01:38:57.451333,30,174130.0,0.02
gap_indigencia,median,P,2004-05-15,2023-10-29 01:38:57.451333,30,110740.0,0.02
gap_pobreza,mean,P,2004-05-15,2023-10-29 01:38:57.451333,30,-44050.0,0.02
gap_pobreza,median,P,2004-05-15,2023-10-29 01:38:57.451333,30,-65270.0,0.02
CBA,mean,P,2004-08-15,2023-10-29 01:40:33.136259,30,156660.0,0.02
CBA,median,P,2004-08-15,2023-10-29 01:40:33.136259,30,145120.0,0.02
CBT,mean,P,2004-08-15,2023-10-29 01:40:33.136259,30,374830.0,0.02
CBT,median,P,2004-08-15,2023-10-29 01:40:33.136259,30,347230.0,0.02
CB_EQUIV,mean,P,2004-08-15,2023-10-29 01:40:33.136259,30,3.476,0.02
CB_EQUIV,median,P,2004-08-15,2023-10-29 01:40:33.136259,30,3.22,0.02
Indigencia,mean,P,2004-08-15,2023-10-29 01:40:33.136259,30,0.2279,0.02
Indigencia,sum,P,2004-08-15,2023-10-29 01:40:33.136259,30,265350.0,0.02
P47T_hogar,mean,P,2004-08-15,2023-10-29 01:40:33.136259,30,360330.0,0.02
P47T_hogar,median,P,2004-08-15,2023-10-29 01:40:33.136259,30,276090.0,0.02
P47T_hogar,q10,P,2004-08-15,2023-10-29 01:40:33.136259,30,64700.0,0.02
P47T_hogar,q25,P,2004-08-15,2023-10-29 01:40:33.136259,30,162560.0,0.02
P47T_hogar,q75,P,2004-08-15,2023-10-29 01:40:33.136259,30,471970.0,0.02
P47T_hogar,q90,P,2004-08-15,2023-10-29 01:40:33.136259,30,683300.0,0.02
P47T_persona,mean,P,2004-08-15,2023-10-29 01:40:33.136259,30,100270.0,0.02
P47T_persona,median,P,2004-08-15,2023-10-29 01:40:33.136259,30,33940.0,0.02
P47T_persona,q10,P,2004-08-15,2023-10-29 01:40:33.136259,30,0.0,0.02
P47T_persona,q25,P,2004-08-15,2023-10-29 01:40:33.136259,30,0.0,0.02
P47T_persona,q75,P,2004-08-15,2023-10-29 01:40:33.136259,30,174190.0,0.02
P47T_persona,q90,P,2004-08-15,2023-10-29 01:40:33.136259,30,269810.0,0.02
Pobreza,mean,P,2004-08-15,2023-10-29 01:40:33.136259,30,0.5823,0.02
Pobreza,sum,P,2004-08-15,2023-10-29 01:40:33.136259,30,677900.0,0.02
Total,mean,P,2004-08-15,2023-10-29 01:40:33.136259,30,1.0,0.02
Total,sum,P,2004-08-15,2023-10-29 01:40:33.136259,30,1164100.0,0.02
gap_indigencia,mean,P,2004-08-15,2023-10-29 01:40:33.136259,30,203670.0,0.02
gap_indigencia,median,P,2004-08-15,2023-10-29 01:40:33.136259,30,130110.0,0.02
gap_pobreza,mean,P,2004-08-15,2023-10-29 01:40:33.136259,30,-14500.0,0.02
gap_pobreza,median,P,2004-08-15,2023-10-29 01:40:33.136259,30,-49440.0,0.02
CBA,mean,P,2004-11-15,2023-10-29 01:42:15.478530,30,156660.0,0.02
CBA,median,P,2004-11-15,2023-10-29 01:42:15.478530,30,145120.0,0.02
CBT,mean,P,2004-11-15,2023-10-29 01:42:15.478530,30,374830.0,0.02
CBT,median,P,2004-11-15,2023-10-29 01:42:15.478530,30,347230.0,0.02
CB_EQUIV,mean,P,2004-11-15,2023-10-29 01:42:15.478530,30,3.476,0.02
CB_EQUIV,median,P,2004-11-15,2023-10-29 01:42:15.478530,30,3.22,0.02
Indigencia,mean,P,2004-11-15,2023-10-29 01:42:15.478530,30,0.2081,0.02
Indigencia,sum,P,2004-11-15,2023-10-29 01:42:15.478530,30,242300.0,0.02
P47T_hogar,mean,P,2004-11-15,2023-10-29 01:42:15.478530,30,392440.0,0.02
P47T_hogar,median,P,2004-11-15,2023-10-29 01:42:15.478530,30,302730.0,0.02
P47T_hogar,q10,P,2004-11-15,2023-10-29 01:42:15.478530,30,79600.0,0.02
P47T_hogar,q25,P,2004-11-15,2023-10-29 01:42:15.478530,30,166350.0,0.02
P47T_hogar,q75,P,2004-11-15,2023-10-29 01:42:15.478530,30,480010.0,0.02
P47T_hogar,q90,P,2004-11-15,2023-10-29 01:42:15.478530,30,700940.0,0.02
P47T_persona,mean,P,2004-11-15,2023-10-29 01:42:15.478530,30,103410.0,0.02
P47T_persona,median,P,2004-11-15,2023-10-29 01:42:15.478530,30,41760.0,0.02
P47T_persona,q10,P,2004-11-15,2023-10-29 01:42:15.478530,30,0.0,0.02
P47T_persona,q25,P,2004-11-15,2023-10-29 01:42:15.478530,30,0.0,0.02
P47T_persona,q75,P,2004-11-15,2023-10-29 01:42:15.478530,30,166350.0,0.02
P47T_persona,q90,P,2004-11-15,2023-10-29 01:42:15.478530,30,295840.0,0.02
Pobreza,mean,P,2004-11-15,2023-10-29 01:42:15.478530,30,0.5474,0.02
Pobreza,sum,P,2004-11-15,2023-10-29 01:42:15.478530,30,637200.0,0.02
Total,mean,P,2004-11-15,2023-10-29 01:42:15.478530,30,1.0,0.02
Total,sum,P,2004-11-15,2023-10-29 01:42:15.478530,30,1164100.0,0.02
gap_indigencia,mean,P,2004-11-15,2023-10-29 01:42:15.478530,30,235780.0,0.02
gap_indigencia,median,P,2004-11-15,2023-10-29 01:42:15.478530,30,148565.0,0.02
gap_pobreza,mean,P,2004-11-15,2023-10-29 01:42:15.478530,30,17600.0,0.02
gap_pobreza,median,P,2004-11-15,2023-10-29 01:42:15.478530,30,-28210.0,0.02
CBA,mean,P,2005-02-15,2023-10-29 01:43:57.268717,30,167260.0,0.02
CBA,median,P,2005-02-15,2023-10-29 01:43:57.268717,30,145120.0,0.02
CBT,mean,P,2005-02-15,2023-10-29 01:43:57.268717,30,400190.0,0.02
CBT,median,P,2005-02-15,2023-10-29 01:43:57.268717,30,347230.0,0.02
CB_EQUIV,mean,P,2005-02-15,2023-10-29 01:43:57.268717,30,3.711,0.02
CB_EQUIV,median,P,2005-02-15,2023-10-29 01:43:57.268717,30,3.22,0.02
Indigencia,mean,P,2005-02-15,2023-10-29 01:43:57.268717,30,0.1764,0.02
Indigencia,sum,P,2005-02-15,2023-10-29 01:43:57.268717,30,206550.0,0.02
P47T_hogar,mean,P,2005-02-15,2023-10-29 01:43:57.268717,30,484150.0,0.02
P47T_hogar,median,P,2005-02-15,2023-10-29 01:43:57.268717,30,324390.0,0.02
P47T_hogar,q10,P,2005-02-15,2023-10-29 01:43:57.268717,30,91400.0,0.02
P47T_hogar,q25,P,2005-02-15,2023-10-29 01:43:57.268717,30,195630.0,0.02
P47T_hogar,q75,P,2005-02-15,2023-10-29 01:43:57.268717,30,541050.0,0.02
P47T_hogar,q90,P,2005-02-15,2023-10-29 01:43:57.268717,30,778200.0,0.02
P47T_persona,mean,P,2005-02-15,2023-10-29 01:43:57.268717,30,112840.0,0.02
P47T_persona,median,P,2005-02-15,2023-10-29 01:43:57.268717,30,52580.0,0.02
P47T_persona,q10,P,2005-02-15,2023-10-29 01:43:57.268717,30,0.0,0.02
P47T_persona,q25,P,2005-02-15,2023-10-29 01:43:57.268717,30,0.0,0.02
P47T_persona,q75,P,2005-02-15,2023-10-29 01:43:57.268717,30,209430.0,0.02
P47T_persona,q90,P,2005-02-15,2023-10-29 01:43:57.268717,30,295840.0,0.02
Pobreza,mean,P,2005-02-15,2023-10-29 01:43:57.268717,30,0.4951,0.02
Pobreza,sum,P,2005-02-15,2023-10-29 01:43:57.268717,30,579700.0,0.02
Total,mean,P,2005-02-15,2023-10-29 01:43:57.268717,30,1.0,0.02
Total,sum,P,2005-02-15,2023-10-29 01:43:57.268717,30,1170900.0,0.02
gap_indigencia,mean,P,2005-02-15,2023-10-29 01:43:57.268717,30,316890.0,0.02
gap_indigencia,median,P,2005-02-15,2023-10-29 01:43:57.268717,30,180060.0,0.02
gap_pobreza,mean,P,2005-02-15,2023-10-29 01:43:57.268717,30,83960.0,0.02
gap_pobreza,median,P,2005-02-15,2023-10-29 01:43:57.268717,30,3190.0,0.02
CBA,mean,P,2005-05-15,2023-10-29 01:46:11.106166,30,167260.0,0.02
CBA,median,P,2005-05-15,2023-10-29 01:46:11.106166,30,145120.0,0.02
CBT,mean,P,2005-05-15,2023-10-29 01:46:11.106166,30,400190.0,0.02
CBT,median,P,2005-05-15,2023-10-29 01:46:11.106166,30,347230.0,0.02
CB_EQUIV,mean,P,2005-05-15,2023-10-29 01:46:11.106166,30,3.711,0.02
CB_EQUIV,median,P,2005-05-15,2023-10-29 01:46:11.106166,30,3.22,0.02
Indigencia,mean,P,2005-05-15,2023-10-29 01:46:11.106166,30,0.1933,0.02
Indigencia,sum,P,2005-05-15,2023-10-29 01:46:11.106166,30,226350.0,0.02
P47T_hogar,mean,P,2005-05-15,2023-10-29 01:46:11.106166,30,464900.0,0.02
P47T_hogar,median,P,2005-05-15,2023-10-29 01:46:11.106166,30,302740.0,0.02
P47T_hogar,q10,P,2005-05-15,2023-10-29 01:46:11.106166,30,82680.0,0.02
P47T_hogar,q25,P,2005-05-15,2023-10-29 01:46:11.106166,30,178300.0,0.02
P47T_hogar,q75,P,2005-05-15,2023-10-29 01:46:11.106166,30,499450.0,0.02
P47T_hogar,q90,P,2005-05-15,2023-10-29 01:46:11.106166,30,746290.0,0.02
P47T_persona,mean,P,2005-05-15,2023-10-29 01:46:11.106166,30,105400.0,0.02
P47T_persona,median,P,2005-05-15,2023-10-29 01:46:11.106166,30,47950.0,0.02
P47T_persona,q10,P,2005-05-15,2023-10-29 01:46:11.106166,30,0.0,0.02
P47T_persona,q25,P,2005-05-15,2023-10-29 01:46:11.106166,30,0.0,0.02
P47T_persona,q75,P,2005-05-15,2023-10-29 01:46:11.106166,30,186650.0,0.02
P47T_persona,q90,P,2005-05-15,2023-10-29 01:46:11.106166,30,269810.0,0.02
Pobreza,mean,P,2005-05-15,2023-10-29 01:46:11.106166,30,0.526,0.02
Pobreza,sum,P,2005-05-15,2023-10-29 01:46:11.106166,30,615950.0,0.02
Total,mean,P,2005-05-15,2023-10-29 01:46:11.106166,30,1.0,0.02
Total,sum,P,2005-05-15,2023-10-29 01:46:11.106166,30,1170900.0,0.02
gap_indigencia,mean,P,2005-05-15,2023-10-29 01:46:11.106166,30,297640.0,0.02
gap_indigencia,median,P,2005-05-15,2023-10-29 01:46:11.106166,30,159390.0,0.02
gap_pobreza,mean,P,2005-05-15,2023-10-29 01:46:11.106166,30,64710.0,0.02
gap_pobreza,median,P,2005-05-15,2023-10-29 01:46:11.106166,30,-16830.0,0.02
CBA,mean,P,2005-08-15,2023-10-29 01:49:02.470769,30,167260.0,0.02
CBA,median,P,2005-08-15,2023-10-29 01:49:02.470769,30,145120.0,0.02
CBT,mean,P,2005-08-15,2023-10-29 01:49:02.470769,30,400190.0,0.02
CBT,median,P,2005-08-15,2023-10-29 01:49:02.470769,30,347230.0,0.02
CB_EQUIV,mean,P,2005-08-15,2023-10-29 01:49:02.470769,30,3.711,0.02
CB_EQUIV,median,P,2005-08-15,2023-10-29 01:49:02.470769,30,3.22,0.02
Indigencia,mean,P,2005-08-15,2023-10-29 01:49:02.470769,30,0.176,0.02
Indigencia,sum,P,2005-08-15,2023-10-29 01:49:02.470769,30,206050.0,0.02
P47T_hogar,mean,P,2005-08-15,2023-10-29 01:49:02.470769,30,632670.0,0.02
P47T_hogar,median,P,2005-08-15,2023-10-29 01:49:02.470769,30,348300.0,0.02
P47T_hogar,q10,P,2005-08-15,2023-10-29 01:49:02.470769,30,93530.0,0.02
P47T_hogar,q25,P,2005-08-15,2023-10-29 01:49:02.470769,30,195450.0,0.02
P47T_hogar,q75,P,2005-08-15,2023-10-29 01:49:02.470769,30,579600.0,0.02
P47T_hogar,q90,P,2005-08-15,2023-10-29 01:49:02.470769,30,848160.0,0.02
P47T_persona,mean,P,2005-08-15,2023-10-29 01:49:02.470769,30,128730.0,0.02
P47T_persona,median,P,2005-08-15,2023-10-29 01:49:02.470769,30,46860.0,0.02
P47T_persona,q10,P,2005-08-15,2023-10-29 01:49:02.470769,30,0.0,0.02
P47T_persona,q25,P,2005-08-15,2023-10-29 01:49:02.470769,30,0.0,0.02
P47T_persona,q75,P,2005-08-15,2023-10-29 01:49:02.470769,30,224410.0,0.02
P47T_persona,q90,P,2005-08-15,2023-10-29 01:49:02.470769,30,347590.0,0.02
Pobreza,mean,P,2005-08-15,2023-10-29 01:49:02.470769,30,0.4725,0.02
Pobreza,sum,P,2005-08-15,2023-10-29 01:49:02.470769,30,553200.0,0.02
Total,mean,P,2005-08-15,2023-10-29 01:49:02.470769,30,1.0,0.02
Total,sum,P,2005-08-15,2023-10-29 01:49:02.470769,30,1170900.0,0.02
gap_indigencia,mean,P,2005-08-15,2023-10-29 01:49:02.470769,30,465410.0,0.02
gap_indigencia,median,P,2005-08-15,2023-10-29 01:49:02.470769,30,203440.0,0.02
gap_pobreza,mean,P,2005-08-15,2023-10-29 01:49:02.470769,30,232480.0,0.02
gap_pobreza,median,P,2005-08-15,2023-10-29 01:49:02.470769,30,21600.0,0.02
CBA,mean,P,2005-11-15,2023-10-29 01:52:20.836178,30,167260.0,0.02
CBA,median,P,2005-11-15,2023-10-29 01:52:20.836178,30,145120.0,0.02
CBT,mean,P,2005-11-15,2023-10-29 01:52:20.836178,30,400190.0,0.02
CBT,median,P,2005-11-15,2023-10-29 01:52:20.836178,30,347230.0,0.02
CB_EQUIV,mean,P,2005-11-15,2023-10-29 01:52:20.836178,30,3.711,0.02
CB_EQUIV,median,P,2005-11-15,2023-10-29 01:52:20.836178,30,3.22,0.02
Indigencia,mean,P,2005-11-15,2023-10-29 01:52:20.836178,30,0.1633,0.02
Indigencia,sum,P,2005-11-15,2023-10-29 01:52:20.836178,30,191150.0,0.02
P47T_hogar,mean,P,2005-11-15,2023-10-29 01:52:20.836178,30,452620.0,0.02
P47T_hogar,median,P,2005-11-15,2023-10-29 01:52:20.836178,30,324390.0,0.02
P47T_hogar,q10,P,2005-11-15,2023-10-29 01:52:20.836178,30,104950.0,0.02
P47T_hogar,q25,P,2005-11-15,2023-10-29 01:52:20.836178,30,209430.0,0.02
P47T_hogar,q75,P,2005-11-15,2023-10-29 01:52:20.836178,30,534320.0,0.02
P47T_hogar,q90,P,2005-11-15,2023-10-29 01:52:20.836178,30,773360.0,0.02
P47T_persona,mean,P,2005-11-15,2023-10-29 01:52:20.836178,30,111620.0,0.02
P47T_persona,median,P,2005-11-15,2023-10-29 01:52:20.836178,30,46860.0,0.02
P47T_persona,q10,P,2005-11-15,2023-10-29 01:52:20.836178,30,0.0,0.02
P47T_persona,q25,P,2005-11-15,2023-10-29 01:52:20.836178,30,0.0,0.02
P47T_persona,q75,P,2005-11-15,2023-10-29 01:52:20.836178,30,204660.0,0.02
P47T_persona,q90,P,2005-11-15,2023-10-29 01:52:20.836178,30,282530.0,0.02
Pobreza,mean,P,2005-11-15,2023-10-29 01:52:20.836178,30,0.4956,0.02
Pobreza,sum,P,2005-11-15,2023-10-29 01:52:20.836178,30,580350.0,0.02
Total,mean,P,2005-11-15,2023-10-29 01:52:20.836178,30,1.0,0.02
Total,sum,P,2005-11-15,2023-10-29 01:52:20.836178,30,1170900.0,0.02
gap_indigencia,mean,P,2005-11-15,2023-10-29 01:52:20.836178,30,285360.0,0.02
gap_indigencia,median,P,2005-11-15,2023-10-29 01:52:20.836178,30,177440.0,0.02
gap_pobreza,mean,P,2005-11-15,2023-10-29 01:52:20.836178,30,52430.0,0.02
gap_pobreza,median,P,2005-11-15,2023-10-29 01:52:20.836178,30,4200.0,0.02
CBA,mean,P,2006-02-15,2023-10-29 01:55:50.793101,30,229590.0,0.02
CBA,median,P,2006-02-15,2023-10-29 01:55:50.793101,30,147380.0,0.02
CBT,mean,P,2006-02-15,2023-10-29 01:55:50.793101,30,549310.0,0.02
CBT,median,P,2006-02-15,2023-10-29 01:55:50.793101,30,352620.0,0.02
CB_EQUIV,mean,P,2006-02-15,2023-10-29 01:55:50.793101,30,5.094,0.02
CB_EQUIV,median,P,2006-02-15,2023-10-29 01:55:50.793101,30,3.27,0.02
Indigencia,mean,P,2006-02-15,2023-10-29 01:55:50.793101,30,0.1497,0.02
Indigencia,sum,P,2006-02-15,2023-10-29 01:55:50.793101,30,179000.0,0.02
P47T_hogar,mean,P,2006-02-15,2023-10-29 01:55:50.793101,30,834510.0,0.02
P47T_hogar,median,P,2006-02-15,2023-10-29 01:55:50.793101,30,373090.0,0.02
P47T_hogar,q10,P,2006-02-15,2023-10-29 01:55:50.793101,30,107390.0,0.02
P47T_hogar,q25,P,2006-02-15,2023-10-29 01:55:50.793101,30,230150.0,0.02
P47T_hogar,q75,P,2006-02-15,2023-10-29 01:55:50.793101,30,625000.0,0.02
P47T_hogar,q90,P,2006-02-15,2023-10-29 01:55:50.793101,30,954500.0,0.02
P47T_persona,mean,P,2006-02-15,2023-10-29 01:55:50.793101,30,131590.0,0.02
P47T_persona,median,P,2006-02-15,2023-10-29 01:55:50.793101,30,57660.0,0.02
P47T_persona,q10,P,2006-02-15,2023-10-29 01:55:50.793101,30,0.0,0.02
P47T_persona,q25,P,2006-02-15,2023-10-29 01:55:50.793101,30,0.0,0.02
P47T_persona,q75,P,2006-02-15,2023-10-29 01:55:50.793101,30,234990.0,0.02
P47T_persona,q90,P,2006-02-15,2023-10-29 01:55:50.793101,30,339680.0,0.02
Pobreza,mean,P,2006-02-15,2023-10-29 01:55:50.793101,30,0.4348,0.02
Pobreza,sum,P,2006-02-15,2023-10-29 01:55:50.793101,30,519900.0,0.02
Total,mean,P,2006-02-15,2023-10-29 01:55:50.793101,30,1.0,0.02
Total,sum,P,2006-02-15,2023-10-29 01:55:50.793101,30,1195750.0,0.02
gap_indigencia,mean,P,2006-02-15,2023-10-29 01:55:50.793101,30,604930.0,0.02
gap_indigencia,median,P,2006-02-15,2023-10-29 01:55:50.793101,30,220540.0,0.02
gap_pobreza,mean,P,2006-02-15,2023-10-29 01:55:50.793101,30,285200.0,0.02
gap_pobreza,median,P,2006-02-15,2023-10-29 01:55:50.793101,30,42630.0,0.02
CBA,mean,P,2006-05-15,2023-10-29 01:59:43.815904,30,229590.0,0.02
CBA,median,P,2006-05-15,2023-10-29 01:59:43.815904,30,147380.0,0.02
CBT,mean,P,2006-05-15,2023-10-29 01:59:43.815904,30,549310.0,0.02
CBT,median,P,2006-05-15,2023-10-29 01:59:43.815904,30,352620.0,0.02
CB_EQUIV,mean,P,2006-05-15,2023-10-29 01:59:43.815904,30,5.094,0.02
CB_EQUIV,median,P,2006-05-15,2023-10-29 01:59:43.815904,30,3.27,0.02
Indigencia,mean,P,2006-05-15,2023-10-29 01:59:43.815904,30,0.1407,0.02
Indigencia,sum,P,2006-05-15,2023-10-29 01:59:43.815904,30,168200.0,0.02
P47T_hogar,mean,P,2006-05-15,2023-10-29 01:59:43.815904,30,820630.0,0.02
P47T_hogar,median,P,2006-05-15,2023-10-29 01:59:43.815904,30,365170.0,0.02
P47T_hogar,q10,P,2006-05-15,2023-10-29 01:59:43.815904,30,109900.0,0.02
P47T_hogar,q25,P,2006-05-15,2023-10-29 01:59:43.815904,30,241170.0,0.02
P47T_hogar,q75,P,2006-05-15,2023-10-29 01:59:43.815904,30,583340.0,0.02
P47T_hogar,q90,P,2006-05-15,2023-10-29 01:59:43.815904,30,815460.0,0.02
P47T_persona,mean,P,2006-05-15,2023-10-29 01:59:43.815904,30,120160.0,0.02
P47T_persona,median,P,2006-05-15,2023-10-29 01:59:43.815904,30,47950.0,0.02
P47T_persona,q10,P,2006-05-15,2023-10-29 01:59:43.815904,30,0.0,0.02
P47T_persona,q25,P,2006-05-15,2023-10-29 01:59:43.815904,30,0.0,0.02
P47T_persona,q75,P,2006-05-15,2023-10-29 01:59:43.815904,30,224410.0,0.02
P47T_persona,q90,P,2006-05-15,2023-10-29 01:59:43.815904,30,302730.0,0.02
Pobreza,mean,P,2006-05-15,2023-10-29 01:59:43.815904,30,0.4437,0.02
Pobreza,sum,P,2006-05-15,2023-10-29 01:59:43.815904,30,530500.0,0.02
Total,mean,P,2006-05-15,2023-10-29 01:59:43.815904,30,1.0,0.02
Total,sum,P,2006-05-15,2023-10-29 01:59:43.815904,30,1195750.0,0.02
