observable,sintetico,base,Q,timestamp,Total,valor,frac
P47T_persona,q10,PAGLO,2005-11-15,2023-10-29 01:53:04.614424,True,0.0,0.02
P47T_persona,q25,PAGLO,2005-11-15,2023-10-29 01:53:04.614424,True,0.0,0.02
P47T_persona,q75,PAGLO,2005-11-15,2023-10-29 01:53:04.614424,True,246070.0,0.02
P47T_persona,q90,PAGLO,2005-11-15,2023-10-29 01:53:04.614424,True,347590.0,0.02
Pobreza,mean,PAGLO,2005-11-15,2023-10-29 01:53:04.614424,True,0.3792,0.02
Pobreza,sum,PAGLO,2005-11-15,2023-10-29 01:53:04.614424,True,9004600.0,0.02
Total,mean,PAGLO,2005-11-15,2023-10-29 01:53:04.614424,True,1.0,0.02
Total,sum,PAGLO,2005-11-15,2023-10-29 01:53:04.614424,True,23745100.0,0.02
gap_indigencia,mean,PAGLO,2005-11-15,2023-10-29 01:53:04.614424,True,422260.0,0.02
gap_indigencia,median,PAGLO,2005-11-15,2023-10-29 01:53:04.614424,True,265840.0,0.02
gap_pobreza,mean,PAGLO,2005-11-15,2023-10-29 01:53:04.614424,True,198210.0,0.02
gap_pobreza,median,PAGLO,2005-11-15,2023-10-29 01:53:04.614424,True,92510.0,0.02
CBA,mean,PAGLO,2006-02-15,2023-10-29 01:56:39.109184,True,230280.0,0.02
CBA,median,PAGLO,2006-02-15,2023-10-29 01:56:39.109184,True,142340.0,0.02
CBT,mean,PAGLO,2006-02-15,2023-10-29 01:56:39.109184,True,551170.0,0.02
CBT,median,PAGLO,2006-02-15,2023-10-29 01:56:39.109184,True,339780.0,0.02
CB_EQUIV,mean,PAGLO,2006-02-15,2023-10-29 01:56:39.109184,True,5.172,0.02
CB_EQUIV,median,PAGLO,2006-02-15,2023-10-29 01:56:39.109184,True,3.22,0.02
Indigencia,mean,PAGLO,2006-02-15,2023-10-29 01:56:39.109184,True,0.1111,0.02
Indigencia,sum,PAGLO,2006-02-15,2023-10-29 01:56:39.109184,True,2687900.0,0.02
P47T_hogar,mean,PAGLO,2006-02-15,2023-10-29 01:56:39.109184,True,1176510.0,0.02
P47T_hogar,median,PAGLO,2006-02-15,2023-10-29 01:56:39.109184,True,470030.0,0.02
P47T_hogar,q10,PAGLO,2006-02-15,2023-10-29 01:56:39.109184,True,126180.0,0.02
P47T_hogar,q25,PAGLO,2006-02-15,2023-10-29 01:56:39.109184,True,272530.0,0.02
P47T_hogar,q75,PAGLO,2006-02-15,2023-10-29 01:56:39.109184,True,798400.0,0.02
P47T_hogar,q90,PAGLO,2006-02-15,2023-10-29 01:56:39.109184,True,1220750.0,0.02
P47T_persona,mean,PAGLO,2006-02-15,2023-10-29 01:56:39.109184,True,170190.0,0.02
P47T_persona,median,PAGLO,2006-02-15,2023-10-29 01:56:39.109184,True,87290.0,0.02
P47T_persona,q10,PAGLO,2006-02-15,2023-10-29 01:56:39.109184,True,0.0,0.02
P47T_persona,q25,PAGLO,2006-02-15,2023-10-29 01:56:39.109184,True,0.0,0.02
P47T_persona,q75,PAGLO,2006-02-15,2023-10-29 01:56:39.109184,True,282530.0,0.02
P47T_persona,q90,PAGLO,2006-02-15,2023-10-29 01:56:39.109184,True,437600.0,0.02
Pobreza,mean,PAGLO,2006-02-15,2023-10-29 01:56:39.109184,True,0.3255,0.02
Pobreza,sum,PAGLO,2006-02-15,2023-10-29 01:56:39.109184,True,7874900.0,0.02
Total,mean,PAGLO,2006-02-15,2023-10-29 01:56:39.109184,True,1.0,0.02
Total,sum,PAGLO,2006-02-15,2023-10-29 01:56:39.109184,True,24192500.0,0.02
gap_indigencia,mean,PAGLO,2006-02-15,2023-10-29 01:56:39.109184,True,946230.0,0.02
gap_indigencia,median,PAGLO,2006-02-15,2023-10-29 01:56:39.109184,True,329425.0,0.02
gap_pobreza,mean,PAGLO,2006-02-15,2023-10-29 01:56:39.109184,True,625330.0,0.02
gap_pobreza,median,PAGLO,2006-02-15,2023-10-29 01:56:39.109184,True,149255.0,0.02
CBA,mean,PAGLO,2006-05-15,2023-10-29 02:00:25.874442,True,230280.0,0.02
CBA,median,PAGLO,2006-05-15,2023-10-29 02:00:25.874442,True,142340.0,0.02
CBT,mean,PAGLO,2006-05-15,2023-10-29 02:00:25.874442,True,551170.0,0.02
CBT,median,PAGLO,2006-05-15,2023-10-29 02:00:25.874442,True,339780.0,0.02
CB_EQUIV,mean,PAGLO,2006-05-15,2023-10-29 02:00:25.874442,True,5.172,0.02
CB_EQUIV,median,PAGLO,2006-05-15,2023-10-29 02:00:25.874442,True,3.22,0.02
Indigencia,mean,PAGLO,2006-05-15,2023-10-29 02:00:25.874442,True,0.1036,0.02
Indigencia,sum,PAGLO,2006-05-15,2023-10-29 02:00:25.874442,True,2505750.0,0.02
P47T_hogar,mean,PAGLO,2006-05-15,2023-10-29 02:00:25.874442,True,1042240.0,0.02
P47T_hogar,median,PAGLO,2006-05-15,2023-10-29 02:00:25.874442,True,448940.0,0.02
P47T_hogar,q10,PAGLO,2006-05-15,2023-10-29 02:00:25.874442,True,135210.0,0.02
P47T_hogar,q25,PAGLO,2006-05-15,2023-10-29 02:00:25.874442,True,267760.0,0.02
P47T_hogar,q75,PAGLO,2006-05-15,2023-10-29 02:00:25.874442,True,712360.0,0.02
P47T_hogar,q90,PAGLO,2006-05-15,2023-10-29 02:00:25.874442,True,1047080.0,0.02
P47T_persona,mean,PAGLO,2006-05-15,2023-10-29 02:00:25.874442,True,151620.0,0.02
P47T_persona,median,PAGLO,2006-05-15,2023-10-29 02:00:25.874442,True,85300.0,0.02
P47T_persona,q10,PAGLO,2006-05-15,2023-10-29 02:00:25.874442,True,0.0,0.02
P47T_persona,q25,PAGLO,2006-05-15,2023-10-29 02:00:25.874442,True,0.0,0.02
P47T_persona,q75,PAGLO,2006-05-15,2023-10-29 02:00:25.874442,True,257660.0,0.02
P47T_persona,q90,PAGLO,2006-05-15,2023-10-29 02:00:25.874442,True,399090.0,0.02
Pobreza,mean,PAGLO,2006-05-15,2023-10-29 02:00:25.874442,True,0.3376,0.02
Pobreza,sum,PAGLO,2006-05-15,2023-10-29 02:00:25.874442,True,8168200.0,0.02
Total,mean,PAGLO,2006-05-15,2023-10-29 02:00:25.874442,True,1.0,0.02
Total,sum,PAGLO,2006-05-15,2023-10-29 02:00:25.874442,True,24192500.0,0.02
gap_indigencia,mean,PAGLO,2006-05-15,2023-10-29 02:00:25.874442,True,811960.0,0.02
gap_indigencia,median,PAGLO,2006-05-15,2023-10-29 02:00:25.874442,True,304670.0,0.02
gap_pobreza,mean,PAGLO,2006-05-15,2023-10-29 02:00:25.874442,True,491060.0,0.02
gap_pobreza,median,PAGLO,2006-05-15,2023-10-29 02:00:25.874442,True,119430.0,0.02
CBA,mean,PAGLO,2006-08-15,2023-10-29 02:03:58.517418,True,230280.0,0.02
CBA,median,PAGLO,2006-08-15,2023-10-29 02:03:58.517418,True,142340.0,0.02
CBT,mean,PAGLO,2006-08-15,2023-10-29 02:03:58.517418,True,551170.0,0.02
CBT,median,PAGLO,2006-08-15,2023-10-29 02:03:58.517418,True,339780.0,0.02
CB_EQUIV,mean,PAGLO,2006-08-15,2023-10-29 02:03:58.517418,True,5.172,0.02
CB_EQUIV,median,PAGLO,2006-08-15,2023-10-29 02:03:58.517418,True,3.22,0.02
Indigencia,mean,PAGLO,2006-08-15,2023-10-29 02:03:58.517418,True,0.0954,0.02
Indigencia,sum,PAGLO,2006-08-15,2023-10-29 02:03:58.517418,True,2307050.0,0.02
P47T_hogar,mean,PAGLO,2006-08-15,2023-10-29 02:03:58.517418,True,1244500.0,0.02
P47T_hogar,median,PAGLO,2006-08-15,2023-10-29 02:03:58.517418,True,517820.0,0.02
P47T_hogar,q10,PAGLO,2006-08-15,2023-10-29 02:03:58.517418,True,141580.0,0.02
P47T_hogar,q25,PAGLO,2006-08-15,2023-10-29 02:03:58.517418,True,309790.0,0.02
P47T_hogar,q75,PAGLO,2006-08-15,2023-10-29 02:03:58.517418,True,836520.0,0.02
P47T_hogar,q90,PAGLO,2006-08-15,2023-10-29 02:03:58.517418,True,1264700.0,0.02
P47T_persona,mean,PAGLO,2006-08-15,2023-10-29 02:03:58.517418,True,179290.0,0.02
P47T_persona,median,PAGLO,2006-08-15,2023-10-29 02:03:58.517418,True,85300.0,0.02
P47T_persona,q10,PAGLO,2006-08-15,2023-10-29 02:03:58.517418,True,0.0,0.02
P47T_persona,q25,PAGLO,2006-08-15,2023-10-29 02:03:58.517418,True,0.0,0.02
P47T_persona,q75,PAGLO,2006-08-15,2023-10-29 02:03:58.517418,True,317000.0,0.02
P47T_persona,q90,PAGLO,2006-08-15,2023-10-29 02:03:58.517418,True,458220.0,0.02
Pobreza,mean,PAGLO,2006-08-15,2023-10-29 02:03:58.517418,True,0.2962,0.02
Pobreza,sum,PAGLO,2006-08-15,2023-10-29 02:03:58.517418,True,7165550.0,0.02
Total,mean,PAGLO,2006-08-15,2023-10-29 02:03:58.517418,True,1.0,0.02
Total,sum,PAGLO,2006-08-15,2023-10-29 02:03:58.517418,True,24192500.0,0.02
gap_indigencia,mean,PAGLO,2006-08-15,2023-10-29 02:03:58.517418,True,1014220.0,0.02
gap_indigencia,median,PAGLO,2006-08-15,2023-10-29 02:03:58.517418,True,372040.0,0.02
gap_pobreza,mean,PAGLO,2006-08-15,2023-10-29 02:03:58.517418,True,693320.0,0.02
gap_pobreza,median,PAGLO,2006-08-15,2023-10-29 02:03:58.517418,True,190070.0,0.02
CBA,mean,PAGLO,2006-11-15,2023-10-29 02:07:49.566797,True,230280.0,0.02
CBA,median,PAGLO,2006-11-15,2023-10-29 02:07:49.566797,True,142340.0,0.02
CBT,mean,PAGLO,2006-11-15,2023-10-29 02:07:49.566797,True,551170.0,0.02
CBT,median,PAGLO,2006-11-15,2023-10-29 02:07:49.566797,True,339780.0,0.02
CB_EQUIV,mean,PAGLO,2006-11-15,2023-10-29 02:07:49.566797,True,5.172,0.02
CB_EQUIV,median,PAGLO,2006-11-15,2023-10-29 02:07:49.566797,True,3.22,0.02
Indigencia,mean,PAGLO,2006-11-15,2023-10-29 02:07:49.566797,True,0.0888,0.02
Indigencia,sum,PAGLO,2006-11-15,2023-10-29 02:07:49.566797,True,2147300.0,0.02
P47T_hogar,mean,PAGLO,2006-11-15,2023-10-29 02:07:49.566797,True,1130860.0,0.02
P47T_hogar,median,PAGLO,2006-11-15,2023-10-29 02:07:49.566797,True,486840.0,0.02
P47T_hogar,q10,PAGLO,2006-11-15,2023-10-29 02:07:49.566797,True,150710.0,0.02
P47T_hogar,q25,PAGLO,2006-11-15,2023-10-29 02:07:49.566797,True,295840.0,0.02
P47T_hogar,q75,PAGLO,2006-11-15,2023-10-29 02:07:49.566797,True,743170.0,0.02
P47T_hogar,q90,PAGLO,2006-11-15,2023-10-29 02:07:49.566797,True,1091020.0,0.02
P47T_persona,mean,PAGLO,2006-11-15,2023-10-29 02:07:49.566797,True,162000.0,0.02
P47T_persona,median,PAGLO,2006-11-15,2023-10-29 02:07:49.566797,True,104950.0,0.02
P47T_persona,q10,PAGLO,2006-11-15,2023-10-29 02:07:49.566797,True,0.0,0.02
P47T_persona,q25,PAGLO,2006-11-15,2023-10-29 02:07:49.566797,True,0.0,0.02
P47T_persona,q75,PAGLO,2006-11-15,2023-10-29 02:07:49.566797,True,276090.0,0.02
P47T_persona,q90,PAGLO,2006-11-15,2023-10-29 02:07:49.566797,True,399090.0,0.02
Pobreza,mean,PAGLO,2006-11-15,2023-10-29 02:07:49.566797,True,0.3116,0.02
Pobreza,sum,PAGLO,2006-11-15,2023-10-29 02:07:49.566797,True,7537500.0,0.02
Total,mean,PAGLO,2006-11-15,2023-10-29 02:07:49.566797,True,1.0,0.02
Total,sum,PAGLO,2006-11-15,2023-10-29 02:07:49.566797,True,24192500.0,0.02
gap_indigencia,mean,PAGLO,2006-11-15,2023-10-29 02:07:49.566797,True,900590.0,0.02
gap_indigencia,median,PAGLO,2006-11-15,2023-10-29 02:07:49.566797,True,338190.0,0.02
gap_pobreza,mean,PAGLO,2006-11-15,2023-10-29 02:07:49.566797,True,579690.0,0.02
gap_pobreza,median,PAGLO,2006-11-15,2023-10-29 02:07:49.566797,True,149380.0,0.02
CBA,mean,PAGLO,2007-02-15,2023-10-29 02:11:50.926893,True,161320.0,0.02
CBA,median,PAGLO,2007-02-15,2023-10-29 02:11:50.926893,True,141890.0,0.02
CBT,mean,PAGLO,2007-02-15,2023-10-29 02:11:50.926893,True,386130.0,0.02
CBT,median,PAGLO,2007-02-15,2023-10-29 02:11:50.926893,True,338600.0,0.02
CB_EQUIV,mean,PAGLO,2007-02-15,2023-10-29 02:11:50.926893,True,3.645,0.02
CB_EQUIV,median,PAGLO,2007-02-15,2023-10-29 02:11:50.926893,True,3.21,0.02
Indigencia,mean,PAGLO,2007-02-15,2023-10-29 02:11:50.926893,True,0.0784,0.02
Indigencia,sum,PAGLO,2007-02-15,2023-10-29 02:11:50.926893,True,1911700.0,0.02
P47T_hogar,mean,PAGLO,2007-02-15,2023-10-29 02:11:50.926893,True,788850.0,0.02
P47T_hogar,median,PAGLO,2007-02-15,2023-10-29 02:11:50.926893,True,562490.0,0.02
P47T_hogar,q10,PAGLO,2007-02-15,2023-10-29 02:11:50.926893,True,165690.0,0.02
P47T_hogar,q25,PAGLO,2007-02-15,2023-10-29 02:11:50.926893,True,331940.0,0.02
P47T_hogar,q75,PAGLO,2007-02-15,2023-10-29 02:11:50.926893,True,880160.0,0.02
P47T_hogar,q90,PAGLO,2007-02-15,2023-10-29 02:11:50.926893,True,1292340.0,0.02
P47T_persona,mean,PAGLO,2007-02-15,2023-10-29 02:11:50.926893,True,188380.0,0.02
P47T_persona,median,PAGLO,2007-02-15,2023-10-29 02:11:50.926893,True,107390.0,0.02
P47T_persona,q10,PAGLO,2007-02-15,2023-10-29 02:11:50.926893,True,0.0,0.02
P47T_persona,q25,PAGLO,2007-02-15,2023-10-29 02:11:50.926893,True,0.0,0.02
P47T_persona,q75,PAGLO,2007-02-15,2023-10-29 02:11:50.926893,True,309790.0,0.02
P47T_persona,q90,PAGLO,2007-02-15,2023-10-29 02:11:50.926893,True,447790.0,0.02
Pobreza,mean,PAGLO,2007-02-15,2023-10-29 02:11:50.926893,True,0.2567,0.02
Pobreza,sum,PAGLO,2007-02-15,2023-10-29 02:11:50.926893,True,6254900.0,0.02
Total,mean,PAGLO,2007-02-15,2023-10-29 02:11:50.926893,True,1.0,0.02
Total,sum,PAGLO,2007-02-15,2023-10-29 02:11:50.926893,True,24370000.0,0.02
gap_indigencia,mean,PAGLO,2007-02-15,2023-10-29 02:11:50.926893,True,627530.0,0.02
gap_indigencia,median,PAGLO,2007-02-15,2023-10-29 02:11:50.926893,True,417430.0,0.02
gap_pobreza,mean,PAGLO,2007-02-15,2023-10-29 02:11:50.926893,True,402720.0,0.02
gap_pobreza,median,PAGLO,2007-02-15,2023-10-29 02:11:50.926893,True,226560.0,0.02
CBA,mean,PAGLO,2007-05-15,2023-10-29 02:15:57.971560,True,161320.0,0.02
CBA,median,PAGLO,2007-05-15,2023-10-29 02:15:57.971560,True,141890.0,0.02
CBT,mean,PAGLO,2007-05-15,2023-10-29 02:15:57.971560,True,386130.0,0.02
CBT,median,PAGLO,2007-05-15,2023-10-29 02:15:57.971560,True,338600.0,0.02
CB_EQUIV,mean,PAGLO,2007-05-15,2023-10-29 02:15:57.971560,True,3.645,0.02
CB_EQUIV,median,PAGLO,2007-05-15,2023-10-29 02:15:57.971560,True,3.21,0.02
Indigencia,mean,PAGLO,2007-05-15,2023-10-29 02:15:57.971560,True,0.0794,0.02
Indigencia,sum,PAGLO,2007-05-15,2023-10-29 02:15:57.971560,True,1936050.0,0.02
P47T_hogar,mean,PAGLO,2007-05-15,2023-10-29 02:15:57.971560,True,710650.0,0.02
P47T_hogar,median,PAGLO,2007-05-15,2023-10-29 02:15:57.971560,True,514140.0,0.02
P47T_hogar,q10,PAGLO,2007-05-15,2023-10-29 02:15:57.971560,True,162560.0,0.02
P47T_hogar,q25,PAGLO,2007-05-15,2023-10-29 02:15:57.971560,True,302730.0,0.02
P47T_hogar,q75,PAGLO,2007-05-15,2023-10-29 02:15:57.971560,True,803480.0,0.02
P47T_hogar,q90,PAGLO,2007-05-15,2023-10-29 02:15:57.971560,True,1174050.0,0.02
P47T_persona,mean,PAGLO,2007-05-15,2023-10-29 02:15:57.971560,True,171660.0,0.02
P47T_persona,median,PAGLO,2007-05-15,2023-10-29 02:15:57.971560,True,104950.0,0.02
P47T_persona,q10,PAGLO,2007-05-15,2023-10-29 02:15:57.971560,True,0.0,0.02
P47T_persona,q25,PAGLO,2007-05-15,2023-10-29 02:15:57.971560,True,0.0,0.02
P47T_persona,q75,PAGLO,2007-05-15,2023-10-29 02:15:57.971560,True,289110.0,0.02
P47T_persona,q90,PAGLO,2007-05-15,2023-10-29 02:15:57.971560,True,417900.0,0.02
Pobreza,mean,PAGLO,2007-05-15,2023-10-29 02:15:57.971560,True,0.285,0.02
Pobreza,sum,PAGLO,2007-05-15,2023-10-29 02:15:57.971560,True,6945150.0,0.02
Total,mean,PAGLO,2007-05-15,2023-10-29 02:15:57.971560,True,1.0,0.02
Total,sum,PAGLO,2007-05-15,2023-10-29 02:15:57.971560,True,24370000.0,0.02
gap_indigencia,mean,PAGLO,2007-05-15,2023-10-29 02:15:57.971560,True,549340.0,0.02
gap_indigencia,median,PAGLO,2007-05-15,2023-10-29 02:15:57.971560,True,367410.0,0.02
gap_pobreza,mean,PAGLO,2007-05-15,2023-10-29 02:15:57.971560,True,324520.0,0.02
gap_pobreza,median,PAGLO,2007-05-15,2023-10-29 02:15:57.971560,True,180790.0,0.02
CBA,mean,PAGLO,2007-11-15,2023-10-29 02:20:14.023316,True,161320.0,0.02
CBA,median,PAGLO,2007-11-15,2023-10-29 02:20:14.023316,True,141890.0,0.02
CBT,mean,PAGLO,2007-11-15,2023-10-29 02:20:14.023316,True,386130.0,0.02
CBT,median,PAGLO,2007-11-15,2023-10-29 02:20:14.023316,True,338600.0,0.02
CB_EQUIV,mean,PAGLO,2007-11-15,2023-10-29 02:20:14.023316,True,3.645,0.02
CB_EQUIV,median,PAGLO,2007-11-15,2023-10-29 02:20:14.023316,True,3.21,0.02
Indigencia,mean,PAGLO,2007-11-15,2023-10-29 02:20:14.023316,True,0.0783,0.02
Indigencia,sum,PAGLO,2007-11-15,2023-10-29 02:20:14.023316,True,1909150.0,0.02
P47T_hogar,mean,PAGLO,2007-11-15,2023-10-29 02:20:14.023316,True,747790.0,0.02
P47T_hogar,median,PAGLO,2007-11-15,2023-10-29 02:20:14.023316,True,510190.0,0.02
P47T_hogar,q10,PAGLO,2007-11-15,2023-10-29 02:20:14.023316,True,162560.0,0.02
P47T_hogar,q25,PAGLO,2007-11-15,2023-10-29 02:20:14.023316,True,295840.0,0.02
P47T_hogar,q75,PAGLO,2007-11-15,2023-10-29 02:20:14.023316,True,794760.0,0.02
P47T_hogar,q90,PAGLO,2007-11-15,2023-10-29 02:20:14.023316,True,1161410.0,0.02
P47T_persona,mean,PAGLO,2007-11-15,2023-10-29 02:20:14.023316,True,171310.0,0.02
P47T_persona,median,PAGLO,2007-11-15,2023-10-29 02:20:14.023316,True,104950.0,0.02
P47T_persona,q10,PAGLO,2007-11-15,2023-10-29 02:20:14.023316,True,0.0,0.02
P47T_persona,q25,PAGLO,2007-11-15,2023-10-29 02:20:14.023316,True,0.0,0.02
P47T_persona,q75,PAGLO,2007-11-15,2023-10-29 02:20:14.023316,True,276090.0,0.02
P47T_persona,q90,PAGLO,2007-11-15,2023-10-29 02:20:14.023316,True,417900.0,0.02
Pobreza,mean,PAGLO,2007-11-15,2023-10-29 02:20:14.023316,True,0.286,0.02
Pobreza,sum,PAGLO,2007-11-15,2023-10-29 02:20:14.023316,True,6970150.0,0.02
Total,mean,PAGLO,2007-11-15,2023-10-29 02:20:14.023316,True,1.0,0.02
Total,sum,PAGLO,2007-11-15,2023-10-29 02:20:14.023316,True,24370000.0,0.02
gap_indigencia,mean,PAGLO,2007-11-15,2023-10-29 02:20:14.023316,True,586480.0,0.02
gap_indigencia,median,PAGLO,2007-11-15,2023-10-29 02:20:14.023316,True,363360.0,0.02
gap_pobreza,mean,PAGLO,2007-11-15,2023-10-29 02:20:14.023316,True,361670.0,0.02
gap_pobreza,median,PAGLO,2007-11-15,2023-10-29 02:20:14.023316,True,174160.0,0.02
CBA,mean,PAGLO,2008-02-15,2023-10-29 02:24:49.928693,True,183840.0,0.02
CBA,median,PAGLO,2008-02-15,2023-10-29 02:24:49.928693,True,141890.0,0.02
CBT,mean,PAGLO,2008-02-15,2023-10-29 02:24:49.928693,True,439870.0,0.02
CBT,median,PAGLO,2008-02-15,2023-10-29 02:24:49.928693,True,339590.0,0.02
CB_EQUIV,mean,PAGLO,2008-02-15,2023-10-29 02:24:49.928693,True,4.142,0.02
CB_EQUIV,median,PAGLO,2008-02-15,2023-10-29 02:24:49.928693,True,3.21,0.02
Indigencia,mean,PAGLO,2008-02-15,2023-10-29 02:24:49.928693,True,0.0689,0.02
Indigencia,sum,PAGLO,2008-02-15,2023-10-29 02:24:49.928693,True,1701650.0,0.02
P47T_hogar,mean,PAGLO,2008-02-15,2023-10-29 02:24:49.928693,True,892760.0,0.02
P47T_hogar,median,PAGLO,2008-02-15,2023-10-29 02:24:49.928693,True,559510.0,0.02
P47T_hogar,q10,PAGLO,2008-02-15,2023-10-29 02:24:49.928693,True,183380.0,0.02
P47T_hogar,q25,PAGLO,2008-02-15,2023-10-29 02:24:49.928693,True,325350.0,0.02
P47T_hogar,q75,PAGLO,2008-02-15,2023-10-29 02:24:49.928693,True,867920.0,0.02
P47T_hogar,q90,PAGLO,2008-02-15,2023-10-29 02:24:49.928693,True,1254660.0,0.02
P47T_persona,mean,PAGLO,2008-02-15,2023-10-29 02:24:49.928693,True,183860.0,0.02
P47T_persona,median,PAGLO,2008-02-15,2023-10-29 02:24:49.928693,True,115080.0,0.02
P47T_persona,q10,PAGLO,2008-02-15,2023-10-29 02:24:49.928693,True,0.0,0.02
P47T_persona,q25,PAGLO,2008-02-15,2023-10-29 02:24:49.928693,True,0.0,0.02
P47T_persona,q75,PAGLO,2008-02-15,2023-10-29 02:24:49.928693,True,309790.0,0.02
P47T_persona,q90,PAGLO,2008-02-15,2023-10-29 02:24:49.928693,True,437600.0,0.02
Pobreza,mean,PAGLO,2008-02-15,2023-10-29 02:24:49.928693,True,0.2468,0.02
Pobreza,sum,PAGLO,2008-02-15,2023-10-29 02:24:49.928693,True,6098650.0,0.02
Total,mean,PAGLO,2008-02-15,2023-10-29 02:24:49.928693,True,1.0,0.02
Total,sum,PAGLO,2008-02-15,2023-10-29 02:24:49.928693,True,24711950.0,0.02
gap_indigencia,mean,PAGLO,2008-02-15,2023-10-29 02:24:49.928693,True,708920.0,0.02
gap_indigencia,median,PAGLO,2008-02-15,2023-10-29 02:24:49.928693,True,414740.0,0.02
gap_pobreza,mean,PAGLO,2008-02-15,2023-10-29 02:24:49.928693,True,452890.0,0.02
gap_pobreza,median,PAGLO,2008-02-15,2023-10-29 02:24:49.928693,True,224090.0,0.02
CBA,mean,PAGLO,2008-05-15,2023-10-29 02:29:36.583766,True,183840.0,0.02
CBA,median,PAGLO,2008-05-15,2023-10-29 02:29:36.583766,True,141890.0,0.02
CBT,mean,PAGLO,2008-05-15,2023-10-29 02:29:36.583766,True,439870.0,0.02
CBT,median,PAGLO,2008-05-15,2023-10-29 02:29:36.583766,True,339590.0,0.02
CB_EQUIV,mean,PAGLO,2008-05-15,2023-10-29 02:29:36.583766,True,4.142,0.02
CB_EQUIV,median,PAGLO,2008-05-15,2023-10-29 02:29:36.583766,True,3.21,0.02
Indigencia,mean,PAGLO,2008-05-15,2023-10-29 02:29:36.583766,True,0.0678,0.02
Indigencia,sum,PAGLO,2008-05-15,2023-10-29 02:29:36.583766,True,1674550.0,0.02
P47T_hogar,mean,PAGLO,2008-05-15,2023-10-29 02:29:36.583766,True,973440.0,0.02
P47T_hogar,median,PAGLO,2008-05-15,2023-10-29 02:29:36.583766,True,511250.0,0.02
P47T_hogar,q10,PAGLO,2008-05-15,2023-10-29 02:29:36.583766,True,178250.0,0.02
P47T_hogar,q25,PAGLO,2008-05-15,2023-10-29 02:29:36.583766,True,298750.0,0.02
P47T_hogar,q75,PAGLO,2008-05-15,2023-10-29 02:29:36.583766,True,800090.0,0.02
P47T_hogar,q90,PAGLO,2008-05-15,2023-10-29 02:29:36.583766,True,1156000.0,0.02
P47T_persona,mean,PAGLO,2008-05-15,2023-10-29 02:29:36.583766,True,169420.0,0.02
P47T_persona,median,PAGLO,2008-05-15,2023-10-29 02:29:36.583766,True,112460.0,0.02
P47T_persona,q10,PAGLO,2008-05-15,2023-10-29 02:29:36.583766,True,0.0,0.02
P47T_persona,q25,PAGLO,2008-05-15,2023-10-29 02:29:36.583766,True,0.0,0.02
P47T_persona,q75,PAGLO,2008-05-15,2023-10-29 02:29:36.583766,True,282530.0,0.02
P47T_persona,q90,PAGLO,2008-05-15,2023-10-29 02:29:36.583766,True,417900.0,0.02
Pobreza,mean,PAGLO,2008-05-15,2023-10-29 02:29:36.583766,True,0.2775,0.02
Pobreza,sum,PAGLO,2008-05-15,2023-10-29 02:29:36.583766,True,6857250.0,0.02
Total,mean,PAGLO,2008-05-15,2023-10-29 02:29:36.583766,True,1.0,0.02
Total,sum,PAGLO,2008-05-15,2023-10-29 02:29:36.583766,True,24711950.0,0.02
gap_indigencia,mean,PAGLO,2008-05-15,2023-10-29 02:29:36.583766,True,789590.0,0.02
gap_indigencia,median,PAGLO,2008-05-15,2023-10-29 02:29:36.583766,True,365390.0,0.02
gap_pobreza,mean,PAGLO,2008-05-15,2023-10-29 02:29:36.583766,True,533560.0,0.02
gap_pobreza,median,PAGLO,2008-05-15,2023-10-29 02:29:36.583766,True,175910.0,0.02
CBA,mean,PAGLO,2008-08-15,2023-10-29 02:34:39.243496,True,183840.0,0.02
CBA,median,PAGLO,2008-08-15,2023-10-29 02:34:39.243496,True,141890.0,0.02
CBT,mean,PAGLO,2008-08-15,2023-10-29 02:34:39.243496,True,439870.0,0.02
CBT,median,PAGLO,2008-08-15,2023-10-29 02:34:39.243496,True,339590.0,0.02
CB_EQUIV,mean,PAGLO,2008-08-15,2023-10-29 02:34:39.243496,True,4.142,0.02
CB_EQUIV,median,PAGLO,2008-08-15,2023-10-29 02:34:39.243496,True,3.21,0.02
Indigencia,mean,PAGLO,2008-08-15,2023-10-29 02:34:39.243496,True,0.0668,0.02
Indigencia,sum,PAGLO,2008-08-15,2023-10-29 02:34:39.243496,True,1650150.0,0.02
P47T_hogar,mean,PAGLO,2008-08-15,2023-10-29 02:34:39.243496,True,867540.0,0.02
P47T_hogar,median,PAGLO,2008-08-15,2023-10-29 02:34:39.243496,True,572540.0,0.02
P47T_hogar,q10,PAGLO,2008-08-15,2023-10-29 02:34:39.243496,True,182400.0,0.02
P47T_hogar,q25,PAGLO,2008-08-15,2023-10-29 02:34:39.243496,True,333340.0,0.02
P47T_hogar,q75,PAGLO,2008-08-15,2023-10-29 02:34:39.243496,True,891940.0,0.02
P47T_hogar,q90,PAGLO,2008-08-15,2023-10-29 02:34:39.243496,True,1318790.0,0.02
P47T_persona,mean,PAGLO,2008-08-15,2023-10-29 02:34:39.243496,True,190700.0,0.02
P47T_persona,median,PAGLO,2008-08-15,2023-10-29 02:34:39.243496,True,115080.0,0.02
P47T_persona,q10,PAGLO,2008-08-15,2023-10-29 02:34:39.243496,True,0.0,0.02
P47T_persona,q25,PAGLO,2008-08-15,2023-10-29 02:34:39.243496,True,0.0,0.02
P47T_persona,q75,PAGLO,2008-08-15,2023-10-29 02:34:39.243496,True,324390.0,0.02
