observable,sintetico,base,Q,timestamp,Region,valor,frac
Pobreza,sum,Hi,2005-02-15,2023-10-29 01:45:39.956064,pampeana,436300.0,0.02
Total,mean,Hi,2005-02-15,2023-10-29 01:45:39.956064,pampeana,1.0,0.02
Total,sum,Hi,2005-02-15,2023-10-29 01:45:39.956064,pampeana,436300.0,0.02
gap_indigencia,mean,Hi,2005-02-15,2023-10-29 01:45:39.956064,pampeana,-75260.0,0.02
gap_indigencia,median,Hi,2005-02-15,2023-10-29 01:45:39.956064,pampeana,-64900.0,0.02
gap_pobreza,mean,Hi,2005-02-15,2023-10-29 01:45:39.956064,pampeana,-274810.0,0.02
gap_pobreza,median,Hi,2005-02-15,2023-10-29 01:45:39.956064,pampeana,-249100.0,0.02
CBA,mean,Hi,2005-02-15,2023-10-29 01:45:39.956064,patagonia,133380.0,0.02
CBA,median,Hi,2005-02-15,2023-10-29 01:45:39.956064,patagonia,124735.0,0.02
CBT,mean,Hi,2005-02-15,2023-10-29 01:45:39.956064,patagonia,362360.0,0.02
CBT,median,Hi,2005-02-15,2023-10-29 01:45:39.956064,patagonia,338890.0,0.02
CB_EQUIV,mean,Hi,2005-02-15,2023-10-29 01:45:39.956064,patagonia,2.839,0.02
CB_EQUIV,median,Hi,2005-02-15,2023-10-29 01:45:39.956064,patagonia,2.655,0.02
Indigencia,mean,Hi,2005-02-15,2023-10-29 01:45:39.956064,patagonia,1.0,0.02
Indigencia,sum,Hi,2005-02-15,2023-10-29 01:45:39.956064,patagonia,55000.0,0.02
P47T_hogar,mean,Hi,2005-02-15,2023-10-29 01:45:39.956064,patagonia,51280.0,0.02
P47T_hogar,median,Hi,2005-02-15,2023-10-29 01:45:39.956064,patagonia,32410.0,0.02
P47T_hogar,q10,Hi,2005-02-15,2023-10-29 01:45:39.956064,patagonia,0.0,0.02
P47T_hogar,q25,Hi,2005-02-15,2023-10-29 01:45:39.956064,patagonia,0.0,0.02
P47T_hogar,q75,Hi,2005-02-15,2023-10-29 01:45:39.956064,patagonia,85300.0,0.02
P47T_hogar,q90,Hi,2005-02-15,2023-10-29 01:45:39.956064,patagonia,132130.0,0.02
Pobreza,mean,Hi,2005-02-15,2023-10-29 01:45:39.956064,patagonia,1.0,0.02
Pobreza,sum,Hi,2005-02-15,2023-10-29 01:45:39.956064,patagonia,55000.0,0.02
Total,mean,Hi,2005-02-15,2023-10-29 01:45:39.956064,patagonia,1.0,0.02
Total,sum,Hi,2005-02-15,2023-10-29 01:45:39.956064,patagonia,55000.0,0.02
gap_indigencia,mean,Hi,2005-02-15,2023-10-29 01:45:39.956064,patagonia,-82090.0,0.02
gap_indigencia,median,Hi,2005-02-15,2023-10-29 01:45:39.956064,patagonia,-70755.0,0.02
gap_pobreza,mean,Hi,2005-02-15,2023-10-29 01:45:39.956064,patagonia,-311070.0,0.02
gap_pobreza,median,Hi,2005-02-15,2023-10-29 01:45:39.956064,patagonia,-291660.0,0.02
CBA,mean,Hi,2005-05-15,2023-10-29 01:48:26.643764,cuyo,143610.0,0.02
CBA,median,Hi,2005-05-15,2023-10-29 01:48:26.643764,cuyo,131320.0,0.02
CBT,mean,Hi,2005-05-15,2023-10-29 01:48:26.643764,cuyo,365910.0,0.02
CBT,median,Hi,2005-05-15,2023-10-29 01:48:26.643764,cuyo,334610.0,0.02
CB_EQUIV,mean,Hi,2005-05-15,2023-10-29 01:48:26.643764,cuyo,3.543,0.02
CB_EQUIV,median,Hi,2005-05-15,2023-10-29 01:48:26.643764,cuyo,3.24,0.02
Indigencia,mean,Hi,2005-05-15,2023-10-29 01:48:26.643764,cuyo,1.0,0.02
Indigencia,sum,Hi,2005-05-15,2023-10-29 01:48:26.643764,cuyo,118850.0,0.02
P47T_hogar,mean,Hi,2005-05-15,2023-10-29 01:48:26.643764,cuyo,72580.0,0.02
P47T_hogar,median,Hi,2005-05-15,2023-10-29 01:48:26.643764,cuyo,63220.0,0.02
P47T_hogar,q10,Hi,2005-05-15,2023-10-29 01:48:26.643764,cuyo,0.0,0.02
P47T_hogar,q25,Hi,2005-05-15,2023-10-29 01:48:26.643764,cuyo,15860.0,0.02
P47T_hogar,q75,Hi,2005-05-15,2023-10-29 01:48:26.643764,cuyo,104950.0,0.02
P47T_hogar,q90,Hi,2005-05-15,2023-10-29 01:48:26.643764,cuyo,164060.0,0.02
Pobreza,mean,Hi,2005-05-15,2023-10-29 01:48:26.643764,cuyo,1.0,0.02
Pobreza,sum,Hi,2005-05-15,2023-10-29 01:48:26.643764,cuyo,118850.0,0.02
Total,mean,Hi,2005-05-15,2023-10-29 01:48:26.643764,cuyo,1.0,0.02
Total,sum,Hi,2005-05-15,2023-10-29 01:48:26.643764,cuyo,118850.0,0.02
gap_indigencia,mean,Hi,2005-05-15,2023-10-29 01:48:26.643764,cuyo,-71030.0,0.02
gap_indigencia,median,Hi,2005-05-15,2023-10-29 01:48:26.643764,cuyo,-61610.0,0.02
gap_pobreza,mean,Hi,2005-05-15,2023-10-29 01:48:26.643764,cuyo,-293330.0,0.02
gap_pobreza,median,Hi,2005-05-15,2023-10-29 01:48:26.643764,cuyo,-268210.0,0.02
CBA,mean,Hi,2005-05-15,2023-10-29 01:48:26.643764,gran_buenos_aires,145400.0,0.02
CBA,median,Hi,2005-05-15,2023-10-29 01:48:26.643764,gran_buenos_aires,133700.0,0.02
CBT,mean,Hi,2005-05-15,2023-10-29 01:48:26.643764,gran_buenos_aires,348010.0,0.02
CBT,median,Hi,2005-05-15,2023-10-29 01:48:26.643764,gran_buenos_aires,320000.0,0.02
CB_EQUIV,mean,Hi,2005-05-15,2023-10-29 01:48:26.643764,gran_buenos_aires,3.197,0.02
CB_EQUIV,median,Hi,2005-05-15,2023-10-29 01:48:26.643764,gran_buenos_aires,2.94,0.02
Indigencia,mean,Hi,2005-05-15,2023-10-29 01:48:26.643764,gran_buenos_aires,1.0,0.02
Indigencia,sum,Hi,2005-05-15,2023-10-29 01:48:26.643764,gran_buenos_aires,358950.0,0.02
P47T_hogar,mean,Hi,2005-05-15,2023-10-29 01:48:26.643764,gran_buenos_aires,71990.0,0.02
P47T_hogar,median,Hi,2005-05-15,2023-10-29 01:48:26.643764,gran_buenos_aires,57660.0,0.02
P47T_hogar,q10,Hi,2005-05-15,2023-10-29 01:48:26.643764,gran_buenos_aires,0.0,0.02
P47T_hogar,q25,Hi,2005-05-15,2023-10-29 01:48:26.643764,gran_buenos_aires,0.0,0.02
P47T_hogar,q75,Hi,2005-05-15,2023-10-29 01:48:26.643764,gran_buenos_aires,109900.0,0.02
P47T_hogar,q90,Hi,2005-05-15,2023-10-29 01:48:26.643764,gran_buenos_aires,163030.0,0.02
Pobreza,mean,Hi,2005-05-15,2023-10-29 01:48:26.643764,gran_buenos_aires,1.0,0.02
Pobreza,sum,Hi,2005-05-15,2023-10-29 01:48:26.643764,gran_buenos_aires,358950.0,0.02
Total,mean,Hi,2005-05-15,2023-10-29 01:48:26.643764,gran_buenos_aires,1.0,0.02
Total,sum,Hi,2005-05-15,2023-10-29 01:48:26.643764,gran_buenos_aires,358950.0,0.02
gap_indigencia,mean,Hi,2005-05-15,2023-10-29 01:48:26.643764,gran_buenos_aires,-73420.0,0.02
gap_indigencia,median,Hi,2005-05-15,2023-10-29 01:48:26.643764,gran_buenos_aires,-63670.0,0.02
gap_pobreza,mean,Hi,2005-05-15,2023-10-29 01:48:26.643764,gran_buenos_aires,-276030.0,0.02
gap_pobreza,median,Hi,2005-05-15,2023-10-29 01:48:26.643764,gran_buenos_aires,-255150.0,0.02
CBA,mean,Hi,2005-05-15,2023-10-29 01:48:26.643764,noreste,148230.0,0.02
CBA,median,Hi,2005-05-15,2023-10-29 01:48:26.643764,noreste,133920.0,0.02
CBT,mean,Hi,2005-05-15,2023-10-29 01:48:26.643764,noreste,332130.0,0.02
CBT,median,Hi,2005-05-15,2023-10-29 01:48:26.643764,noreste,300060.0,0.02
CB_EQUIV,mean,Hi,2005-05-15,2023-10-29 01:48:26.643764,noreste,3.642,0.02
CB_EQUIV,median,Hi,2005-05-15,2023-10-29 01:48:26.643764,noreste,3.29,0.02
Indigencia,mean,Hi,2005-05-15,2023-10-29 01:48:26.643764,noreste,1.0,0.02
Indigencia,sum,Hi,2005-05-15,2023-10-29 01:48:26.643764,noreste,278700.0,0.02
P47T_hogar,mean,Hi,2005-05-15,2023-10-29 01:48:26.643764,noreste,70480.0,0.02
P47T_hogar,median,Hi,2005-05-15,2023-10-29 01:48:26.643764,noreste,57660.0,0.02
P47T_hogar,q10,Hi,2005-05-15,2023-10-29 01:48:26.643764,noreste,0.0,0.02
P47T_hogar,q25,Hi,2005-05-15,2023-10-29 01:48:26.643764,noreste,6420.0,0.02
P47T_hogar,q75,Hi,2005-05-15,2023-10-29 01:48:26.643764,noreste,102560.0,0.02
P47T_hogar,q90,Hi,2005-05-15,2023-10-29 01:48:26.643764,noreste,161920.0,0.02
Pobreza,mean,Hi,2005-05-15,2023-10-29 01:48:26.643764,noreste,1.0,0.02
Pobreza,sum,Hi,2005-05-15,2023-10-29 01:48:26.643764,noreste,278700.0,0.02
Total,mean,Hi,2005-05-15,2023-10-29 01:48:26.643764,noreste,1.0,0.02
Total,sum,Hi,2005-05-15,2023-10-29 01:48:26.643764,noreste,278700.0,0.02
gap_indigencia,mean,Hi,2005-05-15,2023-10-29 01:48:26.643764,noreste,-77750.0,0.02
gap_indigencia,median,Hi,2005-05-15,2023-10-29 01:48:26.643764,noreste,-63955.0,0.02
gap_pobreza,mean,Hi,2005-05-15,2023-10-29 01:48:26.643764,noreste,-261650.0,0.02
gap_pobreza,median,Hi,2005-05-15,2023-10-29 01:48:26.643764,noreste,-234390.0,0.02
CBA,mean,Hi,2005-05-15,2023-10-29 01:48:26.643764,noroeste,149050.0,0.02
CBA,median,Hi,2005-05-15,2023-10-29 01:48:26.643764,noroeste,134340.0,0.02
CBT,mean,Hi,2005-05-15,2023-10-29 01:48:26.643764,noroeste,331060.0,0.02
CBT,median,Hi,2005-05-15,2023-10-29 01:48:26.643764,noroeste,298380.0,0.02
CB_EQUIV,mean,Hi,2005-05-15,2023-10-29 01:48:26.643764,noroeste,3.772,0.02
CB_EQUIV,median,Hi,2005-05-15,2023-10-29 01:48:26.643764,noroeste,3.4,0.02
Indigencia,mean,Hi,2005-05-15,2023-10-29 01:48:26.643764,noroeste,1.0,0.02
Indigencia,sum,Hi,2005-05-15,2023-10-29 01:48:26.643764,noroeste,278300.0,0.02
P47T_hogar,mean,Hi,2005-05-15,2023-10-29 01:48:26.643764,noroeste,73000.0,0.02
P47T_hogar,median,Hi,2005-05-15,2023-10-29 01:48:26.643764,noroeste,63220.0,0.02
P47T_hogar,q10,Hi,2005-05-15,2023-10-29 01:48:26.643764,noroeste,0.0,0.02
P47T_hogar,q25,Hi,2005-05-15,2023-10-29 01:48:26.643764,noroeste,8500.0,0.02
P47T_hogar,q75,Hi,2005-05-15,2023-10-29 01:48:26.643764,noroeste,105270.0,0.02
P47T_hogar,q90,Hi,2005-05-15,2023-10-29 01:48:26.643764,noroeste,173080.0,0.02
Pobreza,mean,Hi,2005-05-15,2023-10-29 01:48:26.643764,noroeste,1.0,0.02
Pobreza,sum,Hi,2005-05-15,2023-10-29 01:48:26.643764,noroeste,278300.0,0.02
Total,mean,Hi,2005-05-15,2023-10-29 01:48:26.643764,noroeste,1.0,0.02
Total,sum,Hi,2005-05-15,2023-10-29 01:48:26.643764,noroeste,278300.0,0.02
gap_indigencia,mean,Hi,2005-05-15,2023-10-29 01:48:26.643764,noroeste,-76040.0,0.02
gap_indigencia,median,Hi,2005-05-15,2023-10-29 01:48:26.643764,noroeste,-61785.0,0.02
gap_pobreza,mean,Hi,2005-05-15,2023-10-29 01:48:26.643764,noroeste,-258060.0,0.02
gap_pobreza,median,Hi,2005-05-15,2023-10-29 01:48:26.643764,noroeste,-235200.0,0.02
CBA,mean,Hi,2005-05-15,2023-10-29 01:48:26.643764,pampeana,145750.0,0.02
CBA,median,Hi,2005-05-15,2023-10-29 01:48:26.643764,pampeana,132500.0,0.02
CBT,mean,Hi,2005-05-15,2023-10-29 01:48:26.643764,pampeana,348720.0,0.02
CBT,median,Hi,2005-05-15,2023-10-29 01:48:26.643764,pampeana,317030.0,0.02
CB_EQUIV,mean,Hi,2005-05-15,2023-10-29 01:48:26.643764,pampeana,3.234,0.02
CB_EQUIV,median,Hi,2005-05-15,2023-10-29 01:48:26.643764,pampeana,2.94,0.02
Indigencia,mean,Hi,2005-05-15,2023-10-29 01:48:26.643764,pampeana,1.0,0.02
Indigencia,sum,Hi,2005-05-15,2023-10-29 01:48:26.643764,pampeana,465100.0,0.02
P47T_hogar,mean,Hi,2005-05-15,2023-10-29 01:48:26.643764,pampeana,71380.0,0.02
P47T_hogar,median,Hi,2005-05-15,2023-10-29 01:48:26.643764,pampeana,59000.0,0.02
P47T_hogar,q10,Hi,2005-05-15,2023-10-29 01:48:26.643764,pampeana,0.0,0.02
P47T_hogar,q25,Hi,2005-05-15,2023-10-29 01:48:26.643764,pampeana,0.0,0.02
P47T_hogar,q75,Hi,2005-05-15,2023-10-29 01:48:26.643764,pampeana,112460.0,0.02
P47T_hogar,q90,Hi,2005-05-15,2023-10-29 01:48:26.643764,pampeana,164860.0,0.02
Pobreza,mean,Hi,2005-05-15,2023-10-29 01:48:26.643764,pampeana,1.0,0.02
Pobreza,sum,Hi,2005-05-15,2023-10-29 01:48:26.643764,pampeana,465100.0,0.02
Total,mean,Hi,2005-05-15,2023-10-29 01:48:26.643764,pampeana,1.0,0.02
Total,sum,Hi,2005-05-15,2023-10-29 01:48:26.643764,pampeana,465100.0,0.02
gap_indigencia,mean,Hi,2005-05-15,2023-10-29 01:48:26.643764,pampeana,-74370.0,0.02
gap_indigencia,median,Hi,2005-05-15,2023-10-29 01:48:26.643764,pampeana,-64205.0,0.02
gap_pobreza,mean,Hi,2005-05-15,2023-10-29 01:48:26.643764,pampeana,-277350.0,0.02
gap_pobreza,median,Hi,2005-05-15,2023-10-29 01:48:26.643764,pampeana,-254130.0,0.02
CBA,mean,Hi,2005-05-15,2023-10-29 01:48:26.643764,patagonia,137940.0,0.02
CBA,median,Hi,2005-05-15,2023-10-29 01:48:26.643764,patagonia,132020.0,0.02
CBT,mean,Hi,2005-05-15,2023-10-29 01:48:26.643764,patagonia,374770.0,0.02
CBT,median,Hi,2005-05-15,2023-10-29 01:48:26.643764,patagonia,358680.0,0.02
CB_EQUIV,mean,Hi,2005-05-15,2023-10-29 01:48:26.643764,patagonia,2.936,0.02
CB_EQUIV,median,Hi,2005-05-15,2023-10-29 01:48:26.643764,patagonia,2.81,0.02
Indigencia,mean,Hi,2005-05-15,2023-10-29 01:48:26.643764,patagonia,1.0,0.02
Indigencia,sum,Hi,2005-05-15,2023-10-29 01:48:26.643764,patagonia,61750.0,0.02
P47T_hogar,mean,Hi,2005-05-15,2023-10-29 01:48:26.643764,patagonia,62370.0,0.02
P47T_hogar,median,Hi,2005-05-15,2023-10-29 01:48:26.643764,patagonia,47950.0,0.02
P47T_hogar,q10,Hi,2005-05-15,2023-10-29 01:48:26.643764,patagonia,0.0,0.02
P47T_hogar,q25,Hi,2005-05-15,2023-10-29 01:48:26.643764,patagonia,0.0,0.02
P47T_hogar,q75,Hi,2005-05-15,2023-10-29 01:48:26.643764,patagonia,115080.0,0.02
P47T_hogar,q90,Hi,2005-05-15,2023-10-29 01:48:26.643764,patagonia,150350.0,0.02
Pobreza,mean,Hi,2005-05-15,2023-10-29 01:48:26.643764,patagonia,1.0,0.02
Pobreza,sum,Hi,2005-05-15,2023-10-29 01:48:26.643764,patagonia,61750.0,0.02
Total,mean,Hi,2005-05-15,2023-10-29 01:48:26.643764,patagonia,1.0,0.02
Total,sum,Hi,2005-05-15,2023-10-29 01:48:26.643764,patagonia,61750.0,0.02
gap_indigencia,mean,Hi,2005-05-15,2023-10-29 01:48:26.643764,patagonia,-75570.0,0.02
gap_indigencia,median,Hi,2005-05-15,2023-10-29 01:48:26.643764,patagonia,-63900.0,0.02
gap_pobreza,mean,Hi,2005-05-15,2023-10-29 01:48:26.643764,patagonia,-312400.0,0.02
gap_pobreza,median,Hi,2005-05-15,2023-10-29 01:48:26.643764,patagonia,-292780.0,0.02
CBA,mean,Hi,2005-08-15,2023-10-29 01:51:41.203136,cuyo,143450.0,0.02
CBA,median,Hi,2005-08-15,2023-10-29 01:51:41.203136,cuyo,131730.0,0.02
CBT,mean,Hi,2005-08-15,2023-10-29 01:51:41.203136,cuyo,365530.0,0.02
CBT,median,Hi,2005-08-15,2023-10-29 01:51:41.203136,cuyo,335650.0,0.02
CB_EQUIV,mean,Hi,2005-08-15,2023-10-29 01:51:41.203136,cuyo,3.539,0.02
CB_EQUIV,median,Hi,2005-08-15,2023-10-29 01:51:41.203136,cuyo,3.25,0.02
Indigencia,mean,Hi,2005-08-15,2023-10-29 01:51:41.203136,cuyo,1.0,0.02
Indigencia,sum,Hi,2005-08-15,2023-10-29 01:51:41.203136,cuyo,107050.0,0.02
P47T_hogar,mean,Hi,2005-08-15,2023-10-29 01:51:41.203136,cuyo,73180.0,0.02
P47T_hogar,median,Hi,2005-08-15,2023-10-29 01:51:41.203136,cuyo,60380.0,0.02
P47T_hogar,q10,Hi,2005-08-15,2023-10-29 01:51:41.203136,cuyo,0.0,0.02
P47T_hogar,q25,Hi,2005-08-15,2023-10-29 01:51:41.203136,cuyo,5110.0,0.02
P47T_hogar,q75,Hi,2005-08-15,2023-10-29 01:51:41.203136,cuyo,107390.0,0.02
P47T_hogar,q90,Hi,2005-08-15,2023-10-29 01:51:41.203136,cuyo,166110.0,0.02
Pobreza,mean,Hi,2005-08-15,2023-10-29 01:51:41.203136,cuyo,1.0,0.02
Pobreza,sum,Hi,2005-08-15,2023-10-29 01:51:41.203136,cuyo,107050.0,0.02
Total,mean,Hi,2005-08-15,2023-10-29 01:51:41.203136,cuyo,1.0,0.02
Total,sum,Hi,2005-08-15,2023-10-29 01:51:41.203136,cuyo,107050.0,0.02
gap_indigencia,mean,Hi,2005-08-15,2023-10-29 01:51:41.203136,cuyo,-70270.0,0.02
gap_indigencia,median,Hi,2005-08-15,2023-10-29 01:51:41.203136,cuyo,-58380.0,0.02
gap_pobreza,mean,Hi,2005-08-15,2023-10-29 01:51:41.203136,cuyo,-292340.0,0.02
gap_pobreza,median,Hi,2005-08-15,2023-10-29 01:51:41.203136,cuyo,-269160.0,0.02
CBA,mean,Hi,2005-08-15,2023-10-29 01:51:41.203136,gran_buenos_aires,142230.0,0.02
CBA,median,Hi,2005-08-15,2023-10-29 01:51:41.203136,gran_buenos_aires,131880.0,0.02
CBT,mean,Hi,2005-08-15,2023-10-29 01:51:41.203136,gran_buenos_aires,340430.0,0.02
CBT,median,Hi,2005-08-15,2023-10-29 01:51:41.203136,gran_buenos_aires,315650.0,0.02
CB_EQUIV,mean,Hi,2005-08-15,2023-10-29 01:51:41.203136,gran_buenos_aires,3.128,0.02
CB_EQUIV,median,Hi,2005-08-15,2023-10-29 01:51:41.203136,gran_buenos_aires,2.9,0.02
Indigencia,mean,Hi,2005-08-15,2023-10-29 01:51:41.203136,gran_buenos_aires,1.0,0.02
Indigencia,sum,Hi,2005-08-15,2023-10-29 01:51:41.203136,gran_buenos_aires,314400.0,0.02
P47T_hogar,mean,Hi,2005-08-15,2023-10-29 01:51:41.203136,gran_buenos_aires,72060.0,0.02
P47T_hogar,median,Hi,2005-08-15,2023-10-29 01:51:41.203136,gran_buenos_aires,61780.0,0.02
P47T_hogar,q10,Hi,2005-08-15,2023-10-29 01:51:41.203136,gran_buenos_aires,0.0,0.02
P47T_hogar,q25,Hi,2005-08-15,2023-10-29 01:51:41.203136,gran_buenos_aires,0.0,0.02
P47T_hogar,q75,Hi,2005-08-15,2023-10-29 01:51:41.203136,gran_buenos_aires,113050.0,0.02
P47T_hogar,q90,Hi,2005-08-15,2023-10-29 01:51:41.203136,gran_buenos_aires,170230.0,0.02
Pobreza,mean,Hi,2005-08-15,2023-10-29 01:51:41.203136,gran_buenos_aires,1.0,0.02
Pobreza,sum,Hi,2005-08-15,2023-10-29 01:51:41.203136,gran_buenos_aires,314400.0,0.02
Total,mean,Hi,2005-08-15,2023-10-29 01:51:41.203136,gran_buenos_aires,1.0,0.02
Total,sum,Hi,2005-08-15,2023-10-29 01:51:41.203136,gran_buenos_aires,314400.0,0.02
gap_indigencia,mean,Hi,2005-08-15,2023-10-29 01:51:41.203136,gran_buenos_aires,-70170.0,0.02
gap_indigencia,median,Hi,2005-08-15,2023-10-29 01:51:41.203136,gran_buenos_aires,-59050.0,0.02
gap_pobreza,mean,Hi,2005-08-15,2023-10-29 01:51:41.203136,gran_buenos_aires,-268360.0,0.02
gap_pobreza,median,Hi,2005-08-15,2023-10-29 01:51:41.203136,gran_buenos_aires,-247480.0,0.02
CBA,mean,Hi,2005-08-15,2023-10-29 01:51:41.203136,noreste,146800.0,0.02
CBA,median,Hi,2005-08-15,2023-10-29 01:51:41.203136,noreste,135140.0,0.02
CBT,mean,Hi,2005-08-15,2023-10-29 01:51:41.203136,noreste,328920.0,0.02
CBT,median,Hi,2005-08-15,2023-10-29 01:51:41.203136,noreste,302800.0,0.02
CB_EQUIV,mean,Hi,2005-08-15,2023-10-29 01:51:41.203136,noreste,3.606,0.02
CB_EQUIV,median,Hi,2005-08-15,2023-10-29 01:51:41.203136,noreste,3.32,0.02
Indigencia,mean,Hi,2005-08-15,2023-10-29 01:51:41.203136,noreste,1.0,0.02
Indigencia,sum,Hi,2005-08-15,2023-10-29 01:51:41.203136,noreste,240300.0,0.02
P47T_hogar,mean,Hi,2005-08-15,2023-10-29 01:51:41.203136,noreste,69270.0,0.02
P47T_hogar,median,Hi,2005-08-15,2023-10-29 01:51:41.203136,noreste,61780.0,0.02
P47T_hogar,q10,Hi,2005-08-15,2023-10-29 01:51:41.203136,noreste,0.0,0.02
P47T_hogar,q25,Hi,2005-08-15,2023-10-29 01:51:41.203136,noreste,0.0,0.02
P47T_hogar,q75,Hi,2005-08-15,2023-10-29 01:51:41.203136,noreste,107390.0,0.02
P47T_hogar,q90,Hi,2005-08-15,2023-10-29 01:51:41.203136,noreste,155240.0,0.02
Pobreza,mean,Hi,2005-08-15,2023-10-29 01:51:41.203136,noreste,1.0,0.02
Pobreza,sum,Hi,2005-08-15,2023-10-29 01:51:41.203136,noreste,240300.0,0.02
Total,mean,Hi,2005-08-15,2023-10-29 01:51:41.203136,noreste,1.0,0.02
Total,sum,Hi,2005-08-15,2023-10-29 01:51:41.203136,noreste,240300.0,0.02
gap_indigencia,mean,Hi,2005-08-15,2023-10-29 01:51:41.203136,noreste,-77530.0,0.02
gap_indigencia,median,Hi,2005-08-15,2023-10-29 01:51:41.203136,noreste,-63355.0,0.02
gap_pobreza,mean,Hi,2005-08-15,2023-10-29 01:51:41.203136,noreste,-259650.0,0.02
gap_pobreza,median,Hi,2005-08-15,2023-10-29 01:51:41.203136,noreste,-234815.0,0.02
CBA,mean,Hi,2005-08-15,2023-10-29 01:51:41.203136,noroeste,148280.0,0.02
CBA,median,Hi,2005-08-15,2023-10-29 01:51:41.203136,noroeste,135520.0,0.02
CBT,mean,Hi,2005-08-15,2023-10-29 01:51:41.203136,noroeste,329340.0,0.02
CBT,median,Hi,2005-08-15,2023-10-29 01:51:41.203136,noroeste,301020.0,0.02
CB_EQUIV,mean,Hi,2005-08-15,2023-10-29 01:51:41.203136,noroeste,3.753,0.02
CB_EQUIV,median,Hi,2005-08-15,2023-10-29 01:51:41.203136,noroeste,3.43,0.02
Indigencia,mean,Hi,2005-08-15,2023-10-29 01:51:41.203136,noroeste,1.0,0.02
Indigencia,sum,Hi,2005-08-15,2023-10-29 01:51:41.203136,noroeste,245500.0,0.02
P47T_hogar,mean,Hi,2005-08-15,2023-10-29 01:51:41.203136,noroeste,72380.0,0.02
P47T_hogar,median,Hi,2005-08-15,2023-10-29 01:51:41.203136,noroeste,61780.0,0.02
P47T_hogar,q10,Hi,2005-08-15,2023-10-29 01:51:41.203136,noroeste,0.0,0.02
P47T_hogar,q25,Hi,2005-08-15,2023-10-29 01:51:41.203136,noroeste,0.0,0.02
P47T_hogar,q75,Hi,2005-08-15,2023-10-29 01:51:41.203136,noroeste,107390.0,0.02
P47T_hogar,q90,Hi,2005-08-15,2023-10-29 01:51:41.203136,noroeste,162460.0,0.02
Pobreza,mean,Hi,2005-08-15,2023-10-29 01:51:41.203136,noroeste,1.0,0.02
Pobreza,sum,Hi,2005-08-15,2023-10-29 01:51:41.203136,noroeste,245500.0,0.02
Total,mean,Hi,2005-08-15,2023-10-29 01:51:41.203136,noroeste,1.0,0.02
Total,sum,Hi,2005-08-15,2023-10-29 01:51:41.203136,noroeste,245500.0,0.02
gap_indigencia,mean,Hi,2005-08-15,2023-10-29 01:51:41.203136,noroeste,-75890.0,0.02
gap_indigencia,median,Hi,2005-08-15,2023-10-29 01:51:41.203136,noroeste,-61910.0,0.02
gap_pobreza,mean,Hi,2005-08-15,2023-10-29 01:51:41.203136,noroeste,-256960.0,0.02
gap_pobreza,median,Hi,2005-08-15,2023-10-29 01:51:41.203136,noroeste,-234915.0,0.02
CBA,mean,Hi,2005-08-15,2023-10-29 01:51:41.203136,pampeana,143540.0,0.02
CBA,median,Hi,2005-08-15,2023-10-29 01:51:41.203136,pampeana,131150.0,0.02
CBT,mean,Hi,2005-08-15,2023-10-29 01:51:41.203136,pampeana,343440.0,0.02
CBT,median,Hi,2005-08-15,2023-10-29 01:51:41.203136,pampeana,313800.0,0.02
CB_EQUIV,mean,Hi,2005-08-15,2023-10-29 01:51:41.203136,pampeana,3.185,0.02
CB_EQUIV,median,Hi,2005-08-15,2023-10-29 01:51:41.203136,pampeana,2.91,0.02
Indigencia,mean,Hi,2005-08-15,2023-10-29 01:51:41.203136,pampeana,1.0,0.02
Indigencia,sum,Hi,2005-08-15,2023-10-29 01:51:41.203136,pampeana,436900.0,0.02
P47T_hogar,mean,Hi,2005-08-15,2023-10-29 01:51:41.203136,pampeana,71310.0,0.02
P47T_hogar,median,Hi,2005-08-15,2023-10-29 01:51:41.203136,pampeana,60380.0,0.02
P47T_hogar,q10,Hi,2005-08-15,2023-10-29 01:51:41.203136,pampeana,0.0,0.02
P47T_hogar,q25,Hi,2005-08-15,2023-10-29 01:51:41.203136,pampeana,0.0,0.02
P47T_hogar,q75,Hi,2005-08-15,2023-10-29 01:51:41.203136,pampeana,111360.0,0.02
P47T_hogar,q90,Hi,2005-08-15,2023-10-29 01:51:41.203136,pampeana,158940.0,0.02
Pobreza,mean,Hi,2005-08-15,2023-10-29 01:51:41.203136,pampeana,1.0,0.02
Pobreza,sum,Hi,2005-08-15,2023-10-29 01:51:41.203136,pampeana,436900.0,0.02
Total,mean,Hi,2005-08-15,2023-10-29 01:51:41.203136,pampeana,1.0,0.02
Total,sum,Hi,2005-08-15,2023-10-29 01:51:41.203136,pampeana,436900.0,0.02
gap_indigencia,mean,Hi,2005-08-15,2023-10-29 01:51:41.203136,pampeana,-72230.0,0.02
gap_indigencia,median,Hi,2005-08-15,2023-10-29 01:51:41.203136,pampeana,-61740.0,0.02
gap_pobreza,mean,Hi,2005-08-15,2023-10-29 01:51:41.203136,pampeana,-272130.0,0.02
gap_pobreza,median,Hi,2005-08-15,2023-10-29 01:51:41.203136,pampeana,-247205.0,0.02
CBA,mean,Hi,2005-08-15,2023-10-29 01:51:41.203136,patagonia,132730.0,0.02
CBA,median,Hi,2005-08-15,2023-10-29 01:51:41.203136,patagonia,123090.0,0.02
CBT,mean,Hi,2005-08-15,2023-10-29 01:51:41.203136,patagonia,360590.0,0.02
CBT,median,Hi,2005-08-15,2023-10-29 01:51:41.203136,patagonia,334420.0,0.02
