observable,sintetico,base,Q,timestamp,AGLOSI,Region,valor,frac
CBT,median,Hp,2004-11-15,2023-10-29 01:43:35.165014,False,noroeste,289610.0,0.02
CB_EQUIV,mean,Hp,2004-11-15,2023-10-29 01:43:35.165014,False,noroeste,3.588,0.02
CB_EQUIV,median,Hp,2004-11-15,2023-10-29 01:43:35.165014,False,noroeste,3.3,0.02
Indigencia,mean,Hp,2004-11-15,2023-10-29 01:43:35.165014,False,noroeste,0.5298,0.02
Indigencia,sum,Hp,2004-11-15,2023-10-29 01:43:35.165014,False,noroeste,192950.0,0.02
P47T_hogar,mean,Hp,2004-11-15,2023-10-29 01:43:35.165014,False,noroeste,131830.0,0.02
P47T_hogar,median,Hp,2004-11-15,2023-10-29 01:43:35.165014,False,noroeste,105040.0,0.02
P47T_hogar,q10,Hp,2004-11-15,2023-10-29 01:43:35.165014,False,noroeste,0.0,0.02
P47T_hogar,q25,Hp,2004-11-15,2023-10-29 01:43:35.165014,False,noroeste,50210.0,0.02
P47T_hogar,q75,Hp,2004-11-15,2023-10-29 01:43:35.165014,False,noroeste,205340.0,0.02
P47T_hogar,q90,Hp,2004-11-15,2023-10-29 01:43:35.165014,False,noroeste,275670.0,0.02
Pobreza,mean,Hp,2004-11-15,2023-10-29 01:43:35.165014,False,noroeste,1.0,0.02
Pobreza,sum,Hp,2004-11-15,2023-10-29 01:43:35.165014,False,noroeste,364200.0,0.02
Total,mean,Hp,2004-11-15,2023-10-29 01:43:35.165014,False,noroeste,1.0,0.02
Total,sum,Hp,2004-11-15,2023-10-29 01:43:35.165014,False,noroeste,364200.0,0.02
gap_indigencia,mean,Hp,2004-11-15,2023-10-29 01:43:35.165014,False,noroeste,-9930.0,0.02
gap_indigencia,median,Hp,2004-11-15,2023-10-29 01:43:35.165014,False,noroeste,-7330.0,0.02
gap_pobreza,mean,Hp,2004-11-15,2023-10-29 01:43:35.165014,False,noroeste,-183040.0,0.02
gap_pobreza,median,Hp,2004-11-15,2023-10-29 01:43:35.165014,False,noroeste,-154460.0,0.02
CBA,mean,Hp,2004-11-15,2023-10-29 01:43:35.165014,False,pampeana,137450.0,0.02
CBA,median,Hp,2004-11-15,2023-10-29 01:43:35.165014,False,pampeana,129800.0,0.02
CBT,mean,Hp,2004-11-15,2023-10-29 01:43:35.165014,False,pampeana,328870.0,0.02
CBT,median,Hp,2004-11-15,2023-10-29 01:43:35.165014,False,pampeana,310560.0,0.02
CB_EQUIV,mean,Hp,2004-11-15,2023-10-29 01:43:35.165014,False,pampeana,3.05,0.02
CB_EQUIV,median,Hp,2004-11-15,2023-10-29 01:43:35.165014,False,pampeana,2.88,0.02
Indigencia,mean,Hp,2004-11-15,2023-10-29 01:43:35.165014,False,pampeana,0.3086,0.02
Indigencia,sum,Hp,2004-11-15,2023-10-29 01:43:35.165014,False,pampeana,270100.0,0.02
P47T_hogar,mean,Hp,2004-11-15,2023-10-29 01:43:35.165014,False,pampeana,181140.0,0.02
P47T_hogar,median,Hp,2004-11-15,2023-10-29 01:43:35.165014,False,pampeana,162560.0,0.02
P47T_hogar,q10,Hp,2004-11-15,2023-10-29 01:43:35.165014,False,pampeana,26950.0,0.02
P47T_hogar,q25,Hp,2004-11-15,2023-10-29 01:43:35.165014,False,pampeana,83360.0,0.02
P47T_hogar,q75,Hp,2004-11-15,2023-10-29 01:43:35.165014,False,pampeana,271400.0,0.02
P47T_hogar,q90,Hp,2004-11-15,2023-10-29 01:43:35.165014,False,pampeana,347400.0,0.02
Pobreza,mean,Hp,2004-11-15,2023-10-29 01:43:35.165014,False,pampeana,1.0,0.02
Pobreza,sum,Hp,2004-11-15,2023-10-29 01:43:35.165014,False,pampeana,875250.0,0.02
Total,mean,Hp,2004-11-15,2023-10-29 01:43:35.165014,False,pampeana,1.0,0.02
Total,sum,Hp,2004-11-15,2023-10-29 01:43:35.165014,False,pampeana,875250.0,0.02
gap_indigencia,mean,Hp,2004-11-15,2023-10-29 01:43:35.165014,False,pampeana,43680.0,0.02
gap_indigencia,median,Hp,2004-11-15,2023-10-29 01:43:35.165014,False,pampeana,46330.0,0.02
gap_pobreza,mean,Hp,2004-11-15,2023-10-29 01:43:35.165014,False,pampeana,-147740.0,0.02
gap_pobreza,median,Hp,2004-11-15,2023-10-29 01:43:35.165014,False,pampeana,-110260.0,0.02
CBA,mean,Hp,2004-11-15,2023-10-29 01:43:35.165014,False,patagonia,137730.0,0.02
CBA,median,Hp,2004-11-15,2023-10-29 01:43:35.165014,False,patagonia,130610.0,0.02
CBT,mean,Hp,2004-11-15,2023-10-29 01:43:35.165014,False,patagonia,374180.0,0.02
CBT,median,Hp,2004-11-15,2023-10-29 01:43:35.165014,False,patagonia,354850.0,0.02
CB_EQUIV,mean,Hp,2004-11-15,2023-10-29 01:43:35.165014,False,patagonia,2.931,0.02
CB_EQUIV,median,Hp,2004-11-15,2023-10-29 01:43:35.165014,False,patagonia,2.78,0.02
Indigencia,mean,Hp,2004-11-15,2023-10-29 01:43:35.165014,False,patagonia,0.3387,0.02
Indigencia,sum,Hp,2004-11-15,2023-10-29 01:43:35.165014,False,patagonia,41000.0,0.02
P47T_hogar,mean,Hp,2004-11-15,2023-10-29 01:43:35.165014,False,patagonia,196590.0,0.02
P47T_hogar,median,Hp,2004-11-15,2023-10-29 01:43:35.165014,False,patagonia,166350.0,0.02
P47T_hogar,q10,Hp,2004-11-15,2023-10-29 01:43:35.165014,False,patagonia,0.0,0.02
P47T_hogar,q25,Hp,2004-11-15,2023-10-29 01:43:35.165014,False,patagonia,67750.0,0.02
P47T_hogar,q75,Hp,2004-11-15,2023-10-29 01:43:35.165014,False,patagonia,321600.0,0.02
P47T_hogar,q90,Hp,2004-11-15,2023-10-29 01:43:35.165014,False,patagonia,414690.0,0.02
Pobreza,mean,Hp,2004-11-15,2023-10-29 01:43:35.165014,False,patagonia,1.0,0.02
Pobreza,sum,Hp,2004-11-15,2023-10-29 01:43:35.165014,False,patagonia,121050.0,0.02
Total,mean,Hp,2004-11-15,2023-10-29 01:43:35.165014,False,patagonia,1.0,0.02
Total,sum,Hp,2004-11-15,2023-10-29 01:43:35.165014,False,patagonia,121050.0,0.02
gap_indigencia,mean,Hp,2004-11-15,2023-10-29 01:43:35.165014,False,patagonia,58860.0,0.02
gap_indigencia,median,Hp,2004-11-15,2023-10-29 01:43:35.165014,False,patagonia,53240.0,0.02
gap_pobreza,mean,Hp,2004-11-15,2023-10-29 01:43:35.165014,False,patagonia,-177600.0,0.02
gap_pobreza,median,Hp,2004-11-15,2023-10-29 01:43:35.165014,False,patagonia,-130960.0,0.02
CBA,mean,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,cuyo,135910.0,0.02
CBA,median,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,cuyo,129300.0,0.02
CBT,mean,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,cuyo,346310.0,0.02
CBT,median,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,cuyo,329450.0,0.02
CB_EQUIV,mean,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,cuyo,3.353,0.02
CB_EQUIV,median,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,cuyo,3.19,0.02
Indigencia,mean,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,cuyo,0.3734,0.02
Indigencia,sum,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,cuyo,70700.0,0.02
P47T_hogar,mean,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,cuyo,172990.0,0.02
P47T_hogar,median,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,cuyo,151710.0,0.02
P47T_hogar,q10,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,cuyo,16230.0,0.02
P47T_hogar,q25,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,cuyo,64700.0,0.02
P47T_hogar,q75,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,cuyo,257660.0,0.02
P47T_hogar,q90,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,cuyo,347590.0,0.02
Pobreza,mean,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,cuyo,1.0,0.02
Pobreza,sum,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,cuyo,189350.0,0.02
Total,mean,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,cuyo,1.0,0.02
Total,sum,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,cuyo,189350.0,0.02
gap_indigencia,mean,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,cuyo,37070.0,0.02
gap_indigencia,median,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,cuyo,33820.0,0.02
gap_pobreza,mean,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,cuyo,-173330.0,0.02
gap_pobreza,median,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,cuyo,-140490.0,0.02
CBA,mean,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,gran_buenos_aires,121100.0,0.02
CBA,median,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,gran_buenos_aires,121880.0,0.02
CBT,mean,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,gran_buenos_aires,289850.0,0.02
CBT,median,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,gran_buenos_aires,291700.0,0.02
CB_EQUIV,mean,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,gran_buenos_aires,2.663,0.02
CB_EQUIV,median,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,gran_buenos_aires,2.68,0.02
Indigencia,mean,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,gran_buenos_aires,0.303,0.02
Indigencia,sum,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,gran_buenos_aires,500.0,0.02
P47T_hogar,mean,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,gran_buenos_aires,135970.0,0.02
P47T_hogar,median,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,gran_buenos_aires,70940.0,0.02
P47T_hogar,q10,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,gran_buenos_aires,1630.0,0.02
P47T_hogar,q25,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,gran_buenos_aires,49070.0,0.02
P47T_hogar,q75,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,gran_buenos_aires,257660.0,0.02
P47T_hogar,q90,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,gran_buenos_aires,297610.0,0.02
Pobreza,mean,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,gran_buenos_aires,1.0,0.02
Pobreza,sum,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,gran_buenos_aires,1650.0,0.02
Total,mean,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,gran_buenos_aires,1.0,0.02
Total,sum,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,gran_buenos_aires,1650.0,0.02
gap_indigencia,mean,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,gran_buenos_aires,14860.0,0.02
gap_indigencia,median,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,gran_buenos_aires,19220.0,0.02
gap_pobreza,mean,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,gran_buenos_aires,-153890.0,0.02
gap_pobreza,median,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,gran_buenos_aires,-122540.0,0.02
CBA,mean,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,noreste,136960.0,0.02
CBA,median,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,noreste,127000.0,0.02
CBT,mean,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,noreste,306880.0,0.02
CBT,median,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,noreste,284560.0,0.02
CB_EQUIV,mean,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,noreste,3.365,0.02
CB_EQUIV,median,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,noreste,3.12,0.02
Indigencia,mean,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,noreste,0.5428,0.02
Indigencia,sum,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,noreste,206900.0,0.02
P47T_hogar,mean,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,noreste,127830.0,0.02
P47T_hogar,median,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,noreste,97940.0,0.02
P47T_hogar,q10,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,noreste,0.0,0.02
P47T_hogar,q25,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,noreste,49070.0,0.02
P47T_hogar,q75,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,noreste,197290.0,0.02
P47T_hogar,q90,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,noreste,283360.0,0.02
Pobreza,mean,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,noreste,1.0,0.02
Pobreza,sum,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,noreste,381200.0,0.02
Total,mean,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,noreste,1.0,0.02
Total,sum,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,noreste,381200.0,0.02
gap_indigencia,mean,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,noreste,-9130.0,0.02
gap_indigencia,median,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,noreste,-8520.0,0.02
gap_pobreza,mean,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,noreste,-179050.0,0.02
gap_pobreza,median,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,noreste,-146225.0,0.02
CBA,mean,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,noroeste,142020.0,0.02
CBA,median,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,noroeste,130390.0,0.02
CBT,mean,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,noroeste,315450.0,0.02
CBT,median,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,noroeste,289610.0,0.02
CB_EQUIV,mean,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,noroeste,3.594,0.02
CB_EQUIV,median,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,noroeste,3.3,0.02
Indigencia,mean,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,noroeste,0.5332,0.02
Indigencia,sum,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,noroeste,179550.0,0.02
P47T_hogar,mean,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,noroeste,135390.0,0.02
P47T_hogar,median,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,noroeste,108070.0,0.02
P47T_hogar,q10,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,noroeste,0.0,0.02
P47T_hogar,q25,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,noroeste,49070.0,0.02
P47T_hogar,q75,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,noroeste,209500.0,0.02
P47T_hogar,q90,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,noroeste,300430.0,0.02
Pobreza,mean,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,noroeste,1.0,0.02
Pobreza,sum,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,noroeste,336750.0,0.02
Total,mean,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,noroeste,1.0,0.02
Total,sum,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,noroeste,336750.0,0.02
gap_indigencia,mean,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,noroeste,-6630.0,0.02
gap_indigencia,median,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,noroeste,-6620.0,0.02
gap_pobreza,mean,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,noroeste,-180060.0,0.02
gap_pobreza,median,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,noroeste,-146750.0,0.02
CBA,mean,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,pampeana,142710.0,0.02
CBA,median,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,pampeana,134760.0,0.02
CBT,mean,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,pampeana,341440.0,0.02
CBT,median,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,pampeana,322420.0,0.02
CB_EQUIV,mean,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,pampeana,3.166,0.02
CB_EQUIV,median,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,pampeana,2.99,0.02
Indigencia,mean,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,pampeana,0.3224,0.02
Indigencia,sum,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,pampeana,240950.0,0.02
P47T_hogar,mean,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,pampeana,189370.0,0.02
P47T_hogar,median,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,pampeana,174190.0,0.02
P47T_hogar,q10,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,pampeana,0.0,0.02
P47T_hogar,q25,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,pampeana,77790.0,0.02
P47T_hogar,q75,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,pampeana,263670.0,0.02
P47T_hogar,q90,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,pampeana,359190.0,0.02
Pobreza,mean,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,pampeana,1.0,0.02
Pobreza,sum,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,pampeana,747450.0,0.02
Total,mean,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,pampeana,1.0,0.02
Total,sum,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,pampeana,747450.0,0.02
gap_indigencia,mean,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,pampeana,46660.0,0.02
gap_indigencia,median,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,pampeana,48900.0,0.02
gap_pobreza,mean,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,pampeana,-152080.0,0.02
gap_pobreza,median,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,pampeana,-114340.0,0.02
CBA,mean,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,patagonia,147000.0,0.02
CBA,median,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,patagonia,133430.0,0.02
CBT,mean,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,patagonia,399380.0,0.02
CBT,median,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,patagonia,362500.0,0.02
CB_EQUIV,mean,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,patagonia,3.129,0.02
CB_EQUIV,median,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,patagonia,2.84,0.02
Indigencia,mean,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,patagonia,0.3794,0.02
Indigencia,sum,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,patagonia,37200.0,0.02
P47T_hogar,mean,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,patagonia,200330.0,0.02
P47T_hogar,median,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,patagonia,144880.0,0.02
P47T_hogar,q10,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,patagonia,0.0,0.02
P47T_hogar,q25,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,patagonia,58840.0,0.02
P47T_hogar,q75,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,patagonia,295840.0,0.02
P47T_hogar,q90,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,patagonia,463670.0,0.02
Pobreza,mean,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,patagonia,1.0,0.02
Pobreza,sum,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,patagonia,98050.0,0.02
Total,mean,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,patagonia,1.0,0.02
Total,sum,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,patagonia,98050.0,0.02
gap_indigencia,mean,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,patagonia,53330.0,0.02
gap_indigencia,median,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,patagonia,37500.0,0.02
gap_pobreza,mean,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,patagonia,-199040.0,0.02
gap_pobreza,median,Hp,2005-02-15,2023-10-29 01:45:37.133568,False,patagonia,-153700.0,0.02
CBA,mean,Hp,2005-05-15,2023-10-29 01:48:22.811603,False,cuyo,137680.0,0.02
CBA,median,Hp,2005-05-15,2023-10-29 01:48:22.811603,False,cuyo,130715.0,0.02
CBT,mean,Hp,2005-05-15,2023-10-29 01:48:22.811603,False,cuyo,350810.0,0.02
CBT,median,Hp,2005-05-15,2023-10-29 01:48:22.811603,False,cuyo,333065.0,0.02
CB_EQUIV,mean,Hp,2005-05-15,2023-10-29 01:48:22.811603,False,cuyo,3.397,0.02
CB_EQUIV,median,Hp,2005-05-15,2023-10-29 01:48:22.811603,False,cuyo,3.225,0.02
Indigencia,mean,Hp,2005-05-15,2023-10-29 01:48:22.811603,False,cuyo,0.353,0.02
Indigencia,sum,Hp,2005-05-15,2023-10-29 01:48:22.811603,False,cuyo,70100.0,0.02
P47T_hogar,mean,Hp,2005-05-15,2023-10-29 01:48:22.811603,False,cuyo,174530.0,0.02
P47T_hogar,median,Hp,2005-05-15,2023-10-29 01:48:22.811603,False,cuyo,158860.0,0.02
P47T_hogar,q10,Hp,2005-05-15,2023-10-29 01:48:22.811603,False,cuyo,31670.0,0.02
P47T_hogar,q25,Hp,2005-05-15,2023-10-29 01:48:22.811603,False,cuyo,70940.0,0.02
P47T_hogar,q75,Hp,2005-05-15,2023-10-29 01:48:22.811603,False,cuyo,260000.0,0.02
P47T_hogar,q90,Hp,2005-05-15,2023-10-29 01:48:22.811603,False,cuyo,333610.0,0.02
Pobreza,mean,Hp,2005-05-15,2023-10-29 01:48:22.811603,False,cuyo,1.0,0.02
Pobreza,sum,Hp,2005-05-15,2023-10-29 01:48:22.811603,False,cuyo,198600.0,0.02
Total,mean,Hp,2005-05-15,2023-10-29 01:48:22.811603,False,cuyo,1.0,0.02
Total,sum,Hp,2005-05-15,2023-10-29 01:48:22.811603,False,cuyo,198600.0,0.02
gap_indigencia,mean,Hp,2005-05-15,2023-10-29 01:48:22.811603,False,cuyo,36860.0,0.02
gap_indigencia,median,Hp,2005-05-15,2023-10-29 01:48:22.811603,False,cuyo,35720.0,0.02
gap_pobreza,mean,Hp,2005-05-15,2023-10-29 01:48:22.811603,False,cuyo,-176270.0,0.02
gap_pobreza,median,Hp,2005-05-15,2023-10-29 01:48:22.811603,False,cuyo,-143550.0,0.02
CBA,mean,Hp,2005-05-15,2023-10-29 01:48:22.811603,False,gran_buenos_aires,117670.0,0.02
CBA,median,Hp,2005-05-15,2023-10-29 01:48:22.811603,False,gran_buenos_aires,114150.0,0.02
CBT,mean,Hp,2005-05-15,2023-10-29 01:48:22.811603,False,gran_buenos_aires,281630.0,0.02
CBT,median,Hp,2005-05-15,2023-10-29 01:48:22.811603,False,gran_buenos_aires,273200.0,0.02
CB_EQUIV,mean,Hp,2005-05-15,2023-10-29 01:48:22.811603,False,gran_buenos_aires,2.587,0.02
CB_EQUIV,median,Hp,2005-05-15,2023-10-29 01:48:22.811603,False,gran_buenos_aires,2.51,0.02
Indigencia,mean,Hp,2005-05-15,2023-10-29 01:48:22.811603,False,gran_buenos_aires,0.1395,0.02
Indigencia,sum,Hp,2005-05-15,2023-10-29 01:48:22.811603,False,gran_buenos_aires,300.0,0.02
P47T_hogar,mean,Hp,2005-05-15,2023-10-29 01:48:22.811603,False,gran_buenos_aires,193950.0,0.02
P47T_hogar,median,Hp,2005-05-15,2023-10-29 01:48:22.811603,False,gran_buenos_aires,219300.0,0.02
P47T_hogar,q10,Hp,2005-05-15,2023-10-29 01:48:22.811603,False,gran_buenos_aires,38080.0,0.02
P47T_hogar,q25,Hp,2005-05-15,2023-10-29 01:48:22.811603,False,gran_buenos_aires,66780.0,0.02
P47T_hogar,q75,Hp,2005-05-15,2023-10-29 01:48:22.811603,False,gran_buenos_aires,295400.0,0.02
P47T_hogar,q90,Hp,2005-05-15,2023-10-29 01:48:22.811603,False,gran_buenos_aires,324390.0,0.02
Pobreza,mean,Hp,2005-05-15,2023-10-29 01:48:22.811603,False,gran_buenos_aires,1.0,0.02
Pobreza,sum,Hp,2005-05-15,2023-10-29 01:48:22.811603,False,gran_buenos_aires,2150.0,0.02
Total,mean,Hp,2005-05-15,2023-10-29 01:48:22.811603,False,gran_buenos_aires,1.0,0.02
Total,sum,Hp,2005-05-15,2023-10-29 01:48:22.811603,False,gran_buenos_aires,2150.0,0.02
gap_indigencia,mean,Hp,2005-05-15,2023-10-29 01:48:22.811603,False,gran_buenos_aires,76280.0,0.02
gap_indigencia,median,Hp,2005-05-15,2023-10-29 01:48:22.811603,False,gran_buenos_aires,100650.0,0.02
gap_pobreza,mean,Hp,2005-05-15,2023-10-29 01:48:22.811603,False,gran_buenos_aires,-87680.0,0.02
gap_pobreza,median,Hp,2005-05-15,2023-10-29 01:48:22.811603,False,gran_buenos_aires,-44640.0,0.02
CBA,mean,Hp,2005-05-15,2023-10-29 01:48:22.811603,False,noreste,136510.0,0.02
CBA,median,Hp,2005-05-15,2023-10-29 01:48:22.811603,False,noreste,126190.0,0.02
CBT,mean,Hp,2005-05-15,2023-10-29 01:48:22.811603,False,noreste,305860.0,0.02
CBT,median,Hp,2005-05-15,2023-10-29 01:48:22.811603,False,noreste,282730.0,0.02
CB_EQUIV,mean,Hp,2005-05-15,2023-10-29 01:48:22.811603,False,noreste,3.354,0.02
CB_EQUIV,median,Hp,2005-05-15,2023-10-29 01:48:22.811603,False,noreste,3.1,0.02
Indigencia,mean,Hp,2005-05-15,2023-10-29 01:48:22.811603,False,noreste,0.5241,0.02
Indigencia,sum,Hp,2005-05-15,2023-10-29 01:48:22.811603,False,noreste,214000.0,0.02
P47T_hogar,mean,Hp,2005-05-15,2023-10-29 01:48:22.811603,False,noreste,125700.0,0.02
P47T_hogar,median,Hp,2005-05-15,2023-10-29 01:48:22.811603,False,noreste,103010.0,0.02
P47T_hogar,q10,Hp,2005-05-15,2023-10-29 01:48:22.811603,False,noreste,0.0,0.02
P47T_hogar,q25,Hp,2005-05-15,2023-10-29 01:48:22.811603,False,noreste,47950.0,0.02
P47T_hogar,q75,Hp,2005-05-15,2023-10-29 01:48:22.811603,False,noreste,188370.0,0.02
P47T_hogar,q90,Hp,2005-05-15,2023-10-29 01:48:22.811603,False,noreste,257660.0,0.02
Pobreza,mean,Hp,2005-05-15,2023-10-29 01:48:22.811603,False,noreste,1.0,0.02
Pobreza,sum,Hp,2005-05-15,2023-10-29 01:48:22.811603,False,noreste,408300.0,0.02
Total,mean,Hp,2005-05-15,2023-10-29 01:48:22.811603,False,noreste,1.0,0.02
Total,sum,Hp,2005-05-15,2023-10-29 01:48:22.811603,False,noreste,408300.0,0.02
gap_indigencia,mean,Hp,2005-05-15,2023-10-29 01:48:22.811603,False,noreste,-10810.0,0.02
gap_indigencia,median,Hp,2005-05-15,2023-10-29 01:48:22.811603,False,noreste,-5440.0,0.02
gap_pobreza,mean,Hp,2005-05-15,2023-10-29 01:48:22.811603,False,noreste,-180160.0,0.02
gap_pobreza,median,Hp,2005-05-15,2023-10-29 01:48:22.811603,False,noreste,-150220.0,0.02
CBA,mean,Hp,2005-05-15,2023-10-29 01:48:22.811603,False,noroeste,142450.0,0.02
CBA,median,Hp,2005-05-15,2023-10-29 01:48:22.811603,False,noroeste,130780.0,0.02
CBT,mean,Hp,2005-05-15,2023-10-29 01:48:22.811603,False,noroeste,316420.0,0.02
