observable,sintetico,base,Q,timestamp,Total,valor,frac
Indigencia,mean,M24,2006-02-15,2023-10-29 01:57:03.756062,True,0.0872,0.02
Indigencia,sum,M24,2006-02-15,2023-10-29 01:57:03.756062,True,1985250.0,0.02
P47T_hogar,mean,M24,2006-02-15,2023-10-29 01:57:03.756062,True,1340910.0,0.02
P47T_hogar,median,M24,2006-02-15,2023-10-29 01:57:03.756062,True,464200.0,0.02
P47T_hogar,q10,M24,2006-02-15,2023-10-29 01:57:03.756062,True,126990.0,0.02
P47T_hogar,q25,M24,2006-02-15,2023-10-29 01:57:03.756062,True,264260.0,0.02
P47T_hogar,q75,M24,2006-02-15,2023-10-29 01:57:03.756062,True,785770.0,0.02
P47T_hogar,q90,M24,2006-02-15,2023-10-29 01:57:03.756062,True,1219720.0,0.02
P47T_persona,mean,M24,2006-02-15,2023-10-29 01:57:03.756062,True,243490.0,0.02
P47T_persona,median,M24,2006-02-15,2023-10-29 01:57:03.756062,True,200000.0,0.02
P47T_persona,q10,M24,2006-02-15,2023-10-29 01:57:03.756062,True,0.0,0.02
P47T_persona,q25,M24,2006-02-15,2023-10-29 01:57:03.756062,True,69330.0,0.02
P47T_persona,q75,M24,2006-02-15,2023-10-29 01:57:03.756062,True,347590.0,0.02
P47T_persona,q90,M24,2006-02-15,2023-10-29 01:57:03.756062,True,479820.0,0.02
Pobreza,mean,M24,2006-02-15,2023-10-29 01:57:03.756062,True,0.2701,0.02
Pobreza,sum,M24,2006-02-15,2023-10-29 01:57:03.756062,True,6150000.0,0.02
Total,mean,M24,2006-02-15,2023-10-29 01:57:03.756062,True,1.0,0.02
Total,sum,M24,2006-02-15,2023-10-29 01:57:03.756062,True,22767100.0,0.02
gap_indigencia,mean,M24,2006-02-15,2023-10-29 01:57:03.756062,True,1092550.0,0.02
gap_indigencia,median,M24,2006-02-15,2023-10-29 01:57:03.756062,True,340145.0,0.02
gap_pobreza,mean,M24,2006-02-15,2023-10-29 01:57:03.756062,True,746030.0,0.02
gap_pobreza,median,M24,2006-02-15,2023-10-29 01:57:03.756062,True,178130.0,0.02
CBA,mean,M24,2006-05-15,2023-10-29 02:00:48.795515,True,248360.0,0.02
CBA,median,M24,2006-05-15,2023-10-29 02:00:48.795515,True,125290.0,0.02
CBT,mean,M24,2006-05-15,2023-10-29 02:00:48.795515,True,594880.0,0.02
CBT,median,M24,2006-05-15,2023-10-29 02:00:48.795515,True,298700.0,0.02
CB_EQUIV,mean,M24,2006-05-15,2023-10-29 02:00:48.795515,True,5.592,0.02
CB_EQUIV,median,M24,2006-05-15,2023-10-29 02:00:48.795515,True,2.79,0.02
Indigencia,mean,M24,2006-05-15,2023-10-29 02:00:48.795515,True,0.0812,0.02
Indigencia,sum,M24,2006-05-15,2023-10-29 02:00:48.795515,True,1848650.0,0.02
P47T_hogar,mean,M24,2006-05-15,2023-10-29 02:00:48.795515,True,1242230.0,0.02
P47T_hogar,median,M24,2006-05-15,2023-10-29 02:00:48.795515,True,444320.0,0.02
P47T_hogar,q10,M24,2006-05-15,2023-10-29 02:00:48.795515,True,135210.0,0.02
P47T_hogar,q25,M24,2006-05-15,2023-10-29 02:00:48.795515,True,261390.0,0.02
P47T_hogar,q75,M24,2006-05-15,2023-10-29 02:00:48.795515,True,705490.0,0.02
P47T_hogar,q90,M24,2006-05-15,2023-10-29 02:00:48.795515,True,1046360.0,0.02
P47T_persona,mean,M24,2006-05-15,2023-10-29 02:00:48.795515,True,217660.0,0.02
P47T_persona,median,M24,2006-05-15,2023-10-29 02:00:48.795515,True,195450.0,0.02
P47T_persona,q10,M24,2006-05-15,2023-10-29 02:00:48.795515,True,0.0,0.02
P47T_persona,q25,M24,2006-05-15,2023-10-29 02:00:48.795515,True,70940.0,0.02
P47T_persona,q75,M24,2006-05-15,2023-10-29 02:00:48.795515,True,302730.0,0.02
P47T_persona,q90,M24,2006-05-15,2023-10-29 02:00:48.795515,True,427640.0,0.02
Pobreza,mean,M24,2006-05-15,2023-10-29 02:00:48.795515,True,0.278,0.02
Pobreza,sum,M24,2006-05-15,2023-10-29 02:00:48.795515,True,6330300.0,0.02
Total,mean,M24,2006-05-15,2023-10-29 02:00:48.795515,True,1.0,0.02
Total,sum,M24,2006-05-15,2023-10-29 02:00:48.795515,True,22767100.0,0.02
gap_indigencia,mean,M24,2006-05-15,2023-10-29 02:00:48.795515,True,993870.0,0.02
gap_indigencia,median,M24,2006-05-15,2023-10-29 02:00:48.795515,True,317070.0,0.02
gap_pobreza,mean,M24,2006-05-15,2023-10-29 02:00:48.795515,True,647350.0,0.02
gap_pobreza,median,M24,2006-05-15,2023-10-29 02:00:48.795515,True,149830.0,0.02
CBA,mean,M24,2006-08-15,2023-10-29 02:04:20.454062,True,248360.0,0.02
CBA,median,M24,2006-08-15,2023-10-29 02:04:20.454062,True,125290.0,0.02
CBT,mean,M24,2006-08-15,2023-10-29 02:04:20.454062,True,594880.0,0.02
CBT,median,M24,2006-08-15,2023-10-29 02:04:20.454062,True,298700.0,0.02
CB_EQUIV,mean,M24,2006-08-15,2023-10-29 02:04:20.454062,True,5.592,0.02
CB_EQUIV,median,M24,2006-08-15,2023-10-29 02:04:20.454062,True,2.79,0.02
Indigencia,mean,M24,2006-08-15,2023-10-29 02:04:20.454062,True,0.0758,0.02
Indigencia,sum,M24,2006-08-15,2023-10-29 02:04:20.454062,True,1724750.0,0.02
P47T_hogar,mean,M24,2006-08-15,2023-10-29 02:04:20.454062,True,1469480.0,0.02
P47T_hogar,median,M24,2006-08-15,2023-10-29 02:04:20.454062,True,514550.0,0.02
P47T_hogar,q10,M24,2006-08-15,2023-10-29 02:04:20.454062,True,144880.0,0.02
P47T_hogar,q25,M24,2006-08-15,2023-10-29 02:04:20.454062,True,302730.0,0.02
P47T_hogar,q75,M24,2006-08-15,2023-10-29 02:04:20.454062,True,833860.0,0.02
P47T_hogar,q90,M24,2006-08-15,2023-10-29 02:04:20.454062,True,1262150.0,0.02
P47T_persona,mean,M24,2006-08-15,2023-10-29 02:04:20.454062,True,257100.0,0.02
P47T_persona,median,M24,2006-08-15,2023-10-29 02:04:20.454062,True,224410.0,0.02
P47T_persona,q10,M24,2006-08-15,2023-10-29 02:04:20.454062,True,0.0,0.02
P47T_persona,q25,M24,2006-08-15,2023-10-29 02:04:20.454062,True,74290.0,0.02
P47T_persona,q75,M24,2006-08-15,2023-10-29 02:04:20.454062,True,372450.0,0.02
P47T_persona,q90,M24,2006-08-15,2023-10-29 02:04:20.454062,True,502440.0,0.02
Pobreza,mean,M24,2006-08-15,2023-10-29 02:04:20.454062,True,0.2409,0.02
Pobreza,sum,M24,2006-08-15,2023-10-29 02:04:20.454062,True,5484000.0,0.02
Total,mean,M24,2006-08-15,2023-10-29 02:04:20.454062,True,1.0,0.02
Total,sum,M24,2006-08-15,2023-10-29 02:04:20.454062,True,22767100.0,0.02
gap_indigencia,mean,M24,2006-08-15,2023-10-29 02:04:20.454062,True,1221120.0,0.02
gap_indigencia,median,M24,2006-08-15,2023-10-29 02:04:20.454062,True,386530.0,0.02
gap_pobreza,mean,M24,2006-08-15,2023-10-29 02:04:20.454062,True,874600.0,0.02
gap_pobreza,median,M24,2006-08-15,2023-10-29 02:04:20.454062,True,222560.0,0.02
CBA,mean,M24,2006-11-15,2023-10-29 02:08:12.564500,True,248360.0,0.02
CBA,median,M24,2006-11-15,2023-10-29 02:08:12.564500,True,125290.0,0.02
CBT,mean,M24,2006-11-15,2023-10-29 02:08:12.564500,True,594880.0,0.02
CBT,median,M24,2006-11-15,2023-10-29 02:08:12.564500,True,298700.0,0.02
CB_EQUIV,mean,M24,2006-11-15,2023-10-29 02:08:12.564500,True,5.592,0.02
CB_EQUIV,median,M24,2006-11-15,2023-10-29 02:08:12.564500,True,2.79,0.02
Indigencia,mean,M24,2006-11-15,2023-10-29 02:08:12.564500,True,0.0715,0.02
Indigencia,sum,M24,2006-11-15,2023-10-29 02:08:12.564500,True,1627550.0,0.02
P47T_hogar,mean,M24,2006-11-15,2023-10-29 02:08:12.564500,True,1311060.0,0.02
P47T_hogar,median,M24,2006-11-15,2023-10-29 02:08:12.564500,True,479010.0,0.02
P47T_hogar,q10,M24,2006-11-15,2023-10-29 02:08:12.564500,True,148260.0,0.02
P47T_hogar,q25,M24,2006-11-15,2023-10-29 02:08:12.564500,True,287980.0,0.02
P47T_hogar,q75,M24,2006-11-15,2023-10-29 02:08:12.564500,True,733440.0,0.02
P47T_hogar,q90,M24,2006-11-15,2023-10-29 02:08:12.564500,True,1087420.0,0.02
P47T_persona,mean,M24,2006-11-15,2023-10-29 02:08:12.564500,True,230410.0,0.02
P47T_persona,median,M24,2006-11-15,2023-10-29 02:08:12.564500,True,219300.0,0.02
P47T_persona,q10,M24,2006-11-15,2023-10-29 02:08:12.564500,True,0.0,0.02
P47T_persona,q25,M24,2006-11-15,2023-10-29 02:08:12.564500,True,81460.0,0.02
P47T_persona,q75,M24,2006-11-15,2023-10-29 02:08:12.564500,True,309790.0,0.02
P47T_persona,q90,M24,2006-11-15,2023-10-29 02:08:12.564500,True,468900.0,0.02
Pobreza,mean,M24,2006-11-15,2023-10-29 02:08:12.564500,True,0.254,0.02
Pobreza,sum,M24,2006-11-15,2023-10-29 02:08:12.564500,True,5783950.0,0.02
Total,mean,M24,2006-11-15,2023-10-29 02:08:12.564500,True,1.0,0.02
Total,sum,M24,2006-11-15,2023-10-29 02:08:12.564500,True,22767100.0,0.02
gap_indigencia,mean,M24,2006-11-15,2023-10-29 02:08:12.564500,True,1062700.0,0.02
gap_indigencia,median,M24,2006-11-15,2023-10-29 02:08:12.564500,True,347290.0,0.02
gap_pobreza,mean,M24,2006-11-15,2023-10-29 02:08:12.564500,True,716180.0,0.02
gap_pobreza,median,M24,2006-11-15,2023-10-29 02:08:12.564500,True,180010.0,0.02
CBA,mean,M24,2007-02-15,2023-10-29 02:12:14.130736,True,158720.0,0.02
CBA,median,M24,2007-02-15,2023-10-29 02:12:14.130736,True,124150.0,0.02
CBT,mean,M24,2007-02-15,2023-10-29 02:12:14.130736,True,383330.0,0.02
CBT,median,M24,2007-02-15,2023-10-29 02:12:14.130736,True,296060.0,0.02
CB_EQUIV,mean,M24,2007-02-15,2023-10-29 02:12:14.130736,True,3.594,0.02
CB_EQUIV,median,M24,2007-02-15,2023-10-29 02:12:14.130736,True,2.78,0.02
Indigencia,mean,M24,2007-02-15,2023-10-29 02:12:14.130736,True,0.0624,0.02
Indigencia,sum,M24,2007-02-15,2023-10-29 02:12:14.130736,True,1428850.0,0.02
P47T_hogar,mean,M24,2007-02-15,2023-10-29 02:12:14.130736,True,927720.0,0.02
P47T_hogar,median,M24,2007-02-15,2023-10-29 02:12:14.130736,True,551760.0,0.02
P47T_hogar,q10,M24,2007-02-15,2023-10-29 02:12:14.130736,True,162560.0,0.02
P47T_hogar,q25,M24,2007-02-15,2023-10-29 02:12:14.130736,True,317000.0,0.02
P47T_hogar,q75,M24,2007-02-15,2023-10-29 02:12:14.130736,True,867920.0,0.02
P47T_hogar,q90,M24,2007-02-15,2023-10-29 02:12:14.130736,True,1283880.0,0.02
P47T_persona,mean,M24,2007-02-15,2023-10-29 02:12:14.130736,True,270490.0,0.02
P47T_persona,median,M24,2007-02-15,2023-10-29 02:12:14.130736,True,251800.0,0.02
P47T_persona,q10,M24,2007-02-15,2023-10-29 02:12:14.130736,True,0.0,0.02
P47T_persona,q25,M24,2007-02-15,2023-10-29 02:12:14.130736,True,87290.0,0.02
P47T_persona,q75,M24,2007-02-15,2023-10-29 02:12:14.130736,True,390010.0,0.02
P47T_persona,q90,M24,2007-02-15,2023-10-29 02:12:14.130736,True,538370.0,0.02
Pobreza,mean,M24,2007-02-15,2023-10-29 02:12:14.130736,True,0.2055,0.02
Pobreza,sum,M24,2007-02-15,2023-10-29 02:12:14.130736,True,4702200.0,0.02
Total,mean,M24,2007-02-15,2023-10-29 02:12:14.130736,True,1.0,0.02
Total,sum,M24,2007-02-15,2023-10-29 02:12:14.130736,True,22886000.0,0.02
gap_indigencia,mean,M24,2007-02-15,2023-10-29 02:12:14.130736,True,769000.0,0.02
gap_indigencia,median,M24,2007-02-15,2023-10-29 02:12:14.130736,True,423830.0,0.02
gap_pobreza,mean,M24,2007-02-15,2023-10-29 02:12:14.130736,True,544390.0,0.02
gap_pobreza,median,M24,2007-02-15,2023-10-29 02:12:14.130736,True,254795.0,0.02
CBA,mean,M24,2007-05-15,2023-10-29 02:16:21.843072,True,158720.0,0.02
CBA,median,M24,2007-05-15,2023-10-29 02:16:21.843072,True,124150.0,0.02
CBT,mean,M24,2007-05-15,2023-10-29 02:16:21.843072,True,383330.0,0.02
CBT,median,M24,2007-05-15,2023-10-29 02:16:21.843072,True,296060.0,0.02
CB_EQUIV,mean,M24,2007-05-15,2023-10-29 02:16:21.843072,True,3.594,0.02
CB_EQUIV,median,M24,2007-05-15,2023-10-29 02:16:21.843072,True,2.78,0.02
Indigencia,mean,M24,2007-05-15,2023-10-29 02:16:21.843072,True,0.0623,0.02
Indigencia,sum,M24,2007-05-15,2023-10-29 02:16:21.843072,True,1425600.0,0.02
P47T_hogar,mean,M24,2007-05-15,2023-10-29 02:16:21.843072,True,821620.0,0.02
P47T_hogar,median,M24,2007-05-15,2023-10-29 02:16:21.843072,True,502440.0,0.02
P47T_hogar,q10,M24,2007-05-15,2023-10-29 02:16:21.843072,True,158860.0,0.02
P47T_hogar,q25,M24,2007-05-15,2023-10-29 02:16:21.843072,True,292160.0,0.02
P47T_hogar,q75,M24,2007-05-15,2023-10-29 02:16:21.843072,True,790290.0,0.02
P47T_hogar,q90,M24,2007-05-15,2023-10-29 02:16:21.843072,True,1159330.0,0.02
P47T_persona,mean,M24,2007-05-15,2023-10-29 02:16:21.843072,True,244310.0,0.02
P47T_persona,median,M24,2007-05-15,2023-10-29 02:16:21.843072,True,224410.0,0.02
P47T_persona,q10,M24,2007-05-15,2023-10-29 02:16:21.843072,True,0.0,0.02
P47T_persona,q25,M24,2007-05-15,2023-10-29 02:16:21.843072,True,89320.0,0.02
P47T_persona,q75,M24,2007-05-15,2023-10-29 02:16:21.843072,True,339680.0,0.02
P47T_persona,q90,M24,2007-05-15,2023-10-29 02:16:21.843072,True,479820.0,0.02
Pobreza,mean,M24,2007-05-15,2023-10-29 02:16:21.843072,True,0.232,0.02
Pobreza,sum,M24,2007-05-15,2023-10-29 02:16:21.843072,True,5309600.0,0.02
Total,mean,M24,2007-05-15,2023-10-29 02:16:21.843072,True,1.0,0.02
Total,sum,M24,2007-05-15,2023-10-29 02:16:21.843072,True,22886000.0,0.02
gap_indigencia,mean,M24,2007-05-15,2023-10-29 02:16:21.843072,True,662900.0,0.02
gap_indigencia,median,M24,2007-05-15,2023-10-29 02:16:21.843072,True,371510.0,0.02
gap_pobreza,mean,M24,2007-05-15,2023-10-29 02:16:21.843072,True,438290.0,0.02
gap_pobreza,median,M24,2007-05-15,2023-10-29 02:16:21.843072,True,206080.0,0.02
CBA,mean,M24,2007-11-15,2023-10-29 02:20:38.789841,True,158720.0,0.02
CBA,median,M24,2007-11-15,2023-10-29 02:20:38.789841,True,124150.0,0.02
CBT,mean,M24,2007-11-15,2023-10-29 02:20:38.789841,True,383330.0,0.02
CBT,median,M24,2007-11-15,2023-10-29 02:20:38.789841,True,296060.0,0.02
CB_EQUIV,mean,M24,2007-11-15,2023-10-29 02:20:38.789841,True,3.594,0.02
CB_EQUIV,median,M24,2007-11-15,2023-10-29 02:20:38.789841,True,2.78,0.02
Indigencia,mean,M24,2007-11-15,2023-10-29 02:20:38.789841,True,0.0618,0.02
Indigencia,sum,M24,2007-11-15,2023-10-29 02:20:38.789841,True,1413300.0,0.02
P47T_hogar,mean,M24,2007-11-15,2023-10-29 02:20:38.789841,True,915040.0,0.02
P47T_hogar,median,M24,2007-11-15,2023-10-29 02:20:38.789841,True,502440.0,0.02
P47T_hogar,q10,M24,2007-11-15,2023-10-29 02:20:38.789841,True,158860.0,0.02
P47T_hogar,q25,M24,2007-11-15,2023-10-29 02:20:38.789841,True,289110.0,0.02
P47T_hogar,q75,M24,2007-11-15,2023-10-29 02:20:38.789841,True,784440.0,0.02
P47T_hogar,q90,M24,2007-11-15,2023-10-29 02:20:38.789841,True,1157350.0,0.02
P47T_persona,mean,M24,2007-11-15,2023-10-29 02:20:38.789841,True,245350.0,0.02
P47T_persona,median,M24,2007-11-15,2023-10-29 02:20:38.789841,True,224410.0,0.02
P47T_persona,q10,M24,2007-11-15,2023-10-29 02:20:38.789841,True,0.0,0.02
P47T_persona,q25,M24,2007-11-15,2023-10-29 02:20:38.789841,True,89320.0,0.02
P47T_persona,q75,M24,2007-11-15,2023-10-29 02:20:38.789841,True,339680.0,0.02
P47T_persona,q90,M24,2007-11-15,2023-10-29 02:20:38.789841,True,479820.0,0.02
Pobreza,mean,M24,2007-11-15,2023-10-29 02:20:38.789841,True,0.2293,0.02
Pobreza,sum,M24,2007-11-15,2023-10-29 02:20:38.789841,True,5246900.0,0.02
Total,mean,M24,2007-11-15,2023-10-29 02:20:38.789841,True,1.0,0.02
Total,sum,M24,2007-11-15,2023-10-29 02:20:38.789841,True,22886000.0,0.02
gap_indigencia,mean,M24,2007-11-15,2023-10-29 02:20:38.789841,True,756320.0,0.02
gap_indigencia,median,M24,2007-11-15,2023-10-29 02:20:38.789841,True,371925.0,0.02
gap_pobreza,mean,M24,2007-11-15,2023-10-29 02:20:38.789841,True,531720.0,0.02
gap_pobreza,median,M24,2007-11-15,2023-10-29 02:20:38.789841,True,206150.0,0.02
CBA,mean,M24,2008-02-15,2023-10-29 02:25:14.915380,True,177210.0,0.02
CBA,median,M24,2008-02-15,2023-10-29 02:25:14.915380,True,124600.0,0.02
CBT,mean,M24,2008-02-15,2023-10-29 02:25:14.915380,True,423800.0,0.02
CBT,median,M24,2008-02-15,2023-10-29 02:25:14.915380,True,297620.0,0.02
CB_EQUIV,mean,M24,2008-02-15,2023-10-29 02:25:14.915380,True,4.028,0.02
CB_EQUIV,median,M24,2008-02-15,2023-10-29 02:25:14.915380,True,2.78,0.02
Indigencia,mean,M24,2008-02-15,2023-10-29 02:25:14.915380,True,0.0555,0.02
Indigencia,sum,M24,2008-02-15,2023-10-29 02:25:14.915380,True,1286200.0,0.02
P47T_hogar,mean,M24,2008-02-15,2023-10-29 02:25:14.915380,True,943290.0,0.02
P47T_hogar,median,M24,2008-02-15,2023-10-29 02:25:14.915380,True,544780.0,0.02
P47T_hogar,q10,M24,2008-02-15,2023-10-29 02:25:14.915380,True,180980.0,0.02
P47T_hogar,q25,M24,2008-02-15,2023-10-29 02:25:14.915380,True,317000.0,0.02
P47T_hogar,q75,M24,2008-02-15,2023-10-29 02:25:14.915380,True,850500.0,0.02
P47T_hogar,q90,M24,2008-02-15,2023-10-29 02:25:14.915380,True,1252290.0,0.02
P47T_persona,mean,M24,2008-02-15,2023-10-29 02:25:14.915380,True,264390.0,0.02
P47T_persona,median,M24,2008-02-15,2023-10-29 02:25:14.915380,True,246070.0,0.02
P47T_persona,q10,M24,2008-02-15,2023-10-29 02:25:14.915380,True,0.0,0.02
P47T_persona,q25,M24,2008-02-15,2023-10-29 02:25:14.915380,True,95710.0,0.02
P47T_persona,q75,M24,2008-02-15,2023-10-29 02:25:14.915380,True,363970.0,0.02
P47T_persona,q90,M24,2008-02-15,2023-10-29 02:25:14.915380,True,538370.0,0.02
Pobreza,mean,M24,2008-02-15,2023-10-29 02:25:14.915380,True,0.1976,0.02
Pobreza,sum,M24,2008-02-15,2023-10-29 02:25:14.915380,True,4580750.0,0.02
Total,mean,M24,2008-02-15,2023-10-29 02:25:14.915380,True,1.0,0.02
Total,sum,M24,2008-02-15,2023-10-29 02:25:14.915380,True,23183400.0,0.02
gap_indigencia,mean,M24,2008-02-15,2023-10-29 02:25:14.915380,True,766080.0,0.02
gap_indigencia,median,M24,2008-02-15,2023-10-29 02:25:14.915380,True,416800.0,0.02
gap_pobreza,mean,M24,2008-02-15,2023-10-29 02:25:14.915380,True,519490.0,0.02
gap_pobreza,median,M24,2008-02-15,2023-10-29 02:25:14.915380,True,247850.0,0.02
CBA,mean,M24,2008-05-15,2023-10-29 02:30:05.630084,True,177210.0,0.02
CBA,median,M24,2008-05-15,2023-10-29 02:30:05.630084,True,124600.0,0.02
CBT,mean,M24,2008-05-15,2023-10-29 02:30:05.630084,True,423800.0,0.02
CBT,median,M24,2008-05-15,2023-10-29 02:30:05.630084,True,297620.0,0.02
CB_EQUIV,mean,M24,2008-05-15,2023-10-29 02:30:05.630084,True,4.028,0.02
CB_EQUIV,median,M24,2008-05-15,2023-10-29 02:30:05.630084,True,2.78,0.02
Indigencia,mean,M24,2008-05-15,2023-10-29 02:30:05.630084,True,0.0547,0.02
Indigencia,sum,M24,2008-05-15,2023-10-29 02:30:05.630084,True,1267850.0,0.02
P47T_hogar,mean,M24,2008-05-15,2023-10-29 02:30:05.630084,True,1044790.0,0.02
P47T_hogar,median,M24,2008-05-15,2023-10-29 02:30:05.630084,True,494610.0,0.02
P47T_hogar,q10,M24,2008-05-15,2023-10-29 02:30:05.630084,True,170230.0,0.02
P47T_hogar,q25,M24,2008-05-15,2023-10-29 02:30:05.630084,True,289110.0,0.02
P47T_hogar,q75,M24,2008-05-15,2023-10-29 02:30:05.630084,True,781880.0,0.02
P47T_hogar,q90,M24,2008-05-15,2023-10-29 02:30:05.630084,True,1140620.0,0.02
P47T_persona,mean,M24,2008-05-15,2023-10-29 02:30:05.630084,True,241240.0,0.02
P47T_persona,median,M24,2008-05-15,2023-10-29 02:30:05.630084,True,219300.0,0.02
P47T_persona,q10,M24,2008-05-15,2023-10-29 02:30:05.630084,True,0.0,0.02
P47T_persona,q25,M24,2008-05-15,2023-10-29 02:30:05.630084,True,93530.0,0.02
P47T_persona,q75,M24,2008-05-15,2023-10-29 02:30:05.630084,True,339680.0,0.02
P47T_persona,q90,M24,2008-05-15,2023-10-29 02:30:05.630084,True,447790.0,0.02
Pobreza,mean,M24,2008-05-15,2023-10-29 02:30:05.630084,True,0.2235,0.02
Pobreza,sum,M24,2008-05-15,2023-10-29 02:30:05.630084,True,5181200.0,0.02
Total,mean,M24,2008-05-15,2023-10-29 02:30:05.630084,True,1.0,0.02
Total,sum,M24,2008-05-15,2023-10-29 02:30:05.630084,True,23183400.0,0.02
gap_indigencia,mean,M24,2008-05-15,2023-10-29 02:30:05.630084,True,867580.0,0.02
gap_indigencia,median,M24,2008-05-15,2023-10-29 02:30:05.630084,True,368470.0,0.02
gap_pobreza,mean,M24,2008-05-15,2023-10-29 02:30:05.630084,True,620990.0,0.02
gap_pobreza,median,M24,2008-05-15,2023-10-29 02:30:05.630084,True,198790.0,0.02
CBA,mean,M24,2008-08-15,2023-10-29 02:35:04.518998,True,177210.0,0.02
CBA,median,M24,2008-08-15,2023-10-29 02:35:04.518998,True,124600.0,0.02
CBT,mean,M24,2008-08-15,2023-10-29 02:35:04.518998,True,423800.0,0.02
CBT,median,M24,2008-08-15,2023-10-29 02:35:04.518998,True,297620.0,0.02
CB_EQUIV,mean,M24,2008-08-15,2023-10-29 02:35:04.518998,True,4.028,0.02
CB_EQUIV,median,M24,2008-08-15,2023-10-29 02:35:04.518998,True,2.78,0.02
Indigencia,mean,M24,2008-08-15,2023-10-29 02:35:04.518998,True,0.0538,0.02
Indigencia,sum,M24,2008-08-15,2023-10-29 02:35:04.518998,True,1247050.0,0.02
P47T_hogar,mean,M24,2008-08-15,2023-10-29 02:35:04.518998,True,915870.0,0.02
P47T_hogar,median,M24,2008-08-15,2023-10-29 02:35:04.518998,True,560160.0,0.02
P47T_hogar,q10,M24,2008-08-15,2023-10-29 02:35:04.518998,True,178250.0,0.02
P47T_hogar,q25,M24,2008-08-15,2023-10-29 02:35:04.518998,True,324450.0,0.02
P47T_hogar,q75,M24,2008-08-15,2023-10-29 02:35:04.518998,True,875200.0,0.02
P47T_hogar,q90,M24,2008-08-15,2023-10-29 02:35:04.518998,True,1309620.0,0.02
P47T_persona,mean,M24,2008-08-15,2023-10-29 02:35:04.518998,True,273880.0,0.02
P47T_persona,median,M24,2008-08-15,2023-10-29 02:35:04.518998,True,251800.0,0.02
P47T_persona,q10,M24,2008-08-15,2023-10-29 02:35:04.518998,True,0.0,0.02
P47T_persona,q25,M24,2008-08-15,2023-10-29 02:35:04.518998,True,100220.0,0.02
P47T_persona,q75,M24,2008-08-15,2023-10-29 02:35:04.518998,True,381130.0,0.02
P47T_persona,q90,M24,2008-08-15,2023-10-29 02:35:04.518998,True,538370.0,0.02
Pobreza,mean,M24,2008-08-15,2023-10-29 02:35:04.518998,True,0.1918,0.02
Pobreza,sum,M24,2008-08-15,2023-10-29 02:35:04.518998,True,4445800.0,0.02
Total,mean,M24,2008-08-15,2023-10-29 02:35:04.518998,True,1.0,0.02
Total,sum,M24,2008-08-15,2023-10-29 02:35:04.518998,True,23183400.0,0.02
gap_indigencia,mean,M24,2008-08-15,2023-10-29 02:35:04.518998,True,738660.0,0.02
gap_indigencia,median,M24,2008-08-15,2023-10-29 02:35:04.518998,True,426575.0,0.02
gap_pobreza,mean,M24,2008-08-15,2023-10-29 02:35:04.518998,True,492070.0,0.02
gap_pobreza,median,M24,2008-08-15,2023-10-29 02:35:04.518998,True,258190.0,0.02
CBA,mean,M24,2008-11-15,2023-10-29 02:40:15.180028,True,177210.0,0.02
CBA,median,M24,2008-11-15,2023-10-29 02:40:15.180028,True,124600.0,0.02
CBT,mean,M24,2008-11-15,2023-10-29 02:40:15.180028,True,423800.0,0.02
CBT,median,M24,2008-11-15,2023-10-29 02:40:15.180028,True,297620.0,0.02
CB_EQUIV,mean,M24,2008-11-15,2023-10-29 02:40:15.180028,True,4.028,0.02
CB_EQUIV,median,M24,2008-11-15,2023-10-29 02:40:15.180028,True,2.78,0.02
Indigencia,mean,M24,2008-11-15,2023-10-29 02:40:15.180028,True,0.052,0.02
Indigencia,sum,M24,2008-11-15,2023-10-29 02:40:15.180028,True,1205250.0,0.02
P47T_hogar,mean,M24,2008-11-15,2023-10-29 02:40:15.180028,True,1024710.0,0.02
P47T_hogar,median,M24,2008-11-15,2023-10-29 02:40:15.180028,True,538260.0,0.02
P47T_hogar,q10,M24,2008-11-15,2023-10-29 02:40:15.180028,True,174190.0,0.02
P47T_hogar,q25,M24,2008-11-15,2023-10-29 02:40:15.180028,True,309790.0,0.02
P47T_hogar,q75,M24,2008-11-15,2023-10-29 02:40:15.180028,True,832120.0,0.02
P47T_hogar,q90,M24,2008-11-15,2023-10-29 02:40:15.180028,True,1214780.0,0.02
P47T_persona,mean,M24,2008-11-15,2023-10-29 02:40:15.180028,True,260100.0,0.02
P47T_persona,median,M24,2008-11-15,2023-10-29 02:40:15.180028,True,240460.0,0.02
P47T_persona,q10,M24,2008-11-15,2023-10-29 02:40:15.180028,True,0.0,0.02
P47T_persona,q25,M24,2008-11-15,2023-10-29 02:40:15.180028,True,102560.0,0.02
P47T_persona,q75,M24,2008-11-15,2023-10-29 02:40:15.180028,True,363970.0,0.02
P47T_persona,q90,M24,2008-11-15,2023-10-29 02:40:15.180028,True,514140.0,0.02
Pobreza,mean,M24,2008-11-15,2023-10-29 02:40:15.180028,True,0.1998,0.02
Pobreza,sum,M24,2008-11-15,2023-10-29 02:40:15.180028,True,4632750.0,0.02
Total,mean,M24,2008-11-15,2023-10-29 02:40:15.180028,True,1.0,0.02
Total,sum,M24,2008-11-15,2023-10-29 02:40:15.180028,True,23183400.0,0.02
gap_indigencia,mean,M24,2008-11-15,2023-10-29 02:40:15.180028,True,847500.0,0.02
gap_indigencia,median,M24,2008-11-15,2023-10-29 02:40:15.180028,True,409130.0,0.02
