observable,sintetico,base,Q,timestamp,AGLOSI,Region,valor,frac
CB_EQUIV,mean,H,2004-11-15,2023-10-29 01:43:22.440808,False,pampeana,2.47,0.02
CB_EQUIV,median,H,2004-11-15,2023-10-29 01:43:22.440808,False,pampeana,2.29,0.02
Indigencia,mean,H,2004-11-15,2023-10-29 01:43:22.440808,False,pampeana,0.1219,0.02
Indigencia,sum,H,2004-11-15,2023-10-29 01:43:22.440808,False,pampeana,270100.0,0.02
P47T_hogar,mean,H,2004-11-15,2023-10-29 01:43:22.440808,False,pampeana,340790.0,0.02
P47T_hogar,median,H,2004-11-15,2023-10-29 01:43:22.440808,False,pampeana,276580.0,0.02
P47T_hogar,q10,H,2004-11-15,2023-10-29 01:43:22.440808,False,pampeana,83360.0,0.02
P47T_hogar,q25,H,2004-11-15,2023-10-29 01:43:22.440808,False,pampeana,148260.0,0.02
P47T_hogar,q75,H,2004-11-15,2023-10-29 01:43:22.440808,False,pampeana,443950.0,0.02
P47T_hogar,q90,H,2004-11-15,2023-10-29 01:43:22.440808,False,pampeana,631720.0,0.02
Pobreza,mean,H,2004-11-15,2023-10-29 01:43:22.440808,False,pampeana,0.3951,0.02
Pobreza,sum,H,2004-11-15,2023-10-29 01:43:22.440808,False,pampeana,875250.0,0.02
Total,mean,H,2004-11-15,2023-10-29 01:43:22.440808,False,pampeana,1.0,0.02
Total,sum,H,2004-11-15,2023-10-29 01:43:22.440808,False,pampeana,2215200.0,0.02
gap_indigencia,mean,H,2004-11-15,2023-10-29 01:43:22.440808,False,pampeana,229460.0,0.02
gap_indigencia,median,H,2004-11-15,2023-10-29 01:43:22.440808,False,pampeana,159590.0,0.02
gap_pobreza,mean,H,2004-11-15,2023-10-29 01:43:22.440808,False,pampeana,74420.0,0.02
gap_pobreza,median,H,2004-11-15,2023-10-29 01:43:22.440808,False,pampeana,34620.0,0.02
CBA,mean,H,2004-11-15,2023-10-29 01:43:22.440808,False,patagonia,122070.0,0.02
CBA,median,H,2004-11-15,2023-10-29 01:43:22.440808,False,patagonia,111350.0,0.02
CBT,mean,H,2004-11-15,2023-10-29 01:43:22.440808,False,patagonia,331630.0,0.02
CBT,median,H,2004-11-15,2023-10-29 01:43:22.440808,False,patagonia,302510.0,0.02
CB_EQUIV,mean,H,2004-11-15,2023-10-29 01:43:22.440808,False,patagonia,2.598,0.02
CB_EQUIV,median,H,2004-11-15,2023-10-29 01:43:22.440808,False,patagonia,2.37,0.02
Indigencia,mean,H,2004-11-15,2023-10-29 01:43:22.440808,False,patagonia,0.1212,0.02
Indigencia,sum,H,2004-11-15,2023-10-29 01:43:22.440808,False,patagonia,41000.0,0.02
P47T_hogar,mean,H,2004-11-15,2023-10-29 01:43:22.440808,False,patagonia,521560.0,0.02
P47T_hogar,median,H,2004-11-15,2023-10-29 01:43:22.440808,False,patagonia,381140.0,0.02
P47T_hogar,q10,H,2004-11-15,2023-10-29 01:43:22.440808,False,patagonia,70940.0,0.02
P47T_hogar,q25,H,2004-11-15,2023-10-29 01:43:22.440808,False,patagonia,200000.0,0.02
P47T_hogar,q75,H,2004-11-15,2023-10-29 01:43:22.440808,False,patagonia,662890.0,0.02
P47T_hogar,q90,H,2004-11-15,2023-10-29 01:43:22.440808,False,patagonia,996450.0,0.02
Pobreza,mean,H,2004-11-15,2023-10-29 01:43:22.440808,False,patagonia,0.358,0.02
Pobreza,sum,H,2004-11-15,2023-10-29 01:43:22.440808,False,patagonia,121050.0,0.02
Total,mean,H,2004-11-15,2023-10-29 01:43:22.440808,False,patagonia,1.0,0.02
Total,sum,H,2004-11-15,2023-10-29 01:43:22.440808,False,patagonia,338150.0,0.02
gap_indigencia,mean,H,2004-11-15,2023-10-29 01:43:22.440808,False,patagonia,399500.0,0.02
gap_indigencia,median,H,2004-11-15,2023-10-29 01:43:22.440808,False,patagonia,268260.0,0.02
gap_pobreza,mean,H,2004-11-15,2023-10-29 01:43:22.440808,False,patagonia,189940.0,0.02
gap_pobreza,median,H,2004-11-15,2023-10-29 01:43:22.440808,False,patagonia,95200.0,0.02
CBA,mean,H,2005-02-15,2023-10-29 01:45:21.701624,False,cuyo,114750.0,0.02
CBA,median,H,2005-02-15,2023-10-29 01:45:21.701624,False,cuyo,104980.0,0.02
CBT,mean,H,2005-02-15,2023-10-29 01:45:21.701624,False,cuyo,292390.0,0.02
CBT,median,H,2005-02-15,2023-10-29 01:45:21.701624,False,cuyo,267480.0,0.02
CB_EQUIV,mean,H,2005-02-15,2023-10-29 01:45:21.701624,False,cuyo,2.831,0.02
CB_EQUIV,median,H,2005-02-15,2023-10-29 01:45:21.701624,False,cuyo,2.59,0.02
Indigencia,mean,H,2005-02-15,2023-10-29 01:45:21.701624,False,cuyo,0.183,0.02
Indigencia,sum,H,2005-02-15,2023-10-29 01:45:21.701624,False,cuyo,70700.0,0.02
P47T_hogar,mean,H,2005-02-15,2023-10-29 01:45:21.701624,False,cuyo,324740.0,0.02
P47T_hogar,median,H,2005-02-15,2023-10-29 01:45:21.701624,False,cuyo,259500.0,0.02
P47T_hogar,q10,H,2005-02-15,2023-10-29 01:45:21.701624,False,cuyo,59000.0,0.02
P47T_hogar,q25,H,2005-02-15,2023-10-29 01:45:21.701624,False,cuyo,129120.0,0.02
P47T_hogar,q75,H,2005-02-15,2023-10-29 01:45:21.701624,False,cuyo,446110.0,0.02
P47T_hogar,q90,H,2005-02-15,2023-10-29 01:45:21.701624,False,cuyo,662350.0,0.02
Pobreza,mean,H,2005-02-15,2023-10-29 01:45:21.701624,False,cuyo,0.4902,0.02
Pobreza,sum,H,2005-02-15,2023-10-29 01:45:21.701624,False,cuyo,189350.0,0.02
Total,mean,H,2005-02-15,2023-10-29 01:45:21.701624,False,cuyo,1.0,0.02
Total,sum,H,2005-02-15,2023-10-29 01:45:21.701624,False,cuyo,386300.0,0.02
gap_indigencia,mean,H,2005-02-15,2023-10-29 01:45:21.701624,False,cuyo,209990.0,0.02
gap_indigencia,median,H,2005-02-15,2023-10-29 01:45:21.701624,False,cuyo,154710.0,0.02
gap_pobreza,mean,H,2005-02-15,2023-10-29 01:45:21.701624,False,cuyo,32360.0,0.02
gap_pobreza,median,H,2005-02-15,2023-10-29 01:45:21.701624,False,cuyo,5055.0,0.02
CBA,mean,H,2005-02-15,2023-10-29 01:45:21.701624,False,gran_buenos_aires,88870.0,0.02
CBA,median,H,2005-02-15,2023-10-29 01:45:21.701624,False,gran_buenos_aires,80040.0,0.02
CBT,mean,H,2005-02-15,2023-10-29 01:45:21.701624,False,gran_buenos_aires,212710.0,0.02
CBT,median,H,2005-02-15,2023-10-29 01:45:21.701624,False,gran_buenos_aires,191570.0,0.02
CB_EQUIV,mean,H,2005-02-15,2023-10-29 01:45:21.701624,False,gran_buenos_aires,1.954,0.02
CB_EQUIV,median,H,2005-02-15,2023-10-29 01:45:21.701624,False,gran_buenos_aires,1.76,0.02
Indigencia,mean,H,2005-02-15,2023-10-29 01:45:21.701624,False,gran_buenos_aires,0.03,0.02
Indigencia,sum,H,2005-02-15,2023-10-29 01:45:21.701624,False,gran_buenos_aires,500.0,0.02
P47T_hogar,mean,H,2005-02-15,2023-10-29 01:45:21.701624,False,gran_buenos_aires,571890.0,0.02
P47T_hogar,median,H,2005-02-15,2023-10-29 01:45:21.701624,False,gran_buenos_aires,491960.0,0.02
P47T_hogar,q10,H,2005-02-15,2023-10-29 01:45:21.701624,False,gran_buenos_aires,148260.0,0.02
P47T_hogar,q25,H,2005-02-15,2023-10-29 01:45:21.701624,False,gran_buenos_aires,233170.0,0.02
P47T_hogar,q75,H,2005-02-15,2023-10-29 01:45:21.701624,False,gran_buenos_aires,820900.0,0.02
P47T_hogar,q90,H,2005-02-15,2023-10-29 01:45:21.701624,False,gran_buenos_aires,1167380.0,0.02
Pobreza,mean,H,2005-02-15,2023-10-29 01:45:21.701624,False,gran_buenos_aires,0.0991,0.02
Pobreza,sum,H,2005-02-15,2023-10-29 01:45:21.701624,False,gran_buenos_aires,1650.0,0.02
Total,mean,H,2005-02-15,2023-10-29 01:45:21.701624,False,gran_buenos_aires,1.0,0.02
Total,sum,H,2005-02-15,2023-10-29 01:45:21.701624,False,gran_buenos_aires,16650.0,0.02
gap_indigencia,mean,H,2005-02-15,2023-10-29 01:45:21.701624,False,gran_buenos_aires,483020.0,0.02
gap_indigencia,median,H,2005-02-15,2023-10-29 01:45:21.701624,False,gran_buenos_aires,381920.0,0.02
gap_pobreza,mean,H,2005-02-15,2023-10-29 01:45:21.701624,False,gran_buenos_aires,359180.0,0.02
gap_pobreza,median,H,2005-02-15,2023-10-29 01:45:21.701624,False,gran_buenos_aires,258480.0,0.02
CBA,mean,H,2005-02-15,2023-10-29 01:45:21.701624,False,noreste,119860.0,0.02
CBA,median,H,2005-02-15,2023-10-29 01:45:21.701624,False,noreste,107460.0,0.02
CBT,mean,H,2005-02-15,2023-10-29 01:45:21.701624,False,noreste,268560.0,0.02
CBT,median,H,2005-02-15,2023-10-29 01:45:21.701624,False,noreste,240780.0,0.02
CB_EQUIV,mean,H,2005-02-15,2023-10-29 01:45:21.701624,False,noreste,2.945,0.02
CB_EQUIV,median,H,2005-02-15,2023-10-29 01:45:21.701624,False,noreste,2.64,0.02
Indigencia,mean,H,2005-02-15,2023-10-29 01:45:21.701624,False,noreste,0.3353,0.02
Indigencia,sum,H,2005-02-15,2023-10-29 01:45:21.701624,False,noreste,206900.0,0.02
P47T_hogar,mean,H,2005-02-15,2023-10-29 01:45:21.701624,False,noreste,239220.0,0.02
P47T_hogar,median,H,2005-02-15,2023-10-29 01:45:21.701624,False,noreste,174190.0,0.02
P47T_hogar,q10,H,2005-02-15,2023-10-29 01:45:21.701624,False,noreste,14800.0,0.02
P47T_hogar,q25,H,2005-02-15,2023-10-29 01:45:21.701624,False,noreste,74900.0,0.02
P47T_hogar,q75,H,2005-02-15,2023-10-29 01:45:21.701624,False,noreste,311470.0,0.02
P47T_hogar,q90,H,2005-02-15,2023-10-29 01:45:21.701624,False,noreste,515150.0,0.02
Pobreza,mean,H,2005-02-15,2023-10-29 01:45:21.701624,False,noreste,0.6177,0.02
Pobreza,sum,H,2005-02-15,2023-10-29 01:45:21.701624,False,noreste,381200.0,0.02
Total,mean,H,2005-02-15,2023-10-29 01:45:21.701624,False,noreste,1.0,0.02
Total,sum,H,2005-02-15,2023-10-29 01:45:21.701624,False,noreste,617100.0,0.02
gap_indigencia,mean,H,2005-02-15,2023-10-29 01:45:21.701624,False,noreste,119360.0,0.02
gap_indigencia,median,H,2005-02-15,2023-10-29 01:45:21.701624,False,noreste,64240.0,0.02
gap_pobreza,mean,H,2005-02-15,2023-10-29 01:45:21.701624,False,noreste,-29340.0,0.02
gap_pobreza,median,H,2005-02-15,2023-10-29 01:45:21.701624,False,noreste,-53610.0,0.02
CBA,mean,H,2005-02-15,2023-10-29 01:45:21.701624,False,noroeste,126940.0,0.02
CBA,median,H,2005-02-15,2023-10-29 01:45:21.701624,False,noroeste,114580.0,0.02
CBT,mean,H,2005-02-15,2023-10-29 01:45:21.701624,False,noroeste,281960.0,0.02
CBT,median,H,2005-02-15,2023-10-29 01:45:21.701624,False,noroeste,254500.0,0.02
CB_EQUIV,mean,H,2005-02-15,2023-10-29 01:45:21.701624,False,noroeste,3.213,0.02
CB_EQUIV,median,H,2005-02-15,2023-10-29 01:45:21.701624,False,noroeste,2.9,0.02
Indigencia,mean,H,2005-02-15,2023-10-29 01:45:21.701624,False,noroeste,0.3244,0.02
Indigencia,sum,H,2005-02-15,2023-10-29 01:45:21.701624,False,noroeste,179550.0,0.02
P47T_hogar,mean,H,2005-02-15,2023-10-29 01:45:21.701624,False,noroeste,252700.0,0.02
P47T_hogar,median,H,2005-02-15,2023-10-29 01:45:21.701624,False,noroeste,194970.0,0.02
P47T_hogar,q10,H,2005-02-15,2023-10-29 01:45:21.701624,False,noroeste,14460.0,0.02
P47T_hogar,q25,H,2005-02-15,2023-10-29 01:45:21.701624,False,noroeste,74290.0,0.02
P47T_hogar,q75,H,2005-02-15,2023-10-29 01:45:21.701624,False,noroeste,343200.0,0.02
P47T_hogar,q90,H,2005-02-15,2023-10-29 01:45:21.701624,False,noroeste,553510.0,0.02
Pobreza,mean,H,2005-02-15,2023-10-29 01:45:21.701624,False,noroeste,0.6083,0.02
Pobreza,sum,H,2005-02-15,2023-10-29 01:45:21.701624,False,noroeste,336750.0,0.02
Total,mean,H,2005-02-15,2023-10-29 01:45:21.701624,False,noroeste,1.0,0.02
Total,sum,H,2005-02-15,2023-10-29 01:45:21.701624,False,noroeste,553550.0,0.02
gap_indigencia,mean,H,2005-02-15,2023-10-29 01:45:21.701624,False,noroeste,125760.0,0.02
gap_indigencia,median,H,2005-02-15,2023-10-29 01:45:21.701624,False,noroeste,69240.0,0.02
gap_pobreza,mean,H,2005-02-15,2023-10-29 01:45:21.701624,False,noroeste,-29260.0,0.02
gap_pobreza,median,H,2005-02-15,2023-10-29 01:45:21.701624,False,noroeste,-50220.0,0.02
CBA,mean,H,2005-02-15,2023-10-29 01:45:21.701624,False,pampeana,111910.0,0.02
CBA,median,H,2005-02-15,2023-10-29 01:45:21.701624,False,pampeana,103210.0,0.02
CBT,mean,H,2005-02-15,2023-10-29 01:45:21.701624,False,pampeana,267770.0,0.02
CBT,median,H,2005-02-15,2023-10-29 01:45:21.701624,False,pampeana,246940.0,0.02
CB_EQUIV,mean,H,2005-02-15,2023-10-29 01:45:21.701624,False,pampeana,2.483,0.02
CB_EQUIV,median,H,2005-02-15,2023-10-29 01:45:21.701624,False,pampeana,2.29,0.02
Indigencia,mean,H,2005-02-15,2023-10-29 01:45:21.701624,False,pampeana,0.1079,0.02
Indigencia,sum,H,2005-02-15,2023-10-29 01:45:21.701624,False,pampeana,240950.0,0.02
P47T_hogar,mean,H,2005-02-15,2023-10-29 01:45:21.701624,False,pampeana,379820.0,0.02
P47T_hogar,median,H,2005-02-15,2023-10-29 01:45:21.701624,False,pampeana,310250.0,0.02
P47T_hogar,q10,H,2005-02-15,2023-10-29 01:45:21.701624,False,pampeana,95710.0,0.02
P47T_hogar,q25,H,2005-02-15,2023-10-29 01:45:21.701624,False,pampeana,170230.0,0.02
P47T_hogar,q75,H,2005-02-15,2023-10-29 01:45:21.701624,False,pampeana,512170.0,0.02
P47T_hogar,q90,H,2005-02-15,2023-10-29 01:45:21.701624,False,pampeana,712250.0,0.02
Pobreza,mean,H,2005-02-15,2023-10-29 01:45:21.701624,False,pampeana,0.3347,0.02
Pobreza,sum,H,2005-02-15,2023-10-29 01:45:21.701624,False,pampeana,747450.0,0.02
Total,mean,H,2005-02-15,2023-10-29 01:45:21.701624,False,pampeana,1.0,0.02
Total,sum,H,2005-02-15,2023-10-29 01:45:21.701624,False,pampeana,2232950.0,0.02
gap_indigencia,mean,H,2005-02-15,2023-10-29 01:45:21.701624,False,pampeana,267910.0,0.02
gap_indigencia,median,H,2005-02-15,2023-10-29 01:45:21.701624,False,pampeana,201210.0,0.02
gap_pobreza,mean,H,2005-02-15,2023-10-29 01:45:21.701624,False,pampeana,112060.0,0.02
gap_pobreza,median,H,2005-02-15,2023-10-29 01:45:21.701624,False,pampeana,76010.0,0.02
CBA,mean,H,2005-02-15,2023-10-29 01:45:21.701624,False,patagonia,122280.0,0.02
CBA,median,H,2005-02-15,2023-10-29 01:45:21.701624,False,patagonia,112290.0,0.02
CBT,mean,H,2005-02-15,2023-10-29 01:45:21.701624,False,patagonia,332210.0,0.02
CBT,median,H,2005-02-15,2023-10-29 01:45:21.701624,False,patagonia,305070.0,0.02
CB_EQUIV,mean,H,2005-02-15,2023-10-29 01:45:21.701624,False,patagonia,2.603,0.02
CB_EQUIV,median,H,2005-02-15,2023-10-29 01:45:21.701624,False,patagonia,2.39,0.02
Indigencia,mean,H,2005-02-15,2023-10-29 01:45:21.701624,False,patagonia,0.1069,0.02
Indigencia,sum,H,2005-02-15,2023-10-29 01:45:21.701624,False,patagonia,37200.0,0.02
P47T_hogar,mean,H,2005-02-15,2023-10-29 01:45:21.701624,False,patagonia,580540.0,0.02
P47T_hogar,median,H,2005-02-15,2023-10-29 01:45:21.701624,False,patagonia,467030.0,0.02
P47T_hogar,q10,H,2005-02-15,2023-10-29 01:45:21.701624,False,patagonia,86760.0,0.02
P47T_hogar,q25,H,2005-02-15,2023-10-29 01:45:21.701624,False,patagonia,229640.0,0.02
P47T_hogar,q75,H,2005-02-15,2023-10-29 01:45:21.701624,False,patagonia,778200.0,0.02
P47T_hogar,q90,H,2005-02-15,2023-10-29 01:45:21.701624,False,patagonia,1177690.0,0.02
Pobreza,mean,H,2005-02-15,2023-10-29 01:45:21.701624,False,patagonia,0.2818,0.02
Pobreza,sum,H,2005-02-15,2023-10-29 01:45:21.701624,False,patagonia,98050.0,0.02
Total,mean,H,2005-02-15,2023-10-29 01:45:21.701624,False,patagonia,1.0,0.02
Total,sum,H,2005-02-15,2023-10-29 01:45:21.701624,False,patagonia,348000.0,0.02
gap_indigencia,mean,H,2005-02-15,2023-10-29 01:45:21.701624,False,patagonia,458260.0,0.02
gap_indigencia,median,H,2005-02-15,2023-10-29 01:45:21.701624,False,patagonia,336120.0,0.02
gap_pobreza,mean,H,2005-02-15,2023-10-29 01:45:21.701624,False,patagonia,248330.0,0.02
gap_pobreza,median,H,2005-02-15,2023-10-29 01:45:21.701624,False,patagonia,160660.0,0.02
CBA,mean,H,2005-05-15,2023-10-29 01:47:58.804317,False,cuyo,114750.0,0.02
CBA,median,H,2005-05-15,2023-10-29 01:47:58.804317,False,cuyo,104980.0,0.02
CBT,mean,H,2005-05-15,2023-10-29 01:47:58.804317,False,cuyo,292390.0,0.02
CBT,median,H,2005-05-15,2023-10-29 01:47:58.804317,False,cuyo,267480.0,0.02
CB_EQUIV,mean,H,2005-05-15,2023-10-29 01:47:58.804317,False,cuyo,2.831,0.02
CB_EQUIV,median,H,2005-05-15,2023-10-29 01:47:58.804317,False,cuyo,2.59,0.02
Indigencia,mean,H,2005-05-15,2023-10-29 01:47:58.804317,False,cuyo,0.1815,0.02
Indigencia,sum,H,2005-05-15,2023-10-29 01:47:58.804317,False,cuyo,70100.0,0.02
P47T_hogar,mean,H,2005-05-15,2023-10-29 01:47:58.804317,False,cuyo,294420.0,0.02
P47T_hogar,median,H,2005-05-15,2023-10-29 01:47:58.804317,False,cuyo,244690.0,0.02
P47T_hogar,q10,H,2005-05-15,2023-10-29 01:47:58.804317,False,cuyo,63220.0,0.02
P47T_hogar,q25,H,2005-05-15,2023-10-29 01:47:58.804317,False,cuyo,126810.0,0.02
P47T_hogar,q75,H,2005-05-15,2023-10-29 01:47:58.804317,False,cuyo,397460.0,0.02
P47T_hogar,q90,H,2005-05-15,2023-10-29 01:47:58.804317,False,cuyo,576620.0,0.02
Pobreza,mean,H,2005-05-15,2023-10-29 01:47:58.804317,False,cuyo,0.5141,0.02
Pobreza,sum,H,2005-05-15,2023-10-29 01:47:58.804317,False,cuyo,198600.0,0.02
Total,mean,H,2005-05-15,2023-10-29 01:47:58.804317,False,cuyo,1.0,0.02
Total,sum,H,2005-05-15,2023-10-29 01:47:58.804317,False,cuyo,386300.0,0.02
gap_indigencia,mean,H,2005-05-15,2023-10-29 01:47:58.804317,False,cuyo,179670.0,0.02
gap_indigencia,median,H,2005-05-15,2023-10-29 01:47:58.804317,False,cuyo,135895.0,0.02
gap_pobreza,mean,H,2005-05-15,2023-10-29 01:47:58.804317,False,cuyo,2030.0,0.02
gap_pobreza,median,H,2005-05-15,2023-10-29 01:47:58.804317,False,cuyo,-8865.0,0.02
CBA,mean,H,2005-05-15,2023-10-29 01:47:58.804317,False,gran_buenos_aires,88870.0,0.02
CBA,median,H,2005-05-15,2023-10-29 01:47:58.804317,False,gran_buenos_aires,80040.0,0.02
CBT,mean,H,2005-05-15,2023-10-29 01:47:58.804317,False,gran_buenos_aires,212710.0,0.02
CBT,median,H,2005-05-15,2023-10-29 01:47:58.804317,False,gran_buenos_aires,191570.0,0.02
CB_EQUIV,mean,H,2005-05-15,2023-10-29 01:47:58.804317,False,gran_buenos_aires,1.954,0.02
CB_EQUIV,median,H,2005-05-15,2023-10-29 01:47:58.804317,False,gran_buenos_aires,1.76,0.02
Indigencia,mean,H,2005-05-15,2023-10-29 01:47:58.804317,False,gran_buenos_aires,0.018,0.02
Indigencia,sum,H,2005-05-15,2023-10-29 01:47:58.804317,False,gran_buenos_aires,300.0,0.02
P47T_hogar,mean,H,2005-05-15,2023-10-29 01:47:58.804317,False,gran_buenos_aires,512510.0,0.02
P47T_hogar,median,H,2005-05-15,2023-10-29 01:47:58.804317,False,gran_buenos_aires,428670.0,0.02
P47T_hogar,q10,H,2005-05-15,2023-10-29 01:47:58.804317,False,gran_buenos_aires,150180.0,0.02
P47T_hogar,q25,H,2005-05-15,2023-10-29 01:47:58.804317,False,gran_buenos_aires,257660.0,0.02
P47T_hogar,q75,H,2005-05-15,2023-10-29 01:47:58.804317,False,gran_buenos_aires,690910.0,0.02
P47T_hogar,q90,H,2005-05-15,2023-10-29 01:47:58.804317,False,gran_buenos_aires,986680.0,0.02
Pobreza,mean,H,2005-05-15,2023-10-29 01:47:58.804317,False,gran_buenos_aires,0.1291,0.02
Pobreza,sum,H,2005-05-15,2023-10-29 01:47:58.804317,False,gran_buenos_aires,2150.0,0.02
Total,mean,H,2005-05-15,2023-10-29 01:47:58.804317,False,gran_buenos_aires,1.0,0.02
Total,sum,H,2005-05-15,2023-10-29 01:47:58.804317,False,gran_buenos_aires,16650.0,0.02
gap_indigencia,mean,H,2005-05-15,2023-10-29 01:47:58.804317,False,gran_buenos_aires,423640.0,0.02
gap_indigencia,median,H,2005-05-15,2023-10-29 01:47:58.804317,False,gran_buenos_aires,343180.0,0.02
gap_pobreza,mean,H,2005-05-15,2023-10-29 01:47:58.804317,False,gran_buenos_aires,299800.0,0.02
gap_pobreza,median,H,2005-05-15,2023-10-29 01:47:58.804317,False,gran_buenos_aires,229240.0,0.02
CBA,mean,H,2005-05-15,2023-10-29 01:47:58.804317,False,noreste,119860.0,0.02
CBA,median,H,2005-05-15,2023-10-29 01:47:58.804317,False,noreste,107460.0,0.02
CBT,mean,H,2005-05-15,2023-10-29 01:47:58.804317,False,noreste,268560.0,0.02
CBT,median,H,2005-05-15,2023-10-29 01:47:58.804317,False,noreste,240780.0,0.02
CB_EQUIV,mean,H,2005-05-15,2023-10-29 01:47:58.804317,False,noreste,2.945,0.02
CB_EQUIV,median,H,2005-05-15,2023-10-29 01:47:58.804317,False,noreste,2.64,0.02
Indigencia,mean,H,2005-05-15,2023-10-29 01:47:58.804317,False,noreste,0.3468,0.02
Indigencia,sum,H,2005-05-15,2023-10-29 01:47:58.804317,False,noreste,214000.0,0.02
P47T_hogar,mean,H,2005-05-15,2023-10-29 01:47:58.804317,False,noreste,210400.0,0.02
P47T_hogar,median,H,2005-05-15,2023-10-29 01:47:58.804317,False,noreste,158860.0,0.02
P47T_hogar,q10,H,2005-05-15,2023-10-29 01:47:58.804317,False,noreste,25150.0,0.02
P47T_hogar,q25,H,2005-05-15,2023-10-29 01:47:58.804317,False,noreste,72280.0,0.02
P47T_hogar,q75,H,2005-05-15,2023-10-29 01:47:58.804317,False,noreste,272660.0,0.02
P47T_hogar,q90,H,2005-05-15,2023-10-29 01:47:58.804317,False,noreste,458500.0,0.02
Pobreza,mean,H,2005-05-15,2023-10-29 01:47:58.804317,False,noreste,0.6616,0.02
Pobreza,sum,H,2005-05-15,2023-10-29 01:47:58.804317,False,noreste,408300.0,0.02
Total,mean,H,2005-05-15,2023-10-29 01:47:58.804317,False,noreste,1.0,0.02
Total,sum,H,2005-05-15,2023-10-29 01:47:58.804317,False,noreste,617100.0,0.02
gap_indigencia,mean,H,2005-05-15,2023-10-29 01:47:58.804317,False,noreste,90540.0,0.02
gap_indigencia,median,H,2005-05-15,2023-10-29 01:47:58.804317,False,noreste,48480.0,0.02
gap_pobreza,mean,H,2005-05-15,2023-10-29 01:47:58.804317,False,noreste,-58160.0,0.02
gap_pobreza,median,H,2005-05-15,2023-10-29 01:47:58.804317,False,noreste,-70010.0,0.02
CBA,mean,H,2005-05-15,2023-10-29 01:47:58.804317,False,noroeste,126940.0,0.02
CBA,median,H,2005-05-15,2023-10-29 01:47:58.804317,False,noroeste,114580.0,0.02
CBT,mean,H,2005-05-15,2023-10-29 01:47:58.804317,False,noroeste,281960.0,0.02
CBT,median,H,2005-05-15,2023-10-29 01:47:58.804317,False,noroeste,254500.0,0.02
CB_EQUIV,mean,H,2005-05-15,2023-10-29 01:47:58.804317,False,noroeste,3.213,0.02
CB_EQUIV,median,H,2005-05-15,2023-10-29 01:47:58.804317,False,noroeste,2.9,0.02
Indigencia,mean,H,2005-05-15,2023-10-29 01:47:58.804317,False,noroeste,0.3359,0.02
Indigencia,sum,H,2005-05-15,2023-10-29 01:47:58.804317,False,noroeste,185950.0,0.02
P47T_hogar,mean,H,2005-05-15,2023-10-29 01:47:58.804317,False,noroeste,230640.0,0.02
P47T_hogar,median,H,2005-05-15,2023-10-29 01:47:58.804317,False,noroeste,174190.0,0.02
P47T_hogar,q10,H,2005-05-15,2023-10-29 01:47:58.804317,False,noroeste,25150.0,0.02
P47T_hogar,q25,H,2005-05-15,2023-10-29 01:47:58.804317,False,noroeste,72600.0,0.02
P47T_hogar,q75,H,2005-05-15,2023-10-29 01:47:58.804317,False,noroeste,300260.0,0.02
P47T_hogar,q90,H,2005-05-15,2023-10-29 01:47:58.804317,False,noroeste,494040.0,0.02
Pobreza,mean,H,2005-05-15,2023-10-29 01:47:58.804317,False,noroeste,0.6524,0.02
Pobreza,sum,H,2005-05-15,2023-10-29 01:47:58.804317,False,noroeste,361150.0,0.02
Total,mean,H,2005-05-15,2023-10-29 01:47:58.804317,False,noroeste,1.0,0.02
Total,sum,H,2005-05-15,2023-10-29 01:47:58.804317,False,noroeste,553550.0,0.02
gap_indigencia,mean,H,2005-05-15,2023-10-29 01:47:58.804317,False,noroeste,103690.0,0.02
gap_indigencia,median,H,2005-05-15,2023-10-29 01:47:58.804317,False,noroeste,55960.0,0.02
gap_pobreza,mean,H,2005-05-15,2023-10-29 01:47:58.804317,False,noroeste,-51330.0,0.02
gap_pobreza,median,H,2005-05-15,2023-10-29 01:47:58.804317,False,noroeste,-67580.0,0.02
CBA,mean,H,2005-05-15,2023-10-29 01:47:58.804317,False,pampeana,111910.0,0.02
CBA,median,H,2005-05-15,2023-10-29 01:47:58.804317,False,pampeana,103210.0,0.02
CBT,mean,H,2005-05-15,2023-10-29 01:47:58.804317,False,pampeana,267770.0,0.02
CBT,median,H,2005-05-15,2023-10-29 01:47:58.804317,False,pampeana,246940.0,0.02
CB_EQUIV,mean,H,2005-05-15,2023-10-29 01:47:58.804317,False,pampeana,2.483,0.02
CB_EQUIV,median,H,2005-05-15,2023-10-29 01:47:58.804317,False,pampeana,2.29,0.02
Indigencia,mean,H,2005-05-15,2023-10-29 01:47:58.804317,False,pampeana,0.1183,0.02
Indigencia,sum,H,2005-05-15,2023-10-29 01:47:58.804317,False,pampeana,264050.0,0.02
P47T_hogar,mean,H,2005-05-15,2023-10-29 01:47:58.804317,False,pampeana,356980.0,0.02
P47T_hogar,median,H,2005-05-15,2023-10-29 01:47:58.804317,False,pampeana,277010.0,0.02
P47T_hogar,q10,H,2005-05-15,2023-10-29 01:47:58.804317,False,pampeana,83360.0,0.02
P47T_hogar,q25,H,2005-05-15,2023-10-29 01:47:58.804317,False,pampeana,165040.0,0.02
P47T_hogar,q75,H,2005-05-15,2023-10-29 01:47:58.804317,False,pampeana,460810.0,0.02
P47T_hogar,q90,H,2005-05-15,2023-10-29 01:47:58.804317,False,pampeana,661890.0,0.02
