observable,sintetico,base,Q,timestamp,AGLOSI,Region,valor,frac
Indigencia,sum,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,gran_buenos_aires,150.0,0.02
P47T_hogar,mean,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,gran_buenos_aires,67440.0,0.02
P47T_hogar,median,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,gran_buenos_aires,27580.0,0.02
P47T_hogar,q10,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,gran_buenos_aires,5520.0,0.02
P47T_hogar,q25,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,gran_buenos_aires,13790.0,0.02
P47T_hogar,q75,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,gran_buenos_aires,101160.0,0.02
P47T_hogar,q90,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,gran_buenos_aires,145300.0,0.02
Pobreza,mean,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,gran_buenos_aires,1.0,0.02
Pobreza,sum,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,gran_buenos_aires,150.0,0.02
Total,mean,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,gran_buenos_aires,1.0,0.02
Total,sum,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,gran_buenos_aires,150.0,0.02
gap_indigencia,mean,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,gran_buenos_aires,-34890.0,0.02
gap_indigencia,median,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,gran_buenos_aires,-18810.0,0.02
gap_pobreza,mean,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,gran_buenos_aires,-177460.0,0.02
gap_pobreza,median,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,gran_buenos_aires,-192650.0,0.02
CBA,mean,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,noreste,145480.0,0.02
CBA,median,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,noreste,133920.0,0.02
CBT,mean,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,noreste,325960.0,0.02
CBT,median,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,noreste,300060.0,0.02
CB_EQUIV,mean,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,noreste,3.574,0.02
CB_EQUIV,median,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,noreste,3.29,0.02
Indigencia,mean,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,noreste,1.0,0.02
Indigencia,sum,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,noreste,106650.0,0.02
P47T_hogar,mean,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,noreste,70030.0,0.02
P47T_hogar,median,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,noreste,50210.0,0.02
P47T_hogar,q10,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,noreste,0.0,0.02
P47T_hogar,q25,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,noreste,0.0,0.02
P47T_hogar,q75,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,noreste,123310.0,0.02
P47T_hogar,q90,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,noreste,170230.0,0.02
Pobreza,mean,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,noreste,1.0,0.02
Pobreza,sum,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,noreste,106650.0,0.02
Total,mean,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,noreste,1.0,0.02
Total,sum,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,noreste,106650.0,0.02
gap_indigencia,mean,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,noreste,-75450.0,0.02
gap_indigencia,median,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,noreste,-64730.0,0.02
gap_pobreza,mean,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,noreste,-255930.0,0.02
gap_pobreza,median,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,noreste,-233130.0,0.02
CBA,mean,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,noroeste,152660.0,0.02
CBA,median,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,noroeste,140065.0,0.02
CBT,mean,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,noroeste,339070.0,0.02
CBT,median,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,noroeste,311110.0,0.02
CB_EQUIV,mean,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,noroeste,3.864,0.02
CB_EQUIV,median,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,noroeste,3.545,0.02
Indigencia,mean,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,noroeste,1.0,0.02
Indigencia,sum,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,noroeste,103300.0,0.02
P47T_hogar,mean,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,noroeste,73700.0,0.02
P47T_hogar,median,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,noroeste,55060.0,0.02
P47T_hogar,q10,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,noroeste,0.0,0.02
P47T_hogar,q25,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,noroeste,0.0,0.02
P47T_hogar,q75,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,noroeste,116330.0,0.02
P47T_hogar,q90,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,noroeste,182400.0,0.02
Pobreza,mean,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,noroeste,1.0,0.02
Pobreza,sum,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,noroeste,103300.0,0.02
Total,mean,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,noroeste,1.0,0.02
Total,sum,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,noroeste,103300.0,0.02
gap_indigencia,mean,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,noroeste,-78950.0,0.02
gap_indigencia,median,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,noroeste,-68350.0,0.02
gap_pobreza,mean,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,noroeste,-265370.0,0.02
gap_pobreza,median,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,noroeste,-245730.0,0.02
CBA,mean,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,pampeana,137140.0,0.02
CBA,median,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,pampeana,124390.0,0.02
CBT,mean,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,pampeana,328130.0,0.02
CBT,median,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,pampeana,297620.0,0.02
CB_EQUIV,mean,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,pampeana,3.043,0.02
CB_EQUIV,median,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,pampeana,2.76,0.02
Indigencia,mean,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,pampeana,1.0,0.02
Indigencia,sum,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,pampeana,108100.0,0.02
P47T_hogar,mean,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,pampeana,58160.0,0.02
P47T_hogar,median,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,pampeana,21900.0,0.02
P47T_hogar,q10,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,pampeana,0.0,0.02
P47T_hogar,q25,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,pampeana,0.0,0.02
P47T_hogar,q75,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,pampeana,100220.0,0.02
P47T_hogar,q90,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,pampeana,170230.0,0.02
Pobreza,mean,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,pampeana,1.0,0.02
Pobreza,sum,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,pampeana,108100.0,0.02
Total,mean,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,pampeana,1.0,0.02
Total,sum,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,pampeana,108100.0,0.02
gap_indigencia,mean,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,pampeana,-78980.0,0.02
gap_indigencia,median,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,pampeana,-68960.0,0.02
gap_pobreza,mean,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,pampeana,-269970.0,0.02
gap_pobreza,median,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,pampeana,-253350.0,0.02
CBA,mean,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,patagonia,127860.0,0.02
CBA,median,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,patagonia,109705.0,0.02
CBT,mean,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,patagonia,347370.0,0.02
CBT,median,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,patagonia,298045.0,0.02
CB_EQUIV,mean,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,patagonia,2.721,0.02
CB_EQUIV,median,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,patagonia,2.335,0.02
Indigencia,mean,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,patagonia,1.0,0.02
Indigencia,sum,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,patagonia,21500.0,0.02
P47T_hogar,mean,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,patagonia,42180.0,0.02
P47T_hogar,median,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,patagonia,0.0,0.02
P47T_hogar,q10,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,patagonia,0.0,0.02
P47T_hogar,q25,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,patagonia,0.0,0.02
P47T_hogar,q75,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,patagonia,72600.0,0.02
P47T_hogar,q90,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,patagonia,142120.0,0.02
Pobreza,mean,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,patagonia,1.0,0.02
Pobreza,sum,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,patagonia,21500.0,0.02
Total,mean,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,patagonia,1.0,0.02
Total,sum,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,patagonia,21500.0,0.02
gap_indigencia,mean,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,patagonia,-85680.0,0.02
gap_indigencia,median,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,patagonia,-77270.0,0.02
gap_pobreza,mean,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,patagonia,-305190.0,0.02
gap_pobreza,median,Hi,2009-02-15,2023-10-29 02:49:21.340122,False,patagonia,-273150.0,0.02
CBA,mean,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,cuyo,126750.0,0.02
CBA,median,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,cuyo,112270.0,0.02
CBT,mean,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,cuyo,322960.0,0.02
CBT,median,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,cuyo,286070.0,0.02
CB_EQUIV,mean,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,cuyo,3.127,0.02
CB_EQUIV,median,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,cuyo,2.77,0.02
Indigencia,mean,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,cuyo,1.0,0.02
Indigencia,sum,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,cuyo,34450.0,0.02
P47T_hogar,mean,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,cuyo,59550.0,0.02
P47T_hogar,median,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,cuyo,34730.0,0.02
P47T_hogar,q10,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,cuyo,0.0,0.02
P47T_hogar,q25,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,cuyo,0.0,0.02
P47T_hogar,q75,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,cuyo,87290.0,0.02
P47T_hogar,q90,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,cuyo,163340.0,0.02
Pobreza,mean,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,cuyo,1.0,0.02
Pobreza,sum,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,cuyo,34450.0,0.02
Total,mean,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,cuyo,1.0,0.02
Total,sum,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,cuyo,34450.0,0.02
gap_indigencia,mean,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,cuyo,-67200.0,0.02
gap_indigencia,median,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,cuyo,-57550.0,0.02
gap_pobreza,mean,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,cuyo,-263400.0,0.02
gap_pobreza,median,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,cuyo,-240700.0,0.02
CBA,mean,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,gran_buenos_aires,118390.0,0.02
CBA,median,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,gran_buenos_aires,80490.0,0.02
CBT,mean,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,gran_buenos_aires,283360.0,0.02
CBT,median,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,gran_buenos_aires,192650.0,0.02
CB_EQUIV,mean,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,gran_buenos_aires,2.603,0.02
CB_EQUIV,median,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,gran_buenos_aires,1.77,0.02
Indigencia,mean,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,gran_buenos_aires,1.0,0.02
Indigencia,sum,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,gran_buenos_aires,150.0,0.02
P47T_hogar,mean,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,gran_buenos_aires,81170.0,0.02
P47T_hogar,median,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,gran_buenos_aires,69330.0,0.02
P47T_hogar,q10,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,gran_buenos_aires,13870.0,0.02
P47T_hogar,q25,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,gran_buenos_aires,34660.0,0.02
P47T_hogar,q75,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,gran_buenos_aires,121760.0,0.02
P47T_hogar,q90,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,gran_buenos_aires,153220.0,0.02
Pobreza,mean,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,gran_buenos_aires,1.0,0.02
Pobreza,sum,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,gran_buenos_aires,150.0,0.02
Total,mean,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,gran_buenos_aires,1.0,0.02
Total,sum,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,gran_buenos_aires,150.0,0.02
gap_indigencia,mean,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,gran_buenos_aires,-37220.0,0.02
gap_indigencia,median,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,gran_buenos_aires,-28180.0,0.02
gap_pobreza,mean,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,gran_buenos_aires,-202180.0,0.02
gap_pobreza,median,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,gran_buenos_aires,-192650.0,0.02
CBA,mean,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,noreste,143840.0,0.02
CBA,median,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,noreste,129850.0,0.02
CBT,mean,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,noreste,322290.0,0.02
CBT,median,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,noreste,290940.0,0.02
CB_EQUIV,mean,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,noreste,3.534,0.02
CB_EQUIV,median,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,noreste,3.1900000000000004,0.02
Indigencia,mean,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,noreste,1.0,0.02
Indigencia,sum,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,noreste,133650.0,0.02
P47T_hogar,mean,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,noreste,68370.0,0.02
P47T_hogar,median,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,noreste,56350.0,0.02
P47T_hogar,q10,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,noreste,0.0,0.02
P47T_hogar,q25,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,noreste,0.0,0.02
P47T_hogar,q75,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,noreste,104950.0,0.02
P47T_hogar,q90,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,noreste,160360.0,0.02
Pobreza,mean,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,noreste,1.0,0.02
Pobreza,sum,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,noreste,133650.0,0.02
Total,mean,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,noreste,1.0,0.02
Total,sum,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,noreste,133650.0,0.02
gap_indigencia,mean,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,noreste,-75480.0,0.02
gap_indigencia,median,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,noreste,-63940.0,0.02
gap_pobreza,mean,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,noreste,-253930.0,0.02
gap_pobreza,median,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,noreste,-229580.0,0.02
CBA,mean,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,noroeste,149590.0,0.02
CBA,median,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,noroeste,135920.0,0.02
CBT,mean,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,noroeste,332260.0,0.02
CBT,median,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,noroeste,301890.0,0.02
CB_EQUIV,mean,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,noroeste,3.786,0.02
CB_EQUIV,median,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,noroeste,3.44,0.02
Indigencia,mean,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,noroeste,1.0,0.02
Indigencia,sum,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,noroeste,109500.0,0.02
P47T_hogar,mean,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,noroeste,73220.0,0.02
P47T_hogar,median,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,noroeste,59000.0,0.02
P47T_hogar,q10,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,noroeste,0.0,0.02
P47T_hogar,q25,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,noroeste,0.0,0.02
P47T_hogar,q75,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,noroeste,113560.0,0.02
P47T_hogar,q90,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,noroeste,174200.0,0.02
Pobreza,mean,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,noroeste,1.0,0.02
Pobreza,sum,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,noroeste,109500.0,0.02
Total,mean,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,noroeste,1.0,0.02
Total,sum,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,noroeste,109500.0,0.02
gap_indigencia,mean,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,noroeste,-76370.0,0.02
gap_indigencia,median,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,noroeste,-64990.0,0.02
gap_pobreza,mean,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,noroeste,-259040.0,0.02
gap_pobreza,median,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,noroeste,-236070.0,0.02
CBA,mean,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,pampeana,135060.0,0.02
CBA,median,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,pampeana,118530.0,0.02
CBT,mean,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,pampeana,323140.0,0.02
CBT,median,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,pampeana,283600.0,0.02
CB_EQUIV,mean,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,pampeana,2.997,0.02
CB_EQUIV,median,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,pampeana,2.63,0.02
Indigencia,mean,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,pampeana,1.0,0.02
Indigencia,sum,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,pampeana,133600.0,0.02
P47T_hogar,mean,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,pampeana,61520.0,0.02
P47T_hogar,median,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,pampeana,26340.0,0.02
P47T_hogar,q10,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,pampeana,0.0,0.02
P47T_hogar,q25,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,pampeana,0.0,0.02
P47T_hogar,q75,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,pampeana,104950.0,0.02
P47T_hogar,q90,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,pampeana,172450.0,0.02
Pobreza,mean,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,pampeana,1.0,0.02
Pobreza,sum,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,pampeana,133600.0,0.02
Total,mean,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,pampeana,1.0,0.02
Total,sum,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,pampeana,133600.0,0.02
gap_indigencia,mean,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,pampeana,-73530.0,0.02
gap_indigencia,median,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,pampeana,-59040.0,0.02
gap_pobreza,mean,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,pampeana,-261620.0,0.02
gap_pobreza,median,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,pampeana,-240490.0,0.02
CBA,mean,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,patagonia,128260.0,0.02
CBA,median,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,patagonia,109235.0,0.02
CBT,mean,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,patagonia,348470.0,0.02
CBT,median,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,patagonia,296770.0,0.02
CB_EQUIV,mean,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,patagonia,2.73,0.02
CB_EQUIV,median,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,patagonia,2.325,0.02
Indigencia,mean,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,patagonia,1.0,0.02
Indigencia,sum,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,patagonia,21400.0,0.02
P47T_hogar,mean,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,patagonia,38320.0,0.02
P47T_hogar,median,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,patagonia,0.0,0.02
P47T_hogar,q10,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,patagonia,0.0,0.02
P47T_hogar,q25,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,patagonia,0.0,0.02
P47T_hogar,q75,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,patagonia,52580.0,0.02
P47T_hogar,q90,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,patagonia,124080.0,0.02
Pobreza,mean,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,patagonia,1.0,0.02
Pobreza,sum,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,patagonia,21400.0,0.02
Total,mean,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,patagonia,1.0,0.02
Total,sum,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,patagonia,21400.0,0.02
gap_indigencia,mean,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,patagonia,-89950.0,0.02
gap_indigencia,median,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,patagonia,-83160.0,0.02
gap_pobreza,mean,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,patagonia,-310150.0,0.02
gap_pobreza,median,Hi,2009-05-15,2023-10-29 02:54:32.306370,False,patagonia,-275165.0,0.02
CBA,mean,Hi,2009-08-15,2023-10-29 02:59:43.033110,False,cuyo,133860.0,0.02
CBA,median,Hi,2009-08-15,2023-10-29 02:59:43.033110,False,cuyo,119970.0,0.02
CBT,mean,Hi,2009-08-15,2023-10-29 02:59:43.033110,False,cuyo,341070.0,0.02
CBT,median,Hi,2009-08-15,2023-10-29 02:59:43.033110,False,cuyo,305700.0,0.02
CB_EQUIV,mean,Hi,2009-08-15,2023-10-29 02:59:43.033110,False,cuyo,3.303,0.02
CB_EQUIV,median,Hi,2009-08-15,2023-10-29 02:59:43.033110,False,cuyo,2.96,0.02
Indigencia,mean,Hi,2009-08-15,2023-10-29 02:59:43.033110,False,cuyo,1.0,0.02
Indigencia,sum,Hi,2009-08-15,2023-10-29 02:59:43.033110,False,cuyo,33350.0,0.02
P47T_hogar,mean,Hi,2009-08-15,2023-10-29 02:59:43.033110,False,cuyo,64520.0,0.02
P47T_hogar,median,Hi,2009-08-15,2023-10-29 02:59:43.033110,False,cuyo,50210.0,0.02
P47T_hogar,q10,Hi,2009-08-15,2023-10-29 02:59:43.033110,False,cuyo,0.0,0.02
P47T_hogar,q25,Hi,2009-08-15,2023-10-29 02:59:43.033110,False,cuyo,0.0,0.02
P47T_hogar,q75,Hi,2009-08-15,2023-10-29 02:59:43.033110,False,cuyo,102560.0,0.02
P47T_hogar,q90,Hi,2009-08-15,2023-10-29 02:59:43.033110,False,cuyo,160240.0,0.02
Pobreza,mean,Hi,2009-08-15,2023-10-29 02:59:43.033110,False,cuyo,1.0,0.02
Pobreza,sum,Hi,2009-08-15,2023-10-29 02:59:43.033110,False,cuyo,33350.0,0.02
Total,mean,Hi,2009-08-15,2023-10-29 02:59:43.033110,False,cuyo,1.0,0.02
Total,sum,Hi,2009-08-15,2023-10-29 02:59:43.033110,False,cuyo,33350.0,0.02
gap_indigencia,mean,Hi,2009-08-15,2023-10-29 02:59:43.033110,False,cuyo,-69340.0,0.02
gap_indigencia,median,Hi,2009-08-15,2023-10-29 02:59:43.033110,False,cuyo,-59800.0,0.02
gap_pobreza,mean,Hi,2009-08-15,2023-10-29 02:59:43.033110,False,cuyo,-276550.0,0.02
gap_pobreza,median,Hi,2009-08-15,2023-10-29 02:59:43.033110,False,cuyo,-249410.0,0.02
CBA,mean,Hi,2009-08-15,2023-10-29 02:59:43.033110,False,gran_buenos_aires,92540.0,0.02
CBA,median,Hi,2009-08-15,2023-10-29 02:59:43.033110,False,gran_buenos_aires,93225.0,0.02
CBT,mean,Hi,2009-08-15,2023-10-29 02:59:43.033110,False,gran_buenos_aires,221500.0,0.02
CBT,median,Hi,2009-08-15,2023-10-29 02:59:43.033110,False,gran_buenos_aires,223130.0,0.02
CB_EQUIV,mean,Hi,2009-08-15,2023-10-29 02:59:43.033110,False,gran_buenos_aires,2.035,0.02
CB_EQUIV,median,Hi,2009-08-15,2023-10-29 02:59:43.033110,False,gran_buenos_aires,2.05,0.02
Indigencia,mean,Hi,2009-08-15,2023-10-29 02:59:43.033110,False,gran_buenos_aires,1.0,0.02
