observable,sintetico,base,Q,timestamp,AGLOSI,valor,frac
P47T_hogar,q25,Hp,2012-05-15,2023-10-29 03:59:15.499334,False,109900.0,0.02
P47T_hogar,q75,Hp,2012-05-15,2023-10-29 03:59:15.499334,False,307720.0,0.02
P47T_hogar,q90,Hp,2012-05-15,2023-10-29 03:59:15.499334,False,404920.0,0.02
Pobreza,mean,Hp,2012-05-15,2023-10-29 03:59:15.499334,False,1.0,0.02
Pobreza,sum,Hp,2012-05-15,2023-10-29 03:59:15.499334,False,1063300.0,0.02
Total,mean,Hp,2012-05-15,2023-10-29 03:59:15.499334,False,1.0,0.02
Total,sum,Hp,2012-05-15,2023-10-29 03:59:15.499334,False,1063300.0,0.02
gap_indigencia,mean,Hp,2012-05-15,2023-10-29 03:59:15.499334,False,62970.0,0.02
gap_indigencia,median,Hp,2012-05-15,2023-10-29 03:59:15.499334,False,61190.0,0.02
gap_pobreza,mean,Hp,2012-05-15,2023-10-29 03:59:15.499334,False,-145650.0,0.02
gap_pobreza,median,Hp,2012-05-15,2023-10-29 03:59:15.499334,False,-115430.0,0.02
CBA,mean,Hp,2012-08-15,2023-10-29 04:04:22.830335,False,152100.0,0.02
CBA,median,Hp,2012-08-15,2023-10-29 04:04:22.830335,False,143420.0,0.02
CBT,mean,Hp,2012-08-15,2023-10-29 04:04:22.830335,False,358500.0,0.02
CBT,median,Hp,2012-08-15,2023-10-29 04:04:22.830335,False,337450.0,0.02
CB_EQUIV,mean,Hp,2012-08-15,2023-10-29 04:04:22.830335,False,3.593,0.02
CB_EQUIV,median,Hp,2012-08-15,2023-10-29 04:04:22.830335,False,3.38,0.02
Indigencia,mean,Hp,2012-08-15,2023-10-29 04:04:22.830335,False,0.3076,0.02
Indigencia,sum,Hp,2012-08-15,2023-10-29 04:04:22.830335,False,313100.0,0.02
P47T_hogar,mean,Hp,2012-08-15,2023-10-29 04:04:22.830335,False,206440.0,0.02
P47T_hogar,median,Hp,2012-08-15,2023-10-29 04:04:22.830335,False,184880.0,0.02
P47T_hogar,q10,Hp,2012-08-15,2023-10-29 04:04:22.830335,False,0.0,0.02
P47T_hogar,q25,Hp,2012-08-15,2023-10-29 04:04:22.830335,False,85300.0,0.02
P47T_hogar,q75,Hp,2012-08-15,2023-10-29 04:04:22.830335,False,310790.0,0.02
P47T_hogar,q90,Hp,2012-08-15,2023-10-29 04:04:22.830335,False,402900.0,0.02
Pobreza,mean,Hp,2012-08-15,2023-10-29 04:04:22.830335,False,1.0,0.02
Pobreza,sum,Hp,2012-08-15,2023-10-29 04:04:22.830335,False,1018000.0,0.02
Total,mean,Hp,2012-08-15,2023-10-29 04:04:22.830335,False,1.0,0.02
Total,sum,Hp,2012-08-15,2023-10-29 04:04:22.830335,False,1018000.0,0.02
gap_indigencia,mean,Hp,2012-08-15,2023-10-29 04:04:22.830335,False,54330.0,0.02
gap_indigencia,median,Hp,2012-08-15,2023-10-29 04:04:22.830335,False,48995.0,0.02
gap_pobreza,mean,Hp,2012-08-15,2023-10-29 04:04:22.830335,False,-152060.0,0.02
gap_pobreza,median,Hp,2012-08-15,2023-10-29 04:04:22.830335,False,-119670.0,0.02
CBA,mean,Hp,2012-11-15,2023-10-29 04:09:40.788244,False,154120.0,0.02
CBA,median,Hp,2012-11-15,2023-10-29 04:09:40.788244,False,145570.0,0.02
CBT,mean,Hp,2012-11-15,2023-10-29 04:09:40.788244,False,363490.0,0.02
CBT,median,Hp,2012-11-15,2023-10-29 04:09:40.788244,False,344750.0,0.02
CB_EQUIV,mean,Hp,2012-11-15,2023-10-29 04:09:40.788244,False,3.633,0.02
CB_EQUIV,median,Hp,2012-11-15,2023-10-29 04:09:40.788244,False,3.43,0.02
Indigencia,mean,Hp,2012-11-15,2023-10-29 04:09:40.788244,False,0.2767,0.02
Indigencia,sum,Hp,2012-11-15,2023-10-29 04:09:40.788244,False,296050.0,0.02
P47T_hogar,mean,Hp,2012-11-15,2023-10-29 04:09:40.788244,False,218430.0,0.02
P47T_hogar,median,Hp,2012-11-15,2023-10-29 04:09:40.788244,False,209920.0,0.02
P47T_hogar,q10,Hp,2012-11-15,2023-10-29 04:09:40.788244,False,15860.0,0.02
P47T_hogar,q25,Hp,2012-11-15,2023-10-29 04:09:40.788244,False,102560.0,0.02
P47T_hogar,q75,Hp,2012-11-15,2023-10-29 04:09:40.788244,False,302730.0,0.02
P47T_hogar,q90,Hp,2012-11-15,2023-10-29 04:09:40.788244,False,402750.0,0.02
Pobreza,mean,Hp,2012-11-15,2023-10-29 04:09:40.788244,False,1.0,0.02
Pobreza,sum,Hp,2012-11-15,2023-10-29 04:09:40.788244,False,1069900.0,0.02
Total,mean,Hp,2012-11-15,2023-10-29 04:09:40.788244,False,1.0,0.02
Total,sum,Hp,2012-11-15,2023-10-29 04:09:40.788244,False,1069900.0,0.02
gap_indigencia,mean,Hp,2012-11-15,2023-10-29 04:09:40.788244,False,64310.0,0.02
gap_indigencia,median,Hp,2012-11-15,2023-10-29 04:09:40.788244,False,66535.0,0.02
gap_pobreza,mean,Hp,2012-11-15,2023-10-29 04:09:40.788244,False,-145060.0,0.02
gap_pobreza,median,Hp,2012-11-15,2023-10-29 04:09:40.788244,False,-110590.0,0.02
CBA,mean,Hp,2013-02-15,2023-10-29 04:14:54.422621,False,152720.0,0.02
CBA,median,Hp,2013-02-15,2023-10-29 04:14:54.422621,False,144100.0,0.02
CBT,mean,Hp,2013-02-15,2023-10-29 04:14:54.422621,False,359160.0,0.02
CBT,median,Hp,2013-02-15,2023-10-29 04:14:54.422621,False,337000.0,0.02
CB_EQUIV,mean,Hp,2013-02-15,2023-10-29 04:14:54.422621,False,3.616,0.02
CB_EQUIV,median,Hp,2013-02-15,2023-10-29 04:14:54.422621,False,3.39,0.02
Indigencia,mean,Hp,2013-02-15,2023-10-29 04:14:54.422621,False,0.3171,0.02
Indigencia,sum,Hp,2013-02-15,2023-10-29 04:14:54.422621,False,312250.0,0.02
P47T_hogar,mean,Hp,2013-02-15,2023-10-29 04:14:54.422621,False,206820.0,0.02
P47T_hogar,median,Hp,2013-02-15,2023-10-29 04:14:54.422621,False,182400.0,0.02
P47T_hogar,q10,Hp,2013-02-15,2023-10-29 04:14:54.422621,False,0.0,0.02
P47T_hogar,q25,Hp,2013-02-15,2023-10-29 04:14:54.422621,False,91400.0,0.02
P47T_hogar,q75,Hp,2013-02-15,2023-10-29 04:14:54.422621,False,309790.0,0.02
P47T_hogar,q90,Hp,2013-02-15,2023-10-29 04:14:54.422621,False,399090.0,0.02
Pobreza,mean,Hp,2013-02-15,2023-10-29 04:14:54.422621,False,1.0,0.02
Pobreza,sum,Hp,2013-02-15,2023-10-29 04:14:54.422621,False,984650.0,0.02
Total,mean,Hp,2013-02-15,2023-10-29 04:14:54.422621,False,1.0,0.02
Total,sum,Hp,2013-02-15,2023-10-29 04:14:54.422621,False,984650.0,0.02
gap_indigencia,mean,Hp,2013-02-15,2023-10-29 04:14:54.422621,False,54100.0,0.02
gap_indigencia,median,Hp,2013-02-15,2023-10-29 04:14:54.422621,False,54420.0,0.02
gap_pobreza,mean,Hp,2013-02-15,2023-10-29 04:14:54.422621,False,-152350.0,0.02
gap_pobreza,median,Hp,2013-02-15,2023-10-29 04:14:54.422621,False,-117180.0,0.02
CBA,mean,Hp,2013-05-15,2023-10-29 04:20:17.442249,False,152600.0,0.02
CBA,median,Hp,2013-05-15,2023-10-29 04:20:17.442249,False,143890.0,0.02
CBT,mean,Hp,2013-05-15,2023-10-29 04:20:17.442249,False,359710.0,0.02
CBT,median,Hp,2013-05-15,2023-10-29 04:20:17.442249,False,338740.0,0.02
CB_EQUIV,mean,Hp,2013-05-15,2023-10-29 04:20:17.442249,False,3.608,0.02
CB_EQUIV,median,Hp,2013-05-15,2023-10-29 04:20:17.442249,False,3.38,0.02
Indigencia,mean,Hp,2013-05-15,2023-10-29 04:20:17.442249,False,0.3037,0.02
Indigencia,sum,Hp,2013-05-15,2023-10-29 04:20:17.442249,False,328100.0,0.02
P47T_hogar,mean,Hp,2013-05-15,2023-10-29 04:20:17.442249,False,211670.0,0.02
P47T_hogar,median,Hp,2013-05-15,2023-10-29 04:20:17.442249,False,200000.0,0.02
P47T_hogar,q10,Hp,2013-05-15,2023-10-29 04:20:17.442249,False,9320.0,0.02
P47T_hogar,q25,Hp,2013-05-15,2023-10-29 04:20:17.442249,False,93530.0,0.02
P47T_hogar,q75,Hp,2013-05-15,2023-10-29 04:20:17.442249,False,304150.0,0.02
P47T_hogar,q90,Hp,2013-05-15,2023-10-29 04:20:17.442249,False,408390.0,0.02
Pobreza,mean,Hp,2013-05-15,2023-10-29 04:20:17.442249,False,1.0,0.02
Pobreza,sum,Hp,2013-05-15,2023-10-29 04:20:17.442249,False,1080350.0,0.02
Total,mean,Hp,2013-05-15,2023-10-29 04:20:17.442249,False,1.0,0.02
Total,sum,Hp,2013-05-15,2023-10-29 04:20:17.442249,False,1080350.0,0.02
gap_indigencia,mean,Hp,2013-05-15,2023-10-29 04:20:17.442249,False,59070.0,0.02
gap_indigencia,median,Hp,2013-05-15,2023-10-29 04:20:17.442249,False,62320.0,0.02
gap_pobreza,mean,Hp,2013-05-15,2023-10-29 04:20:17.442249,False,-148040.0,0.02
gap_pobreza,median,Hp,2013-05-15,2023-10-29 04:20:17.442249,False,-113740.0,0.02
CBA,mean,Hp,2013-08-15,2023-10-29 04:25:47.801255,False,151910.0,0.02
CBA,median,Hp,2013-08-15,2023-10-29 04:25:47.801255,False,141970.0,0.02
CBT,mean,Hp,2013-08-15,2023-10-29 04:25:47.801255,False,358190.0,0.02
CBT,median,Hp,2013-08-15,2023-10-29 04:25:47.801255,False,333800.0,0.02
CB_EQUIV,mean,Hp,2013-08-15,2023-10-29 04:25:47.801255,False,3.597,0.02
CB_EQUIV,median,Hp,2013-08-15,2023-10-29 04:25:47.801255,False,3.35,0.02
Indigencia,mean,Hp,2013-08-15,2023-10-29 04:25:47.801255,False,0.2914,0.02
Indigencia,sum,Hp,2013-08-15,2023-10-29 04:25:47.801255,False,294750.0,0.02
P47T_hogar,mean,Hp,2013-08-15,2023-10-29 04:25:47.801255,False,210580.0,0.02
P47T_hogar,median,Hp,2013-08-15,2023-10-29 04:25:47.801255,False,189000.0,0.02
P47T_hogar,q10,Hp,2013-08-15,2023-10-29 04:25:47.801255,False,3030.0,0.02
P47T_hogar,q25,Hp,2013-08-15,2023-10-29 04:25:47.801255,False,97940.0,0.02
P47T_hogar,q75,Hp,2013-08-15,2023-10-29 04:25:47.801255,False,302730.0,0.02
P47T_hogar,q90,Hp,2013-08-15,2023-10-29 04:25:47.801255,False,416920.0,0.02
Pobreza,mean,Hp,2013-08-15,2023-10-29 04:25:47.801255,False,1.0,0.02
Pobreza,sum,Hp,2013-08-15,2023-10-29 04:25:47.801255,False,1011400.0,0.02
Total,mean,Hp,2013-08-15,2023-10-29 04:25:47.801255,False,1.0,0.02
Total,sum,Hp,2013-08-15,2023-10-29 04:25:47.801255,False,1011400.0,0.02
gap_indigencia,mean,Hp,2013-08-15,2023-10-29 04:25:47.801255,False,58670.0,0.02
gap_indigencia,median,Hp,2013-08-15,2023-10-29 04:25:47.801255,False,56600.0,0.02
gap_pobreza,mean,Hp,2013-08-15,2023-10-29 04:25:47.801255,False,-147610.0,0.02
gap_pobreza,median,Hp,2013-08-15,2023-10-29 04:25:47.801255,False,-113885.0,0.02
CBA,mean,Hp,2013-11-15,2023-10-29 04:31:21.908866,False,152650.0,0.02
CBA,median,Hp,2013-11-15,2023-10-29 04:31:21.908866,False,144100.0,0.02
CBT,mean,Hp,2013-11-15,2023-10-29 04:31:21.908866,False,360720.0,0.02
CBT,median,Hp,2013-11-15,2023-10-29 04:31:21.908866,False,339280.0,0.02
CB_EQUIV,mean,Hp,2013-11-15,2023-10-29 04:31:21.908866,False,3.604,0.02
CB_EQUIV,median,Hp,2013-11-15,2023-10-29 04:31:21.908866,False,3.39,0.02
Indigencia,mean,Hp,2013-11-15,2023-10-29 04:31:21.908866,False,0.2646,0.02
Indigencia,sum,Hp,2013-11-15,2023-10-29 04:31:21.908866,False,272300.0,0.02
P47T_hogar,mean,Hp,2013-11-15,2023-10-29 04:31:21.908866,False,219280.0,0.02
P47T_hogar,median,Hp,2013-11-15,2023-10-29 04:31:21.908866,False,200470.0,0.02
P47T_hogar,q10,Hp,2013-11-15,2023-10-29 04:31:21.908866,False,12300.0,0.02
P47T_hogar,q25,Hp,2013-11-15,2023-10-29 04:31:21.908866,False,109900.0,0.02
P47T_hogar,q75,Hp,2013-11-15,2023-10-29 04:31:21.908866,False,309790.0,0.02
P47T_hogar,q90,Hp,2013-11-15,2023-10-29 04:31:21.908866,False,416290.0,0.02
Pobreza,mean,Hp,2013-11-15,2023-10-29 04:31:21.908866,False,1.0,0.02
Pobreza,sum,Hp,2013-11-15,2023-10-29 04:31:21.908866,False,1028950.0,0.02
Total,mean,Hp,2013-11-15,2023-10-29 04:31:21.908866,False,1.0,0.02
Total,sum,Hp,2013-11-15,2023-10-29 04:31:21.908866,False,1028950.0,0.02
gap_indigencia,mean,Hp,2013-11-15,2023-10-29 04:31:21.908866,False,66630.0,0.02
gap_indigencia,median,Hp,2013-11-15,2023-10-29 04:31:21.908866,False,66300.0,0.02
gap_pobreza,mean,Hp,2013-11-15,2023-10-29 04:31:21.908866,False,-141440.0,0.02
gap_pobreza,median,Hp,2013-11-15,2023-10-29 04:31:21.908866,False,-107590.0,0.02
CBA,mean,Hp,2014-02-15,2023-10-29 04:37:02.204403,False,153460.0,0.02
CBA,median,Hp,2014-02-15,2023-10-29 04:37:02.204403,False,144610.0,0.02
CBT,mean,Hp,2014-02-15,2023-10-29 04:37:02.204403,False,361890.0,0.02
CBT,median,Hp,2014-02-15,2023-10-29 04:37:02.204403,False,341830.0,0.02
CB_EQUIV,mean,Hp,2014-02-15,2023-10-29 04:37:02.204403,False,3.628,0.02
CB_EQUIV,median,Hp,2014-02-15,2023-10-29 04:37:02.204403,False,3.4,0.02
Indigencia,mean,Hp,2014-02-15,2023-10-29 04:37:02.204403,False,0.2792,0.02
Indigencia,sum,Hp,2014-02-15,2023-10-29 04:37:02.204403,False,289050.0,0.02
P47T_hogar,mean,Hp,2014-02-15,2023-10-29 04:37:02.204403,False,217820.0,0.02
P47T_hogar,median,Hp,2014-02-15,2023-10-29 04:37:02.204403,False,208110.0,0.02
P47T_hogar,q10,Hp,2014-02-15,2023-10-29 04:37:02.204403,False,19520.0,0.02
P47T_hogar,q25,Hp,2014-02-15,2023-10-29 04:37:02.204403,False,100180.0,0.02
P47T_hogar,q75,Hp,2014-02-15,2023-10-29 04:37:02.204403,False,317000.0,0.02
P47T_hogar,q90,Hp,2014-02-15,2023-10-29 04:37:02.204403,False,407720.0,0.02
Pobreza,mean,Hp,2014-02-15,2023-10-29 04:37:02.204403,False,1.0,0.02
Pobreza,sum,Hp,2014-02-15,2023-10-29 04:37:02.204403,False,1035150.0,0.02
Total,mean,Hp,2014-02-15,2023-10-29 04:37:02.204403,False,1.0,0.02
Total,sum,Hp,2014-02-15,2023-10-29 04:37:02.204403,False,1035150.0,0.02
gap_indigencia,mean,Hp,2014-02-15,2023-10-29 04:37:02.204403,False,64370.0,0.02
gap_indigencia,median,Hp,2014-02-15,2023-10-29 04:37:02.204403,False,64960.0,0.02
gap_pobreza,mean,Hp,2014-02-15,2023-10-29 04:37:02.204403,False,-144070.0,0.02
gap_pobreza,median,Hp,2014-02-15,2023-10-29 04:37:02.204403,False,-111050.0,0.02
CBA,mean,Hp,2014-05-15,2023-10-29 04:42:55.834424,False,153860.0,0.02
CBA,median,Hp,2014-05-15,2023-10-29 04:42:55.834424,False,144670.0,0.02
CBT,mean,Hp,2014-05-15,2023-10-29 04:42:55.834424,False,363560.0,0.02
CBT,median,Hp,2014-05-15,2023-10-29 04:42:55.834424,False,342910.0,0.02
CB_EQUIV,mean,Hp,2014-05-15,2023-10-29 04:42:55.834424,False,3.624,0.02
CB_EQUIV,median,Hp,2014-05-15,2023-10-29 04:42:55.834424,False,3.38,0.02
Indigencia,mean,Hp,2014-05-15,2023-10-29 04:42:55.834424,False,0.2698,0.02
Indigencia,sum,Hp,2014-05-15,2023-10-29 04:42:55.834424,False,333050.0,0.02
P47T_hogar,mean,Hp,2014-05-15,2023-10-29 04:42:55.834424,False,217240.0,0.02
P47T_hogar,median,Hp,2014-05-15,2023-10-29 04:42:55.834424,False,204600.0,0.02
P47T_hogar,q10,Hp,2014-05-15,2023-10-29 04:42:55.834424,False,24580.0,0.02
P47T_hogar,q25,Hp,2014-05-15,2023-10-29 04:42:55.834424,False,115080.0,0.02
P47T_hogar,q75,Hp,2014-05-15,2023-10-29 04:42:55.834424,False,302730.0,0.02
P47T_hogar,q90,Hp,2014-05-15,2023-10-29 04:42:55.834424,False,399090.0,0.02
Pobreza,mean,Hp,2014-05-15,2023-10-29 04:42:55.834424,False,1.0,0.02
Pobreza,sum,Hp,2014-05-15,2023-10-29 04:42:55.834424,False,1234300.0,0.02
Total,mean,Hp,2014-05-15,2023-10-29 04:42:55.834424,False,1.0,0.02
Total,sum,Hp,2014-05-15,2023-10-29 04:42:55.834424,False,1234300.0,0.02
gap_indigencia,mean,Hp,2014-05-15,2023-10-29 04:42:55.834424,False,63390.0,0.02
gap_indigencia,median,Hp,2014-05-15,2023-10-29 04:42:55.834424,False,63625.0,0.02
gap_pobreza,mean,Hp,2014-05-15,2023-10-29 04:42:55.834424,False,-146310.0,0.02
gap_pobreza,median,Hp,2014-05-15,2023-10-29 04:42:55.834424,False,-113050.0,0.02
CBA,mean,Hp,2014-08-15,2023-10-29 04:48:57.323754,False,153880.0,0.02
CBA,median,Hp,2014-08-15,2023-10-29 04:48:57.323754,False,144910.0,0.02
CBT,mean,Hp,2014-08-15,2023-10-29 04:48:57.323754,False,362590.0,0.02
CBT,median,Hp,2014-08-15,2023-10-29 04:48:57.323754,False,342260.0,0.02
CB_EQUIV,mean,Hp,2014-08-15,2023-10-29 04:48:57.323754,False,3.634,0.02
CB_EQUIV,median,Hp,2014-08-15,2023-10-29 04:48:57.323754,False,3.41,0.02
Indigencia,mean,Hp,2014-08-15,2023-10-29 04:48:57.323754,False,0.2771,0.02
Indigencia,sum,Hp,2014-08-15,2023-10-29 04:48:57.323754,False,297950.0,0.02
P47T_hogar,mean,Hp,2014-08-15,2023-10-29 04:48:57.323754,False,217720.0,0.02
P47T_hogar,median,Hp,2014-08-15,2023-10-29 04:48:57.323754,False,201720.0,0.02
P47T_hogar,q10,Hp,2014-08-15,2023-10-29 04:48:57.323754,False,18640.0,0.02
P47T_hogar,q25,Hp,2014-08-15,2023-10-29 04:48:57.323754,False,102560.0,0.02
P47T_hogar,q75,Hp,2014-08-15,2023-10-29 04:48:57.323754,False,317000.0,0.02
P47T_hogar,q90,Hp,2014-08-15,2023-10-29 04:48:57.323754,False,417900.0,0.02
Pobreza,mean,Hp,2014-08-15,2023-10-29 04:48:57.323754,False,1.0,0.02
Pobreza,sum,Hp,2014-08-15,2023-10-29 04:48:57.323754,False,1075050.0,0.02
Total,mean,Hp,2014-08-15,2023-10-29 04:48:57.323754,False,1.0,0.02
Total,sum,Hp,2014-08-15,2023-10-29 04:48:57.323754,False,1075050.0,0.02
gap_indigencia,mean,Hp,2014-08-15,2023-10-29 04:48:57.323754,False,63840.0,0.02
gap_indigencia,median,Hp,2014-08-15,2023-10-29 04:48:57.323754,False,60700.0,0.02
gap_pobreza,mean,Hp,2014-08-15,2023-10-29 04:48:57.323754,False,-144870.0,0.02
gap_pobreza,median,Hp,2014-08-15,2023-10-29 04:48:57.323754,False,-112700.0,0.02
CBA,mean,Hp,2014-11-15,2023-10-29 04:55:02.649834,False,151450.0,0.02
CBA,median,Hp,2014-11-15,2023-10-29 04:55:02.649834,False,142870.0,0.02
CBT,mean,Hp,2014-11-15,2023-10-29 04:55:02.649834,False,357290.0,0.02
CBT,median,Hp,2014-11-15,2023-10-29 04:55:02.649834,False,336120.0,0.02
CB_EQUIV,mean,Hp,2014-11-15,2023-10-29 04:55:02.649834,False,3.576,0.02
CB_EQUIV,median,Hp,2014-11-15,2023-10-29 04:55:02.649834,False,3.34,0.02
Indigencia,mean,Hp,2014-11-15,2023-10-29 04:55:02.649834,False,0.265,0.02
Indigencia,sum,Hp,2014-11-15,2023-10-29 04:55:02.649834,False,309150.0,0.02
P47T_hogar,mean,Hp,2014-11-15,2023-10-29 04:55:02.649834,False,217160.0,0.02
P47T_hogar,median,Hp,2014-11-15,2023-10-29 04:55:02.649834,False,202860.0,0.02
P47T_hogar,q10,Hp,2014-11-15,2023-10-29 04:55:02.649834,False,21900.0,0.02
P47T_hogar,q25,Hp,2014-11-15,2023-10-29 04:55:02.649834,False,109900.0,0.02
P47T_hogar,q75,Hp,2014-11-15,2023-10-29 04:55:02.649834,False,309790.0,0.02
P47T_hogar,q90,Hp,2014-11-15,2023-10-29 04:55:02.649834,False,402310.0,0.02
Pobreza,mean,Hp,2014-11-15,2023-10-29 04:55:02.649834,False,1.0,0.02
Pobreza,sum,Hp,2014-11-15,2023-10-29 04:55:02.649834,False,1166800.0,0.02
Total,mean,Hp,2014-11-15,2023-10-29 04:55:02.649834,False,1.0,0.02
Total,sum,Hp,2014-11-15,2023-10-29 04:55:02.649834,False,1166800.0,0.02
gap_indigencia,mean,Hp,2014-11-15,2023-10-29 04:55:02.649834,False,65710.0,0.02
gap_indigencia,median,Hp,2014-11-15,2023-10-29 04:55:02.649834,False,65000.0,0.02
gap_pobreza,mean,Hp,2014-11-15,2023-10-29 04:55:02.649834,False,-140140.0,0.02
gap_pobreza,median,Hp,2014-11-15,2023-10-29 04:55:02.649834,False,-107285.0,0.02
CBA,mean,Hp,2015-02-15,2023-10-29 05:01:15.331204,False,151100.0,0.02
CBA,median,Hp,2015-02-15,2023-10-29 05:01:15.331204,False,141520.0,0.02
CBT,mean,Hp,2015-02-15,2023-10-29 05:01:15.331204,False,356650.0,0.02
CBT,median,Hp,2015-02-15,2023-10-29 05:01:15.331204,False,333490.0,0.02
CB_EQUIV,mean,Hp,2015-02-15,2023-10-29 05:01:15.331204,False,3.567,0.02
CB_EQUIV,median,Hp,2015-02-15,2023-10-29 05:01:15.331204,False,3.31,0.02
Indigencia,mean,Hp,2015-02-15,2023-10-29 05:01:15.331204,False,0.2938,0.02
Indigencia,sum,Hp,2015-02-15,2023-10-29 05:01:15.331204,False,316600.0,0.02
P47T_hogar,mean,Hp,2015-02-15,2023-10-29 05:01:15.331204,False,208380.0,0.02
P47T_hogar,median,Hp,2015-02-15,2023-10-29 05:01:15.331204,False,187260.0,0.02
P47T_hogar,q10,Hp,2015-02-15,2023-10-29 05:01:15.331204,False,20910.0,0.02
P47T_hogar,q25,Hp,2015-02-15,2023-10-29 05:01:15.331204,False,104950.0,0.02
P47T_hogar,q75,Hp,2015-02-15,2023-10-29 05:01:15.331204,False,289110.0,0.02
P47T_hogar,q90,Hp,2015-02-15,2023-10-29 05:01:15.331204,False,403790.0,0.02
Pobreza,mean,Hp,2015-02-15,2023-10-29 05:01:15.331204,False,1.0,0.02
Pobreza,sum,Hp,2015-02-15,2023-10-29 05:01:15.331204,False,1077750.0,0.02
Total,mean,Hp,2015-02-15,2023-10-29 05:01:15.331204,False,1.0,0.02
Total,sum,Hp,2015-02-15,2023-10-29 05:01:15.331204,False,1077750.0,0.02
gap_indigencia,mean,Hp,2015-02-15,2023-10-29 05:01:15.331204,False,57280.0,0.02
gap_indigencia,median,Hp,2015-02-15,2023-10-29 05:01:15.331204,False,55150.0,0.02
gap_pobreza,mean,Hp,2015-02-15,2023-10-29 05:01:15.331204,False,-148270.0,0.02
gap_pobreza,median,Hp,2015-02-15,2023-10-29 05:01:15.331204,False,-118730.0,0.02
CBA,mean,Hp,2015-05-15,2023-10-29 05:07:43.122925,False,151820.0,0.02
CBA,median,Hp,2015-05-15,2023-10-29 05:07:43.122925,False,142470.0,0.02
CBT,mean,Hp,2015-05-15,2023-10-29 05:07:43.122925,False,358760.0,0.02
CBT,median,Hp,2015-05-15,2023-10-29 05:07:43.122925,False,336440.0,0.02
CB_EQUIV,mean,Hp,2015-05-15,2023-10-29 05:07:43.122925,False,3.573,0.02
CB_EQUIV,median,Hp,2015-05-15,2023-10-29 05:07:43.122925,False,3.32,0.02
Indigencia,mean,Hp,2015-05-15,2023-10-29 05:07:43.122925,False,0.2798,0.02
Indigencia,sum,Hp,2015-05-15,2023-10-29 05:07:43.122925,False,307150.0,0.02
P47T_hogar,mean,Hp,2015-05-15,2023-10-29 05:07:43.122925,False,214340.0,0.02
P47T_hogar,median,Hp,2015-05-15,2023-10-29 05:07:43.122925,False,195450.0,0.02
P47T_hogar,q10,Hp,2015-05-15,2023-10-29 05:07:43.122925,False,23470.0,0.02
P47T_hogar,q25,Hp,2015-05-15,2023-10-29 05:07:43.122925,False,102560.0,0.02
P47T_hogar,q75,Hp,2015-05-15,2023-10-29 05:07:43.122925,False,305810.0,0.02
P47T_hogar,q90,Hp,2015-05-15,2023-10-29 05:07:43.122925,False,408390.0,0.02
Pobreza,mean,Hp,2015-05-15,2023-10-29 05:07:43.122925,False,1.0,0.02
Pobreza,sum,Hp,2015-05-15,2023-10-29 05:07:43.122925,False,1097650.0,0.02
Total,mean,Hp,2015-05-15,2023-10-29 05:07:43.122925,False,1.0,0.02
Total,sum,Hp,2015-05-15,2023-10-29 05:07:43.122925,False,1097650.0,0.02
gap_indigencia,mean,Hp,2015-05-15,2023-10-29 05:07:43.122925,False,62520.0,0.02
gap_indigencia,median,Hp,2015-05-15,2023-10-29 05:07:43.122925,False,61330.0,0.02
gap_pobreza,mean,Hp,2015-05-15,2023-10-29 05:07:43.122925,False,-144420.0,0.02
gap_pobreza,median,Hp,2015-05-15,2023-10-29 05:07:43.122925,False,-113470.0,0.02
CBA,mean,Hp,2016-05-15,2023-10-29 05:14:13.575813,False,145440.0,0.02
CBA,median,Hp,2016-05-15,2023-10-29 05:14:13.575813,False,136490.0,0.02
CBT,mean,Hp,2016-05-15,2023-10-29 05:14:13.575813,False,350600.0,0.02
CBT,median,Hp,2016-05-15,2023-10-29 05:14:13.575813,False,329195.0,0.02
CB_EQUIV,mean,Hp,2016-05-15,2023-10-29 05:14:13.575813,False,3.531,0.02
CB_EQUIV,median,Hp,2016-05-15,2023-10-29 05:14:13.575813,False,3.29,0.02
Indigencia,mean,Hp,2016-05-15,2023-10-29 05:14:13.575813,False,0.2739,0.02
Indigencia,sum,Hp,2016-05-15,2023-10-29 05:14:13.575813,False,353050.0,0.02
P47T_hogar,mean,Hp,2016-05-15,2023-10-29 05:14:13.575813,False,207750.0,0.02
P47T_hogar,median,Hp,2016-05-15,2023-10-29 05:14:13.575813,False,195450.0,0.02
P47T_hogar,q10,Hp,2016-05-15,2023-10-29 05:14:13.575813,False,16610.0,0.02
P47T_hogar,q25,Hp,2016-05-15,2023-10-29 05:14:13.575813,False,100220.0,0.02
P47T_hogar,q75,Hp,2016-05-15,2023-10-29 05:14:13.575813,False,288020.0,0.02
P47T_hogar,q90,Hp,2016-05-15,2023-10-29 05:14:13.575813,False,390870.0,0.02
Pobreza,mean,Hp,2016-05-15,2023-10-29 05:14:13.575813,False,1.0,0.02
Pobreza,sum,Hp,2016-05-15,2023-10-29 05:14:13.575813,False,1289200.0,0.02
Total,mean,Hp,2016-05-15,2023-10-29 05:14:13.575813,False,1.0,0.02
Total,sum,Hp,2016-05-15,2023-10-29 05:14:13.575813,False,1289200.0,0.02
gap_indigencia,mean,Hp,2016-05-15,2023-10-29 05:14:13.575813,False,62310.0,0.02
gap_indigencia,median,Hp,2016-05-15,2023-10-29 05:14:13.575813,False,58960.0,0.02
