observable,sintetico,base,Q,timestamp,Region,valor,frac
CB_EQUIV,median,Hp,2006-11-15,2023-10-29 02:09:41.767277,pampeana,3.17,0.02
Indigencia,mean,Hp,2006-11-15,2023-10-29 02:09:41.767277,pampeana,0.2897,0.02
Indigencia,sum,Hp,2006-11-15,2023-10-29 02:09:41.767277,pampeana,287650.0,0.02
P47T_hogar,mean,Hp,2006-11-15,2023-10-29 02:09:41.767277,pampeana,210710.0,0.02
P47T_hogar,median,Hp,2006-11-15,2023-10-29 02:09:41.767277,pampeana,191000.0,0.02
P47T_hogar,q10,Hp,2006-11-15,2023-10-29 02:09:41.767277,pampeana,5480.0,0.02
P47T_hogar,q25,Hp,2006-11-15,2023-10-29 02:09:41.767277,pampeana,88160.0,0.02
P47T_hogar,q75,Hp,2006-11-15,2023-10-29 02:09:41.767277,pampeana,302730.0,0.02
P47T_hogar,q90,Hp,2006-11-15,2023-10-29 02:09:41.767277,pampeana,399090.0,0.02
Pobreza,mean,Hp,2006-11-15,2023-10-29 02:09:41.767277,pampeana,1.0,0.02
Pobreza,sum,Hp,2006-11-15,2023-10-29 02:09:41.767277,pampeana,992950.0,0.02
Total,mean,Hp,2006-11-15,2023-10-29 02:09:41.767277,pampeana,1.0,0.02
Total,sum,Hp,2006-11-15,2023-10-29 02:09:41.767277,pampeana,992950.0,0.02
gap_indigencia,mean,Hp,2006-11-15,2023-10-29 02:09:41.767277,pampeana,61370.0,0.02
gap_indigencia,median,Hp,2006-11-15,2023-10-29 02:09:41.767277,pampeana,62830.0,0.02
gap_pobreza,mean,Hp,2006-11-15,2023-10-29 02:09:41.767277,pampeana,-146610.0,0.02
gap_pobreza,median,Hp,2006-11-15,2023-10-29 02:09:41.767277,pampeana,-109410.0,0.02
CBA,mean,Hp,2006-11-15,2023-10-29 02:09:41.767277,patagonia,144110.0,0.02
CBA,median,Hp,2006-11-15,2023-10-29 02:09:41.767277,patagonia,132960.0,0.02
CBT,mean,Hp,2006-11-15,2023-10-29 02:09:41.767277,patagonia,391510.0,0.02
CBT,median,Hp,2006-11-15,2023-10-29 02:09:41.767277,patagonia,361230.0,0.02
CB_EQUIV,mean,Hp,2006-11-15,2023-10-29 02:09:41.767277,patagonia,3.067,0.02
CB_EQUIV,median,Hp,2006-11-15,2023-10-29 02:09:41.767277,patagonia,2.83,0.02
Indigencia,mean,Hp,2006-11-15,2023-10-29 02:09:41.767277,patagonia,0.3132,0.02
Indigencia,sum,Hp,2006-11-15,2023-10-29 02:09:41.767277,patagonia,38350.0,0.02
P47T_hogar,mean,Hp,2006-11-15,2023-10-29 02:09:41.767277,patagonia,217800.0,0.02
P47T_hogar,median,Hp,2006-11-15,2023-10-29 02:09:41.767277,patagonia,178250.0,0.02
P47T_hogar,q10,Hp,2006-11-15,2023-10-29 02:09:41.767277,patagonia,0.0,0.02
P47T_hogar,q25,Hp,2006-11-15,2023-10-29 02:09:41.767277,patagonia,72600.0,0.02
P47T_hogar,q75,Hp,2006-11-15,2023-10-29 02:09:41.767277,patagonia,324390.0,0.02
P47T_hogar,q90,Hp,2006-11-15,2023-10-29 02:09:41.767277,patagonia,460900.0,0.02
Pobreza,mean,Hp,2006-11-15,2023-10-29 02:09:41.767277,patagonia,1.0,0.02
Pobreza,sum,Hp,2006-11-15,2023-10-29 02:09:41.767277,patagonia,122450.0,0.02
Total,mean,Hp,2006-11-15,2023-10-29 02:09:41.767277,patagonia,1.0,0.02
Total,sum,Hp,2006-11-15,2023-10-29 02:09:41.767277,patagonia,122450.0,0.02
gap_indigencia,mean,Hp,2006-11-15,2023-10-29 02:09:41.767277,patagonia,73690.0,0.02
gap_indigencia,median,Hp,2006-11-15,2023-10-29 02:09:41.767277,patagonia,62910.0,0.02
gap_pobreza,mean,Hp,2006-11-15,2023-10-29 02:09:41.767277,patagonia,-173710.0,0.02
gap_pobreza,median,Hp,2006-11-15,2023-10-29 02:09:41.767277,patagonia,-133880.0,0.02
CBA,mean,Hp,2007-02-15,2023-10-29 02:13:46.684428,cuyo,142870.0,0.02
CBA,median,Hp,2007-02-15,2023-10-29 02:13:46.684428,cuyo,134970.0,0.02
CBT,mean,Hp,2007-02-15,2023-10-29 02:13:46.684428,cuyo,364040.0,0.02
CBT,median,Hp,2007-02-15,2023-10-29 02:13:46.684428,cuyo,343910.0,0.02
CB_EQUIV,mean,Hp,2007-02-15,2023-10-29 02:13:46.684428,cuyo,3.525,0.02
CB_EQUIV,median,Hp,2007-02-15,2023-10-29 02:13:46.684428,cuyo,3.33,0.02
Indigencia,mean,Hp,2007-02-15,2023-10-29 02:13:46.684428,cuyo,0.303,0.02
Indigencia,sum,Hp,2007-02-15,2023-10-29 02:13:46.684428,cuyo,74700.0,0.02
P47T_hogar,mean,Hp,2007-02-15,2023-10-29 02:13:46.684428,cuyo,204790.0,0.02
P47T_hogar,median,Hp,2007-02-15,2023-10-29 02:13:46.684428,cuyo,191000.0,0.02
P47T_hogar,q10,Hp,2007-02-15,2023-10-29 02:13:46.684428,cuyo,21400.0,0.02
P47T_hogar,q25,Hp,2007-02-15,2023-10-29 02:13:46.684428,cuyo,89320.0,0.02
P47T_hogar,q75,Hp,2007-02-15,2023-10-29 02:13:46.684428,cuyo,302360.0,0.02
P47T_hogar,q90,Hp,2007-02-15,2023-10-29 02:13:46.684428,cuyo,409000.0,0.02
Pobreza,mean,Hp,2007-02-15,2023-10-29 02:13:46.684428,cuyo,1.0,0.02
Pobreza,sum,Hp,2007-02-15,2023-10-29 02:13:46.684428,cuyo,246550.0,0.02
Total,mean,Hp,2007-02-15,2023-10-29 02:13:46.684428,cuyo,1.0,0.02
Total,sum,Hp,2007-02-15,2023-10-29 02:13:46.684428,cuyo,246550.0,0.02
gap_indigencia,mean,Hp,2007-02-15,2023-10-29 02:13:46.684428,cuyo,61920.0,0.02
gap_indigencia,median,Hp,2007-02-15,2023-10-29 02:13:46.684428,cuyo,56180.0,0.02
gap_pobreza,mean,Hp,2007-02-15,2023-10-29 02:13:46.684428,cuyo,-159250.0,0.02
gap_pobreza,median,Hp,2007-02-15,2023-10-29 02:13:46.684428,cuyo,-124140.0,0.02
CBA,mean,Hp,2007-02-15,2023-10-29 02:13:46.684428,gran_buenos_aires,151090.0,0.02
CBA,median,Hp,2007-02-15,2023-10-29 02:13:46.684428,gran_buenos_aires,142340.0,0.02
CBT,mean,Hp,2007-02-15,2023-10-29 02:13:46.684428,gran_buenos_aires,361630.0,0.02
CBT,median,Hp,2007-02-15,2023-10-29 02:13:46.684428,gran_buenos_aires,340680.0,0.02
CB_EQUIV,mean,Hp,2007-02-15,2023-10-29 02:13:46.684428,gran_buenos_aires,3.322,0.02
CB_EQUIV,median,Hp,2007-02-15,2023-10-29 02:13:46.684428,gran_buenos_aires,3.13,0.02
Indigencia,mean,Hp,2007-02-15,2023-10-29 02:13:46.684428,gran_buenos_aires,0.3037,0.02
Indigencia,sum,Hp,2007-02-15,2023-10-29 02:13:46.684428,gran_buenos_aires,202300.0,0.02
P47T_hogar,mean,Hp,2007-02-15,2023-10-29 02:13:46.684428,gran_buenos_aires,210890.0,0.02
P47T_hogar,median,Hp,2007-02-15,2023-10-29 02:13:46.684428,gran_buenos_aires,186650.0,0.02
P47T_hogar,q10,Hp,2007-02-15,2023-10-29 02:13:46.684428,gran_buenos_aires,0.0,0.02
P47T_hogar,q25,Hp,2007-02-15,2023-10-29 02:13:46.684428,gran_buenos_aires,79600.0,0.02
P47T_hogar,q75,Hp,2007-02-15,2023-10-29 02:13:46.684428,gran_buenos_aires,315480.0,0.02
P47T_hogar,q90,Hp,2007-02-15,2023-10-29 02:13:46.684428,gran_buenos_aires,422200.0,0.02
Pobreza,mean,Hp,2007-02-15,2023-10-29 02:13:46.684428,gran_buenos_aires,1.0,0.02
Pobreza,sum,Hp,2007-02-15,2023-10-29 02:13:46.684428,gran_buenos_aires,666200.0,0.02
Total,mean,Hp,2007-02-15,2023-10-29 02:13:46.684428,gran_buenos_aires,1.0,0.02
Total,sum,Hp,2007-02-15,2023-10-29 02:13:46.684428,gran_buenos_aires,666200.0,0.02
gap_indigencia,mean,Hp,2007-02-15,2023-10-29 02:13:46.684428,gran_buenos_aires,59800.0,0.02
gap_indigencia,median,Hp,2007-02-15,2023-10-29 02:13:46.684428,gran_buenos_aires,54850.0,0.02
gap_pobreza,mean,Hp,2007-02-15,2023-10-29 02:13:46.684428,gran_buenos_aires,-150740.0,0.02
gap_pobreza,median,Hp,2007-02-15,2023-10-29 02:13:46.684428,gran_buenos_aires,-116800.0,0.02
CBA,mean,Hp,2007-02-15,2023-10-29 02:13:46.684428,noreste,145170.0,0.02
CBA,median,Hp,2007-02-15,2023-10-29 02:13:46.684428,noreste,133510.0,0.02
CBT,mean,Hp,2007-02-15,2023-10-29 02:13:46.684428,noreste,325270.0,0.02
CBT,median,Hp,2007-02-15,2023-10-29 02:13:46.684428,noreste,299150.0,0.02
CB_EQUIV,mean,Hp,2007-02-15,2023-10-29 02:13:46.684428,noreste,3.566,0.02
CB_EQUIV,median,Hp,2007-02-15,2023-10-29 02:13:46.684428,noreste,3.28,0.02
Indigencia,mean,Hp,2007-02-15,2023-10-29 02:13:46.684428,noreste,0.4677,0.02
Indigencia,sum,Hp,2007-02-15,2023-10-29 02:13:46.684428,noreste,194350.0,0.02
P47T_hogar,mean,Hp,2007-02-15,2023-10-29 02:13:46.684428,noreste,154120.0,0.02
P47T_hogar,median,Hp,2007-02-15,2023-10-29 02:13:46.684428,noreste,128200.0,0.02
P47T_hogar,q10,Hp,2007-02-15,2023-10-29 02:13:46.684428,noreste,0.0,0.02
P47T_hogar,q25,Hp,2007-02-15,2023-10-29 02:13:46.684428,noreste,53810.0,0.02
P47T_hogar,q75,Hp,2007-02-15,2023-10-29 02:13:46.684428,noreste,231070.0,0.02
P47T_hogar,q90,Hp,2007-02-15,2023-10-29 02:13:46.684428,noreste,337050.0,0.02
Pobreza,mean,Hp,2007-02-15,2023-10-29 02:13:46.684428,noreste,1.0,0.02
Pobreza,sum,Hp,2007-02-15,2023-10-29 02:13:46.684428,noreste,415500.0,0.02
Total,mean,Hp,2007-02-15,2023-10-29 02:13:46.684428,noreste,1.0,0.02
Total,sum,Hp,2007-02-15,2023-10-29 02:13:46.684428,noreste,415500.0,0.02
gap_indigencia,mean,Hp,2007-02-15,2023-10-29 02:13:46.684428,noreste,8950.0,0.02
gap_indigencia,median,Hp,2007-02-15,2023-10-29 02:13:46.684428,noreste,9180.0,0.02
gap_pobreza,mean,Hp,2007-02-15,2023-10-29 02:13:46.684428,noreste,-171150.0,0.02
gap_pobreza,median,Hp,2007-02-15,2023-10-29 02:13:46.684428,noreste,-139880.0,0.02
CBA,mean,Hp,2007-02-15,2023-10-29 02:13:46.684428,noroeste,147240.0,0.02
CBA,median,Hp,2007-02-15,2023-10-29 02:13:46.684428,noroeste,137100.0,0.02
CBT,mean,Hp,2007-02-15,2023-10-29 02:13:46.684428,noroeste,327050.0,0.02
CBT,median,Hp,2007-02-15,2023-10-29 02:13:46.684428,noroeste,304530.0,0.02
CB_EQUIV,mean,Hp,2007-02-15,2023-10-29 02:13:46.684428,noroeste,3.727,0.02
CB_EQUIV,median,Hp,2007-02-15,2023-10-29 02:13:46.684428,noroeste,3.47,0.02
Indigencia,mean,Hp,2007-02-15,2023-10-29 02:13:46.684428,noroeste,0.4261,0.02
Indigencia,sum,Hp,2007-02-15,2023-10-29 02:13:46.684428,noroeste,181400.0,0.02
P47T_hogar,mean,Hp,2007-02-15,2023-10-29 02:13:46.684428,noroeste,168770.0,0.02
P47T_hogar,median,Hp,2007-02-15,2023-10-29 02:13:46.684428,noroeste,142240.0,0.02
P47T_hogar,q10,Hp,2007-02-15,2023-10-29 02:13:46.684428,noroeste,0.0,0.02
P47T_hogar,q25,Hp,2007-02-15,2023-10-29 02:13:46.684428,noroeste,61780.0,0.02
P47T_hogar,q75,Hp,2007-02-15,2023-10-29 02:13:46.684428,noroeste,256120.0,0.02
P47T_hogar,q90,Hp,2007-02-15,2023-10-29 02:13:46.684428,noroeste,355700.0,0.02
Pobreza,mean,Hp,2007-02-15,2023-10-29 02:13:46.684428,noroeste,1.0,0.02
Pobreza,sum,Hp,2007-02-15,2023-10-29 02:13:46.684428,noroeste,425700.0,0.02
Total,mean,Hp,2007-02-15,2023-10-29 02:13:46.684428,noroeste,1.0,0.02
Total,sum,Hp,2007-02-15,2023-10-29 02:13:46.684428,noroeste,425700.0,0.02
gap_indigencia,mean,Hp,2007-02-15,2023-10-29 02:13:46.684428,noroeste,21530.0,0.02
gap_indigencia,median,Hp,2007-02-15,2023-10-29 02:13:46.684428,noroeste,19230.0,0.02
gap_pobreza,mean,Hp,2007-02-15,2023-10-29 02:13:46.684428,noroeste,-158280.0,0.02
gap_pobreza,median,Hp,2007-02-15,2023-10-29 02:13:46.684428,noroeste,-128625.0,0.02
CBA,mean,Hp,2007-02-15,2023-10-29 02:13:46.684428,pampeana,145930.0,0.02
CBA,median,Hp,2007-02-15,2023-10-29 02:13:46.684428,pampeana,137010.0,0.02
CBT,mean,Hp,2007-02-15,2023-10-29 02:13:46.684428,pampeana,349150.0,0.02
CBT,median,Hp,2007-02-15,2023-10-29 02:13:46.684428,pampeana,327820.0,0.02
CB_EQUIV,mean,Hp,2007-02-15,2023-10-29 02:13:46.684428,pampeana,3.238,0.02
CB_EQUIV,median,Hp,2007-02-15,2023-10-29 02:13:46.684428,pampeana,3.04,0.02
Indigencia,mean,Hp,2007-02-15,2023-10-29 02:13:46.684428,pampeana,0.3011,0.02
Indigencia,sum,Hp,2007-02-15,2023-10-29 02:13:46.684428,pampeana,253800.0,0.02
P47T_hogar,mean,Hp,2007-02-15,2023-10-29 02:13:46.684428,pampeana,201310.0,0.02
P47T_hogar,median,Hp,2007-02-15,2023-10-29 02:13:46.684428,pampeana,176890.0,0.02
P47T_hogar,q10,Hp,2007-02-15,2023-10-29 02:13:46.684428,pampeana,0.0,0.02
P47T_hogar,q25,Hp,2007-02-15,2023-10-29 02:13:46.684428,pampeana,79600.0,0.02
P47T_hogar,q75,Hp,2007-02-15,2023-10-29 02:13:46.684428,pampeana,297670.0,0.02
P47T_hogar,q90,Hp,2007-02-15,2023-10-29 02:13:46.684428,pampeana,411430.0,0.02
Pobreza,mean,Hp,2007-02-15,2023-10-29 02:13:46.684428,pampeana,1.0,0.02
Pobreza,sum,Hp,2007-02-15,2023-10-29 02:13:46.684428,pampeana,842900.0,0.02
Total,mean,Hp,2007-02-15,2023-10-29 02:13:46.684428,pampeana,1.0,0.02
Total,sum,Hp,2007-02-15,2023-10-29 02:13:46.684428,pampeana,842900.0,0.02
gap_indigencia,mean,Hp,2007-02-15,2023-10-29 02:13:46.684428,pampeana,55380.0,0.02
gap_indigencia,median,Hp,2007-02-15,2023-10-29 02:13:46.684428,pampeana,48880.0,0.02
gap_pobreza,mean,Hp,2007-02-15,2023-10-29 02:13:46.684428,pampeana,-147840.0,0.02
gap_pobreza,median,Hp,2007-02-15,2023-10-29 02:13:46.684428,pampeana,-110720.0,0.02
CBA,mean,Hp,2007-02-15,2023-10-29 02:13:46.684428,patagonia,142300.0,0.02
CBA,median,Hp,2007-02-15,2023-10-29 02:13:46.684428,patagonia,129670.0,0.02
CBT,mean,Hp,2007-02-15,2023-10-29 02:13:46.684428,patagonia,386600.0,0.02
CBT,median,Hp,2007-02-15,2023-10-29 02:13:46.684428,patagonia,352290.0,0.02
CB_EQUIV,mean,Hp,2007-02-15,2023-10-29 02:13:46.684428,patagonia,3.029,0.02
CB_EQUIV,median,Hp,2007-02-15,2023-10-29 02:13:46.684428,patagonia,2.76,0.02
Indigencia,mean,Hp,2007-02-15,2023-10-29 02:13:46.684428,patagonia,0.355,0.02
Indigencia,sum,Hp,2007-02-15,2023-10-29 02:13:46.684428,patagonia,34350.0,0.02
P47T_hogar,mean,Hp,2007-02-15,2023-10-29 02:13:46.684428,patagonia,202580.0,0.02
P47T_hogar,median,Hp,2007-02-15,2023-10-29 02:13:46.684428,patagonia,155240.0,0.02
P47T_hogar,q10,Hp,2007-02-15,2023-10-29 02:13:46.684428,patagonia,0.0,0.02
P47T_hogar,q25,Hp,2007-02-15,2023-10-29 02:13:46.684428,patagonia,47950.0,0.02
P47T_hogar,q75,Hp,2007-02-15,2023-10-29 02:13:46.684428,patagonia,295840.0,0.02
P47T_hogar,q90,Hp,2007-02-15,2023-10-29 02:13:46.684428,patagonia,479820.0,0.02
Pobreza,mean,Hp,2007-02-15,2023-10-29 02:13:46.684428,patagonia,1.0,0.02
Pobreza,sum,Hp,2007-02-15,2023-10-29 02:13:46.684428,patagonia,96750.0,0.02
Total,mean,Hp,2007-02-15,2023-10-29 02:13:46.684428,patagonia,1.0,0.02
Total,sum,Hp,2007-02-15,2023-10-29 02:13:46.684428,patagonia,96750.0,0.02
gap_indigencia,mean,Hp,2007-02-15,2023-10-29 02:13:46.684428,patagonia,60280.0,0.02
gap_indigencia,median,Hp,2007-02-15,2023-10-29 02:13:46.684428,patagonia,44840.0,0.02
gap_pobreza,mean,Hp,2007-02-15,2023-10-29 02:13:46.684428,patagonia,-184020.0,0.02
gap_pobreza,median,Hp,2007-02-15,2023-10-29 02:13:46.684428,patagonia,-151650.0,0.02
CBA,mean,Hp,2007-05-15,2023-10-29 02:17:57.716801,cuyo,143420.0,0.02
CBA,median,Hp,2007-05-15,2023-10-29 02:17:57.716801,cuyo,136590.0,0.02
CBT,mean,Hp,2007-05-15,2023-10-29 02:17:57.716801,cuyo,365450.0,0.02
CBT,median,Hp,2007-05-15,2023-10-29 02:17:57.716801,cuyo,348040.0,0.02
CB_EQUIV,mean,Hp,2007-05-15,2023-10-29 02:17:57.716801,cuyo,3.539,0.02
CB_EQUIV,median,Hp,2007-05-15,2023-10-29 02:17:57.716801,cuyo,3.37,0.02
Indigencia,mean,Hp,2007-05-15,2023-10-29 02:17:57.716801,cuyo,0.2577,0.02
Indigencia,sum,Hp,2007-05-15,2023-10-29 02:17:57.716801,cuyo,69400.0,0.02
P47T_hogar,mean,Hp,2007-05-15,2023-10-29 02:17:57.716801,cuyo,212170.0,0.02
P47T_hogar,median,Hp,2007-05-15,2023-10-29 02:17:57.716801,cuyo,201580.0,0.02
P47T_hogar,q10,Hp,2007-05-15,2023-10-29 02:17:57.716801,cuyo,38080.0,0.02
P47T_hogar,q25,Hp,2007-05-15,2023-10-29 02:17:57.716801,cuyo,100220.0,0.02
P47T_hogar,q75,Hp,2007-05-15,2023-10-29 02:17:57.716801,cuyo,314160.0,0.02
P47T_hogar,q90,Hp,2007-05-15,2023-10-29 02:17:57.716801,cuyo,393270.0,0.02
Pobreza,mean,Hp,2007-05-15,2023-10-29 02:17:57.716801,cuyo,1.0,0.02
Pobreza,sum,Hp,2007-05-15,2023-10-29 02:17:57.716801,cuyo,269300.0,0.02
Total,mean,Hp,2007-05-15,2023-10-29 02:17:57.716801,cuyo,1.0,0.02
Total,sum,Hp,2007-05-15,2023-10-29 02:17:57.716801,cuyo,269300.0,0.02
gap_indigencia,mean,Hp,2007-05-15,2023-10-29 02:17:57.716801,cuyo,68740.0,0.02
gap_indigencia,median,Hp,2007-05-15,2023-10-29 02:17:57.716801,cuyo,64970.0,0.02
gap_pobreza,mean,Hp,2007-05-15,2023-10-29 02:17:57.716801,cuyo,-153280.0,0.02
gap_pobreza,median,Hp,2007-05-15,2023-10-29 02:17:57.716801,cuyo,-117190.0,0.02
CBA,mean,Hp,2007-05-15,2023-10-29 02:17:57.716801,gran_buenos_aires,151420.0,0.02
CBA,median,Hp,2007-05-15,2023-10-29 02:17:57.716801,gran_buenos_aires,143250.0,0.02
CBT,mean,Hp,2007-05-15,2023-10-29 02:17:57.716801,gran_buenos_aires,362400.0,0.02
CBT,median,Hp,2007-05-15,2023-10-29 02:17:57.716801,gran_buenos_aires,342860.0,0.02
CB_EQUIV,mean,Hp,2007-05-15,2023-10-29 02:17:57.716801,gran_buenos_aires,3.33,0.02
CB_EQUIV,median,Hp,2007-05-15,2023-10-29 02:17:57.716801,gran_buenos_aires,3.15,0.02
Indigencia,mean,Hp,2007-05-15,2023-10-29 02:17:57.716801,gran_buenos_aires,0.2724,0.02
Indigencia,sum,Hp,2007-05-15,2023-10-29 02:17:57.716801,gran_buenos_aires,199800.0,0.02
P47T_hogar,mean,Hp,2007-05-15,2023-10-29 02:17:57.716801,gran_buenos_aires,214520.0,0.02
P47T_hogar,median,Hp,2007-05-15,2023-10-29 02:17:57.716801,gran_buenos_aires,198830.0,0.02
P47T_hogar,q10,Hp,2007-05-15,2023-10-29 02:17:57.716801,gran_buenos_aires,17800.0,0.02
P47T_hogar,q25,Hp,2007-05-15,2023-10-29 02:17:57.716801,gran_buenos_aires,100220.0,0.02
P47T_hogar,q75,Hp,2007-05-15,2023-10-29 02:17:57.716801,gran_buenos_aires,317000.0,0.02
P47T_hogar,q90,Hp,2007-05-15,2023-10-29 02:17:57.716801,gran_buenos_aires,408390.0,0.02
Pobreza,mean,Hp,2007-05-15,2023-10-29 02:17:57.716801,gran_buenos_aires,1.0,0.02
Pobreza,sum,Hp,2007-05-15,2023-10-29 02:17:57.716801,gran_buenos_aires,733450.0,0.02
Total,mean,Hp,2007-05-15,2023-10-29 02:17:57.716801,gran_buenos_aires,1.0,0.02
Total,sum,Hp,2007-05-15,2023-10-29 02:17:57.716801,gran_buenos_aires,733450.0,0.02
gap_indigencia,mean,Hp,2007-05-15,2023-10-29 02:17:57.716801,gran_buenos_aires,63100.0,0.02
gap_indigencia,median,Hp,2007-05-15,2023-10-29 02:17:57.716801,gran_buenos_aires,60630.0,0.02
gap_pobreza,mean,Hp,2007-05-15,2023-10-29 02:17:57.716801,gran_buenos_aires,-147880.0,0.02
gap_pobreza,median,Hp,2007-05-15,2023-10-29 02:17:57.716801,gran_buenos_aires,-112850.0,0.02
CBA,mean,Hp,2007-05-15,2023-10-29 02:17:57.716801,noreste,141220.0,0.02
CBA,median,Hp,2007-05-15,2023-10-29 02:17:57.716801,noreste,130260.0,0.02
CBT,mean,Hp,2007-05-15,2023-10-29 02:17:57.716801,noreste,316420.0,0.02
CBT,median,Hp,2007-05-15,2023-10-29 02:17:57.716801,noreste,291850.0,0.02
CB_EQUIV,mean,Hp,2007-05-15,2023-10-29 02:17:57.716801,noreste,3.469,0.02
CB_EQUIV,median,Hp,2007-05-15,2023-10-29 02:17:57.716801,noreste,3.2,0.02
Indigencia,mean,Hp,2007-05-15,2023-10-29 02:17:57.716801,noreste,0.4214,0.02
Indigencia,sum,Hp,2007-05-15,2023-10-29 02:17:57.716801,noreste,192300.0,0.02
P47T_hogar,mean,Hp,2007-05-15,2023-10-29 02:17:57.716801,noreste,153870.0,0.02
P47T_hogar,median,Hp,2007-05-15,2023-10-29 02:17:57.716801,noreste,132130.0,0.02
P47T_hogar,q10,Hp,2007-05-15,2023-10-29 02:17:57.716801,noreste,0.0,0.02
P47T_hogar,q25,Hp,2007-05-15,2023-10-29 02:17:57.716801,noreste,60380.0,0.02
P47T_hogar,q75,Hp,2007-05-15,2023-10-29 02:17:57.716801,noreste,224410.0,0.02
P47T_hogar,q90,Hp,2007-05-15,2023-10-29 02:17:57.716801,noreste,318160.0,0.02
Pobreza,mean,Hp,2007-05-15,2023-10-29 02:17:57.716801,noreste,1.0,0.02
Pobreza,sum,Hp,2007-05-15,2023-10-29 02:17:57.716801,noreste,456300.0,0.02
Total,mean,Hp,2007-05-15,2023-10-29 02:17:57.716801,noreste,1.0,0.02
Total,sum,Hp,2007-05-15,2023-10-29 02:17:57.716801,noreste,456300.0,0.02
gap_indigencia,mean,Hp,2007-05-15,2023-10-29 02:17:57.716801,noreste,12640.0,0.02
gap_indigencia,median,Hp,2007-05-15,2023-10-29 02:17:57.716801,noreste,17475.0,0.02
gap_pobreza,mean,Hp,2007-05-15,2023-10-29 02:17:57.716801,noreste,-162560.0,0.02
gap_pobreza,median,Hp,2007-05-15,2023-10-29 02:17:57.716801,noreste,-131095.0,0.02
CBA,mean,Hp,2007-05-15,2023-10-29 02:17:57.716801,noroeste,146000.0,0.02
CBA,median,Hp,2007-05-15,2023-10-29 02:17:57.716801,noroeste,135920.0,0.02
CBT,mean,Hp,2007-05-15,2023-10-29 02:17:57.716801,noroeste,324290.0,0.02
CBT,median,Hp,2007-05-15,2023-10-29 02:17:57.716801,noroeste,301890.0,0.02
CB_EQUIV,mean,Hp,2007-05-15,2023-10-29 02:17:57.716801,noroeste,3.695,0.02
CB_EQUIV,median,Hp,2007-05-15,2023-10-29 02:17:57.716801,noroeste,3.44,0.02
Indigencia,mean,Hp,2007-05-15,2023-10-29 02:17:57.716801,noroeste,0.393,0.02
Indigencia,sum,Hp,2007-05-15,2023-10-29 02:17:57.716801,noroeste,182850.0,0.02
P47T_hogar,mean,Hp,2007-05-15,2023-10-29 02:17:57.716801,noroeste,170050.0,0.02
P47T_hogar,median,Hp,2007-05-15,2023-10-29 02:17:57.716801,noroeste,144880.0,0.02
P47T_hogar,q10,Hp,2007-05-15,2023-10-29 02:17:57.716801,noroeste,0.0,0.02
P47T_hogar,q25,Hp,2007-05-15,2023-10-29 02:17:57.716801,noroeste,66210.0,0.02
P47T_hogar,q75,Hp,2007-05-15,2023-10-29 02:17:57.716801,noroeste,251800.0,0.02
P47T_hogar,q90,Hp,2007-05-15,2023-10-29 02:17:57.716801,noroeste,349540.0,0.02
Pobreza,mean,Hp,2007-05-15,2023-10-29 02:17:57.716801,noroeste,1.0,0.02
Pobreza,sum,Hp,2007-05-15,2023-10-29 02:17:57.716801,noroeste,465250.0,0.02
Total,mean,Hp,2007-05-15,2023-10-29 02:17:57.716801,noroeste,1.0,0.02
Total,sum,Hp,2007-05-15,2023-10-29 02:17:57.716801,noroeste,465250.0,0.02
gap_indigencia,mean,Hp,2007-05-15,2023-10-29 02:17:57.716801,noroeste,24050.0,0.02
gap_indigencia,median,Hp,2007-05-15,2023-10-29 02:17:57.716801,noroeste,23370.0,0.02
gap_pobreza,mean,Hp,2007-05-15,2023-10-29 02:17:57.716801,noroeste,-154240.0,0.02
gap_pobreza,median,Hp,2007-05-15,2023-10-29 02:17:57.716801,noroeste,-123400.0,0.02
CBA,mean,Hp,2007-05-15,2023-10-29 02:17:57.716801,pampeana,147440.0,0.02
CBA,median,Hp,2007-05-15,2023-10-29 02:17:57.716801,pampeana,140620.0,0.02
CBT,mean,Hp,2007-05-15,2023-10-29 02:17:57.716801,pampeana,352760.0,0.02
CBT,median,Hp,2007-05-15,2023-10-29 02:17:57.716801,pampeana,336440.0,0.02
CB_EQUIV,mean,Hp,2007-05-15,2023-10-29 02:17:57.716801,pampeana,3.271,0.02
CB_EQUIV,median,Hp,2007-05-15,2023-10-29 02:17:57.716801,pampeana,3.12,0.02
Indigencia,mean,Hp,2007-05-15,2023-10-29 02:17:57.716801,pampeana,0.264,0.02
Indigencia,sum,Hp,2007-05-15,2023-10-29 02:17:57.716801,pampeana,251350.0,0.02
P47T_hogar,mean,Hp,2007-05-15,2023-10-29 02:17:57.716801,pampeana,210760.0,0.02
P47T_hogar,median,Hp,2007-05-15,2023-10-29 02:17:57.716801,pampeana,204660.0,0.02
P47T_hogar,q10,Hp,2007-05-15,2023-10-29 02:17:57.716801,pampeana,17800.0,0.02
P47T_hogar,q25,Hp,2007-05-15,2023-10-29 02:17:57.716801,pampeana,89320.0,0.02
P47T_hogar,q75,Hp,2007-05-15,2023-10-29 02:17:57.716801,pampeana,307420.0,0.02
P47T_hogar,q90,Hp,2007-05-15,2023-10-29 02:17:57.716801,pampeana,401870.0,0.02
Pobreza,mean,Hp,2007-05-15,2023-10-29 02:17:57.716801,pampeana,1.0,0.02
Pobreza,sum,Hp,2007-05-15,2023-10-29 02:17:57.716801,pampeana,952100.0,0.02
