observable,sintetico,base,Q,timestamp,Total,valor,frac
P47T_hogar,q90,P,2006-02-15,2023-10-29 01:55:39.704249,True,1127790.0,0.02
P47T_persona,mean,P,2006-02-15,2023-10-29 01:55:39.704249,True,153030.0,0.02
P47T_persona,median,P,2006-02-15,2023-10-29 01:55:39.704249,True,64700.0,0.02
P47T_persona,q10,P,2006-02-15,2023-10-29 01:55:39.704249,True,0.0,0.02
P47T_persona,q25,P,2006-02-15,2023-10-29 01:55:39.704249,True,0.0,0.02
P47T_persona,q75,P,2006-02-15,2023-10-29 01:55:39.704249,True,257660.0,0.02
P47T_persona,q90,P,2006-02-15,2023-10-29 01:55:39.704249,True,399090.0,0.02
Pobreza,mean,P,2006-02-15,2023-10-29 01:55:39.704249,True,0.3772,0.02
Pobreza,sum,P,2006-02-15,2023-10-29 01:55:39.704249,True,14499750.0,0.02
Total,mean,P,2006-02-15,2023-10-29 01:55:39.704249,True,1.0,0.02
Total,sum,P,2006-02-15,2023-10-29 01:55:39.704249,True,38443750.0,0.02
gap_indigencia,mean,P,2006-02-15,2023-10-29 01:55:39.704249,True,860940.0,0.02
gap_indigencia,median,P,2006-02-15,2023-10-29 01:55:39.704249,True,276320.0,0.02
gap_pobreza,mean,P,2006-02-15,2023-10-29 01:55:39.704249,True,530350.0,0.02
gap_pobreza,median,P,2006-02-15,2023-10-29 01:55:39.704249,True,97510.0,0.02
CBA,mean,P,2006-05-15,2023-10-29 01:59:34.701213,True,237490.0,0.02
CBA,median,P,2006-05-15,2023-10-29 01:59:34.701213,True,142870.0,0.02
CBT,mean,P,2006-05-15,2023-10-29 01:59:34.701213,True,568080.0,0.02
CBT,median,P,2006-05-15,2023-10-29 01:59:34.701213,True,340760.0,0.02
CB_EQUIV,mean,P,2006-05-15,2023-10-29 01:59:34.701213,True,5.373,0.02
CB_EQUIV,median,P,2006-05-15,2023-10-29 01:59:34.701213,True,3.26,0.02
Indigencia,mean,P,2006-05-15,2023-10-29 01:59:34.701213,True,0.1326,0.02
Indigencia,sum,P,2006-05-15,2023-10-29 01:59:34.701213,True,5098750.0,0.02
P47T_hogar,mean,P,2006-05-15,2023-10-29 01:59:34.701213,True,1010280.0,0.02
P47T_hogar,median,P,2006-05-15,2023-10-29 01:59:34.701213,True,401760.0,0.02
P47T_hogar,q10,P,2006-05-15,2023-10-29 01:59:34.701213,True,112460.0,0.02
P47T_hogar,q25,P,2006-05-15,2023-10-29 01:59:34.701213,True,240460.0,0.02
P47T_hogar,q75,P,2006-05-15,2023-10-29 01:59:34.701213,True,662760.0,0.02
P47T_hogar,q90,P,2006-05-15,2023-10-29 01:59:34.701213,True,972150.0,0.02
P47T_persona,mean,P,2006-05-15,2023-10-29 01:59:34.701213,True,137630.0,0.02
P47T_persona,median,P,2006-05-15,2023-10-29 01:59:34.701213,True,59000.0,0.02
P47T_persona,q10,P,2006-05-15,2023-10-29 01:59:34.701213,True,0.0,0.02
P47T_persona,q25,P,2006-05-15,2023-10-29 01:59:34.701213,True,0.0,0.02
P47T_persona,q75,P,2006-05-15,2023-10-29 01:59:34.701213,True,246070.0,0.02
P47T_persona,q90,P,2006-05-15,2023-10-29 01:59:34.701213,True,372450.0,0.02
Pobreza,mean,P,2006-05-15,2023-10-29 01:59:34.701213,True,0.3876,0.02
Pobreza,sum,P,2006-05-15,2023-10-29 01:59:34.701213,True,14901500.0,0.02
Total,mean,P,2006-05-15,2023-10-29 01:59:34.701213,True,1.0,0.02
Total,sum,P,2006-05-15,2023-10-29 01:59:34.701213,True,38443750.0,0.02
gap_indigencia,mean,P,2006-05-15,2023-10-29 01:59:34.701213,True,772790.0,0.02
gap_indigencia,median,P,2006-05-15,2023-10-29 01:59:34.701213,True,259690.0,0.02
gap_pobreza,mean,P,2006-05-15,2023-10-29 01:59:34.701213,True,442200.0,0.02
gap_pobreza,median,P,2006-05-15,2023-10-29 01:59:34.701213,True,80470.0,0.02
CBA,mean,P,2006-08-15,2023-10-29 02:03:03.384502,True,237490.0,0.02
CBA,median,P,2006-08-15,2023-10-29 02:03:03.384502,True,142870.0,0.02
CBT,mean,P,2006-08-15,2023-10-29 02:03:03.384502,True,568080.0,0.02
CBT,median,P,2006-08-15,2023-10-29 02:03:03.384502,True,340760.0,0.02
CB_EQUIV,mean,P,2006-08-15,2023-10-29 02:03:03.384502,True,5.373,0.02
CB_EQUIV,median,P,2006-08-15,2023-10-29 02:03:03.384502,True,3.26,0.02
Indigencia,mean,P,2006-08-15,2023-10-29 02:03:03.384502,True,0.1236,0.02
Indigencia,sum,P,2006-08-15,2023-10-29 02:03:03.384502,True,4751900.0,0.02
P47T_hogar,mean,P,2006-08-15,2023-10-29 02:03:03.384502,True,1184280.0,0.02
P47T_hogar,median,P,2006-08-15,2023-10-29 02:03:03.384502,True,458220.0,0.02
P47T_hogar,q10,P,2006-08-15,2023-10-29 02:03:03.384502,True,115080.0,0.02
P47T_hogar,q25,P,2006-08-15,2023-10-29 02:03:03.384502,True,269810.0,0.02
P47T_hogar,q75,P,2006-08-15,2023-10-29 02:03:03.384502,True,775230.0,0.02
P47T_hogar,q90,P,2006-08-15,2023-10-29 02:03:03.384502,True,1167950.0,0.02
P47T_persona,mean,P,2006-08-15,2023-10-29 02:03:03.384502,True,161560.0,0.02
P47T_persona,median,P,2006-08-15,2023-10-29 02:03:03.384502,True,66210.0,0.02
P47T_persona,q10,P,2006-08-15,2023-10-29 02:03:03.384502,True,0.0,0.02
P47T_persona,q25,P,2006-08-15,2023-10-29 02:03:03.384502,True,0.0,0.02
P47T_persona,q75,P,2006-08-15,2023-10-29 02:03:03.384502,True,289110.0,0.02
P47T_persona,q90,P,2006-08-15,2023-10-29 02:03:03.384502,True,437600.0,0.02
Pobreza,mean,P,2006-08-15,2023-10-29 02:03:03.384502,True,0.3453,0.02
Pobreza,sum,P,2006-08-15,2023-10-29 02:03:03.384502,True,13272900.0,0.02
Total,mean,P,2006-08-15,2023-10-29 02:03:03.384502,True,1.0,0.02
Total,sum,P,2006-08-15,2023-10-29 02:03:03.384502,True,38443750.0,0.02
gap_indigencia,mean,P,2006-08-15,2023-10-29 02:03:03.384502,True,946790.0,0.02
gap_indigencia,median,P,2006-08-15,2023-10-29 02:03:03.384502,True,313200.0,0.02
gap_pobreza,mean,P,2006-08-15,2023-10-29 02:03:03.384502,True,616200.0,0.02
gap_pobreza,median,P,2006-08-15,2023-10-29 02:03:03.384502,True,135920.0,0.02
CBA,mean,P,2006-11-15,2023-10-29 02:06:47.177372,True,237490.0,0.02
CBA,median,P,2006-11-15,2023-10-29 02:06:47.177372,True,142870.0,0.02
CBT,mean,P,2006-11-15,2023-10-29 02:06:47.177372,True,568080.0,0.02
CBT,median,P,2006-11-15,2023-10-29 02:06:47.177372,True,340760.0,0.02
CB_EQUIV,mean,P,2006-11-15,2023-10-29 02:06:47.177372,True,5.373,0.02
CB_EQUIV,median,P,2006-11-15,2023-10-29 02:06:47.177372,True,3.26,0.02
Indigencia,mean,P,2006-11-15,2023-10-29 02:06:47.177372,True,0.1178,0.02
Indigencia,sum,P,2006-11-15,2023-10-29 02:06:47.177372,True,4529100.0,0.02
P47T_hogar,mean,P,2006-11-15,2023-10-29 02:06:47.177372,True,1071000.0,0.02
P47T_hogar,median,P,2006-11-15,2023-10-29 02:06:47.177372,True,434990.0,0.02
P47T_hogar,q10,P,2006-11-15,2023-10-29 02:06:47.177372,True,129120.0,0.02
P47T_hogar,q25,P,2006-11-15,2023-10-29 02:06:47.177372,True,257660.0,0.02
P47T_hogar,q75,P,2006-11-15,2023-10-29 02:06:47.177372,True,683660.0,0.02
P47T_hogar,q90,P,2006-11-15,2023-10-29 02:06:47.177372,True,1006850.0,0.02
P47T_persona,mean,P,2006-11-15,2023-10-29 02:06:47.177372,True,146170.0,0.02
P47T_persona,median,P,2006-11-15,2023-10-29 02:06:47.177372,True,74290.0,0.02
P47T_persona,q10,P,2006-11-15,2023-10-29 02:06:47.177372,True,0.0,0.02
P47T_persona,q25,P,2006-11-15,2023-10-29 02:06:47.177372,True,0.0,0.02
P47T_persona,q75,P,2006-11-15,2023-10-29 02:06:47.177372,True,257660.0,0.02
P47T_persona,q90,P,2006-11-15,2023-10-29 02:06:47.177372,True,372450.0,0.02
Pobreza,mean,P,2006-11-15,2023-10-29 02:06:47.177372,True,0.3627,0.02
Pobreza,sum,P,2006-11-15,2023-10-29 02:06:47.177372,True,13942250.0,0.02
Total,mean,P,2006-11-15,2023-10-29 02:06:47.177372,True,1.0,0.02
Total,sum,P,2006-11-15,2023-10-29 02:06:47.177372,True,38443750.0,0.02
gap_indigencia,mean,P,2006-11-15,2023-10-29 02:06:47.177372,True,833510.0,0.02
gap_indigencia,median,P,2006-11-15,2023-10-29 02:06:47.177372,True,286700.0,0.02
gap_pobreza,mean,P,2006-11-15,2023-10-29 02:06:47.177372,True,502920.0,0.02
gap_pobreza,median,P,2006-11-15,2023-10-29 02:06:47.177372,True,105780.0,0.02
CBA,mean,P,2007-02-15,2023-10-29 02:10:49.130520,True,168550.0,0.02
CBA,median,P,2007-02-15,2023-10-29 02:10:49.130520,True,142340.0,0.02
CBT,mean,P,2007-02-15,2023-10-29 02:10:49.130520,True,405050.0,0.02
CBT,median,P,2007-02-15,2023-10-29 02:10:49.130520,True,339590.0,0.02
CB_EQUIV,mean,P,2007-02-15,2023-10-29 02:10:49.130520,True,3.838,0.02
CB_EQUIV,median,P,2007-02-15,2023-10-29 02:10:49.130520,True,3.25,0.02
Indigencia,mean,P,2007-02-15,2023-10-29 02:10:49.130520,True,0.1054,0.02
Indigencia,sum,P,2007-02-15,2023-10-29 02:10:49.130520,True,4075400.0,0.02
P47T_hogar,mean,P,2007-02-15,2023-10-29 02:10:49.130520,True,789850.0,0.02
P47T_hogar,median,P,2007-02-15,2023-10-29 02:10:49.130520,True,502440.0,0.02
P47T_hogar,q10,P,2007-02-15,2023-10-29 02:10:49.130520,True,132540.0,0.02
P47T_hogar,q25,P,2007-02-15,2023-10-29 02:10:49.130520,True,286370.0,0.02
P47T_hogar,q75,P,2007-02-15,2023-10-29 02:10:49.130520,True,804080.0,0.02
P47T_hogar,q90,P,2007-02-15,2023-10-29 02:10:49.130520,True,1201400.0,0.02
P47T_persona,mean,P,2007-02-15,2023-10-29 02:10:49.130520,True,170800.0,0.02
P47T_persona,median,P,2007-02-15,2023-10-29 02:10:49.130520,True,81460.0,0.02
P47T_persona,q10,P,2007-02-15,2023-10-29 02:10:49.130520,True,0.0,0.02
P47T_persona,q25,P,2007-02-15,2023-10-29 02:10:49.130520,True,0.0,0.02
P47T_persona,q75,P,2007-02-15,2023-10-29 02:10:49.130520,True,295840.0,0.02
P47T_persona,q90,P,2007-02-15,2023-10-29 02:10:49.130520,True,427640.0,0.02
Pobreza,mean,P,2007-02-15,2023-10-29 02:10:49.130520,True,0.3038,0.02
Pobreza,sum,P,2007-02-15,2023-10-29 02:10:49.130520,True,11751300.0,0.02
Total,mean,P,2007-02-15,2023-10-29 02:10:49.130520,True,1.0,0.02
Total,sum,P,2007-02-15,2023-10-29 02:10:49.130520,True,38677450.0,0.02
gap_indigencia,mean,P,2007-02-15,2023-10-29 02:10:49.130520,True,621300.0,0.02
gap_indigencia,median,P,2007-02-15,2023-10-29 02:10:49.130520,True,353410.0,0.02
gap_pobreza,mean,P,2007-02-15,2023-10-29 02:10:49.130520,True,384790.0,0.02
gap_pobreza,median,P,2007-02-15,2023-10-29 02:10:49.130520,True,171120.0,0.02
CBA,mean,P,2007-05-15,2023-10-29 02:14:55.844518,True,168550.0,0.02
CBA,median,P,2007-05-15,2023-10-29 02:14:55.844518,True,142340.0,0.02
CBT,mean,P,2007-05-15,2023-10-29 02:14:55.844518,True,405050.0,0.02
CBT,median,P,2007-05-15,2023-10-29 02:14:55.844518,True,339590.0,0.02
CB_EQUIV,mean,P,2007-05-15,2023-10-29 02:14:55.844518,True,3.838,0.02
CB_EQUIV,median,P,2007-05-15,2023-10-29 02:14:55.844518,True,3.25,0.02
Indigencia,mean,P,2007-05-15,2023-10-29 02:14:55.844518,True,0.1067,0.02
Indigencia,sum,P,2007-05-15,2023-10-29 02:14:55.844518,True,4127700.0,0.02
P47T_hogar,mean,P,2007-05-15,2023-10-29 02:14:55.844518,True,703500.0,0.02
P47T_hogar,median,P,2007-05-15,2023-10-29 02:14:55.844518,True,458220.0,0.02
P47T_hogar,q10,P,2007-05-15,2023-10-29 02:14:55.844518,True,132130.0,0.02
P47T_hogar,q25,P,2007-05-15,2023-10-29 02:14:55.844518,True,263670.0,0.02
P47T_hogar,q75,P,2007-05-15,2023-10-29 02:14:55.844518,True,740750.0,0.02
P47T_hogar,q90,P,2007-05-15,2023-10-29 02:14:55.844518,True,1074760.0,0.02
P47T_persona,mean,P,2007-05-15,2023-10-29 02:14:55.844518,True,154650.0,0.02
P47T_persona,median,P,2007-05-15,2023-10-29 02:14:55.844518,True,77790.0,0.02
P47T_persona,q10,P,2007-05-15,2023-10-29 02:14:55.844518,True,0.0,0.02
P47T_persona,q25,P,2007-05-15,2023-10-29 02:14:55.844518,True,0.0,0.02
P47T_persona,q75,P,2007-05-15,2023-10-29 02:14:55.844518,True,257660.0,0.02
P47T_persona,q90,P,2007-05-15,2023-10-29 02:14:55.844518,True,390010.0,0.02
Pobreza,mean,P,2007-05-15,2023-10-29 02:14:55.844518,True,0.3369,0.02
Pobreza,sum,P,2007-05-15,2023-10-29 02:14:55.844518,True,13029250.0,0.02
Total,mean,P,2007-05-15,2023-10-29 02:14:55.844518,True,1.0,0.02
Total,sum,P,2007-05-15,2023-10-29 02:14:55.844518,True,38677450.0,0.02
gap_indigencia,mean,P,2007-05-15,2023-10-29 02:14:55.844518,True,534950.0,0.02
gap_indigencia,median,P,2007-05-15,2023-10-29 02:14:55.844518,True,310470.0,0.02
gap_pobreza,mean,P,2007-05-15,2023-10-29 02:14:55.844518,True,298450.0,0.02
gap_pobreza,median,P,2007-05-15,2023-10-29 02:14:55.844518,True,128930.0,0.02
CBA,mean,P,2007-11-15,2023-10-29 02:19:09.024479,True,168550.0,0.02
CBA,median,P,2007-11-15,2023-10-29 02:19:09.024479,True,142340.0,0.02
CBT,mean,P,2007-11-15,2023-10-29 02:19:09.024479,True,405050.0,0.02
CBT,median,P,2007-11-15,2023-10-29 02:19:09.024479,True,339590.0,0.02
CB_EQUIV,mean,P,2007-11-15,2023-10-29 02:19:09.024479,True,3.838,0.02
CB_EQUIV,median,P,2007-11-15,2023-10-29 02:19:09.024479,True,3.25,0.02
Indigencia,mean,P,2007-11-15,2023-10-29 02:19:09.024479,True,0.1042,0.02
Indigencia,sum,P,2007-11-15,2023-10-29 02:19:09.024479,True,4030650.0,0.02
P47T_hogar,mean,P,2007-11-15,2023-10-29 02:19:09.024479,True,766180.0,0.02
P47T_hogar,median,P,2007-11-15,2023-10-29 02:19:09.024479,True,459440.0,0.02
P47T_hogar,q10,P,2007-11-15,2023-10-29 02:19:09.024479,True,135210.0,0.02
P47T_hogar,q25,P,2007-11-15,2023-10-29 02:19:09.024479,True,261320.0,0.02
P47T_hogar,q75,P,2007-11-15,2023-10-29 02:19:09.024479,True,733060.0,0.02
P47T_hogar,q90,P,2007-11-15,2023-10-29 02:19:09.024479,True,1085750.0,0.02
P47T_persona,mean,P,2007-11-15,2023-10-29 02:19:09.024479,True,155950.0,0.02
P47T_persona,median,P,2007-11-15,2023-10-29 02:19:09.024479,True,87290.0,0.02
P47T_persona,q10,P,2007-11-15,2023-10-29 02:19:09.024479,True,0.0,0.02
P47T_persona,q25,P,2007-11-15,2023-10-29 02:19:09.024479,True,0.0,0.02
P47T_persona,q75,P,2007-11-15,2023-10-29 02:19:09.024479,True,257660.0,0.02
P47T_persona,q90,P,2007-11-15,2023-10-29 02:19:09.024479,True,408390.0,0.02
Pobreza,mean,P,2007-11-15,2023-10-29 02:19:09.024479,True,0.3334,0.02
Pobreza,sum,P,2007-11-15,2023-10-29 02:19:09.024479,True,12895300.0,0.02
Total,mean,P,2007-11-15,2023-10-29 02:19:09.024479,True,1.0,0.02
Total,sum,P,2007-11-15,2023-10-29 02:19:09.024479,True,38677450.0,0.02
gap_indigencia,mean,P,2007-11-15,2023-10-29 02:19:09.024479,True,597630.0,0.02
gap_indigencia,median,P,2007-11-15,2023-10-29 02:19:09.024479,True,316260.0,0.02
gap_pobreza,mean,P,2007-11-15,2023-10-29 02:19:09.024479,True,361120.0,0.02
gap_pobreza,median,P,2007-11-15,2023-10-29 02:19:09.024479,True,130780.0,0.02
CBA,mean,P,2008-02-15,2023-10-29 02:23:39.744799,True,185710.0,0.02
CBA,median,P,2008-02-15,2023-10-29 02:23:39.744799,True,142470.0,0.02
CBT,mean,P,2008-02-15,2023-10-29 02:23:39.744799,True,443620.0,0.02
CBT,median,P,2008-02-15,2023-10-29 02:23:39.744799,True,340190.0,0.02
CB_EQUIV,mean,P,2008-02-15,2023-10-29 02:23:39.744799,True,4.233,0.02
CB_EQUIV,median,P,2008-02-15,2023-10-29 02:23:39.744799,True,3.25,0.02
Indigencia,mean,P,2008-02-15,2023-10-29 02:23:39.744799,True,0.0941,0.02
Indigencia,sum,P,2008-02-15,2023-10-29 02:23:39.744799,True,3691000.0,0.02
P47T_hogar,mean,P,2008-02-15,2023-10-29 02:23:39.744799,True,830240.0,0.02
P47T_hogar,median,P,2008-02-15,2023-10-29 02:23:39.744799,True,502440.0,0.02
P47T_hogar,q10,P,2008-02-15,2023-10-29 02:23:39.744799,True,149430.0,0.02
P47T_hogar,q25,P,2008-02-15,2023-10-29 02:23:39.744799,True,295840.0,0.02
P47T_hogar,q75,P,2008-02-15,2023-10-29 02:23:39.744799,True,796670.0,0.02
P47T_hogar,q90,P,2008-02-15,2023-10-29 02:23:39.744799,True,1183660.0,0.02
P47T_persona,mean,P,2008-02-15,2023-10-29 02:23:39.744799,True,167790.0,0.02
P47T_persona,median,P,2008-02-15,2023-10-29 02:23:39.744799,True,85300.0,0.02
P47T_persona,q10,P,2008-02-15,2023-10-29 02:23:39.744799,True,0.0,0.02
P47T_persona,q25,P,2008-02-15,2023-10-29 02:23:39.744799,True,0.0,0.02
P47T_persona,q75,P,2008-02-15,2023-10-29 02:23:39.744799,True,289110.0,0.02
P47T_persona,q90,P,2008-02-15,2023-10-29 02:23:39.744799,True,417900.0,0.02
Pobreza,mean,P,2008-02-15,2023-10-29 02:23:39.744799,True,0.2936,0.02
Pobreza,sum,P,2008-02-15,2023-10-29 02:23:39.744799,True,11517550.0,0.02
Total,mean,P,2008-02-15,2023-10-29 02:23:39.744799,True,1.0,0.02
Total,sum,P,2008-02-15,2023-10-29 02:23:39.744799,True,39234950.0,0.02
gap_indigencia,mean,P,2008-02-15,2023-10-29 02:23:39.744799,True,644530.0,0.02
gap_indigencia,median,P,2008-02-15,2023-10-29 02:23:39.744799,True,354760.0,0.02
gap_pobreza,mean,P,2008-02-15,2023-10-29 02:23:39.744799,True,386620.0,0.02
gap_pobreza,median,P,2008-02-15,2023-10-29 02:23:39.744799,True,171820.0,0.02
CBA,mean,P,2008-05-15,2023-10-29 02:28:24.603621,True,185710.0,0.02
CBA,median,P,2008-05-15,2023-10-29 02:28:24.603621,True,142470.0,0.02
CBT,mean,P,2008-05-15,2023-10-29 02:28:24.603621,True,443620.0,0.02
CBT,median,P,2008-05-15,2023-10-29 02:28:24.603621,True,340190.0,0.02
CB_EQUIV,mean,P,2008-05-15,2023-10-29 02:28:24.603621,True,4.233,0.02
CB_EQUIV,median,P,2008-05-15,2023-10-29 02:28:24.603621,True,3.25,0.02
Indigencia,mean,P,2008-05-15,2023-10-29 02:28:24.603621,True,0.0931,0.02
Indigencia,sum,P,2008-05-15,2023-10-29 02:28:24.603621,True,3653500.0,0.02
P47T_hogar,mean,P,2008-05-15,2023-10-29 02:28:24.603621,True,904500.0,0.02
P47T_hogar,median,P,2008-05-15,2023-10-29 02:28:24.603621,True,458220.0,0.02
P47T_hogar,q10,P,2008-05-15,2023-10-29 02:28:24.603621,True,138360.0,0.02
P47T_hogar,q25,P,2008-05-15,2023-10-29 02:28:24.603621,True,277180.0,0.02
P47T_hogar,q75,P,2008-05-15,2023-10-29 02:28:24.603621,True,736430.0,0.02
P47T_hogar,q90,P,2008-05-15,2023-10-29 02:28:24.603621,True,1080310.0,0.02
P47T_persona,mean,P,2008-05-15,2023-10-29 02:28:24.603621,True,153700.0,0.02
P47T_persona,median,P,2008-05-15,2023-10-29 02:28:24.603621,True,89320.0,0.02
P47T_persona,q10,P,2008-05-15,2023-10-29 02:28:24.603621,True,0.0,0.02
P47T_persona,q25,P,2008-05-15,2023-10-29 02:28:24.603621,True,0.0,0.02
P47T_persona,q75,P,2008-05-15,2023-10-29 02:28:24.603621,True,269810.0,0.02
P47T_persona,q90,P,2008-05-15,2023-10-29 02:28:24.603621,True,390010.0,0.02
Pobreza,mean,P,2008-05-15,2023-10-29 02:28:24.603621,True,0.3267,0.02
Pobreza,sum,P,2008-05-15,2023-10-29 02:28:24.603621,True,12818250.0,0.02
Total,mean,P,2008-05-15,2023-10-29 02:28:24.603621,True,1.0,0.02
Total,sum,P,2008-05-15,2023-10-29 02:28:24.603621,True,39234950.0,0.02
gap_indigencia,mean,P,2008-05-15,2023-10-29 02:28:24.603621,True,718790.0,0.02
gap_indigencia,median,P,2008-05-15,2023-10-29 02:28:24.603621,True,313970.0,0.02
gap_pobreza,mean,P,2008-05-15,2023-10-29 02:28:24.603621,True,460880.0,0.02
gap_pobreza,median,P,2008-05-15,2023-10-29 02:28:24.603621,True,130790.0,0.02
CBA,mean,P,2008-08-15,2023-10-29 02:33:26.616646,True,185710.0,0.02
CBA,median,P,2008-08-15,2023-10-29 02:33:26.616646,True,142470.0,0.02
CBT,mean,P,2008-08-15,2023-10-29 02:33:26.616646,True,443620.0,0.02
CBT,median,P,2008-08-15,2023-10-29 02:33:26.616646,True,340190.0,0.02
CB_EQUIV,mean,P,2008-08-15,2023-10-29 02:33:26.616646,True,4.233,0.02
CB_EQUIV,median,P,2008-08-15,2023-10-29 02:33:26.616646,True,3.25,0.02
Indigencia,mean,P,2008-08-15,2023-10-29 02:33:26.616646,True,0.0919,0.02
Indigencia,sum,P,2008-08-15,2023-10-29 02:33:26.616646,True,3607050.0,0.02
P47T_hogar,mean,P,2008-08-15,2023-10-29 02:33:26.616646,True,806830.0,0.02
P47T_hogar,median,P,2008-08-15,2023-10-29 02:33:26.616646,True,511040.0,0.02
P47T_hogar,q10,P,2008-08-15,2023-10-29 02:33:26.616646,True,151630.0,0.02
P47T_hogar,q25,P,2008-08-15,2023-10-29 02:33:26.616646,True,302730.0,0.02
P47T_hogar,q75,P,2008-08-15,2023-10-29 02:33:26.616646,True,818730.0,0.02
P47T_hogar,q90,P,2008-08-15,2023-10-29 02:33:26.616646,True,1225990.0,0.02
P47T_persona,mean,P,2008-08-15,2023-10-29 02:33:26.616646,True,173200.0,0.02
P47T_persona,median,P,2008-08-15,2023-10-29 02:33:26.616646,True,93530.0,0.02
P47T_persona,q10,P,2008-08-15,2023-10-29 02:33:26.616646,True,0.0,0.02
P47T_persona,q25,P,2008-08-15,2023-10-29 02:33:26.616646,True,0.0,0.02
P47T_persona,q75,P,2008-08-15,2023-10-29 02:33:26.616646,True,295840.0,0.02
P47T_persona,q90,P,2008-08-15,2023-10-29 02:33:26.616646,True,437600.0,0.02
Pobreza,mean,P,2008-08-15,2023-10-29 02:33:26.616646,True,0.288,0.02
Pobreza,sum,P,2008-08-15,2023-10-29 02:33:26.616646,True,11300150.0,0.02
Total,mean,P,2008-08-15,2023-10-29 02:33:26.616646,True,1.0,0.02
Total,sum,P,2008-08-15,2023-10-29 02:33:26.616646,True,39234950.0,0.02
gap_indigencia,mean,P,2008-08-15,2023-10-29 02:33:26.616646,True,621130.0,0.02
gap_indigencia,median,P,2008-08-15,2023-10-29 02:33:26.616646,True,363020.0,0.02
gap_pobreza,mean,P,2008-08-15,2023-10-29 02:33:26.616646,True,363220.0,0.02
gap_pobreza,median,P,2008-08-15,2023-10-29 02:33:26.616646,True,178590.0,0.02
CBA,mean,P,2008-11-15,2023-10-29 02:38:26.757303,True,185710.0,0.02
CBA,median,P,2008-11-15,2023-10-29 02:38:26.757303,True,142470.0,0.02
CBT,mean,P,2008-11-15,2023-10-29 02:38:26.757303,True,443620.0,0.02
CBT,median,P,2008-11-15,2023-10-29 02:38:26.757303,True,340190.0,0.02
CB_EQUIV,mean,P,2008-11-15,2023-10-29 02:38:26.757303,True,4.233,0.02
CB_EQUIV,median,P,2008-11-15,2023-10-29 02:38:26.757303,True,3.25,0.02
Indigencia,mean,P,2008-11-15,2023-10-29 02:38:26.757303,True,0.0883,0.02
Indigencia,sum,P,2008-11-15,2023-10-29 02:38:26.757303,True,3464150.0,0.02
P47T_hogar,mean,P,2008-11-15,2023-10-29 02:38:26.757303,True,886860.0,0.02
P47T_hogar,median,P,2008-11-15,2023-10-29 02:38:26.757303,True,498660.0,0.02
P47T_hogar,q10,P,2008-11-15,2023-10-29 02:38:26.757303,True,148260.0,0.02
P47T_hogar,q25,P,2008-11-15,2023-10-29 02:38:26.757303,True,295840.0,0.02
P47T_hogar,q75,P,2008-11-15,2023-10-29 02:38:26.757303,True,779820.0,0.02
P47T_hogar,q90,P,2008-11-15,2023-10-29 02:38:26.757303,True,1146790.0,0.02
P47T_persona,mean,P,2008-11-15,2023-10-29 02:38:26.757303,True,165740.0,0.02
P47T_persona,median,P,2008-11-15,2023-10-29 02:38:26.757303,True,93530.0,0.02
P47T_persona,q10,P,2008-11-15,2023-10-29 02:38:26.757303,True,0.0,0.02
P47T_persona,q25,P,2008-11-15,2023-10-29 02:38:26.757303,True,0.0,0.02
P47T_persona,q75,P,2008-11-15,2023-10-29 02:38:26.757303,True,295840.0,0.02
P47T_persona,q90,P,2008-11-15,2023-10-29 02:38:26.757303,True,399090.0,0.02
Pobreza,mean,P,2008-11-15,2023-10-29 02:38:26.757303,True,0.2971,0.02
Pobreza,sum,P,2008-11-15,2023-10-29 02:38:26.757303,True,11655900.0,0.02
Total,mean,P,2008-11-15,2023-10-29 02:38:26.757303,True,1.0,0.02
Total,sum,P,2008-11-15,2023-10-29 02:38:26.757303,True,39234950.0,0.02
gap_indigencia,mean,P,2008-11-15,2023-10-29 02:38:26.757303,True,701150.0,0.02
gap_indigencia,median,P,2008-11-15,2023-10-29 02:38:26.757303,True,348570.0,0.02
gap_pobreza,mean,P,2008-11-15,2023-10-29 02:38:26.757303,True,443240.0,0.02
gap_pobreza,median,P,2008-11-15,2023-10-29 02:38:26.757303,True,159470.0,0.02
CBA,mean,P,2009-02-15,2023-10-29 02:43:52.069127,True,231260.0,0.02
CBA,median,P,2009-02-15,2023-10-29 02:43:52.069127,True,142870.0,0.02
CBT,mean,P,2009-02-15,2023-10-29 02:43:52.069127,True,559860.0,0.02
CBT,median,P,2009-02-15,2023-10-29 02:43:52.069127,True,340680.0,0.02
CB_EQUIV,mean,P,2009-02-15,2023-10-29 02:43:52.069127,True,5.324,0.02
CB_EQUIV,median,P,2009-02-15,2023-10-29 02:43:52.069127,True,3.26,0.02
Indigencia,mean,P,2009-02-15,2023-10-29 02:43:52.069127,True,0.0772,0.02
Indigencia,sum,P,2009-02-15,2023-10-29 02:43:52.069127,True,3077400.0,0.02
P47T_hogar,mean,P,2009-02-15,2023-10-29 02:43:52.069127,True,1270090.0,0.02
P47T_hogar,median,P,2009-02-15,2023-10-29 02:43:52.069127,True,547590.0,0.02
P47T_hogar,q10,P,2009-02-15,2023-10-29 02:43:52.069127,True,170230.0,0.02
P47T_hogar,q25,P,2009-02-15,2023-10-29 02:43:52.069127,True,324390.0,0.02
P47T_hogar,q75,P,2009-02-15,2023-10-29 02:43:52.069127,True,874570.0,0.02
