observable,sintetico,base,Q,timestamp,AGLOSI,Region,valor,frac
gap_pobreza,median,M24,2010-02-15,2023-10-29 03:08:03.030395,False,pampeana,248970.0,0.02
CBA,mean,M24,2010-02-15,2023-10-29 03:08:03.030395,False,patagonia,200430.0,0.02
CBA,median,M24,2010-02-15,2023-10-29 03:08:03.030395,False,patagonia,131080.0,0.02
CBT,mean,M24,2010-02-15,2023-10-29 03:08:03.030395,False,patagonia,544520.0,0.02
CBT,median,M24,2010-02-15,2023-10-29 03:08:03.030395,False,patagonia,356120.0,0.02
CB_EQUIV,mean,M24,2010-02-15,2023-10-29 03:08:03.030395,False,patagonia,4.266,0.02
CB_EQUIV,median,M24,2010-02-15,2023-10-29 03:08:03.030395,False,patagonia,2.79,0.02
Indigencia,mean,M24,2010-02-15,2023-10-29 03:08:03.030395,False,patagonia,0.0372,0.02
Indigencia,sum,M24,2010-02-15,2023-10-29 03:08:03.030395,False,patagonia,26200.0,0.02
P47T_hogar,mean,M24,2010-02-15,2023-10-29 03:08:03.030395,False,patagonia,1545450.0,0.02
P47T_hogar,median,M24,2010-02-15,2023-10-29 03:08:03.030395,False,patagonia,805170.0,0.02
P47T_hogar,q10,M24,2010-02-15,2023-10-29 03:08:03.030395,False,patagonia,269810.0,0.02
P47T_hogar,q25,M24,2010-02-15,2023-10-29 03:08:03.030395,False,patagonia,491000.0,0.02
P47T_hogar,q75,M24,2010-02-15,2023-10-29 03:08:03.030395,False,patagonia,1154060.0,0.02
P47T_hogar,q90,M24,2010-02-15,2023-10-29 03:08:03.030395,False,patagonia,1758620.0,0.02
P47T_persona,mean,M24,2010-02-15,2023-10-29 03:08:03.030395,False,patagonia,396190.0,0.02
P47T_persona,median,M24,2010-02-15,2023-10-29 03:08:03.030395,False,patagonia,390010.0,0.02
P47T_persona,q10,M24,2010-02-15,2023-10-29 03:08:03.030395,False,patagonia,0.0,0.02
P47T_persona,q25,M24,2010-02-15,2023-10-29 03:08:03.030395,False,patagonia,155240.0,0.02
P47T_persona,q75,M24,2010-02-15,2023-10-29 03:08:03.030395,False,patagonia,550910.0,0.02
P47T_persona,q90,M24,2010-02-15,2023-10-29 03:08:03.030395,False,patagonia,726250.0,0.02
Pobreza,mean,M24,2010-02-15,2023-10-29 03:08:03.030395,False,patagonia,0.1253,0.02
Pobreza,sum,M24,2010-02-15,2023-10-29 03:08:03.030395,False,patagonia,88350.0,0.02
Total,mean,M24,2010-02-15,2023-10-29 03:08:03.030395,False,patagonia,1.0,0.02
Total,sum,M24,2010-02-15,2023-10-29 03:08:03.030395,False,patagonia,705100.0,0.02
gap_indigencia,mean,M24,2010-02-15,2023-10-29 03:08:03.030395,False,patagonia,1345020.0,0.02
gap_indigencia,median,M24,2010-02-15,2023-10-29 03:08:03.030395,False,patagonia,665510.0,0.02
gap_pobreza,mean,M24,2010-02-15,2023-10-29 03:08:03.030395,False,patagonia,1000930.0,0.02
gap_pobreza,median,M24,2010-02-15,2023-10-29 03:08:03.030395,False,patagonia,430870.0,0.02
CBA,mean,M24,2010-05-15,2023-10-29 03:13:53.172440,False,cuyo,137230.0,0.02
CBA,median,M24,2010-05-15,2023-10-29 03:13:53.172440,False,cuyo,121600.0,0.02
CBT,mean,M24,2010-05-15,2023-10-29 03:13:53.172440,False,cuyo,349670.0,0.02
CBT,median,M24,2010-05-15,2023-10-29 03:13:53.172440,False,cuyo,309830.0,0.02
CB_EQUIV,mean,M24,2010-05-15,2023-10-29 03:13:53.172440,False,cuyo,3.386,0.02
CB_EQUIV,median,M24,2010-05-15,2023-10-29 03:13:53.172440,False,cuyo,3.0,0.02
Indigencia,mean,M24,2010-05-15,2023-10-29 03:13:53.172440,False,cuyo,0.0553,0.02
Indigencia,sum,M24,2010-05-15,2023-10-29 03:13:53.172440,False,cuyo,45000.0,0.02
P47T_hogar,mean,M24,2010-05-15,2023-10-29 03:13:53.172440,False,cuyo,535070.0,0.02
P47T_hogar,median,M24,2010-05-15,2023-10-29 03:13:53.172440,False,cuyo,426370.0,0.02
P47T_hogar,q10,M24,2010-05-15,2023-10-29 03:13:53.172440,False,cuyo,151710.0,0.02
P47T_hogar,q25,M24,2010-05-15,2023-10-29 03:13:53.172440,False,cuyo,276090.0,0.02
P47T_hogar,q75,M24,2010-05-15,2023-10-29 03:13:53.172440,False,cuyo,658270.0,0.02
P47T_hogar,q90,M24,2010-05-15,2023-10-29 03:13:53.172440,False,cuyo,918690.0,0.02
P47T_persona,mean,M24,2010-05-15,2023-10-29 03:13:53.172440,False,cuyo,199280.0,0.02
P47T_persona,median,M24,2010-05-15,2023-10-29 03:13:53.172440,False,cuyo,186650.0,0.02
P47T_persona,q10,M24,2010-05-15,2023-10-29 03:13:53.172440,False,cuyo,0.0,0.02
P47T_persona,q25,M24,2010-05-15,2023-10-29 03:13:53.172440,False,cuyo,83360.0,0.02
P47T_persona,q75,M24,2010-05-15,2023-10-29 03:13:53.172440,False,cuyo,289110.0,0.02
P47T_persona,q90,M24,2010-05-15,2023-10-29 03:13:53.172440,False,cuyo,381130.0,0.02
Pobreza,mean,M24,2010-05-15,2023-10-29 03:13:53.172440,False,cuyo,0.2889,0.02
Pobreza,sum,M24,2010-05-15,2023-10-29 03:13:53.172440,False,cuyo,235200.0,0.02
Total,mean,M24,2010-05-15,2023-10-29 03:13:53.172440,False,cuyo,1.0,0.02
Total,sum,M24,2010-05-15,2023-10-29 03:13:53.172440,False,cuyo,814050.0,0.02
gap_indigencia,mean,M24,2010-05-15,2023-10-29 03:13:53.172440,False,cuyo,397840.0,0.02
gap_indigencia,median,M24,2010-05-15,2023-10-29 03:13:53.172440,False,cuyo,299300.0,0.02
gap_pobreza,mean,M24,2010-05-15,2023-10-29 03:13:53.172440,False,cuyo,185400.0,0.02
gap_pobreza,median,M24,2010-05-15,2023-10-29 03:13:53.172440,False,cuyo,124080.0,0.02
CBA,mean,M24,2010-05-15,2023-10-29 03:13:53.172440,False,gran_buenos_aires,108000.0,0.02
CBA,median,M24,2010-05-15,2023-10-29 03:13:53.172440,False,gran_buenos_aires,106870.0,0.02
CBT,mean,M24,2010-05-15,2023-10-29 03:13:53.172440,False,gran_buenos_aires,258490.0,0.02
CBT,median,M24,2010-05-15,2023-10-29 03:13:53.172440,False,gran_buenos_aires,255780.0,0.02
CB_EQUIV,mean,M24,2010-05-15,2023-10-29 03:13:53.172440,False,gran_buenos_aires,2.375,0.02
CB_EQUIV,median,M24,2010-05-15,2023-10-29 03:13:53.172440,False,gran_buenos_aires,2.35,0.02
Indigencia,mean,M24,2010-05-15,2023-10-29 03:13:53.172440,False,gran_buenos_aires,0.0046,0.02
Indigencia,sum,M24,2010-05-15,2023-10-29 03:13:53.172440,False,gran_buenos_aires,150.0,0.02
P47T_hogar,mean,M24,2010-05-15,2023-10-29 03:13:53.172440,False,gran_buenos_aires,840350.0,0.02
P47T_hogar,median,M24,2010-05-15,2023-10-29 03:13:53.172440,False,gran_buenos_aires,720810.0,0.02
P47T_hogar,q10,M24,2010-05-15,2023-10-29 03:13:53.172440,False,gran_buenos_aires,257660.0,0.02
P47T_hogar,q25,M24,2010-05-15,2023-10-29 03:13:53.172440,False,gran_buenos_aires,448820.0,0.02
P47T_hogar,q75,M24,2010-05-15,2023-10-29 03:13:53.172440,False,gran_buenos_aires,1099950.0,0.02
P47T_hogar,q90,M24,2010-05-15,2023-10-29 03:13:53.172440,False,gran_buenos_aires,1465220.0,0.02
P47T_persona,mean,M24,2010-05-15,2023-10-29 03:13:53.172440,False,gran_buenos_aires,385030.0,0.02
P47T_persona,median,M24,2010-05-15,2023-10-29 03:13:53.172440,False,gran_buenos_aires,347590.0,0.02
P47T_persona,q10,M24,2010-05-15,2023-10-29 03:13:53.172440,False,gran_buenos_aires,81460.0,0.02
P47T_persona,q25,M24,2010-05-15,2023-10-29 03:13:53.172440,False,gran_buenos_aires,195450.0,0.02
P47T_persona,q75,M24,2010-05-15,2023-10-29 03:13:53.172440,False,gran_buenos_aires,563750.0,0.02
P47T_persona,q90,M24,2010-05-15,2023-10-29 03:13:53.172440,False,gran_buenos_aires,604070.0,0.02
Pobreza,mean,M24,2010-05-15,2023-10-29 03:13:53.172440,False,gran_buenos_aires,0.0386,0.02
Pobreza,sum,M24,2010-05-15,2023-10-29 03:13:53.172440,False,gran_buenos_aires,1250.0,0.02
Total,mean,M24,2010-05-15,2023-10-29 03:13:53.172440,False,gran_buenos_aires,1.0,0.02
Total,sum,M24,2010-05-15,2023-10-29 03:13:53.172440,False,gran_buenos_aires,32350.0,0.02
gap_indigencia,mean,M24,2010-05-15,2023-10-29 03:13:53.172440,False,gran_buenos_aires,732350.0,0.02
gap_indigencia,median,M24,2010-05-15,2023-10-29 03:13:53.172440,False,gran_buenos_aires,611150.0,0.02
gap_pobreza,mean,M24,2010-05-15,2023-10-29 03:13:53.172440,False,gran_buenos_aires,581860.0,0.02
gap_pobreza,median,M24,2010-05-15,2023-10-29 03:13:53.172440,False,gran_buenos_aires,480630.0,0.02
CBA,mean,M24,2010-05-15,2023-10-29 03:13:53.172440,False,noreste,140180.0,0.02
CBA,median,M24,2010-05-15,2023-10-29 03:13:53.172440,False,noreste,127410.0,0.02
CBT,mean,M24,2010-05-15,2023-10-29 03:13:53.172440,False,noreste,314080.0,0.02
CBT,median,M24,2010-05-15,2023-10-29 03:13:53.172440,False,noreste,285470.0,0.02
CB_EQUIV,mean,M24,2010-05-15,2023-10-29 03:13:53.172440,False,noreste,3.444,0.02
CB_EQUIV,median,M24,2010-05-15,2023-10-29 03:13:53.172440,False,noreste,3.13,0.02
Indigencia,mean,M24,2010-05-15,2023-10-29 03:13:53.172440,False,noreste,0.1352,0.02
Indigencia,sum,M24,2010-05-15,2023-10-29 03:13:53.172440,False,noreste,162350.0,0.02
P47T_hogar,mean,M24,2010-05-15,2023-10-29 03:13:53.172440,False,noreste,410710.0,0.02
P47T_hogar,median,M24,2010-05-15,2023-10-29 03:13:53.172440,False,noreste,325160.0,0.02
P47T_hogar,q10,M24,2010-05-15,2023-10-29 03:13:53.172440,False,noreste,97940.0,0.02
P47T_hogar,q25,M24,2010-05-15,2023-10-29 03:13:53.172440,False,noreste,204660.0,0.02
P47T_hogar,q75,M24,2010-05-15,2023-10-29 03:13:53.172440,False,noreste,532240.0,0.02
P47T_hogar,q90,M24,2010-05-15,2023-10-29 03:13:53.172440,False,noreste,760100.0,0.02
P47T_persona,mean,M24,2010-05-15,2023-10-29 03:13:53.172440,False,noreste,166470.0,0.02
P47T_persona,median,M24,2010-05-15,2023-10-29 03:13:53.172440,False,noreste,132130.0,0.02
P47T_persona,q10,M24,2010-05-15,2023-10-29 03:13:53.172440,False,noreste,0.0,0.02
P47T_persona,q25,M24,2010-05-15,2023-10-29 03:13:53.172440,False,noreste,49070.0,0.02
P47T_persona,q75,M24,2010-05-15,2023-10-29 03:13:53.172440,False,noreste,240460.0,0.02
P47T_persona,q90,M24,2010-05-15,2023-10-29 03:13:53.172440,False,noreste,347590.0,0.02
Pobreza,mean,M24,2010-05-15,2023-10-29 03:13:53.172440,False,noreste,0.3959,0.02
Pobreza,sum,M24,2010-05-15,2023-10-29 03:13:53.172440,False,noreste,475400.0,0.02
Total,mean,M24,2010-05-15,2023-10-29 03:13:53.172440,False,noreste,1.0,0.02
Total,sum,M24,2010-05-15,2023-10-29 03:13:53.172440,False,noreste,1200700.0,0.02
gap_indigencia,mean,M24,2010-05-15,2023-10-29 03:13:53.172440,False,noreste,270530.0,0.02
gap_indigencia,median,M24,2010-05-15,2023-10-29 03:13:53.172440,False,noreste,196080.0,0.02
gap_pobreza,mean,M24,2010-05-15,2023-10-29 03:13:53.172440,False,noreste,96630.0,0.02
gap_pobreza,median,M24,2010-05-15,2023-10-29 03:13:53.172440,False,noreste,58325.0,0.02
CBA,mean,M24,2010-05-15,2023-10-29 03:13:53.172440,False,noroeste,179450.0,0.02
CBA,median,M24,2010-05-15,2023-10-29 03:13:53.172440,False,noroeste,138290.0,0.02
CBT,mean,M24,2010-05-15,2023-10-29 03:13:53.172440,False,noroeste,398580.0,0.02
CBT,median,M24,2010-05-15,2023-10-29 03:13:53.172440,False,noroeste,307160.0,0.02
CB_EQUIV,mean,M24,2010-05-15,2023-10-29 03:13:53.172440,False,noroeste,4.542,0.02
CB_EQUIV,median,M24,2010-05-15,2023-10-29 03:13:53.172440,False,noroeste,3.5,0.02
Indigencia,mean,M24,2010-05-15,2023-10-29 03:13:53.172440,False,noroeste,0.1116,0.02
Indigencia,sum,M24,2010-05-15,2023-10-29 03:13:53.172440,False,noroeste,134650.0,0.02
P47T_hogar,mean,M24,2010-05-15,2023-10-29 03:13:53.172440,False,noroeste,697210.0,0.02
P47T_hogar,median,M24,2010-05-15,2023-10-29 03:13:53.172440,False,noroeste,359450.0,0.02
P47T_hogar,q10,M24,2010-05-15,2023-10-29 03:13:53.172440,False,noroeste,117760.0,0.02
P47T_hogar,q25,M24,2010-05-15,2023-10-29 03:13:53.172440,False,noroeste,219300.0,0.02
P47T_hogar,q75,M24,2010-05-15,2023-10-29 03:13:53.172440,False,noroeste,586660.0,0.02
P47T_hogar,q90,M24,2010-05-15,2023-10-29 03:13:53.172440,False,noroeste,872020.0,0.02
P47T_persona,mean,M24,2010-05-15,2023-10-29 03:13:53.172440,False,noroeste,164980.0,0.02
P47T_persona,median,M24,2010-05-15,2023-10-29 03:13:53.172440,False,noroeste,132130.0,0.02
P47T_persona,q10,M24,2010-05-15,2023-10-29 03:13:53.172440,False,noroeste,0.0,0.02
P47T_persona,q25,M24,2010-05-15,2023-10-29 03:13:53.172440,False,noroeste,56350.0,0.02
P47T_persona,q75,M24,2010-05-15,2023-10-29 03:13:53.172440,False,noroeste,269810.0,0.02
P47T_persona,q90,M24,2010-05-15,2023-10-29 03:13:53.172440,False,noroeste,331940.0,0.02
Pobreza,mean,M24,2010-05-15,2023-10-29 03:13:53.172440,False,noroeste,0.3804,0.02
Pobreza,sum,M24,2010-05-15,2023-10-29 03:13:53.172440,False,noroeste,459000.0,0.02
Total,mean,M24,2010-05-15,2023-10-29 03:13:53.172440,False,noroeste,1.0,0.02
Total,sum,M24,2010-05-15,2023-10-29 03:13:53.172440,False,noroeste,1206650.0,0.02
gap_indigencia,mean,M24,2010-05-15,2023-10-29 03:13:53.172440,False,noroeste,517760.0,0.02
gap_indigencia,median,M24,2010-05-15,2023-10-29 03:13:53.172440,False,noroeste,217790.0,0.02
gap_pobreza,mean,M24,2010-05-15,2023-10-29 03:13:53.172440,False,noroeste,298630.0,0.02
gap_pobreza,median,M24,2010-05-15,2023-10-29 03:13:53.172440,False,noroeste,67190.0,0.02
CBA,mean,M24,2010-05-15,2023-10-29 03:13:53.172440,False,pampeana,331230.0,0.02
CBA,median,M24,2010-05-15,2023-10-29 03:13:53.172440,False,pampeana,117630.0,0.02
CBT,mean,M24,2010-05-15,2023-10-29 03:13:53.172440,False,pampeana,792500.0,0.02
CBT,median,M24,2010-05-15,2023-10-29 03:13:53.172440,False,pampeana,281450.0,0.02
CB_EQUIV,mean,M24,2010-05-15,2023-10-29 03:13:53.172440,False,pampeana,7.349,0.02
CB_EQUIV,median,M24,2010-05-15,2023-10-29 03:13:53.172440,False,pampeana,2.6100000000000003,0.02
Indigencia,mean,M24,2010-05-15,2023-10-29 03:13:53.172440,False,pampeana,0.0354,0.02
Indigencia,sum,M24,2010-05-15,2023-10-29 03:13:53.172440,False,pampeana,156950.0,0.02
P47T_hogar,mean,M24,2010-05-15,2023-10-29 03:13:53.172440,False,pampeana,2056720.0,0.02
P47T_hogar,median,M24,2010-05-15,2023-10-29 03:13:53.172440,False,pampeana,486840.0,0.02
P47T_hogar,q10,M24,2010-05-15,2023-10-29 03:13:53.172440,False,pampeana,191000.0,0.02
P47T_hogar,q25,M24,2010-05-15,2023-10-29 03:13:53.172440,False,pampeana,295840.0,0.02
P47T_hogar,q75,M24,2010-05-15,2023-10-29 03:13:53.172440,False,pampeana,726560.0,0.02
P47T_hogar,q90,M24,2010-05-15,2023-10-29 03:13:53.172440,False,pampeana,1015280.0,0.02
P47T_persona,mean,M24,2010-05-15,2023-10-29 03:13:53.172440,False,pampeana,235540.0,0.02
P47T_persona,median,M24,2010-05-15,2023-10-29 03:13:53.172440,False,pampeana,229640.0,0.02
P47T_persona,q10,M24,2010-05-15,2023-10-29 03:13:53.172440,False,pampeana,0.0,0.02
P47T_persona,q25,M24,2010-05-15,2023-10-29 03:13:53.172440,False,pampeana,117760.0,0.02
P47T_persona,q75,M24,2010-05-15,2023-10-29 03:13:53.172440,False,pampeana,324390.0,0.02
P47T_persona,q90,M24,2010-05-15,2023-10-29 03:13:53.172440,False,pampeana,427640.0,0.02
Pobreza,mean,M24,2010-05-15,2023-10-29 03:13:53.172440,False,pampeana,0.1879,0.02
Pobreza,sum,M24,2010-05-15,2023-10-29 03:13:53.172440,False,pampeana,833900.0,0.02
Total,mean,M24,2010-05-15,2023-10-29 03:13:53.172440,False,pampeana,1.0,0.02
Total,sum,M24,2010-05-15,2023-10-29 03:13:53.172440,False,pampeana,4438400.0,0.02
gap_indigencia,mean,M24,2010-05-15,2023-10-29 03:13:53.172440,False,pampeana,1725490.0,0.02
gap_indigencia,median,M24,2010-05-15,2023-10-29 03:13:53.172440,False,pampeana,363900.0,0.02
gap_pobreza,mean,M24,2010-05-15,2023-10-29 03:13:53.172440,False,pampeana,1264210.0,0.02
gap_pobreza,median,M24,2010-05-15,2023-10-29 03:13:53.172440,False,pampeana,199610.0,0.02
CBA,mean,M24,2010-05-15,2023-10-29 03:13:53.172440,False,patagonia,200430.0,0.02
CBA,median,M24,2010-05-15,2023-10-29 03:13:53.172440,False,patagonia,131080.0,0.02
CBT,mean,M24,2010-05-15,2023-10-29 03:13:53.172440,False,patagonia,544520.0,0.02
CBT,median,M24,2010-05-15,2023-10-29 03:13:53.172440,False,patagonia,356120.0,0.02
CB_EQUIV,mean,M24,2010-05-15,2023-10-29 03:13:53.172440,False,patagonia,4.266,0.02
CB_EQUIV,median,M24,2010-05-15,2023-10-29 03:13:53.172440,False,patagonia,2.79,0.02
Indigencia,mean,M24,2010-05-15,2023-10-29 03:13:53.172440,False,patagonia,0.0367,0.02
Indigencia,sum,M24,2010-05-15,2023-10-29 03:13:53.172440,False,patagonia,25900.0,0.02
P47T_hogar,mean,M24,2010-05-15,2023-10-29 03:13:53.172440,False,patagonia,1271440.0,0.02
P47T_hogar,median,M24,2010-05-15,2023-10-29 03:13:53.172440,False,patagonia,728040.0,0.02
P47T_hogar,q10,M24,2010-05-15,2023-10-29 03:13:53.172440,False,patagonia,251800.0,0.02
P47T_hogar,q25,M24,2010-05-15,2023-10-29 03:13:53.172440,False,patagonia,447790.0,0.02
P47T_hogar,q75,M24,2010-05-15,2023-10-29 03:13:53.172440,False,patagonia,1105020.0,0.02
P47T_hogar,q90,M24,2010-05-15,2023-10-29 03:13:53.172440,False,patagonia,1672800.0,0.02
P47T_persona,mean,M24,2010-05-15,2023-10-29 03:13:53.172440,False,patagonia,360520.0,0.02
P47T_persona,median,M24,2010-05-15,2023-10-29 03:13:53.172440,False,patagonia,347590.0,0.02
P47T_persona,q10,M24,2010-05-15,2023-10-29 03:13:53.172440,False,patagonia,0.0,0.02
P47T_persona,q25,M24,2010-05-15,2023-10-29 03:13:53.172440,False,patagonia,151710.0,0.02
P47T_persona,q75,M24,2010-05-15,2023-10-29 03:13:53.172440,False,patagonia,502440.0,0.02
P47T_persona,q90,M24,2010-05-15,2023-10-29 03:13:53.172440,False,patagonia,632540.0,0.02
Pobreza,mean,M24,2010-05-15,2023-10-29 03:13:53.172440,False,patagonia,0.1547,0.02
Pobreza,sum,M24,2010-05-15,2023-10-29 03:13:53.172440,False,patagonia,109100.0,0.02
Total,mean,M24,2010-05-15,2023-10-29 03:13:53.172440,False,patagonia,1.0,0.02
Total,sum,M24,2010-05-15,2023-10-29 03:13:53.172440,False,patagonia,705100.0,0.02
gap_indigencia,mean,M24,2010-05-15,2023-10-29 03:13:53.172440,False,patagonia,1071010.0,0.02
gap_indigencia,median,M24,2010-05-15,2023-10-29 03:13:53.172440,False,patagonia,592860.0,0.02
gap_pobreza,mean,M24,2010-05-15,2023-10-29 03:13:53.172440,False,patagonia,726920.0,0.02
gap_pobreza,median,M24,2010-05-15,2023-10-29 03:13:53.172440,False,patagonia,367850.0,0.02
CBA,mean,M24,2010-08-15,2023-10-29 03:19:48.082141,False,cuyo,137230.0,0.02
CBA,median,M24,2010-08-15,2023-10-29 03:19:48.082141,False,cuyo,121600.0,0.02
CBT,mean,M24,2010-08-15,2023-10-29 03:19:48.082141,False,cuyo,349670.0,0.02
CBT,median,M24,2010-08-15,2023-10-29 03:19:48.082141,False,cuyo,309830.0,0.02
CB_EQUIV,mean,M24,2010-08-15,2023-10-29 03:19:48.082141,False,cuyo,3.386,0.02
CB_EQUIV,median,M24,2010-08-15,2023-10-29 03:19:48.082141,False,cuyo,3.0,0.02
Indigencia,mean,M24,2010-08-15,2023-10-29 03:19:48.082141,False,cuyo,0.0455,0.02
Indigencia,sum,M24,2010-08-15,2023-10-29 03:19:48.082141,False,cuyo,37050.0,0.02
P47T_hogar,mean,M24,2010-08-15,2023-10-29 03:19:48.082141,False,cuyo,619550.0,0.02
P47T_hogar,median,M24,2010-08-15,2023-10-29 03:19:48.082141,False,cuyo,485140.0,0.02
P47T_hogar,q10,M24,2010-08-15,2023-10-29 03:19:48.082141,False,cuyo,174310.0,0.02
P47T_hogar,q25,M24,2010-08-15,2023-10-29 03:19:48.082141,False,cuyo,302730.0,0.02
P47T_hogar,q75,M24,2010-08-15,2023-10-29 03:19:48.082141,False,cuyo,733090.0,0.02
P47T_hogar,q90,M24,2010-08-15,2023-10-29 03:19:48.082141,False,cuyo,1067420.0,0.02
P47T_persona,mean,M24,2010-08-15,2023-10-29 03:19:48.082141,False,cuyo,229590.0,0.02
P47T_persona,median,M24,2010-08-15,2023-10-29 03:19:48.082141,False,cuyo,204660.0,0.02
P47T_persona,q10,M24,2010-08-15,2023-10-29 03:19:48.082141,False,cuyo,0.0,0.02
P47T_persona,q25,M24,2010-08-15,2023-10-29 03:19:48.082141,False,cuyo,89320.0,0.02
P47T_persona,q75,M24,2010-08-15,2023-10-29 03:19:48.082141,False,cuyo,324390.0,0.02
P47T_persona,q90,M24,2010-08-15,2023-10-29 03:19:48.082141,False,cuyo,447790.0,0.02
Pobreza,mean,M24,2010-08-15,2023-10-29 03:19:48.082141,False,cuyo,0.242,0.02
Pobreza,sum,M24,2010-08-15,2023-10-29 03:19:48.082141,False,cuyo,197000.0,0.02
Total,mean,M24,2010-08-15,2023-10-29 03:19:48.082141,False,cuyo,1.0,0.02
Total,sum,M24,2010-08-15,2023-10-29 03:19:48.082141,False,cuyo,814050.0,0.02
gap_indigencia,mean,M24,2010-08-15,2023-10-29 03:19:48.082141,False,cuyo,482320.0,0.02
gap_indigencia,median,M24,2010-08-15,2023-10-29 03:19:48.082141,False,cuyo,354150.0,0.02
gap_pobreza,mean,M24,2010-08-15,2023-10-29 03:19:48.082141,False,cuyo,269890.0,0.02
gap_pobreza,median,M24,2010-08-15,2023-10-29 03:19:48.082141,False,cuyo,169350.0,0.02
CBA,mean,M24,2010-08-15,2023-10-29 03:19:48.082141,False,gran_buenos_aires,108000.0,0.02
CBA,median,M24,2010-08-15,2023-10-29 03:19:48.082141,False,gran_buenos_aires,106870.0,0.02
CBT,mean,M24,2010-08-15,2023-10-29 03:19:48.082141,False,gran_buenos_aires,258490.0,0.02
CBT,median,M24,2010-08-15,2023-10-29 03:19:48.082141,False,gran_buenos_aires,255780.0,0.02
CB_EQUIV,mean,M24,2010-08-15,2023-10-29 03:19:48.082141,False,gran_buenos_aires,2.375,0.02
CB_EQUIV,median,M24,2010-08-15,2023-10-29 03:19:48.082141,False,gran_buenos_aires,2.35,0.02
Indigencia,mean,M24,2010-08-15,2023-10-29 03:19:48.082141,False,gran_buenos_aires,0.0031,0.02
Indigencia,sum,M24,2010-08-15,2023-10-29 03:19:48.082141,False,gran_buenos_aires,100.0,0.02
P47T_hogar,mean,M24,2010-08-15,2023-10-29 03:19:48.082141,False,gran_buenos_aires,921830.0,0.02
P47T_hogar,median,M24,2010-08-15,2023-10-29 03:19:48.082141,False,gran_buenos_aires,798180.0,0.02
P47T_hogar,q10,M24,2010-08-15,2023-10-29 03:19:48.082141,False,gran_buenos_aires,280830.0,0.02
P47T_hogar,q25,M24,2010-08-15,2023-10-29 03:19:48.082141,False,gran_buenos_aires,480380.0,0.02
P47T_hogar,q75,M24,2010-08-15,2023-10-29 03:19:48.082141,False,gran_buenos_aires,1307060.0,0.02
P47T_hogar,q90,M24,2010-08-15,2023-10-29 03:19:48.082141,False,gran_buenos_aires,1664070.0,0.02
P47T_persona,mean,M24,2010-08-15,2023-10-29 03:19:48.082141,False,gran_buenos_aires,412050.0,0.02
P47T_persona,median,M24,2010-08-15,2023-10-29 03:19:48.082141,False,gran_buenos_aires,381130.0,0.02
P47T_persona,q10,M24,2010-08-15,2023-10-29 03:19:48.082141,False,gran_buenos_aires,71060.0,0.02
P47T_persona,q25,M24,2010-08-15,2023-10-29 03:19:48.082141,False,gran_buenos_aires,200000.0,0.02
P47T_persona,q75,M24,2010-08-15,2023-10-29 03:19:48.082141,False,gran_buenos_aires,625340.0,0.02
P47T_persona,q90,M24,2010-08-15,2023-10-29 03:19:48.082141,False,gran_buenos_aires,693570.0,0.02
Pobreza,mean,M24,2010-08-15,2023-10-29 03:19:48.082141,False,gran_buenos_aires,0.0155,0.02
Pobreza,sum,M24,2010-08-15,2023-10-29 03:19:48.082141,False,gran_buenos_aires,500.0,0.02
Total,mean,M24,2010-08-15,2023-10-29 03:19:48.082141,False,gran_buenos_aires,1.0,0.02
Total,sum,M24,2010-08-15,2023-10-29 03:19:48.082141,False,gran_buenos_aires,32350.0,0.02
gap_indigencia,mean,M24,2010-08-15,2023-10-29 03:19:48.082141,False,gran_buenos_aires,813830.0,0.02
gap_indigencia,median,M24,2010-08-15,2023-10-29 03:19:48.082141,False,gran_buenos_aires,682670.0,0.02
gap_pobreza,mean,M24,2010-08-15,2023-10-29 03:19:48.082141,False,gran_buenos_aires,663350.0,0.02
gap_pobreza,median,M24,2010-08-15,2023-10-29 03:19:48.082141,False,gran_buenos_aires,550710.0,0.02
CBA,mean,M24,2010-08-15,2023-10-29 03:19:48.082141,False,noreste,140180.0,0.02
CBA,median,M24,2010-08-15,2023-10-29 03:19:48.082141,False,noreste,127410.0,0.02
CBT,mean,M24,2010-08-15,2023-10-29 03:19:48.082141,False,noreste,314080.0,0.02
CBT,median,M24,2010-08-15,2023-10-29 03:19:48.082141,False,noreste,285470.0,0.02
CB_EQUIV,mean,M24,2010-08-15,2023-10-29 03:19:48.082141,False,noreste,3.444,0.02
CB_EQUIV,median,M24,2010-08-15,2023-10-29 03:19:48.082141,False,noreste,3.13,0.02
Indigencia,mean,M24,2010-08-15,2023-10-29 03:19:48.082141,False,noreste,0.1207,0.02
Indigencia,sum,M24,2010-08-15,2023-10-29 03:19:48.082141,False,noreste,144900.0,0.02
P47T_hogar,mean,M24,2010-08-15,2023-10-29 03:19:48.082141,False,noreste,445110.0,0.02
P47T_hogar,median,M24,2010-08-15,2023-10-29 03:19:48.082141,False,noreste,339680.0,0.02
P47T_hogar,q10,M24,2010-08-15,2023-10-29 03:19:48.082141,False,noreste,95710.0,0.02
P47T_hogar,q25,M24,2010-08-15,2023-10-29 03:19:48.082141,False,noreste,202440.0,0.02
P47T_hogar,q75,M24,2010-08-15,2023-10-29 03:19:48.082141,False,noreste,548720.0,0.02
P47T_hogar,q90,M24,2010-08-15,2023-10-29 03:19:48.082141,False,noreste,806010.0,0.02
