observable,sintetico,base,Q,timestamp,AGLOSI,valor,frac
P47T_hogar,q90,M24,2011-05-15,2023-10-29 03:37:24.249458,False,1094450.0,0.02
P47T_persona,mean,M24,2011-05-15,2023-10-29 03:37:24.249458,False,236990.0,0.02
P47T_persona,median,M24,2011-05-15,2023-10-29 03:37:24.249458,False,224410.0,0.02
P47T_persona,q10,M24,2011-05-15,2023-10-29 03:37:24.249458,False,0.0,0.02
P47T_persona,q25,M24,2011-05-15,2023-10-29 03:37:24.249458,False,100220.0,0.02
P47T_persona,q75,M24,2011-05-15,2023-10-29 03:37:24.249458,False,331940.0,0.02
P47T_persona,q90,M24,2011-05-15,2023-10-29 03:37:24.249458,False,447790.0,0.02
Pobreza,mean,M24,2011-05-15,2023-10-29 03:37:24.249458,False,0.2223,0.02
Pobreza,sum,M24,2011-05-15,2023-10-29 03:37:24.249458,False,1899650.0,0.02
Total,mean,M24,2011-05-15,2023-10-29 03:37:24.249458,False,1.0,0.02
Total,sum,M24,2011-05-15,2023-10-29 03:37:24.249458,False,8545600.0,0.02
gap_indigencia,mean,M24,2011-05-15,2023-10-29 03:37:24.249458,False,1736100.0,0.02
gap_indigencia,median,M24,2011-05-15,2023-10-29 03:37:24.249458,False,361715.0,0.02
gap_pobreza,mean,M24,2011-05-15,2023-10-29 03:37:24.249458,False,1053900.0,0.02
gap_pobreza,median,M24,2011-05-15,2023-10-29 03:37:24.249458,False,197600.0,0.02
CBA,mean,M24,2011-08-15,2023-10-29 03:42:28.477751,False,455430.0,0.02
CBA,median,M24,2011-08-15,2023-10-29 03:42:28.477751,False,124840.0,0.02
CBT,mean,M24,2011-08-15,2023-10-29 03:42:28.477751,False,1137630.0,0.02
CBT,median,M24,2011-08-15,2023-10-29 03:42:28.477751,False,297620.0,0.02
CB_EQUIV,mean,M24,2011-08-15,2023-10-29 03:42:28.477751,False,11.017,0.02
CB_EQUIV,median,M24,2011-08-15,2023-10-29 03:42:28.477751,False,2.81,0.02
Indigencia,mean,M24,2011-08-15,2023-10-29 03:42:28.477751,False,0.0488,0.02
Indigencia,sum,M24,2011-08-15,2023-10-29 03:42:28.477751,False,417100.0,0.02
P47T_hogar,mean,M24,2011-08-15,2023-10-29 03:42:28.477751,False,2803260.0,0.02
P47T_hogar,median,M24,2011-08-15,2023-10-29 03:42:28.477751,False,534240.0,0.02
P47T_hogar,q10,M24,2011-08-15,2023-10-29 03:42:28.477751,False,174190.0,0.02
P47T_hogar,q25,M24,2011-08-15,2023-10-29 03:42:28.477751,False,331940.0,0.02
P47T_hogar,q75,M24,2011-08-15,2023-10-29 03:42:28.477751,False,827480.0,0.02
P47T_hogar,q90,M24,2011-08-15,2023-10-29 03:42:28.477751,False,1201510.0,0.02
P47T_persona,mean,M24,2011-08-15,2023-10-29 03:42:28.477751,False,262150.0,0.02
P47T_persona,median,M24,2011-08-15,2023-10-29 03:42:28.477751,False,257660.0,0.02
P47T_persona,q10,M24,2011-08-15,2023-10-29 03:42:28.477751,False,0.0,0.02
P47T_persona,q25,M24,2011-08-15,2023-10-29 03:42:28.477751,False,107390.0,0.02
P47T_persona,q75,M24,2011-08-15,2023-10-29 03:42:28.477751,False,355690.0,0.02
P47T_persona,q90,M24,2011-08-15,2023-10-29 03:42:28.477751,False,468900.0,0.02
Pobreza,mean,M24,2011-08-15,2023-10-29 03:42:28.477751,False,0.188,0.02
Pobreza,sum,M24,2011-08-15,2023-10-29 03:42:28.477751,False,1606300.0,0.02
Total,mean,M24,2011-08-15,2023-10-29 03:42:28.477751,False,1.0,0.02
Total,sum,M24,2011-08-15,2023-10-29 03:42:28.477751,False,8545600.0,0.02
gap_indigencia,mean,M24,2011-08-15,2023-10-29 03:42:28.477751,False,2347820.0,0.02
gap_indigencia,median,M24,2011-08-15,2023-10-29 03:42:28.477751,False,403730.0,0.02
gap_pobreza,mean,M24,2011-08-15,2023-10-29 03:42:28.477751,False,1665630.0,0.02
gap_pobreza,median,M24,2011-08-15,2023-10-29 03:42:28.477751,False,239760.0,0.02
CBA,mean,M24,2011-11-15,2023-10-29 03:47:24.567712,False,455430.0,0.02
CBA,median,M24,2011-11-15,2023-10-29 03:47:24.567712,False,124840.0,0.02
CBT,mean,M24,2011-11-15,2023-10-29 03:47:24.567712,False,1137630.0,0.02
CBT,median,M24,2011-11-15,2023-10-29 03:47:24.567712,False,297620.0,0.02
CB_EQUIV,mean,M24,2011-11-15,2023-10-29 03:47:24.567712,False,11.017,0.02
CB_EQUIV,median,M24,2011-11-15,2023-10-29 03:47:24.567712,False,2.81,0.02
Indigencia,mean,M24,2011-11-15,2023-10-29 03:47:24.567712,False,0.0493,0.02
Indigencia,sum,M24,2011-11-15,2023-10-29 03:47:24.567712,False,421000.0,0.02
P47T_hogar,mean,M24,2011-11-15,2023-10-29 03:47:24.567712,False,2172810.0,0.02
P47T_hogar,median,M24,2011-11-15,2023-10-29 03:47:24.567712,False,499410.0,0.02
P47T_hogar,q10,M24,2011-11-15,2023-10-29 03:47:24.567712,False,170230.0,0.02
P47T_hogar,q25,M24,2011-11-15,2023-10-29 03:47:24.567712,False,302730.0,0.02
P47T_hogar,q75,M24,2011-11-15,2023-10-29 03:47:24.567712,False,779540.0,0.02
P47T_hogar,q90,M24,2011-11-15,2023-10-29 03:47:24.567712,False,1106110.0,0.02
P47T_persona,mean,M24,2011-11-15,2023-10-29 03:47:24.567712,False,242500.0,0.02
P47T_persona,median,M24,2011-11-15,2023-10-29 03:47:24.567712,False,214310.0,0.02
P47T_persona,q10,M24,2011-11-15,2023-10-29 03:47:24.567712,False,0.0,0.02
P47T_persona,q25,M24,2011-11-15,2023-10-29 03:47:24.567712,False,109900.0,0.02
P47T_persona,q75,M24,2011-11-15,2023-10-29 03:47:24.567712,False,339680.0,0.02
P47T_persona,q90,M24,2011-11-15,2023-10-29 03:47:24.567712,False,458220.0,0.02
Pobreza,mean,M24,2011-11-15,2023-10-29 03:47:24.567712,False,0.2129,0.02
Pobreza,sum,M24,2011-11-15,2023-10-29 03:47:24.567712,False,1819600.0,0.02
Total,mean,M24,2011-11-15,2023-10-29 03:47:24.567712,False,1.0,0.02
Total,sum,M24,2011-11-15,2023-10-29 03:47:24.567712,False,8545600.0,0.02
gap_indigencia,mean,M24,2011-11-15,2023-10-29 03:47:24.567712,False,1717380.0,0.02
gap_indigencia,median,M24,2011-11-15,2023-10-29 03:47:24.567712,False,368880.0,0.02
gap_pobreza,mean,M24,2011-11-15,2023-10-29 03:47:24.567712,False,1035180.0,0.02
gap_pobreza,median,M24,2011-11-15,2023-10-29 03:47:24.567712,False,201730.0,0.02
CBA,mean,M24,2012-02-15,2023-10-29 03:52:24.421096,False,204210.0,0.02
CBA,median,M24,2012-02-15,2023-10-29 03:52:24.421096,False,124500.0,0.02
CBT,mean,M24,2012-02-15,2023-10-29 03:52:24.421096,False,482170.0,0.02
CBT,median,M24,2012-02-15,2023-10-29 03:52:24.421096,False,297620.0,0.02
CB_EQUIV,mean,M24,2012-02-15,2023-10-29 03:52:24.421096,False,4.801,0.02
CB_EQUIV,median,M24,2012-02-15,2023-10-29 03:52:24.421096,False,2.81,0.02
Indigencia,mean,M24,2012-02-15,2023-10-29 03:52:24.421096,False,0.0486,0.02
Indigencia,sum,M24,2012-02-15,2023-10-29 03:52:24.421096,False,417200.0,0.02
P47T_hogar,mean,M24,2012-02-15,2023-10-29 03:52:24.421096,False,1545850.0,0.02
P47T_hogar,median,M24,2012-02-15,2023-10-29 03:52:24.421096,False,561060.0,0.02
P47T_hogar,q10,M24,2012-02-15,2023-10-29 03:52:24.421096,False,191000.0,0.02
P47T_hogar,q25,M24,2012-02-15,2023-10-29 03:52:24.421096,False,332130.0,0.02
P47T_hogar,q75,M24,2012-02-15,2023-10-29 03:52:24.421096,False,873160.0,0.02
P47T_hogar,q90,M24,2012-02-15,2023-10-29 03:52:24.421096,False,1271500.0,0.02
P47T_persona,mean,M24,2012-02-15,2023-10-29 03:52:24.421096,False,277630.0,0.02
P47T_persona,median,M24,2012-02-15,2023-10-29 03:52:24.421096,False,240460.0,0.02
P47T_persona,q10,M24,2012-02-15,2023-10-29 03:52:24.421096,False,0.0,0.02
P47T_persona,q25,M24,2012-02-15,2023-10-29 03:52:24.421096,False,115080.0,0.02
P47T_persona,q75,M24,2012-02-15,2023-10-29 03:52:24.421096,False,390010.0,0.02
P47T_persona,q90,M24,2012-02-15,2023-10-29 03:52:24.421096,False,538370.0,0.02
Pobreza,mean,M24,2012-02-15,2023-10-29 03:52:24.421096,False,0.1866,0.02
Pobreza,sum,M24,2012-02-15,2023-10-29 03:52:24.421096,False,1602950.0,0.02
Total,mean,M24,2012-02-15,2023-10-29 03:52:24.421096,False,1.0,0.02
Total,sum,M24,2012-02-15,2023-10-29 03:52:24.421096,False,8591350.0,0.02
gap_indigencia,mean,M24,2012-02-15,2023-10-29 03:52:24.421096,False,1341630.0,0.02
gap_indigencia,median,M24,2012-02-15,2023-10-29 03:52:24.421096,False,431580.0,0.02
gap_pobreza,mean,M24,2012-02-15,2023-10-29 03:52:24.421096,False,1063670.0,0.02
gap_pobreza,median,M24,2012-02-15,2023-10-29 03:52:24.421096,False,266310.0,0.02
CBA,mean,M24,2012-05-15,2023-10-29 03:57:25.940493,False,204210.0,0.02
CBA,median,M24,2012-05-15,2023-10-29 03:57:25.940493,False,124500.0,0.02
CBT,mean,M24,2012-05-15,2023-10-29 03:57:25.940493,False,482170.0,0.02
CBT,median,M24,2012-05-15,2023-10-29 03:57:25.940493,False,297620.0,0.02
CB_EQUIV,mean,M24,2012-05-15,2023-10-29 03:57:25.940493,False,4.801,0.02
CB_EQUIV,median,M24,2012-05-15,2023-10-29 03:57:25.940493,False,2.81,0.02
Indigencia,mean,M24,2012-05-15,2023-10-29 03:57:25.940493,False,0.0484,0.02
Indigencia,sum,M24,2012-05-15,2023-10-29 03:57:25.940493,False,416250.0,0.02
P47T_hogar,mean,M24,2012-05-15,2023-10-29 03:57:25.940493,False,1191530.0,0.02
P47T_hogar,median,M24,2012-05-15,2023-10-29 03:57:25.940493,False,496440.0,0.02
P47T_hogar,q10,M24,2012-05-15,2023-10-29 03:57:25.940493,False,174190.0,0.02
P47T_hogar,q25,M24,2012-05-15,2023-10-29 03:57:25.940493,False,300370.0,0.02
P47T_hogar,q75,M24,2012-05-15,2023-10-29 03:57:25.940493,False,756510.0,0.02
P47T_hogar,q90,M24,2012-05-15,2023-10-29 03:57:25.940493,False,1102990.0,0.02
P47T_persona,mean,M24,2012-05-15,2023-10-29 03:57:25.940493,False,242190.0,0.02
P47T_persona,median,M24,2012-05-15,2023-10-29 03:57:25.940493,False,224410.0,0.02
P47T_persona,q10,M24,2012-05-15,2023-10-29 03:57:25.940493,False,0.0,0.02
P47T_persona,q25,M24,2012-05-15,2023-10-29 03:57:25.940493,False,117760.0,0.02
P47T_persona,q75,M24,2012-05-15,2023-10-29 03:57:25.940493,False,347590.0,0.02
P47T_persona,q90,M24,2012-05-15,2023-10-29 03:57:25.940493,False,427640.0,0.02
Pobreza,mean,M24,2012-05-15,2023-10-29 03:57:25.940493,False,0.2165,0.02
Pobreza,sum,M24,2012-05-15,2023-10-29 03:57:25.940493,False,1860300.0,0.02
Total,mean,M24,2012-05-15,2023-10-29 03:57:25.940493,False,1.0,0.02
Total,sum,M24,2012-05-15,2023-10-29 03:57:25.940493,False,8591350.0,0.02
gap_indigencia,mean,M24,2012-05-15,2023-10-29 03:57:25.940493,False,987320.0,0.02
gap_indigencia,median,M24,2012-05-15,2023-10-29 03:57:25.940493,False,365250.0,0.02
gap_pobreza,mean,M24,2012-05-15,2023-10-29 03:57:25.940493,False,709360.0,0.02
gap_pobreza,median,M24,2012-05-15,2023-10-29 03:57:25.940493,False,199470.0,0.02
CBA,mean,M24,2012-08-15,2023-10-29 04:02:28.779682,False,204210.0,0.02
CBA,median,M24,2012-08-15,2023-10-29 04:02:28.779682,False,124500.0,0.02
CBT,mean,M24,2012-08-15,2023-10-29 04:02:28.779682,False,482170.0,0.02
CBT,median,M24,2012-08-15,2023-10-29 04:02:28.779682,False,297620.0,0.02
CB_EQUIV,mean,M24,2012-08-15,2023-10-29 04:02:28.779682,False,4.801,0.02
CB_EQUIV,median,M24,2012-08-15,2023-10-29 04:02:28.779682,False,2.81,0.02
Indigencia,mean,M24,2012-08-15,2023-10-29 04:02:28.779682,False,0.0529,0.02
Indigencia,sum,M24,2012-08-15,2023-10-29 04:02:28.779682,False,454100.0,0.02
P47T_hogar,mean,M24,2012-08-15,2023-10-29 04:02:28.779682,False,1276640.0,0.02
P47T_hogar,median,M24,2012-08-15,2023-10-29 04:02:28.779682,False,517080.0,0.02
P47T_hogar,q10,M24,2012-08-15,2023-10-29 04:02:28.779682,False,174190.0,0.02
P47T_hogar,q25,M24,2012-08-15,2023-10-29 04:02:28.779682,False,318000.0,0.02
P47T_hogar,q75,M24,2012-08-15,2023-10-29 04:02:28.779682,False,807210.0,0.02
P47T_hogar,q90,M24,2012-08-15,2023-10-29 04:02:28.779682,False,1163070.0,0.02
P47T_persona,mean,M24,2012-08-15,2023-10-29 04:02:28.779682,False,257590.0,0.02
P47T_persona,median,M24,2012-08-15,2023-10-29 04:02:28.779682,False,229640.0,0.02
P47T_persona,q10,M24,2012-08-15,2023-10-29 04:02:28.779682,False,0.0,0.02
P47T_persona,q25,M24,2012-08-15,2023-10-29 04:02:28.779682,False,112460.0,0.02
P47T_persona,q75,M24,2012-08-15,2023-10-29 04:02:28.779682,False,363970.0,0.02
P47T_persona,q90,M24,2012-08-15,2023-10-29 04:02:28.779682,False,468900.0,0.02
Pobreza,mean,M24,2012-08-15,2023-10-29 04:02:28.779682,False,0.2033,0.02
Pobreza,sum,M24,2012-08-15,2023-10-29 04:02:28.779682,False,1746950.0,0.02
Total,mean,M24,2012-08-15,2023-10-29 04:02:28.779682,False,1.0,0.02
Total,sum,M24,2012-08-15,2023-10-29 04:02:28.779682,False,8591350.0,0.02
gap_indigencia,mean,M24,2012-08-15,2023-10-29 04:02:28.779682,False,1072430.0,0.02
gap_indigencia,median,M24,2012-08-15,2023-10-29 04:02:28.779682,False,393350.0,0.02
gap_pobreza,mean,M24,2012-08-15,2023-10-29 04:02:28.779682,False,794470.0,0.02
gap_pobreza,median,M24,2012-08-15,2023-10-29 04:02:28.779682,False,229010.0,0.02
CBA,mean,M24,2012-11-15,2023-10-29 04:07:42.527699,False,204210.0,0.02
CBA,median,M24,2012-11-15,2023-10-29 04:07:42.527699,False,124500.0,0.02
CBT,mean,M24,2012-11-15,2023-10-29 04:07:42.527699,False,482170.0,0.02
CBT,median,M24,2012-11-15,2023-10-29 04:07:42.527699,False,297620.0,0.02
CB_EQUIV,mean,M24,2012-11-15,2023-10-29 04:07:42.527699,False,4.801,0.02
CB_EQUIV,median,M24,2012-11-15,2023-10-29 04:07:42.527699,False,2.81,0.02
Indigencia,mean,M24,2012-11-15,2023-10-29 04:07:42.527699,False,0.0488,0.02
Indigencia,sum,M24,2012-11-15,2023-10-29 04:07:42.527699,False,418950.0,0.02
P47T_hogar,mean,M24,2012-11-15,2023-10-29 04:07:42.527699,False,1193050.0,0.02
P47T_hogar,median,M24,2012-11-15,2023-10-29 04:07:42.527699,False,485140.0,0.02
P47T_hogar,q10,M24,2012-11-15,2023-10-29 04:07:42.527699,False,173500.0,0.02
P47T_hogar,q25,M24,2012-11-15,2023-10-29 04:07:42.527699,False,302730.0,0.02
P47T_hogar,q75,M24,2012-11-15,2023-10-29 04:07:42.527699,False,736430.0,0.02
P47T_hogar,q90,M24,2012-11-15,2023-10-29 04:07:42.527699,False,1065660.0,0.02
P47T_persona,mean,M24,2012-11-15,2023-10-29 04:07:42.527699,False,237780.0,0.02
P47T_persona,median,M24,2012-11-15,2023-10-29 04:07:42.527699,False,224410.0,0.02
P47T_persona,q10,M24,2012-11-15,2023-10-29 04:07:42.527699,False,0.0,0.02
P47T_persona,q25,M24,2012-11-15,2023-10-29 04:07:42.527699,False,115080.0,0.02
P47T_persona,q75,M24,2012-11-15,2023-10-29 04:07:42.527699,False,317000.0,0.02
P47T_persona,q90,M24,2012-11-15,2023-10-29 04:07:42.527699,False,417900.0,0.02
Pobreza,mean,M24,2012-11-15,2023-10-29 04:07:42.527699,False,0.2176,0.02
Pobreza,sum,M24,2012-11-15,2023-10-29 04:07:42.527699,False,1869550.0,0.02
Total,mean,M24,2012-11-15,2023-10-29 04:07:42.527699,False,1.0,0.02
Total,sum,M24,2012-11-15,2023-10-29 04:07:42.527699,False,8591350.0,0.02
gap_indigencia,mean,M24,2012-11-15,2023-10-29 04:07:42.527699,False,988830.0,0.02
gap_indigencia,median,M24,2012-11-15,2023-10-29 04:07:42.527699,False,361680.0,0.02
gap_pobreza,mean,M24,2012-11-15,2023-10-29 04:07:42.527699,False,710870.0,0.02
gap_pobreza,median,M24,2012-11-15,2023-10-29 04:07:42.527699,False,198250.0,0.02
CBA,mean,M24,2013-02-15,2023-10-29 04:12:59.656731,False,231410.0,0.02
CBA,median,M24,2013-02-15,2023-10-29 04:12:59.656731,False,124460.0,0.02
CBT,mean,M24,2013-02-15,2023-10-29 04:12:59.656731,False,553740.0,0.02
CBT,median,M24,2013-02-15,2023-10-29 04:12:59.656731,False,297620.0,0.02
CB_EQUIV,mean,M24,2013-02-15,2023-10-29 04:12:59.656731,False,5.271,0.02
CB_EQUIV,median,M24,2013-02-15,2023-10-29 04:12:59.656731,False,2.81,0.02
Indigencia,mean,M24,2013-02-15,2023-10-29 04:12:59.656731,False,0.052,0.02
Indigencia,sum,M24,2013-02-15,2023-10-29 04:12:59.656731,False,455200.0,0.02
P47T_hogar,mean,M24,2013-02-15,2023-10-29 04:12:59.656731,False,1457470.0,0.02
P47T_hogar,median,M24,2013-02-15,2023-10-29 04:12:59.656731,False,522830.0,0.02
P47T_hogar,q10,M24,2013-02-15,2023-10-29 04:12:59.656731,False,166350.0,0.02
P47T_hogar,q25,M24,2013-02-15,2023-10-29 04:12:59.656731,False,323170.0,0.02
P47T_hogar,q75,M24,2013-02-15,2023-10-29 04:12:59.656731,False,808230.0,0.02
P47T_hogar,q90,M24,2013-02-15,2023-10-29 04:12:59.656731,False,1162950.0,0.02
P47T_persona,mean,M24,2013-02-15,2023-10-29 04:12:59.656731,False,254040.0,0.02
P47T_persona,median,M24,2013-02-15,2023-10-29 04:12:59.656731,False,234990.0,0.02
P47T_persona,q10,M24,2013-02-15,2023-10-29 04:12:59.656731,False,0.0,0.02
P47T_persona,q25,M24,2013-02-15,2023-10-29 04:12:59.656731,False,117760.0,0.02
P47T_persona,q75,M24,2013-02-15,2023-10-29 04:12:59.656731,False,363970.0,0.02
P47T_persona,q90,M24,2013-02-15,2023-10-29 04:12:59.656731,False,458220.0,0.02
Pobreza,mean,M24,2013-02-15,2023-10-29 04:12:59.656731,False,0.1963,0.02
Pobreza,sum,M24,2013-02-15,2023-10-29 04:12:59.656731,False,1717700.0,0.02
Total,mean,M24,2013-02-15,2023-10-29 04:12:59.656731,False,1.0,0.02
Total,sum,M24,2013-02-15,2023-10-29 04:12:59.656731,False,8748600.0,0.02
gap_indigencia,mean,M24,2013-02-15,2023-10-29 04:12:59.656731,False,1226060.0,0.02
gap_indigencia,median,M24,2013-02-15,2023-10-29 04:12:59.656731,False,392700.0,0.02
gap_pobreza,mean,M24,2013-02-15,2023-10-29 04:12:59.656731,False,903730.0,0.02
gap_pobreza,median,M24,2013-02-15,2023-10-29 04:12:59.656731,False,228430.0,0.02
CBA,mean,M24,2013-05-15,2023-10-29 04:18:16.497877,False,231410.0,0.02
CBA,median,M24,2013-05-15,2023-10-29 04:18:16.497877,False,124460.0,0.02
CBT,mean,M24,2013-05-15,2023-10-29 04:18:16.497877,False,553740.0,0.02
CBT,median,M24,2013-05-15,2023-10-29 04:18:16.497877,False,297620.0,0.02
CB_EQUIV,mean,M24,2013-05-15,2023-10-29 04:18:16.497877,False,5.271,0.02
CB_EQUIV,median,M24,2013-05-15,2023-10-29 04:18:16.497877,False,2.81,0.02
Indigencia,mean,M24,2013-05-15,2023-10-29 04:18:16.497877,False,0.0541,0.02
Indigencia,sum,M24,2013-05-15,2023-10-29 04:18:16.497877,False,473550.0,0.02
P47T_hogar,mean,M24,2013-05-15,2023-10-29 04:18:16.497877,False,1260350.0,0.02
P47T_hogar,median,M24,2013-05-15,2023-10-29 04:18:16.497877,False,498540.0,0.02
P47T_hogar,q10,M24,2013-05-15,2023-10-29 04:18:16.497877,False,178250.0,0.02
P47T_hogar,q25,M24,2013-05-15,2023-10-29 04:18:16.497877,False,302730.0,0.02
P47T_hogar,q75,M24,2013-05-15,2023-10-29 04:18:16.497877,False,757580.0,0.02
P47T_hogar,q90,M24,2013-05-15,2023-10-29 04:18:16.497877,False,1074210.0,0.02
P47T_persona,mean,M24,2013-05-15,2023-10-29 04:18:16.497877,False,237790.0,0.02
P47T_persona,median,M24,2013-05-15,2023-10-29 04:18:16.497877,False,219300.0,0.02
P47T_persona,q10,M24,2013-05-15,2023-10-29 04:18:16.497877,False,0.0,0.02
P47T_persona,q25,M24,2013-05-15,2023-10-29 04:18:16.497877,False,120500.0,0.02
P47T_persona,q75,M24,2013-05-15,2023-10-29 04:18:16.497877,False,339680.0,0.02
P47T_persona,q90,M24,2013-05-15,2023-10-29 04:18:16.497877,False,427640.0,0.02
Pobreza,mean,M24,2013-05-15,2023-10-29 04:18:16.497877,False,0.2153,0.02
Pobreza,sum,M24,2013-05-15,2023-10-29 04:18:16.497877,False,1883950.0,0.02
Total,mean,M24,2013-05-15,2023-10-29 04:18:16.497877,False,1.0,0.02
Total,sum,M24,2013-05-15,2023-10-29 04:18:16.497877,False,8748600.0,0.02
gap_indigencia,mean,M24,2013-05-15,2023-10-29 04:18:16.497877,False,1028940.0,0.02
gap_indigencia,median,M24,2013-05-15,2023-10-29 04:18:16.497877,False,368550.0,0.02
gap_pobreza,mean,M24,2013-05-15,2023-10-29 04:18:16.497877,False,706610.0,0.02
gap_pobreza,median,M24,2013-05-15,2023-10-29 04:18:16.497877,False,201850.0,0.02
CBA,mean,M24,2013-08-15,2023-10-29 04:23:46.123198,False,231410.0,0.02
CBA,median,M24,2013-08-15,2023-10-29 04:23:46.123198,False,124460.0,0.02
CBT,mean,M24,2013-08-15,2023-10-29 04:23:46.123198,False,553740.0,0.02
CBT,median,M24,2013-08-15,2023-10-29 04:23:46.123198,False,297620.0,0.02
CB_EQUIV,mean,M24,2013-08-15,2023-10-29 04:23:46.123198,False,5.271,0.02
CB_EQUIV,median,M24,2013-08-15,2023-10-29 04:23:46.123198,False,2.81,0.02
Indigencia,mean,M24,2013-08-15,2023-10-29 04:23:46.123198,False,0.0489,0.02
Indigencia,sum,M24,2013-08-15,2023-10-29 04:23:46.123198,False,428000.0,0.02
P47T_hogar,mean,M24,2013-08-15,2023-10-29 04:23:46.123198,False,1251640.0,0.02
P47T_hogar,median,M24,2013-08-15,2023-10-29 04:23:46.123198,False,525580.0,0.02
P47T_hogar,q10,M24,2013-08-15,2023-10-29 04:23:46.123198,False,178250.0,0.02
P47T_hogar,q25,M24,2013-08-15,2023-10-29 04:23:46.123198,False,317000.0,0.02
P47T_hogar,q75,M24,2013-08-15,2023-10-29 04:23:46.123198,False,814870.0,0.02
P47T_hogar,q90,M24,2013-08-15,2023-10-29 04:23:46.123198,False,1180630.0,0.02
P47T_persona,mean,M24,2013-08-15,2023-10-29 04:23:46.123198,False,255280.0,0.02
P47T_persona,median,M24,2013-08-15,2023-10-29 04:23:46.123198,False,229640.0,0.02
P47T_persona,q10,M24,2013-08-15,2023-10-29 04:23:46.123198,False,0.0,0.02
P47T_persona,q25,M24,2013-08-15,2023-10-29 04:23:46.123198,False,117760.0,0.02
P47T_persona,q75,M24,2013-08-15,2023-10-29 04:23:46.123198,False,363970.0,0.02
P47T_persona,q90,M24,2013-08-15,2023-10-29 04:23:46.123198,False,458220.0,0.02
Pobreza,mean,M24,2013-08-15,2023-10-29 04:23:46.123198,False,0.1996,0.02
Pobreza,sum,M24,2013-08-15,2023-10-29 04:23:46.123198,False,1745900.0,0.02
Total,mean,M24,2013-08-15,2023-10-29 04:23:46.123198,False,1.0,0.02
Total,sum,M24,2013-08-15,2023-10-29 04:23:46.123198,False,8748600.0,0.02
gap_indigencia,mean,M24,2013-08-15,2023-10-29 04:23:46.123198,False,1020240.0,0.02
gap_indigencia,median,M24,2013-08-15,2023-10-29 04:23:46.123198,False,392920.0,0.02
gap_pobreza,mean,M24,2013-08-15,2023-10-29 04:23:46.123198,False,697910.0,0.02
gap_pobreza,median,M24,2013-08-15,2023-10-29 04:23:46.123198,False,229545.0,0.02
CBA,mean,M24,2013-11-15,2023-10-29 04:29:18.676440,False,231410.0,0.02
CBA,median,M24,2013-11-15,2023-10-29 04:29:18.676440,False,124460.0,0.02
CBT,mean,M24,2013-11-15,2023-10-29 04:29:18.676440,False,553740.0,0.02
CBT,median,M24,2013-11-15,2023-10-29 04:29:18.676440,False,297620.0,0.02
CB_EQUIV,mean,M24,2013-11-15,2023-10-29 04:29:18.676440,False,5.271,0.02
CB_EQUIV,median,M24,2013-11-15,2023-10-29 04:29:18.676440,False,2.81,0.02
Indigencia,mean,M24,2013-11-15,2023-10-29 04:29:18.676440,False,0.0438,0.02
Indigencia,sum,M24,2013-11-15,2023-10-29 04:29:18.676440,False,383550.0,0.02
P47T_hogar,mean,M24,2013-11-15,2023-10-29 04:29:18.676440,False,1332410.0,0.02
P47T_hogar,median,M24,2013-11-15,2023-10-29 04:29:18.676440,False,492130.0,0.02
P47T_hogar,q10,M24,2013-11-15,2023-10-29 04:29:18.676440,False,182400.0,0.02
P47T_hogar,q25,M24,2013-11-15,2023-10-29 04:29:18.676440,False,309790.0,0.02
P47T_hogar,q75,M24,2013-11-15,2023-10-29 04:29:18.676440,False,750530.0,0.02
P47T_hogar,q90,M24,2013-11-15,2023-10-29 04:29:18.676440,False,1080900.0,0.02
P47T_persona,mean,M24,2013-11-15,2023-10-29 04:29:18.676440,False,237700.0,0.02
P47T_persona,median,M24,2013-11-15,2023-10-29 04:29:18.676440,False,214310.0,0.02
P47T_persona,q10,M24,2013-11-15,2023-10-29 04:29:18.676440,False,0.0,0.02
P47T_persona,q25,M24,2013-11-15,2023-10-29 04:29:18.676440,False,123310.0,0.02
P47T_persona,q75,M24,2013-11-15,2023-10-29 04:29:18.676440,False,339680.0,0.02
P47T_persona,q90,M24,2013-11-15,2023-10-29 04:29:18.676440,False,437600.0,0.02
Pobreza,mean,M24,2013-11-15,2023-10-29 04:29:18.676440,False,0.2027,0.02
Pobreza,sum,M24,2013-11-15,2023-10-29 04:29:18.676440,False,1773450.0,0.02
Total,mean,M24,2013-11-15,2023-10-29 04:29:18.676440,False,1.0,0.02
Total,sum,M24,2013-11-15,2023-10-29 04:29:18.676440,False,8748600.0,0.02
gap_indigencia,mean,M24,2013-11-15,2023-10-29 04:29:18.676440,False,1101000.0,0.02
gap_indigencia,median,M24,2013-11-15,2023-10-29 04:29:18.676440,False,368850.0,0.02
gap_pobreza,mean,M24,2013-11-15,2023-10-29 04:29:18.676440,False,778670.0,0.02
gap_pobreza,median,M24,2013-11-15,2023-10-29 04:29:18.676440,False,203550.0,0.02
CBA,mean,M24,2014-02-15,2023-10-29 04:34:57.958274,False,172650.0,0.02
CBA,median,M24,2014-02-15,2023-10-29 04:34:57.958274,False,125250.0,0.02
CBT,mean,M24,2014-02-15,2023-10-29 04:34:57.958274,False,416800.0,0.02
CBT,median,M24,2014-02-15,2023-10-29 04:34:57.958274,False,297620.0,0.02
CB_EQUIV,mean,M24,2014-02-15,2023-10-29 04:34:57.958274,False,4.027,0.02
