observable,sintetico,base,Q,timestamp,Region,valor,frac
Total,sum,PAGLO,2004-05-15,2023-10-29 01:39:17.253280,patagonia,755850.0,0.02
gap_indigencia,mean,PAGLO,2004-05-15,2023-10-29 01:39:17.253280,patagonia,425680.0,0.02
gap_indigencia,median,PAGLO,2004-05-15,2023-10-29 01:39:17.253280,patagonia,331410.0,0.02
gap_pobreza,mean,PAGLO,2004-05-15,2023-10-29 01:39:17.253280,patagonia,164010.0,0.02
gap_pobreza,median,PAGLO,2004-05-15,2023-10-29 01:39:17.253280,patagonia,88140.0,0.02
CBA,mean,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,cuyo,152880.0,0.02
CBA,median,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,cuyo,139830.0,0.02
CBT,mean,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,cuyo,389540.0,0.02
CBT,median,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,cuyo,356300.0,0.02
CB_EQUIV,mean,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,cuyo,3.772,0.02
CB_EQUIV,median,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,cuyo,3.45,0.02
Indigencia,mean,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,cuyo,0.1688,0.02
Indigencia,sum,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,cuyo,266850.0,0.02
P47T_hogar,mean,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,cuyo,441600.0,0.02
P47T_hogar,median,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,cuyo,340530.0,0.02
P47T_hogar,q10,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,cuyo,74290.0,0.02
P47T_hogar,q25,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,cuyo,216000.0,0.02
P47T_hogar,q75,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,cuyo,572790.0,0.02
P47T_hogar,q90,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,cuyo,832870.0,0.02
P47T_persona,mean,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,cuyo,113560.0,0.02
P47T_persona,median,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,cuyo,38080.0,0.02
P47T_persona,q10,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,cuyo,0.0,0.02
P47T_persona,q25,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,cuyo,0.0,0.02
P47T_persona,q75,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,cuyo,209430.0,0.02
P47T_persona,q90,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,cuyo,302730.0,0.02
Pobreza,mean,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,cuyo,0.4969,0.02
Pobreza,sum,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,cuyo,785750.0,0.02
Total,mean,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,cuyo,1.0,0.02
Total,sum,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,cuyo,1581300.0,0.02
gap_indigencia,mean,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,cuyo,288720.0,0.02
gap_indigencia,median,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,cuyo,198365.0,0.02
gap_pobreza,mean,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,cuyo,52060.0,0.02
gap_pobreza,median,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,cuyo,2160.0,0.02
CBA,mean,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,gran_buenos_aires,172030.0,0.02
CBA,median,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,gran_buenos_aires,142340.0,0.02
CBT,mean,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,gran_buenos_aires,411730.0,0.02
CBT,median,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,gran_buenos_aires,340680.0,0.02
CB_EQUIV,mean,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,gran_buenos_aires,3.783,0.02
CB_EQUIV,median,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,gran_buenos_aires,3.13,0.02
Indigencia,mean,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,gran_buenos_aires,0.1542,0.02
Indigencia,sum,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,gran_buenos_aires,1829150.0,0.02
P47T_hogar,mean,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,gran_buenos_aires,679870.0,0.02
P47T_hogar,median,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,gran_buenos_aires,403370.0,0.02
P47T_hogar,q10,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,gran_buenos_aires,102560.0,0.02
P47T_hogar,q25,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,gran_buenos_aires,224410.0,0.02
P47T_hogar,q75,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,gran_buenos_aires,685390.0,0.02
P47T_hogar,q90,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,gran_buenos_aires,1039170.0,0.02
P47T_persona,mean,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,gran_buenos_aires,151520.0,0.02
P47T_persona,median,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,gran_buenos_aires,74290.0,0.02
P47T_persona,q10,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,gran_buenos_aires,0.0,0.02
P47T_persona,q25,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,gran_buenos_aires,0.0,0.02
P47T_persona,q75,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,gran_buenos_aires,251800.0,0.02
P47T_persona,q90,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,gran_buenos_aires,417900.0,0.02
Pobreza,mean,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,gran_buenos_aires,0.4071,0.02
Pobreza,sum,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,gran_buenos_aires,4828150.0,0.02
Total,mean,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,gran_buenos_aires,1.0,0.02
Total,sum,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,gran_buenos_aires,11860300.0,0.02
gap_indigencia,mean,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,gran_buenos_aires,507840.0,0.02
gap_indigencia,median,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,gran_buenos_aires,258230.0,0.02
gap_pobreza,mean,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,gran_buenos_aires,268140.0,0.02
gap_pobreza,median,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,gran_buenos_aires,77220.0,0.02
CBA,mean,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,noreste,223310.0,0.02
CBA,median,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,noreste,143690.0,0.02
CBT,mean,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,noreste,500350.0,0.02
CBT,median,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,noreste,321950.0,0.02
CB_EQUIV,mean,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,noreste,5.486,0.02
CB_EQUIV,median,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,noreste,3.53,0.02
Indigencia,mean,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,noreste,0.2671,0.02
Indigencia,sum,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,noreste,313800.0,0.02
P47T_hogar,mean,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,noreste,666630.0,0.02
P47T_hogar,median,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,noreste,271950.0,0.02
P47T_hogar,q10,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,noreste,52580.0,0.02
P47T_hogar,q25,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,noreste,135210.0,0.02
P47T_hogar,q75,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,noreste,476930.0,0.02
P47T_hogar,q90,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,noreste,774740.0,0.02
P47T_persona,mean,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,noreste,91990.0,0.02
P47T_persona,median,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,noreste,0.0,0.02
P47T_persona,q10,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,noreste,0.0,0.02
P47T_persona,q25,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,noreste,0.0,0.02
P47T_persona,q75,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,noreste,144880.0,0.02
P47T_persona,q90,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,noreste,263670.0,0.02
Pobreza,mean,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,noreste,0.5617,0.02
Pobreza,sum,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,noreste,659800.0,0.02
Total,mean,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,noreste,1.0,0.02
Total,sum,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,noreste,1174650.0,0.02
gap_indigencia,mean,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,noreste,443320.0,0.02
gap_indigencia,median,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,noreste,122590.0,0.02
gap_pobreza,mean,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,noreste,166290.0,0.02
gap_pobreza,median,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,noreste,-41640.0,0.02
CBA,mean,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,noroeste,231560.0,0.02
CBA,median,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,noroeste,145400.0,0.02
CBT,mean,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,noroeste,514340.0,0.02
CBT,median,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,noroeste,322960.0,0.02
CB_EQUIV,mean,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,noroeste,5.861,0.02
CB_EQUIV,median,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,noroeste,3.68,0.02
Indigencia,mean,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,noroeste,0.2349,0.02
Indigencia,sum,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,noroeste,479250.0,0.02
P47T_hogar,mean,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,noroeste,674030.0,0.02
P47T_hogar,median,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,noroeste,301090.0,0.02
P47T_hogar,q10,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,noroeste,57660.0,0.02
P47T_hogar,q25,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,noroeste,166350.0,0.02
P47T_hogar,q75,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,noroeste,516750.0,0.02
P47T_hogar,q90,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,noroeste,846080.0,0.02
P47T_persona,mean,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,noroeste,99450.0,0.02
P47T_persona,median,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,noroeste,13490.0,0.02
P47T_persona,q10,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,noroeste,0.0,0.02
P47T_persona,q25,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,noroeste,0.0,0.02
P47T_persona,q75,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,noroeste,166350.0,0.02
P47T_persona,q90,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,noroeste,269810.0,0.02
Pobreza,mean,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,noroeste,0.5265,0.02
Pobreza,sum,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,noroeste,1074300.0,0.02
Total,mean,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,noroeste,1.0,0.02
Total,sum,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,noroeste,2040400.0,0.02
gap_indigencia,mean,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,noroeste,442470.0,0.02
gap_indigencia,median,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,noroeste,149370.0,0.02
gap_pobreza,mean,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,noroeste,159700.0,0.02
gap_pobreza,median,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,noroeste,-19015.0,0.02
CBA,mean,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,pampeana,157850.0,0.02
CBA,median,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,pampeana,141070.0,0.02
CBT,mean,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,pampeana,377680.0,0.02
CBT,median,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,pampeana,337520.0,0.02
CB_EQUIV,mean,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,pampeana,3.502,0.02
CB_EQUIV,median,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,pampeana,3.13,0.02
Indigencia,mean,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,pampeana,0.1676,0.02
Indigencia,sum,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,pampeana,1009850.0,0.02
P47T_hogar,mean,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,pampeana,475130.0,0.02
P47T_hogar,median,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,pampeana,347590.0,0.02
P47T_hogar,q10,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,pampeana,85300.0,0.02
P47T_hogar,q25,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,pampeana,204660.0,0.02
P47T_hogar,q75,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,pampeana,572100.0,0.02
P47T_hogar,q90,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,pampeana,856840.0,0.02
P47T_persona,mean,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,pampeana,129970.0,0.02
P47T_persona,median,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,pampeana,60380.0,0.02
P47T_persona,q10,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,pampeana,0.0,0.02
P47T_persona,q25,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,pampeana,0.0,0.02
P47T_persona,q75,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,pampeana,224410.0,0.02
P47T_persona,q90,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,pampeana,317000.0,0.02
Pobreza,mean,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,pampeana,0.4579,0.02
Pobreza,sum,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,pampeana,2759650.0,0.02
Total,mean,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,pampeana,1.0,0.02
Total,sum,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,pampeana,6026750.0,0.02
gap_indigencia,mean,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,pampeana,317270.0,0.02
gap_indigencia,median,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,pampeana,203200.0,0.02
gap_pobreza,mean,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,pampeana,97440.0,0.02
gap_pobreza,median,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,pampeana,29080.0,0.02
CBA,mean,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,patagonia,152420.0,0.02
CBA,median,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,patagonia,144240.0,0.02
CBT,mean,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,patagonia,414100.0,0.02
CBT,median,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,patagonia,391860.0,0.02
CB_EQUIV,mean,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,patagonia,3.244,0.02
CB_EQUIV,median,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,patagonia,3.0700000000000003,0.02
Indigencia,mean,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,patagonia,0.1,0.02
Indigencia,sum,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,patagonia,75550.0,0.02
P47T_hogar,mean,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,patagonia,653960.0,0.02
P47T_hogar,median,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,patagonia,544340.0,0.02
P47T_hogar,q10,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,patagonia,135210.0,0.02
P47T_hogar,q25,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,patagonia,318250.0,0.02
P47T_hogar,q75,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,patagonia,889800.0,0.02
P47T_hogar,q90,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,patagonia,1248090.0,0.02
P47T_persona,mean,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,patagonia,184220.0,0.02
P47T_persona,median,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,patagonia,56350.0,0.02
P47T_persona,q10,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,patagonia,0.0,0.02
P47T_persona,q25,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,patagonia,0.0,0.02
P47T_persona,q75,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,patagonia,324390.0,0.02
P47T_persona,q90,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,patagonia,526120.0,0.02
Pobreza,mean,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,patagonia,0.3128,0.02
Pobreza,sum,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,patagonia,236400.0,0.02
Total,mean,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,patagonia,1.0,0.02
Total,sum,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,patagonia,755850.0,0.02
gap_indigencia,mean,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,patagonia,501540.0,0.02
gap_indigencia,median,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,patagonia,408310.0,0.02
gap_pobreza,mean,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,patagonia,239870.0,0.02
gap_pobreza,median,PAGLO,2004-08-15,2023-10-29 01:40:59.747203,patagonia,169800.0,0.02
CBA,mean,PAGLO,2004-11-15,2023-10-29 01:42:42.389699,cuyo,152880.0,0.02
CBA,median,PAGLO,2004-11-15,2023-10-29 01:42:42.389699,cuyo,139830.0,0.02
CBT,mean,PAGLO,2004-11-15,2023-10-29 01:42:42.389699,cuyo,389540.0,0.02
CBT,median,PAGLO,2004-11-15,2023-10-29 01:42:42.389699,cuyo,356300.0,0.02
CB_EQUIV,mean,PAGLO,2004-11-15,2023-10-29 01:42:42.389699,cuyo,3.772,0.02
CB_EQUIV,median,PAGLO,2004-11-15,2023-10-29 01:42:42.389699,cuyo,3.45,0.02
Indigencia,mean,PAGLO,2004-11-15,2023-10-29 01:42:42.389699,cuyo,0.1616,0.02
Indigencia,sum,PAGLO,2004-11-15,2023-10-29 01:42:42.389699,cuyo,255500.0,0.02
P47T_hogar,mean,PAGLO,2004-11-15,2023-10-29 01:42:42.389699,cuyo,447210.0,0.02
P47T_hogar,median,PAGLO,2004-11-15,2023-10-29 01:42:42.389699,cuyo,330660.0,0.02
P47T_hogar,q10,PAGLO,2004-11-15,2023-10-29 01:42:42.389699,cuyo,97940.0,0.02
P47T_hogar,q25,PAGLO,2004-11-15,2023-10-29 01:42:42.389699,cuyo,209430.0,0.02
P47T_hogar,q75,PAGLO,2004-11-15,2023-10-29 01:42:42.389699,cuyo,548800.0,0.02
P47T_hogar,q90,PAGLO,2004-11-15,2023-10-29 01:42:42.389699,cuyo,866480.0,0.02
P47T_persona,mean,PAGLO,2004-11-15,2023-10-29 01:42:42.389699,cuyo,113610.0,0.02
P47T_persona,median,PAGLO,2004-11-15,2023-10-29 01:42:42.389699,cuyo,42730.0,0.02
P47T_persona,q10,PAGLO,2004-11-15,2023-10-29 01:42:42.389699,cuyo,0.0,0.02
P47T_persona,q25,PAGLO,2004-11-15,2023-10-29 01:42:42.389699,cuyo,0.0,0.02
P47T_persona,q75,PAGLO,2004-11-15,2023-10-29 01:42:42.389699,cuyo,195450.0,0.02
P47T_persona,q90,PAGLO,2004-11-15,2023-10-29 01:42:42.389699,cuyo,269810.0,0.02
Pobreza,mean,PAGLO,2004-11-15,2023-10-29 01:42:42.389699,cuyo,0.509,0.02
Pobreza,sum,PAGLO,2004-11-15,2023-10-29 01:42:42.389699,cuyo,804900.0,0.02
Total,mean,PAGLO,2004-11-15,2023-10-29 01:42:42.389699,cuyo,1.0,0.02
Total,sum,PAGLO,2004-11-15,2023-10-29 01:42:42.389699,cuyo,1581300.0,0.02
gap_indigencia,mean,PAGLO,2004-11-15,2023-10-29 01:42:42.389699,cuyo,294330.0,0.02
gap_indigencia,median,PAGLO,2004-11-15,2023-10-29 01:42:42.389699,cuyo,186520.0,0.02
gap_pobreza,mean,PAGLO,2004-11-15,2023-10-29 01:42:42.389699,cuyo,57670.0,0.02
gap_pobreza,median,PAGLO,2004-11-15,2023-10-29 01:42:42.389699,cuyo,-6630.0,0.02
CBA,mean,PAGLO,2004-11-15,2023-10-29 01:42:42.389699,gran_buenos_aires,172030.0,0.02
CBA,median,PAGLO,2004-11-15,2023-10-29 01:42:42.389699,gran_buenos_aires,142340.0,0.02
CBT,mean,PAGLO,2004-11-15,2023-10-29 01:42:42.389699,gran_buenos_aires,411730.0,0.02
CBT,median,PAGLO,2004-11-15,2023-10-29 01:42:42.389699,gran_buenos_aires,340680.0,0.02
CB_EQUIV,mean,PAGLO,2004-11-15,2023-10-29 01:42:42.389699,gran_buenos_aires,3.783,0.02
CB_EQUIV,median,PAGLO,2004-11-15,2023-10-29 01:42:42.389699,gran_buenos_aires,3.13,0.02
Indigencia,mean,PAGLO,2004-11-15,2023-10-29 01:42:42.389699,gran_buenos_aires,0.1399,0.02
Indigencia,sum,PAGLO,2004-11-15,2023-10-29 01:42:42.389699,gran_buenos_aires,1659450.0,0.02
P47T_hogar,mean,PAGLO,2004-11-15,2023-10-29 01:42:42.389699,gran_buenos_aires,724400.0,0.02
P47T_hogar,median,PAGLO,2004-11-15,2023-10-29 01:42:42.389699,gran_buenos_aires,401340.0,0.02
P47T_hogar,q10,PAGLO,2004-11-15,2023-10-29 01:42:42.389699,gran_buenos_aires,109900.0,0.02
P47T_hogar,q25,PAGLO,2004-11-15,2023-10-29 01:42:42.389699,gran_buenos_aires,222490.0,0.02
P47T_hogar,q75,PAGLO,2004-11-15,2023-10-29 01:42:42.389699,gran_buenos_aires,663130.0,0.02
P47T_hogar,q90,PAGLO,2004-11-15,2023-10-29 01:42:42.389699,gran_buenos_aires,1023270.0,0.02
P47T_persona,mean,PAGLO,2004-11-15,2023-10-29 01:42:42.389699,gran_buenos_aires,149690.0,0.02
P47T_persona,median,PAGLO,2004-11-15,2023-10-29 01:42:42.389699,gran_buenos_aires,83360.0,0.02
P47T_persona,q10,PAGLO,2004-11-15,2023-10-29 01:42:42.389699,gran_buenos_aires,0.0,0.02
P47T_persona,q25,PAGLO,2004-11-15,2023-10-29 01:42:42.389699,gran_buenos_aires,0.0,0.02
P47T_persona,q75,PAGLO,2004-11-15,2023-10-29 01:42:42.389699,gran_buenos_aires,229640.0,0.02
P47T_persona,q90,PAGLO,2004-11-15,2023-10-29 01:42:42.389699,gran_buenos_aires,372450.0,0.02
Pobreza,mean,PAGLO,2004-11-15,2023-10-29 01:42:42.389699,gran_buenos_aires,0.391,0.02
Pobreza,sum,PAGLO,2004-11-15,2023-10-29 01:42:42.389699,gran_buenos_aires,4637500.0,0.02
Total,mean,PAGLO,2004-11-15,2023-10-29 01:42:42.389699,gran_buenos_aires,1.0,0.02
Total,sum,PAGLO,2004-11-15,2023-10-29 01:42:42.389699,gran_buenos_aires,11860300.0,0.02
gap_indigencia,mean,PAGLO,2004-11-15,2023-10-29 01:42:42.389699,gran_buenos_aires,552380.0,0.02
gap_indigencia,median,PAGLO,2004-11-15,2023-10-29 01:42:42.389699,gran_buenos_aires,260450.0,0.02
gap_pobreza,mean,PAGLO,2004-11-15,2023-10-29 01:42:42.389699,gran_buenos_aires,312670.0,0.02
gap_pobreza,median,PAGLO,2004-11-15,2023-10-29 01:42:42.389699,gran_buenos_aires,82800.0,0.02
CBA,mean,PAGLO,2004-11-15,2023-10-29 01:42:42.389699,noreste,223310.0,0.02
CBA,median,PAGLO,2004-11-15,2023-10-29 01:42:42.389699,noreste,143690.0,0.02
CBT,mean,PAGLO,2004-11-15,2023-10-29 01:42:42.389699,noreste,500350.0,0.02
CBT,median,PAGLO,2004-11-15,2023-10-29 01:42:42.389699,noreste,321950.0,0.02
CB_EQUIV,mean,PAGLO,2004-11-15,2023-10-29 01:42:42.389699,noreste,5.486,0.02
CB_EQUIV,median,PAGLO,2004-11-15,2023-10-29 01:42:42.389699,noreste,3.53,0.02
Indigencia,mean,PAGLO,2004-11-15,2023-10-29 01:42:42.389699,noreste,0.2625,0.02
Indigencia,sum,PAGLO,2004-11-15,2023-10-29 01:42:42.389699,noreste,308400.0,0.02
P47T_hogar,mean,PAGLO,2004-11-15,2023-10-29 01:42:42.389699,noreste,801270.0,0.02
P47T_hogar,median,PAGLO,2004-11-15,2023-10-29 01:42:42.389699,noreste,262140.0,0.02
P47T_hogar,q10,PAGLO,2004-11-15,2023-10-29 01:42:42.389699,noreste,56350.0,0.02
P47T_hogar,q25,PAGLO,2004-11-15,2023-10-29 01:42:42.389699,noreste,138360.0,0.02
P47T_hogar,q75,PAGLO,2004-11-15,2023-10-29 01:42:42.389699,noreste,450950.0,0.02
P47T_hogar,q90,PAGLO,2004-11-15,2023-10-29 01:42:42.389699,noreste,704360.0,0.02
P47T_persona,mean,PAGLO,2004-11-15,2023-10-29 01:42:42.389699,noreste,91420.0,0.02
P47T_persona,median,PAGLO,2004-11-15,2023-10-29 01:42:42.389699,noreste,13490.0,0.02
P47T_persona,q10,PAGLO,2004-11-15,2023-10-29 01:42:42.389699,noreste,0.0,0.02
P47T_persona,q25,PAGLO,2004-11-15,2023-10-29 01:42:42.389699,noreste,0.0,0.02
P47T_persona,q75,PAGLO,2004-11-15,2023-10-29 01:42:42.389699,noreste,135210.0,0.02
P47T_persona,q90,PAGLO,2004-11-15,2023-10-29 01:42:42.389699,noreste,246070.0,0.02
Pobreza,mean,PAGLO,2004-11-15,2023-10-29 01:42:42.389699,noreste,0.5769,0.02
Pobreza,sum,PAGLO,2004-11-15,2023-10-29 01:42:42.389699,noreste,677600.0,0.02
Total,mean,PAGLO,2004-11-15,2023-10-29 01:42:42.389699,noreste,1.0,0.02
Total,sum,PAGLO,2004-11-15,2023-10-29 01:42:42.389699,noreste,1174650.0,0.02
gap_indigencia,mean,PAGLO,2004-11-15,2023-10-29 01:42:42.389699,noreste,577960.0,0.02
gap_indigencia,median,PAGLO,2004-11-15,2023-10-29 01:42:42.389699,noreste,120140.0,0.02
gap_pobreza,mean,PAGLO,2004-11-15,2023-10-29 01:42:42.389699,noreste,300930.0,0.02
gap_pobreza,median,PAGLO,2004-11-15,2023-10-29 01:42:42.389699,noreste,-43960.0,0.02
CBA,mean,PAGLO,2004-11-15,2023-10-29 01:42:42.389699,noroeste,231560.0,0.02
CBA,median,PAGLO,2004-11-15,2023-10-29 01:42:42.389699,noroeste,145400.0,0.02
CBT,mean,PAGLO,2004-11-15,2023-10-29 01:42:42.389699,noroeste,514340.0,0.02
CBT,median,PAGLO,2004-11-15,2023-10-29 01:42:42.389699,noroeste,322960.0,0.02
CB_EQUIV,mean,PAGLO,2004-11-15,2023-10-29 01:42:42.389699,noroeste,5.861,0.02
CB_EQUIV,median,PAGLO,2004-11-15,2023-10-29 01:42:42.389699,noroeste,3.68,0.02
