observable,sintetico,base,Q,timestamp,AGLOSI,Region,valor,frac
P47T_hogar,median,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,noreste,355690.0,0.02
P47T_hogar,q10,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,noreste,100220.0,0.02
P47T_hogar,q25,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,noreste,219300.0,0.02
P47T_hogar,q75,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,noreste,596410.0,0.02
P47T_hogar,q90,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,noreste,893500.0,0.02
P47T_persona,mean,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,noreste,117040.0,0.02
P47T_persona,median,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,noreste,33940.0,0.02
P47T_persona,q10,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,noreste,0.0,0.02
P47T_persona,q25,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,noreste,0.0,0.02
P47T_persona,q75,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,noreste,214310.0,0.02
P47T_persona,q90,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,noreste,331940.0,0.02
Pobreza,mean,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,noreste,0.4268,0.02
Pobreza,sum,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,noreste,508950.0,0.02
Total,mean,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,noreste,1.0,0.02
Total,sum,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,noreste,1192600.0,0.02
gap_indigencia,mean,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,noreste,315200.0,0.02
gap_indigencia,median,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,noreste,211460.0,0.02
gap_pobreza,mean,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,noreste,127580.0,0.02
gap_pobreza,median,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,noreste,51485.0,0.02
CBA,mean,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,noroeste,163630.0,0.02
CBA,median,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,noroeste,144610.0,0.02
CBT,mean,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,noroeste,363450.0,0.02
CBT,median,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,noroeste,321200.0,0.02
CB_EQUIV,mean,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,noroeste,4.141,0.02
CB_EQUIV,median,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,noroeste,3.66,0.02
Indigencia,mean,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,noroeste,0.1235,0.02
Indigencia,sum,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,noroeste,262350.0,0.02
P47T_hogar,mean,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,noroeste,567690.0,0.02
P47T_hogar,median,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,noroeste,428620.0,0.02
P47T_hogar,q10,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,noroeste,120500.0,0.02
P47T_hogar,q25,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,noroeste,246070.0,0.02
P47T_hogar,q75,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,noroeste,677530.0,0.02
P47T_hogar,q90,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,noroeste,1005480.0,0.02
P47T_persona,mean,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,noroeste,120590.0,0.02
P47T_persona,median,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,noroeste,44750.0,0.02
P47T_persona,q10,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,noroeste,0.0,0.02
P47T_persona,q25,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,noroeste,0.0,0.02
P47T_persona,q75,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,noroeste,224410.0,0.02
P47T_persona,q90,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,noroeste,324390.0,0.02
Pobreza,mean,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,noroeste,0.3749,0.02
Pobreza,sum,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,noroeste,796700.0,0.02
Total,mean,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,noroeste,1.0,0.02
Total,sum,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,noroeste,2125150.0,0.02
gap_indigencia,mean,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,noroeste,404060.0,0.02
gap_indigencia,median,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,noroeste,271200.0,0.02
gap_pobreza,mean,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,noroeste,204240.0,0.02
gap_pobreza,median,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,noroeste,99850.0,0.02
CBA,mean,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,pampeana,158730.0,0.02
CBA,median,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,pampeana,141070.0,0.02
CBT,mean,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,pampeana,379790.0,0.02
CBT,median,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,pampeana,337520.0,0.02
CB_EQUIV,mean,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,pampeana,3.522,0.02
CB_EQUIV,median,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,pampeana,3.13,0.02
Indigencia,mean,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,pampeana,0.0743,0.02
Indigencia,sum,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,pampeana,463650.0,0.02
P47T_hogar,mean,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,pampeana,702520.0,0.02
P47T_hogar,median,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,pampeana,498540.0,0.02
P47T_hogar,q10,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,pampeana,162560.0,0.02
P47T_hogar,q25,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,pampeana,295840.0,0.02
P47T_hogar,q75,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,pampeana,750530.0,0.02
P47T_hogar,q90,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,pampeana,1065930.0,0.02
P47T_persona,mean,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,pampeana,165800.0,0.02
P47T_persona,median,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,pampeana,109900.0,0.02
P47T_persona,q10,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,pampeana,0.0,0.02
P47T_persona,q25,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,pampeana,0.0,0.02
P47T_persona,q75,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,pampeana,276090.0,0.02
P47T_persona,q90,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,pampeana,408390.0,0.02
Pobreza,mean,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,pampeana,0.2825,0.02
Pobreza,sum,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,pampeana,1763650.0,0.02
Total,mean,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,pampeana,1.0,0.02
Total,sum,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,pampeana,6242150.0,0.02
gap_indigencia,mean,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,pampeana,543790.0,0.02
gap_indigencia,median,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,pampeana,353400.0,0.02
gap_pobreza,mean,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,pampeana,322730.0,0.02
gap_pobreza,median,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,pampeana,164740.0,0.02
CBA,mean,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,patagonia,188600.0,0.02
CBA,median,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,patagonia,147530.0,0.02
CBT,mean,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,patagonia,512370.0,0.02
CBT,median,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,patagonia,400800.0,0.02
CB_EQUIV,mean,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,patagonia,4.014,0.02
CB_EQUIV,median,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,patagonia,3.14,0.02
Indigencia,mean,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,patagonia,0.0424,0.02
Indigencia,sum,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,patagonia,35050.0,0.02
P47T_hogar,mean,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,patagonia,1503530.0,0.02
P47T_hogar,median,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,patagonia,822660.0,0.02
P47T_hogar,q10,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,patagonia,276090.0,0.02
P47T_hogar,q25,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,patagonia,491000.0,0.02
P47T_hogar,q75,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,patagonia,1234100.0,0.02
P47T_hogar,q90,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,patagonia,1772380.0,0.02
P47T_persona,mean,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,patagonia,262730.0,0.02
P47T_persona,median,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,patagonia,158860.0,0.02
P47T_persona,q10,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,patagonia,0.0,0.02
P47T_persona,q25,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,patagonia,0.0,0.02
P47T_persona,q75,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,patagonia,447790.0,0.02
P47T_persona,q90,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,patagonia,632540.0,0.02
Pobreza,mean,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,patagonia,0.1592,0.02
Pobreza,sum,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,patagonia,131700.0,0.02
Total,mean,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,patagonia,1.0,0.02
Total,sum,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,patagonia,827350.0,0.02
gap_indigencia,mean,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,patagonia,1314940.0,0.02
gap_indigencia,median,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,patagonia,669050.0,0.02
gap_pobreza,mean,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,patagonia,991160.0,0.02
gap_pobreza,median,PAGLO,2007-11-15,2023-10-29 02:20:34.772171,True,patagonia,414510.0,0.02
CBA,mean,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,cuyo,148110.0,0.02
CBA,median,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,cuyo,136590.0,0.02
CBT,mean,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,cuyo,377400.0,0.02
CBT,median,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,cuyo,348040.0,0.02
CB_EQUIV,mean,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,cuyo,3.654,0.02
CB_EQUIV,median,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,cuyo,3.37,0.02
Indigencia,mean,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,cuyo,0.0706,0.02
Indigencia,sum,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,cuyo,116900.0,0.02
P47T_hogar,mean,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,cuyo,633520.0,0.02
P47T_hogar,median,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,cuyo,529570.0,0.02
P47T_hogar,q10,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,cuyo,181090.0,0.02
P47T_hogar,q25,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,cuyo,317000.0,0.02
P47T_hogar,q75,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,cuyo,791610.0,0.02
P47T_hogar,q90,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,cuyo,1124490.0,0.02
P47T_persona,mean,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,cuyo,158790.0,0.02
P47T_persona,median,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,cuyo,81460.0,0.02
P47T_persona,q10,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,cuyo,0.0,0.02
P47T_persona,q25,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,cuyo,0.0,0.02
P47T_persona,q75,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,cuyo,276090.0,0.02
P47T_persona,q90,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,cuyo,399090.0,0.02
Pobreza,mean,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,cuyo,0.2791,0.02
Pobreza,sum,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,cuyo,462100.0,0.02
Total,mean,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,cuyo,1.0,0.02
Total,sum,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,cuyo,1655450.0,0.02
gap_indigencia,mean,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,cuyo,485410.0,0.02
gap_indigencia,median,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,cuyo,382330.0,0.02
gap_pobreza,mean,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,cuyo,256120.0,0.02
gap_pobreza,median,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,cuyo,173930.0,0.02
CBA,mean,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,gran_buenos_aires,169050.0,0.02
CBA,median,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,gran_buenos_aires,142340.0,0.02
CBT,mean,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,gran_buenos_aires,404610.0,0.02
CBT,median,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,gran_buenos_aires,340680.0,0.02
CB_EQUIV,mean,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,gran_buenos_aires,3.717,0.02
CB_EQUIV,median,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,gran_buenos_aires,3.13,0.02
Indigencia,mean,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,gran_buenos_aires,0.0584,0.02
Indigencia,sum,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,gran_buenos_aires,730750.0,0.02
P47T_hogar,mean,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,gran_buenos_aires,843970.0,0.02
P47T_hogar,median,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,gran_buenos_aires,586810.0,0.02
P47T_hogar,q10,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,gran_buenos_aires,204660.0,0.02
P47T_hogar,q25,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,gran_buenos_aires,339680.0,0.02
P47T_hogar,q75,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,gran_buenos_aires,906610.0,0.02
P47T_hogar,q90,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,gran_buenos_aires,1291510.0,0.02
P47T_persona,mean,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,gran_buenos_aires,196590.0,0.02
P47T_persona,median,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,gran_buenos_aires,129120.0,0.02
P47T_persona,q10,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,gran_buenos_aires,0.0,0.02
P47T_persona,q25,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,gran_buenos_aires,0.0,0.02
P47T_persona,q75,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,gran_buenos_aires,317000.0,0.02
P47T_persona,q90,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,gran_buenos_aires,468900.0,0.02
Pobreza,mean,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,gran_buenos_aires,0.2244,0.02
Pobreza,sum,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,gran_buenos_aires,2806250.0,0.02
Total,mean,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,gran_buenos_aires,1.0,0.02
Total,sum,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,gran_buenos_aires,12503300.0,0.02
gap_indigencia,mean,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,gran_buenos_aires,674920.0,0.02
gap_indigencia,median,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,gran_buenos_aires,443250.0,0.02
gap_pobreza,mean,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,gran_buenos_aires,439360.0,0.02
gap_pobreza,median,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,gran_buenos_aires,250300.0,0.02
CBA,mean,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,noreste,149160.0,0.02
CBA,median,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,noreste,141250.0,0.02
CBT,mean,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,noreste,334210.0,0.02
CBT,median,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,noreste,316480.0,0.02
CB_EQUIV,mean,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,noreste,3.664,0.02
CB_EQUIV,median,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,noreste,3.47,0.02
Indigencia,mean,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,noreste,0.1283,0.02
Indigencia,sum,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,noreste,154050.0,0.02
P47T_hogar,mean,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,noreste,507990.0,0.02
P47T_hogar,median,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,noreste,411060.0,0.02
P47T_hogar,q10,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,noreste,115080.0,0.02
P47T_hogar,q25,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,noreste,235750.0,0.02
P47T_hogar,q75,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,noreste,668290.0,0.02
P47T_hogar,q90,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,noreste,962090.0,0.02
P47T_persona,mean,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,noreste,132000.0,0.02
P47T_persona,median,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,noreste,42730.0,0.02
P47T_persona,q10,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,noreste,0.0,0.02
P47T_persona,q25,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,noreste,0.0,0.02
P47T_persona,q75,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,noreste,224410.0,0.02
P47T_persona,q90,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,noreste,363970.0,0.02
Pobreza,mean,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,noreste,0.3662,0.02
Pobreza,sum,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,noreste,439800.0,0.02
Total,mean,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,noreste,1.0,0.02
Total,sum,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,noreste,1201000.0,0.02
gap_indigencia,mean,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,noreste,358830.0,0.02
gap_indigencia,median,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,noreste,264650.0,0.02
gap_pobreza,mean,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,noreste,173780.0,0.02
gap_pobreza,median,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,noreste,105160.0,0.02
CBA,mean,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,noroeste,157080.0,0.02
CBA,median,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,noroeste,146980.0,0.02
CBT,mean,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,noroeste,348900.0,0.02
CBT,median,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,noroeste,326470.0,0.02
CB_EQUIV,mean,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,noroeste,3.976,0.02
CB_EQUIV,median,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,noroeste,3.72,0.02
Indigencia,mean,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,noroeste,0.1115,0.02
Indigencia,sum,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,noroeste,241550.0,0.02
P47T_hogar,mean,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,noroeste,582880.0,0.02
P47T_hogar,median,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,noroeste,468900.0,0.02
P47T_hogar,q10,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,noroeste,132130.0,0.02
P47T_hogar,q25,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,noroeste,274130.0,0.02
P47T_hogar,q75,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,noroeste,746900.0,0.02
P47T_hogar,q90,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,noroeste,1113030.0,0.02
P47T_persona,mean,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,noroeste,134130.0,0.02
P47T_persona,median,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,noroeste,44750.0,0.02
P47T_persona,q10,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,noroeste,0.0,0.02
P47T_persona,q25,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,noroeste,0.0,0.02
P47T_persona,q75,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,noroeste,240460.0,0.02
P47T_persona,q90,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,noroeste,363970.0,0.02
Pobreza,mean,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,noroeste,0.3259,0.02
Pobreza,sum,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,noroeste,705800.0,0.02
Total,mean,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,noroeste,1.0,0.02
Total,sum,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,noroeste,2165900.0,0.02
gap_indigencia,mean,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,noroeste,425800.0,0.02
gap_indigencia,median,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,noroeste,314540.0,0.02
gap_pobreza,mean,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,noroeste,233980.0,0.02
gap_pobreza,median,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,noroeste,145880.0,0.02
CBA,mean,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,pampeana,240170.0,0.02
CBA,median,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,pampeana,141070.0,0.02
CBT,mean,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,pampeana,574650.0,0.02
CBT,median,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,pampeana,337520.0,0.02
CB_EQUIV,mean,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,pampeana,5.329,0.02
CB_EQUIV,median,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,pampeana,3.13,0.02
Indigencia,mean,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,pampeana,0.0671,0.02
Indigencia,sum,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,pampeana,425400.0,0.02
P47T_hogar,mean,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,pampeana,1211890.0,0.02
P47T_hogar,median,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,pampeana,539620.0,0.02
P47T_hogar,q10,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,pampeana,191000.0,0.02
P47T_hogar,q25,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,pampeana,324390.0,0.02
P47T_hogar,q75,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,pampeana,827610.0,0.02
P47T_hogar,q90,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,pampeana,1207200.0,0.02
P47T_persona,mean,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,pampeana,180480.0,0.02
P47T_persona,median,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,pampeana,117760.0,0.02
P47T_persona,q10,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,pampeana,0.0,0.02
P47T_persona,q25,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,pampeana,0.0,0.02
P47T_persona,q75,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,pampeana,309790.0,0.02
P47T_persona,q90,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,pampeana,417900.0,0.02
Pobreza,mean,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,pampeana,0.2477,0.02
Pobreza,sum,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,pampeana,1570850.0,0.02
Total,mean,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,pampeana,1.0,0.02
Total,sum,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,pampeana,6341800.0,0.02
gap_indigencia,mean,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,pampeana,971720.0,0.02
gap_indigencia,median,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,pampeana,396550.0,0.02
gap_pobreza,mean,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,pampeana,637240.0,0.02
gap_pobreza,median,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,pampeana,209310.0,0.02
CBA,mean,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,patagonia,167830.0,0.02
CBA,median,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,patagonia,144710.0,0.02
CBT,mean,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,patagonia,455950.0,0.02
CBT,median,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,patagonia,393140.0,0.02
CB_EQUIV,mean,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,patagonia,3.572,0.02
CB_EQUIV,median,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,patagonia,3.08,0.02
Indigencia,mean,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,patagonia,0.0391,0.02
Indigencia,sum,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,patagonia,33000.0,0.02
P47T_hogar,mean,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,patagonia,1068730.0,0.02
P47T_hogar,median,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,patagonia,857980.0,0.02
P47T_hogar,q10,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,patagonia,317000.0,0.02
P47T_hogar,q25,PAGLO,2008-02-15,2023-10-29 02:25:10.732370,True,patagonia,538370.0,0.02
